timestamp,stablecoin_exchange_supply_ratio
1636537200000.0,21.1123
1636539300000.0,21.1132
1636539600000.0,21.1133
1636540800000.0,21.1116
1636542300000.0,21.1118
1636543500000.0,21.1106
1636545300000.0,21.1105
1636545900000.0,21.1122
1636546500000.0,21.1112
1636547700000.0,21.1091
1636548900000.0,21.1089
1636549200000.0,21.1093
1636549800000.0,21.1088
1636551000000.0,21.1126
1636551300000.0,21.116
1636551600000.0,21.1177
1636551900000.0,21.1188
1636552200000.0,21.1202
1636552500000.0,21.1206
1636552800000.0,21.1224
1636553100000.0,21.1225
1636553400000.0,21.1262
1636553700000.0,21.1255
1636554000000.0,21.1248
1636554300000.0,21.1235
1636554600000.0,21.123
1636554900000.0,21.1234
1636555500000.0,21.1229
1636556100000.0,21.1241
1636556700000.0,21.1234
1636557600000.0,21.1234
1636558500000.0,21.1243
1636559100000.0,21.1233
1636560000000.0,21.1257
1636560300000.0,21.1242
1636560600000.0,21.1245
1636561800000.0,21.1261
1636563000000.0,21.1246
1636563600000.0,21.1246
1636564500000.0,21.1249
1636565700000.0,21.1249
1636566300000.0,21.1247
1636567500000.0,21.124
1636567800000.0,21.1224
1636568400000.0,21.1217
1636568700000.0,21.122
1636569600000.0,21.1208
1636569900000.0,21.1185
1636570500000.0,21.1194
1636570800000.0,21.1208
1636571400000.0,21.1182
1636572300000.0,21.1168
1636572900000.0,21.1151
1636573200000.0,21.1141
1636573500000.0,21.1133
1636573800000.0,21.1132
1636574100000.0,21.111
1636574400000.0,21.1102
1636574700000.0,21.1103
1636575000000.0,21.1097
1636575300000.0,21.1123
1636575600000.0,21.1119
1636575900000.0,21.1132
1636576500000.0,21.1096
1636577100000.0,21.1069
1636577400000.0,21.1033
1636577700000.0,21.1046
1636578000000.0,21.1068
1636578300000.0,21.1037
1636578600000.0,21.1004
1636579200000.0,21.0797
1636579500000.0,21.0968
1636579800000.0,21.0996
1636580100000.0,21.1001
1636580400000.0,21.0989
1636580700000.0,21.0969
1636581000000.0,21.0943
1636581300000.0,21.0925
1636581600000.0,21.0916
1636581900000.0,21.0961
1636582200000.0,21.0968
1636582500000.0,21.0953
1636582800000.0,21.0939
1636583400000.0,21.0992
1636584000000.0,21.0962
1636584600000.0,21.0992
1636585200000.0,21.0986
1636585800000.0,21.0954
1636586400000.0,21.0945
1636587000000.0,21.0955
1636587300000.0,21.0955
1636587900000.0,21.0978
1636588500000.0,21.0965
1636589100000.0,21.095
1636589700000.0,21.0935
1636590300000.0,21.0945
1636590900000.0,21.096
1636591800000.0,21.0979
1636592400000.0,21.0958
1636593300000.0,21.0942
1636594200000.0,21.095
1636595100000.0,21.0963
1636596000000.0,21.0932
1636596900000.0,21.0925
1636597800000.0,21.0925
1636598700000.0,21.0945
1636599600000.0,21.0957
1636600800000.0,21.0959
1636601700000.0,21.0962
1636602900000.0,21.0959
1636603800000.0,21.0941
1636605300000.0,21.0958
1636606500000.0,21.0966
1636607700000.0,21.096
1636608900000.0,21.0953
1636610100000.0,21.0948
1636611600000.0,21.0971
1636612500000.0,21.0966
1636613100000.0,21.0965
1636614300000.0,21.0985
1636615500000.0,21.1
1636616400000.0,21.1005
1636617000000.0,21.0995
1636617900000.0,21.0974
1636618500000.0,21.0964
1636619100000.0,21.0954
1636619700000.0,21.0977
1636620600000.0,21.1009
1636621200000.0,21.1003
1636621800000.0,21.0995
1636622400000.0,21.1027
1636623000000.0,21.1012
1636623600000.0,21.101
1636624800000.0,21.1003
1636626000000.0,21.0997
1636626900000.0,21.0999
1636628100000.0,21.099
1636629600000.0,21.0979
1636631100000.0,21.0991
1636631700000.0,21.0975
1636632600000.0,21.0974
1636633200000.0,21.0961
1636634100000.0,21.0965
1636635000000.0,21.0973
1636635900000.0,21.0974
1636636800000.0,21.0965
1636637700000.0,21.0965
1636638600000.0,21.0964
1636639200000.0,21.0969
1636639500000.0,21.0943
1636640100000.0,21.0955
1636641000000.0,21.0989
1636641600000.0,21.1004
1636641900000.0,21.101
1636642200000.0,21.0993
1636642800000.0,21.0998
1636643400000.0,21.0991
1636644000000.0,21.0973
1636644600000.0,21.0969
1636645200000.0,21.0966
1636646100000.0,21.0973
1636647300000.0,21.0992
1636648500000.0,21.0978
1636649100000.0,21.0991
1636650600000.0,21.0986
1636651800000.0,21.0972
1636653300000.0,21.097
1636654500000.0,21.0953
1636655700000.0,21.0963
1636656900000.0,21.0978
1636658400000.0,21.0992
1636660500000.0,21.0988
1636662300000.0,21.0967
1636664400000.0,21.0974
1636665600000.0,21.0973
1636666800000.0,21.0977
1636668600000.0,21.1
1636670100000.0,21.0994
1636671600000.0,21.0977
1636673700000.0,21.0968
1636674900000.0,21.0969
1636675800000.0,21.0974
1636677000000.0,21.0964
1636679100000.0,21.0933
1636680000000.0,21.0935
1636680300000.0,21.096
1636680900000.0,21.0992
1636681500000.0,21.0991
1636681800000.0,21.0994
1636682700000.0,21.1005
1636683600000.0,21.0985
1636684800000.0,21.0978
1636686300000.0,21.098
1636687500000.0,21.0973
1636689000000.0,21.0963
1636690500000.0,21.0978
1636692000000.0,21.0977
1636693800000.0,21.0961
1636696200000.0,21.0957
1636697100000.0,21.0962
1636698300000.0,21.0954
1636700100000.0,21.0947
1636700700000.0,21.0937
1636701300000.0,21.0939
1636702200000.0,21.0937
1636703100000.0,21.0942
1636704000000.0,21.0943
1636704600000.0,21.0951
1636705800000.0,21.0972
1636706400000.0,21.0976
1636707000000.0,21.0968
1636708200000.0,21.0945
1636709100000.0,21.0928
1636709400000.0,21.0917
1636709700000.0,21.0914
1636710000000.0,21.0932
1636710300000.0,21.0915
1636710600000.0,21.0898
1636710900000.0,21.089
1636711200000.0,21.0883
1636711500000.0,21.0882
1636711800000.0,21.0898
1636712400000.0,21.0906
1636712700000.0,21.0903
1636713300000.0,21.0896
1636713900000.0,21.0892
1636714500000.0,21.0878
1636714800000.0,21.0877
1636715400000.0,21.0896
1636715700000.0,21.0887
1636716300000.0,21.0904
1636717200000.0,21.088
1636717800000.0,21.0866
1636718700000.0,21.0903
1636719000000.0,21.091
1636719600000.0,21.0888
1636720500000.0,21.0886
1636721400000.0,21.0897
1636722300000.0,21.0872
1636722900000.0,21.0861
1636723200000.0,21.087
1636723500000.0,21.0869
1636724100000.0,21.0892
1636724700000.0,21.0902
1636725600000.0,21.0908
1636726200000.0,21.0891
1636726800000.0,21.0878
1636727400000.0,21.0882
1636727700000.0,21.0879
1636728300000.0,21.0865
1636729200000.0,21.0853
1636729800000.0,21.0832
1636730400000.0,21.0846
1636730700000.0,21.0835
1636731000000.0,21.0834
1636731600000.0,21.0858
1636732200000.0,21.0839
1636732800000.0,21.0823
1636733100000.0,21.0843
1636733400000.0,21.0846
1636734000000.0,21.0802
1636734600000.0,21.0787
1636734900000.0,21.0783
1636735200000.0,21.0777
1636735500000.0,21.0801
1636735800000.0,21.0814
1636736100000.0,21.0831
1636736400000.0,21.0841
1636736700000.0,21.0841
1636737300000.0,21.0826
1636737600000.0,21.0853
1636738200000.0,21.0858
1636739100000.0,21.087
1636740000000.0,21.0886
1636740300000.0,21.0893
1636740600000.0,21.0896
1636741200000.0,21.0897
1636741800000.0,21.0898
1636742400000.0,21.0893
1636743600000.0,21.0884
1636744800000.0,21.0878
1636745400000.0,21.0888
1636746300000.0,21.0903
1636747800000.0,21.0923
1636748100000.0,21.0909
1636748700000.0,21.09
1636750200000.0,21.0935
1636751700000.0,21.0918
1636752600000.0,21.0908
1636754100000.0,21.0907
1636756200000.0,21.0889
1636757700000.0,21.0897
1636759500000.0,21.0906
1636761000000.0,21.0913
1636761600000.0,21.0925
1636762200000.0,21.0929
1636764300000.0,21.092
1636766100000.0,21.091
1636767900000.0,21.0893
1636768800000.0,21.0888
1636770000000.0,21.0879
1636771800000.0,21.0882
1636773300000.0,21.0892
1636775100000.0,21.088
1636776900000.0,21.0889
1636778700000.0,21.0879
1636780200000.0,21.0873
1636781700000.0,21.087
1636782900000.0,21.0877
1636784700000.0,21.0893
1636786800000.0,21.089
1636788300000.0,21.0898
1636790100000.0,21.0898
1636791000000.0,21.0887
1636792800000.0,21.089
1636794300000.0,21.0879
1636795500000.0,21.0874
1636796700000.0,21.0861
1636797300000.0,21.0868
1636798500000.0,21.0877
1636800300000.0,21.0886
1636802100000.0,21.0871
1636803900000.0,21.0874
1636805700000.0,21.0865
1636807500000.0,21.0864
1636808100000.0,21.0872
1636809600000.0,21.0865
1636811400000.0,21.0912
1636812300000.0,21.0905
1636812600000.0,21.0915
1636813200000.0,21.0952
1636813800000.0,21.0949
1636814100000.0,21.0948
1636814700000.0,21.094
1636815000000.0,21.0959
1636815600000.0,21.0956
1636816500000.0,21.0958
1636817700000.0,21.0958
1636819200000.0,21.0967
1636819500000.0,21.0965
1636820400000.0,21.0966
1636821600000.0,21.0955
1636823100000.0,21.0953
1636824600000.0,21.0954
1636826700000.0,21.0942
1636827600000.0,21.092
1636828500000.0,21.0898
1636828800000.0,21.0905
1636829400000.0,21.0914
1636830000000.0,21.0897
1636830600000.0,21.0903
1636831500000.0,21.0898
1636833600000.0,21.0914
1636835700000.0,21.0925
1636836600000.0,21.0922
1636837800000.0,21.0916
1636840200000.0,21.0922
1636842300000.0,21.0925
1636844400000.0,21.0943
1636847400000.0,21.0953
1636848900000.0,21.0995
1636849500000.0,21.0994
1636849800000.0,21.0984
1636850400000.0,21.098
1636851600000.0,21.098
1636852800000.0,21.0963
1636853700000.0,21.0964
1636854600000.0,21.0966
1636856400000.0,21.0951
1636858200000.0,21.0947
1636859700000.0,21.0957
1636860600000.0,21.0954
1636862400000.0,21.0966
1636864500000.0,21.0965
1636865400000.0,21.097
1636866900000.0,21.0953
1636867800000.0,21.0973
1636869600000.0,21.0977
1636870500000.0,21.0977
1636871400000.0,21.0967
1636872600000.0,21.0969
1636874700000.0,21.0954
1636875600000.0,21.0953
1636876800000.0,21.0952
1636877700000.0,21.0935
1636878000000.0,21.0918
1636878600000.0,21.0925
1636879200000.0,21.0927
1636880400000.0,21.0926
1636881900000.0,21.0923
1636883700000.0,21.0935
1636885500000.0,21.0939
1636887000000.0,21.0932
1636888800000.0,21.0938
1636891200000.0,21.0945
1636891800000.0,21.0933
1636892400000.0,21.094
1636893600000.0,21.0954
1636894200000.0,21.0946
1636895400000.0,21.0959
1636896600000.0,21.0952
1636898400000.0,21.0952
1636899600000.0,21.0932
1636900500000.0,21.0931
1636901400000.0,21.0919
1636902600000.0,21.0917
1636903200000.0,21.0917
1636904700000.0,21.091
1636905900000.0,21.0907
1636906500000.0,21.0916
1636907400000.0,21.0882
1636908300000.0,21.0881
1636908900000.0,21.0881
1636909500000.0,21.0885
1636911000000.0,21.0892
1636912200000.0,21.0919
1636912800000.0,21.0931
1636913400000.0,21.0905
1636914000000.0,21.0902
1636914900000.0,21.0894
1636917000000.0,21.0914
1636918500000.0,21.0925
1636920300000.0,21.091
1636922400000.0,21.0913
1636924200000.0,21.0935
1636926000000.0,21.0937
1636927800000.0,21.0941
1636928400000.0,21.0953
1636929600000.0,21.0937
1636931100000.0,21.0965
1636932600000.0,21.0978
1636933500000.0,21.1005
1636934100000.0,21.1022
1636934400000.0,21.1043
1636934700000.0,21.1058
1636935000000.0,21.1051
1636935300000.0,21.1061
1636935600000.0,21.1065
1636935900000.0,21.1053
1636936200000.0,21.1055
1636936800000.0,21.1058
1636937700000.0,21.1038
1636938600000.0,21.1033
1636939200000.0,21.1031
1636939800000.0,21.1047
1636940400000.0,21.1047
1636941300000.0,21.1047
1636942500000.0,21.1035
1636943700000.0,21.1033
1636945500000.0,21.1037
1636947600000.0,21.1036
1636948800000.0,21.1038
1636950300000.0,21.1037
1636952100000.0,21.1048
1636953900000.0,21.1037
1636955700000.0,21.1032
1636956600000.0,21.1041
1636958700000.0,21.1037
1636960500000.0,21.1028
1636962000000.0,21.1026
1636963500000.0,21.1018
1636964100000.0,21.1005
1636964400000.0,21.1015
1636965300000.0,21.1042
1636966200000.0,21.1041
1636967100000.0,21.1063
1636967400000.0,21.1081
1636967700000.0,21.1067
1636968000000.0,21.1065
1636968600000.0,21.1053
1636969200000.0,21.1054
1636969800000.0,21.1051
1636971000000.0,21.1046
1636972500000.0,21.1052
1636974000000.0,21.104
1636976100000.0,21.1039
1636977300000.0,21.1035
1636978200000.0,21.1033
1636978800000.0,21.1042
1636980000000.0,21.1034
1636981200000.0,21.1031
1636982400000.0,21.1015
1636983300000.0,21.1018
1636983900000.0,21.1012
1636985100000.0,21.1007
1636985700000.0,21.0991
1636986000000.0,21.0985
1636986300000.0,21.0995
1636986900000.0,21.0995
1636987500000.0,21.0972
1636988100000.0,21.0958
1636988700000.0,21.0952
1636989000000.0,21.0956
1636989300000.0,21.0957
1636989900000.0,21.0941
1636990800000.0,21.0949
1636991400000.0,21.0928
1636992000000.0,21.0931
1636992300000.0,21.0915
1636992900000.0,21.0914
1636993500000.0,21.0915
1636993800000.0,21.093
1636994100000.0,21.0917
1636994700000.0,21.0911
1636995300000.0,21.0928
1636996200000.0,21.0931
1636996800000.0,21.093
1636998300000.0,21.0907
1636999200000.0,21.0915
1636999800000.0,21.0903
1637000400000.0,21.0902
1637001600000.0,21.0884
1637002200000.0,21.0889
1637002500000.0,21.0889
1637003100000.0,21.0899
1637004000000.0,21.0916
1637004900000.0,21.0924
1637005500000.0,21.0925
1637006400000.0,21.0906
1637007000000.0,21.0891
1637008200000.0,21.0905
1637009400000.0,21.0884
1637010300000.0,21.089
1637010900000.0,21.0888
1637011800000.0,21.0896
1637013000000.0,21.0873
1637014500000.0,21.0875
1637015100000.0,21.089
1637016600000.0,21.0892
1637017500000.0,21.0878
1637019000000.0,21.0885
1637020200000.0,21.0873
1637020800000.0,21.0832
1637021100000.0,21.0817
1637021400000.0,21.0809
1637021700000.0,21.0807
1637022000000.0,21.0795
1637022600000.0,21.0807
1637022900000.0,21.081
1637023500000.0,21.0801
1637024100000.0,21.079
1637024400000.0,21.0717
1637024700000.0,21.075
1637025000000.0,21.0746
1637025300000.0,21.0739
1637025600000.0,21.074
1637025900000.0,21.0737
1637026200000.0,21.0721
1637026500000.0,21.0756
1637027100000.0,21.0757
1637027400000.0,21.0753
1637028000000.0,21.0742
1637028300000.0,21.0758
1637028900000.0,21.0758
1637029500000.0,21.0733
1637030400000.0,21.0716
1637031300000.0,21.0715
1637031600000.0,21.0709
1637031900000.0,21.0728
1637032500000.0,21.0697
1637033100000.0,21.0654
1637033400000.0,21.0656
1637033700000.0,21.0644
1637034000000.0,21.0636
1637034300000.0,21.0659
1637034600000.0,21.0667
1637034900000.0,21.0656
1637035200000.0,21.0638
1637035500000.0,21.0657
1637035800000.0,21.0622
1637036100000.0,21.0619
1637036400000.0,21.0656
1637036700000.0,21.0671
1637037000000.0,21.0687
1637037300000.0,21.0691
1637037900000.0,21.07
1637038500000.0,21.068
1637039100000.0,21.0679
1637039400000.0,21.068
1637040000000.0,21.0684
1637040900000.0,21.0689
1637041500000.0,21.0664
1637042100000.0,21.0664
1637042700000.0,21.0663
1637043300000.0,21.0644
1637043900000.0,21.061
1637044200000.0,21.064
1637044500000.0,21.0632
1637045100000.0,21.0643
1637045400000.0,21.0649
1637046000000.0,21.0662
1637046600000.0,21.0635
1637047500000.0,21.0634
1637048100000.0,21.062
1637048400000.0,21.0635
1637049000000.0,21.0632
1637049300000.0,21.0645
1637049900000.0,21.0643
1637050500000.0,21.0649
1637051100000.0,21.0654
1637052000000.0,21.0653
1637052600000.0,21.0663
1637053200000.0,21.0653
1637053500000.0,21.0642
1637053800000.0,21.0629
1637054400000.0,21.0627
1637054700000.0,21.0625
1637055300000.0,21.0609
1637055600000.0,21.0609
1637056200000.0,21.0627
1637056500000.0,21.0594
1637056800000.0,21.0571
1637057100000.0,21.0519
1637057400000.0,21.0463
1637057700000.0,21.0525
1637058000000.0,21.0506
1637058300000.0,21.0517
1637058600000.0,21.0545
1637058900000.0,21.0557
1637059200000.0,21.0573
1637059500000.0,21.0558
1637059800000.0,21.0564
1637060100000.0,21.0592
1637060400000.0,21.0617
1637060700000.0,21.0604
1637061000000.0,21.0607
1637061300000.0,21.0603
1637061900000.0,21.0624
1637062500000.0,21.0619
1637062800000.0,21.0619
1637063400000.0,21.0627
1637064000000.0,21.0618
1637064300000.0,21.0637
1637064600000.0,21.0642
1637064900000.0,21.0642
1637065500000.0,21.0636
1637066100000.0,21.0623
1637066700000.0,21.06
1637067300000.0,21.0582
1637067600000.0,21.0606
1637067900000.0,21.06
1637068500000.0,21.0613
1637069100000.0,21.0608
1637069700000.0,21.0639
1637070300000.0,21.0634
1637070900000.0,21.0636
1637071500000.0,21.0657
1637071800000.0,21.0643
1637072400000.0,21.0639
1637073300000.0,21.0667
1637073600000.0,21.0679
1637074200000.0,21.0668
1637074500000.0,21.0662
1637075100000.0,21.0656
1637075700000.0,21.0649
1637076600000.0,21.065
1637077200000.0,21.0642
1637078100000.0,21.0638
1637078700000.0,21.064
1637079300000.0,21.0627
1637079900000.0,21.0625
1637081100000.0,21.0637
1637082300000.0,21.0628
1637083800000.0,21.0607
1637084100000.0,21.0621
1637085000000.0,21.0629
1637086200000.0,21.0603
1637087700000.0,21.0602
1637088300000.0,21.0573
1637089200000.0,21.0598
1637089500000.0,21.0606
1637090100000.0,21.0614
1637091000000.0,21.0587
1637091600000.0,21.0565
1637092200000.0,21.0598
1637092800000.0,21.0579
1637093400000.0,21.0561
1637094000000.0,21.0553
1637094600000.0,21.0528
1637095200000.0,21.0527
1637095500000.0,21.0544
1637095800000.0,21.0558
1637096400000.0,21.0595
1637096700000.0,21.0627
1637097000000.0,21.0629
1637097300000.0,21.0636
1637097600000.0,21.0614
1637098200000.0,21.0624
1637098800000.0,21.061
1637099400000.0,21.0616
1637100600000.0,21.0649
1637101800000.0,21.0635
1637102400000.0,21.0627
1637103900000.0,21.0619
1637105100000.0,21.0606
1637106300000.0,21.0587
1637107200000.0,21.0565
1637107500000.0,21.0589
1637108100000.0,21.0559
1637108700000.0,21.0569
1637109600000.0,21.0538
1637110200000.0,21.0545
1637111100000.0,21.0561
1637112000000.0,21.0593
1637112600000.0,21.0588
1637113200000.0,21.0557
1637113800000.0,21.0525
1637114400000.0,21.0514
1637114700000.0,21.0529
1637115300000.0,21.0546
1637116200000.0,21.0523
1637117100000.0,21.0529
1637118000000.0,21.0501
1637118600000.0,21.0478
1637118900000.0,21.0492
1637119200000.0,21.054
1637119800000.0,21.054
1637120100000.0,21.0526
1637120400000.0,21.0515
1637121300000.0,21.0505
1637121900000.0,21.0474
1637122500000.0,21.0484
1637122800000.0,21.0503
1637123100000.0,21.0527
1637123700000.0,21.0518
1637124300000.0,21.051
1637124900000.0,21.0545
1637125500000.0,21.0538
1637126400000.0,21.0542
1637127300000.0,21.0543
1637128200000.0,21.0543
1637129400000.0,21.0525
1637130000000.0,21.056
1637130900000.0,21.0533
1637132100000.0,21.0537
1637133000000.0,21.0535
1637134200000.0,21.0553
1637134800000.0,21.0582
1637135100000.0,21.0587
1637135400000.0,21.0555
1637136000000.0,21.0565
1637136300000.0,21.0576
1637137200000.0,21.0558
1637137800000.0,21.0557
1637139000000.0,21.0532
1637139900000.0,21.0515
1637140500000.0,21.0522
1637141100000.0,21.0513
1637141700000.0,21.05
1637142600000.0,21.0492
1637142900000.0,21.0507
1637143500000.0,21.0511
1637144400000.0,21.0474
1637145300000.0,21.0524
1637145600000.0,21.0562
1637145900000.0,21.0574
1637146200000.0,21.0623
1637146500000.0,21.062
1637146800000.0,21.0611
1637147100000.0,21.0614
1637147400000.0,21.0626
1637148000000.0,21.0624
1637148600000.0,21.061
1637149200000.0,21.0624
1637150100000.0,21.0641
1637150400000.0,21.0635
1637151000000.0,21.0623
1637151900000.0,21.0625
1637153100000.0,21.0619
1637154300000.0,21.0605
1637155200000.0,21.0613
1637156100000.0,21.0596
1637157000000.0,21.0601
1637157900000.0,21.0601
1637159400000.0,21.0567
1637160000000.0,21.0571
1637160600000.0,21.0548
1637161200000.0,21.0551
1637161500000.0,21.0542
1637162100000.0,21.0539
1637162700000.0,21.0535
1637163000000.0,21.0541
1637163900000.0,21.055
1637164800000.0,21.0549
1637165400000.0,21.0546
1637166000000.0,21.0578
1637166600000.0,21.0599
1637166900000.0,21.0594
1637167200000.0,21.0615
1637167800000.0,21.0601
1637168700000.0,21.0598
1637169600000.0,21.0594
1637170800000.0,21.0602
1637171400000.0,21.0599
1637172000000.0,21.0612
1637172900000.0,21.0611
1637173500000.0,21.0619
1637174700000.0,21.0626
1637175900000.0,21.0601
1637177100000.0,21.0598
1637178300000.0,21.0605
1637179500000.0,21.0591
1637180700000.0,21.0617
1637181600000.0,21.0597
1637183100000.0,21.0575
1637184000000.0,21.0565
1637184600000.0,21.0573
1637185800000.0,21.0586
1637187300000.0,21.0566
1637188200000.0,21.0573
1637189700000.0,21.0575
1637191200000.0,21.0611
1637193000000.0,21.0608
1637193600000.0,21.0622
1637194500000.0,21.0626
1637195100000.0,21.0623
1637196300000.0,21.0619
1637197500000.0,21.0592
1637198400000.0,21.0659
1637199300000.0,21.0635
1637199900000.0,21.0626
1637200800000.0,21.0626
1637201400000.0,21.0622
1637202600000.0,21.0633
1637203800000.0,21.0619
1637205000000.0,21.06
1637205900000.0,21.0592
1637206800000.0,21.0569
1637207700000.0,21.0572
1637208300000.0,21.0569
1637209200000.0,21.0561
1637209800000.0,21.0555
1637210400000.0,21.0567
1637211300000.0,21.0549
1637211900000.0,21.0556
1637212800000.0,21.0563
1637214300000.0,21.0563
1637215500000.0,21.058
1637216400000.0,21.0567
1637217600000.0,21.0566
1637218800000.0,21.0559
1637220000000.0,21.0547
1637221200000.0,21.0557
1637222100000.0,21.0549
1637223000000.0,21.0556
1637223900000.0,21.0542
1637225100000.0,21.0538
1637226300000.0,21.053
1637226900000.0,21.0522
1637227500000.0,21.0516
1637228100000.0,21.0514
1637228700000.0,21.052
1637229600000.0,21.0522
1637230200000.0,21.0509
1637230800000.0,21.0527
1637231400000.0,21.0536
1637232000000.0,21.0555
1637232900000.0,21.0576
1637233500000.0,21.0557
1637234400000.0,21.0545
1637235600000.0,21.0533
1637236500000.0,21.0515
1637236800000.0,21.0523
1637237400000.0,21.0539
1637237700000.0,21.056
1637238000000.0,21.0553
1637238300000.0,21.0539
1637238900000.0,21.0523
1637239500000.0,21.0498
1637240100000.0,21.0506
1637240400000.0,21.0507
1637240700000.0,21.0496
1637241600000.0,21.0489
1637241900000.0,21.0496
1637242500000.0,21.0557
1637242800000.0,21.0535
1637243100000.0,21.0511
1637243700000.0,21.05
1637244300000.0,21.0495
1637244900000.0,21.0492
1637245800000.0,21.0493
1637246400000.0,21.0481
1637246700000.0,21.0485
1637247300000.0,21.049
1637247600000.0,21.0473
1637248500000.0,21.0465
1637248800000.0,21.0425
1637249100000.0,21.0481
1637249400000.0,21.0494
1637249700000.0,21.05
1637250000000.0,21.0461
1637250300000.0,21.0452
1637250600000.0,21.0422
1637250900000.0,21.042
1637251200000.0,21.0417
1637251500000.0,21.0425
1637251800000.0,21.0444
1637252100000.0,21.042
1637252400000.0,21.0392
1637252700000.0,21.0388
1637253000000.0,21.0356
1637253300000.0,21.0369
1637253600000.0,21.0367
1637253900000.0,21.0364
1637254200000.0,21.0384
1637254500000.0,21.0349
1637254800000.0,21.0348
1637255100000.0,21.0318
1637255400000.0,21.0304
1637255700000.0,21.0361
1637256000000.0,21.0381
1637256300000.0,21.0387
1637256600000.0,21.0396
1637256900000.0,21.0414
1637257200000.0,21.0392
1637257800000.0,21.0371
1637258400000.0,21.0388
1637259000000.0,21.038
1637259600000.0,21.0398
1637259900000.0,21.041
1637260500000.0,21.0403
1637261400000.0,21.0414
1637262300000.0,21.042
1637263200000.0,21.0433
1637264100000.0,21.0415
1637264700000.0,21.0405
1637265000000.0,21.0393
1637265900000.0,21.0395
1637266500000.0,21.0408
1637267100000.0,21.0414
1637268000000.0,21.0447
1637268600000.0,21.0406
1637269200000.0,21.0412
1637270400000.0,21.0397
1637271300000.0,21.0373
1637272500000.0,21.0372
1637272800000.0,21.0336
1637273400000.0,21.0345
1637273700000.0,21.035
1637274300000.0,21.0336
1637275200000.0,21.0319
1637275500000.0,21.0304
1637276100000.0,21.029
1637276400000.0,21.0288
1637276700000.0,21.0288
1637277300000.0,21.0313
1637277900000.0,21.0292
1637278500000.0,21.031
1637279400000.0,21.0314
1637280000000.0,21.0303
1637280300000.0,21.0348
1637280900000.0,21.0319
1637281500000.0,21.0354
1637282400000.0,21.0349
1637283000000.0,21.0367
1637283600000.0,21.0349
1637284500000.0,21.0332
1637285100000.0,21.0329
1637286000000.0,21.0307
1637286600000.0,21.0298
1637287200000.0,21.0292
1637287800000.0,21.0308
1637288400000.0,21.0289
1637289000000.0,21.0258
1637289900000.0,21.0235
1637290500000.0,21.0244
1637290800000.0,21.0243
1637291100000.0,21.0248
1637291700000.0,21.0223
1637292300000.0,21.0226
1637292900000.0,21.0206
1637293500000.0,21.0221
1637294100000.0,21.0233
1637294700000.0,21.0239
1637295600000.0,21.0249
1637296800000.0,21.0257
1637298000000.0,21.0248
1637299200000.0,21.0262
1637300100000.0,21.0267
1637300700000.0,21.0265
1637301900000.0,21.026
1637303100000.0,21.0251
1637304300000.0,21.0266
1637305500000.0,21.0243
1637306400000.0,21.0229
1637307300000.0,21.0226
1637308200000.0,21.0241
1637309100000.0,21.0269
1637309700000.0,21.0318
1637310000000.0,21.0337
1637310300000.0,21.0354
1637310600000.0,21.0339
1637310900000.0,21.034
1637311500000.0,21.0325
1637312100000.0,21.0329
1637312700000.0,21.0354
1637313600000.0,21.0334
1637314200000.0,21.0339
1637315100000.0,21.0323
1637316000000.0,21.0308
1637316600000.0,21.0303
1637317200000.0,21.0307
1637318400000.0,21.0311
1637319900000.0,21.0288
1637320500000.0,21.0297
1637321100000.0,21.0305
1637322000000.0,21.0317
1637322300000.0,21.0323
1637323200000.0,21.0326
1637323800000.0,21.0346
1637324400000.0,21.0347
1637325300000.0,21.0324
1637326500000.0,21.0304
1637327100000.0,21.033
1637328000000.0,21.0353
1637328600000.0,21.0376
1637329200000.0,21.0365
1637329500000.0,21.0375
1637330100000.0,21.0392
1637331000000.0,21.0403
1637331300000.0,21.0389
1637331900000.0,21.0375
1637332500000.0,21.0402
1637333400000.0,21.0408
1637334000000.0,21.0385
1637334900000.0,21.0389
1637335800000.0,21.0409
1637337000000.0,21.0399
1637337600000.0,21.0406
1637338500000.0,21.0392
1637339100000.0,21.0405
1637340000000.0,21.0419
1637340900000.0,21.0428
1637341500000.0,21.0424
1637342400000.0,21.0436
1637343000000.0,21.0418
1637343900000.0,21.0408
1637344800000.0,21.0408
1637346000000.0,21.0396
1637347200000.0,21.0401
1637348700000.0,21.0391
1637350500000.0,21.0413
1637352000000.0,21.0397
1637353200000.0,21.0389
1637354400000.0,21.039
1637355600000.0,21.0374
1637356200000.0,21.0398
1637357700000.0,21.0401
1637359800000.0,21.0392
1637361900000.0,21.0404
1637363400000.0,21.0404
1637364600000.0,21.0414
1637366400000.0,21.0424
1637367000000.0,21.0449
1637367300000.0,21.0451
1637367900000.0,21.0421
1637368800000.0,21.043
1637370000000.0,21.0454
1637371200000.0,21.0477
1637371500000.0,21.0472
1637372400000.0,21.0476
1637373300000.0,21.0479
1637374500000.0,21.0484
1637375100000.0,21.0473
1637376300000.0,21.0472
1637377800000.0,21.0465
1637379300000.0,21.0456
1637379900000.0,21.0451
1637381100000.0,21.0445
1637382900000.0,21.0452
1637384400000.0,21.0441
1637385900000.0,21.0444
1637387700000.0,21.0475
1637389500000.0,21.0471
1637390100000.0,21.0455
1637390700000.0,21.0465
1637391600000.0,21.0449
1637393400000.0,21.0448
1637394600000.0,21.0448
1637396700000.0,21.0453
1637398200000.0,21.0447
