timestamp,btc_korea_premium_index
1625205900000.0,0.9702
1625206500000.0,4.5637
1625206800000.0,3.7603
1625207400000.0,1.3629
1625208000000.0,2.4465
1625208600000.0,4.3456
1625209500000.0,1.244
1625210400000.0,4.7152
1625211300000.0,4.1303
1625211900000.0,-0.9271
1625212200000.0,0.8907
1625212500000.0,3.0046
1625213100000.0,4.2252
1625213700000.0,-0.0208
1625214000000.0,1.9661
1625214600000.0,0.3772
1625214900000.0,-0.0302
1625215500000.0,1.8598
1625216100000.0,0.9984
1625217000000.0,0.1827
1625217600000.0,2.93
1625217900000.0,-0.6213
1625218500000.0,-0.8934
1625219100000.0,0.1904
1625219700000.0,-0.3368
1625220300000.0,2.0297
1625220600000.0,0.6626
1625220900000.0,3.2775
1625221200000.0,2.3756
1625221800000.0,4.8113
1625222100000.0,1.429
1625222700000.0,2.3721
1625223300000.0,0.1779
1625223900000.0,4.0951
1625224200000.0,1.6319
1625224500000.0,4.7573
1625225100000.0,0.2883
1625225700000.0,0.9472
1625226000000.0,4.0664
1625226300000.0,1.8964
1625226900000.0,3.081
1625227500000.0,3.9403
1625228100000.0,-0.2742
1625228700000.0,0.4017
1625229300000.0,3.1031
1625229600000.0,1.219
1625230200000.0,4.0963
1625230800000.0,1.979
1625231100000.0,-0.2683
1625231700000.0,0.2944
1625232000000.0,-0.4774
1625232600000.0,0.8307
1625232900000.0,4.8705
1625233500000.0,4.7461
1625233800000.0,3.9268
1625234400000.0,4.0074
1625235000000.0,-0.598
1625235600000.0,2.5774
1625236200000.0,-0.8179
1625236500000.0,-0.6179
1625237100000.0,4.3823
1625237400000.0,1.7405
1625238000000.0,3.5873
1625238300000.0,0.6843
1625238900000.0,-0.0921
1625239200000.0,4.8282
1625239800000.0,1.7763
1625240400000.0,3.6308
1625241300000.0,3.3722
1625241600000.0,1.292
1625241900000.0,1.3593
1625242500000.0,0.5597
1625243100000.0,3.6511
1625243700000.0,1.327
1625244300000.0,2.0966
1625244900000.0,1.613
1625245500000.0,1.5617
1625246100000.0,0.0906
1625247000000.0,0.885
1625248200000.0,0.3771
1625249100000.0,4.8908
1625250000000.0,-0.4645
1625250600000.0,0.8269
1625251800000.0,-0.5355
1625252400000.0,1.5739
1625253000000.0,4.4845
1625253600000.0,3.1334
1625254500000.0,4.1588
1625255700000.0,4.848
1625256300000.0,-0.1112
1625257200000.0,2.6223
1625258100000.0,3.5559
1625259300000.0,-0.9009
1625260500000.0,-0.3766
1625260800000.0,2.841
1625261700000.0,2.6066
1625262300000.0,3.5891
1625263200000.0,1.8492
1625264400000.0,1.3028
1625265300000.0,2.9899
1625266200000.0,2.2336
1625266800000.0,4.258
1625267100000.0,0.6548
1625267400000.0,4.4113
1625268000000.0,0.0879
1625268900000.0,4.0589
1625269800000.0,-0.6287
1625270400000.0,1.1037
1625270700000.0,2.802
1625271000000.0,-0.0553
1625271900000.0,4.4141
1625272500000.0,2.6257
1625273100000.0,-0.0582
1625274000000.0,4.4485
1625275200000.0,4.4266
1625276100000.0,3.3095
1625277000000.0,2.1618
1625278200000.0,-0.5021
1625279400000.0,-0.5517
1625280600000.0,-0.316
1625281500000.0,3.9775
1625282100000.0,-0.9985
1625283000000.0,3.5098
1625283600000.0,-0.2272
1625284200000.0,-0.7641
1625285100000.0,4.6599
1625285700000.0,1.471
1625286600000.0,4.5159
1625287500000.0,4.4631
1625288400000.0,2.1482
1625289600000.0,4.9703
1625290500000.0,0.1105
1625291400000.0,1.2276
1625292300000.0,1.5463
1625293200000.0,-0.1949
1625294100000.0,0.3873
1625294700000.0,3.0062
1625295600000.0,3.0374
1625296200000.0,4.3037
1625297100000.0,3.5613
1625297400000.0,-0.1626
1625297700000.0,1.4042
1625298000000.0,2.6552
1625298300000.0,4.4818
1625298600000.0,0.8402
1625298900000.0,0.2307
1625299200000.0,-0.3854
1625299500000.0,0.1179
1625300100000.0,-0.7664
1625300700000.0,2.4034
1625301300000.0,-0.9299
1625301900000.0,4.2717
1625302500000.0,3.7965
1625303100000.0,3.821
1625303400000.0,4.7006
1625303700000.0,4.4677
1625304300000.0,1.5009
1625304600000.0,4.1187
1625304900000.0,-0.7141
1625305500000.0,3.6121
1625306100000.0,1.8947
1625306700000.0,0.2415
1625307600000.0,0.0869
1625308500000.0,-0.0408
1625309100000.0,0.3832
1625309700000.0,0.2129
1625310600000.0,1.337
1625311200000.0,4.5089
1625311800000.0,0.9811
1625312400000.0,-0.7583
1625313000000.0,1.2797
1625313900000.0,1.5493
1625314200000.0,2.9083
1625314800000.0,2.1359
1625315700000.0,0.5573
1625316600000.0,-0.7097
1625317500000.0,2.5898
1625318100000.0,4.6819
1625319000000.0,0.1185
1625320200000.0,1.8195
1625320800000.0,2.9361
1625321400000.0,-0.0855
1625322300000.0,4.0444
1625322900000.0,0.9235
1625323500000.0,2.0833
1625324400000.0,4.4396
1625325600000.0,3.0211
1625326200000.0,4.4416
1625326800000.0,-0.5941
1625327700000.0,3.9479
1625328300000.0,2.8193
1625328900000.0,-0.4581
1625330100000.0,-0.6224
1625331000000.0,-0.5487
1625332200000.0,0.2315
1625333100000.0,3.1959
1625334000000.0,3.0199
1625334300000.0,1.6684
1625334600000.0,1.2983
1625335200000.0,4.939
1625335800000.0,-0.3339
1625336400000.0,-0.7148
1625337300000.0,1.2795
1625338200000.0,2.5882
1625339100000.0,1.3502
1625340600000.0,3.3442
1625341800000.0,3.0609
1625342400000.0,3.3208
1625343600000.0,1.8613
1625344500000.0,3.2362
1625345400000.0,2.7078
1625346900000.0,4.5749
1625348100000.0,-0.0013
1625349000000.0,3.7286
1625349300000.0,-0.9692
1625349600000.0,4.4423
1625350200000.0,1.9036
1625351100000.0,-0.7582
1625351400000.0,4.3044
1625351700000.0,-0.033
1625352300000.0,3.8329
1625352900000.0,-0.027
1625353500000.0,1.0758
1625354100000.0,0.5689
1625355000000.0,3.1635
1625355600000.0,4.9365
1625356200000.0,-0.8403
1625356800000.0,2.3056
1625357100000.0,4.8564
1625357700000.0,3.2735
1625358300000.0,4.0194
1625359500000.0,-0.9079
1625360400000.0,0.7246
1625361000000.0,2.7673
1625361900000.0,0.7857
1625362800000.0,4.3076
1625363400000.0,1.6877
1625364300000.0,0.7653
1625365200000.0,4.0049
1625366100000.0,0.165
1625367300000.0,3.2397
1625368500000.0,0.2014
1625369400000.0,0.9643
1625370300000.0,1.6287
1625371500000.0,0.7449
1625372400000.0,3.7525
1625373300000.0,0.4445
1625374200000.0,3.2896
1625375400000.0,2.6228
1625376600000.0,3.6151
1625377200000.0,-0.2674
1625377500000.0,4.7733
1625377800000.0,0.3398
1625378400000.0,3.7085
1625379000000.0,0.8344
1625379600000.0,-0.7957
1625380200000.0,2.7688
1625380800000.0,1.9238
1625381400000.0,2.7306
1625381700000.0,1.7561
1625382000000.0,0.8986
1625382600000.0,1.6257
1625383200000.0,2.0577
1625383800000.0,4.5459
1625384400000.0,1.3075
1625385000000.0,-0.3695
1625385300000.0,1.5123
1625385600000.0,-0.4152
1625385900000.0,2.7571
1625386500000.0,-0.4229
1625387100000.0,0.8113
1625387400000.0,3.406
1625388000000.0,2.046
1625388900000.0,3.2421
1625389800000.0,-0.9939
1625390400000.0,1.6565
1625391300000.0,0.892
1625392200000.0,0.3729
1625392800000.0,4.9742
1625393400000.0,2.9215
1625394600000.0,3.5304
1625395500000.0,-0.9937
1625396400000.0,1.909
1625397300000.0,-0.5193
1625398200000.0,3.5504
1625399400000.0,2.1849
1625400600000.0,3.2979
1625401200000.0,3.052
1625402100000.0,0.1886
1625403300000.0,2.8188
1625403600000.0,-0.4012
1625403900000.0,3.5752
1625404500000.0,0.7492
1625405100000.0,4.4486
1625406000000.0,3.1484
1625406900000.0,1.8762
1625407800000.0,4.1038
1625408700000.0,3.27
1625409600000.0,2.6964
1625410200000.0,-0.763
1625410800000.0,0.8653
1625411700000.0,0.8868
1625412900000.0,4.5733
1625414100000.0,-0.5756
1625414700000.0,3.4096
1625415600000.0,0.9541
1625416200000.0,1.016
1625416800000.0,0.8178
1625417400000.0,0.4261
1625418300000.0,2.9919
1625418900000.0,1.8141
1625419800000.0,-0.0446
1625420700000.0,4.4146
1625421900000.0,1.1373
1625422800000.0,-0.3943
1625424600000.0,4.2001
1625426100000.0,1.7351
1625427900000.0,1.3375
1625429100000.0,0.2973
1625430300000.0,2.7183
1625431800000.0,-0.0543
1625433300000.0,-0.4168
1625433900000.0,1.2814
1625434800000.0,0.7736
1625435400000.0,4.7367
1625436000000.0,3.6308
1625436600000.0,2.2974
1625437200000.0,1.403
1625437800000.0,3.1787
1625438100000.0,2.2088
1625439000000.0,2.5951
1625439300000.0,0.2735
1625439900000.0,2.8046
1625440500000.0,4.2601
1625441100000.0,2.9825
1625442000000.0,3.1106
1625442600000.0,0.7514
1625443200000.0,-0.6231
1625443500000.0,2.7364
1625443800000.0,3.8626
1625444100000.0,2.5402
1625444700000.0,2.8516
1625445300000.0,2.5639
1625445900000.0,2.1166
1625446200000.0,3.9131
1625446800000.0,1.0569
1625447400000.0,-0.4698
1625448300000.0,2.4714
1625448600000.0,0.882
1625448900000.0,1.6222
1625449200000.0,2.8773
1625449500000.0,0.8259
1625449800000.0,1.553
1625450400000.0,3.7267
1625451000000.0,2.0156
1625451600000.0,2.1479
1625451900000.0,2.5805
1625452200000.0,3.1822
1625452800000.0,3.7519
1625453400000.0,4.3519
1625453700000.0,3.3027
1625454300000.0,0.0625
1625454900000.0,3.1077
1625455500000.0,1.0851
1625456100000.0,2.2697
1625456700000.0,1.9677
1625457300000.0,2.8182
1625457900000.0,2.1889
1625458200000.0,-0.785
1625458500000.0,1.0919
1625458800000.0,3.6736
1625459400000.0,1.1393
1625459700000.0,0.2747
1625460300000.0,0.6354
1625460900000.0,2.8715
1625461200000.0,4.9498
1625461800000.0,2.4848
1625462400000.0,3.937
1625463000000.0,4.3671
1625463600000.0,0.8129
1625464200000.0,4.1433
1625464500000.0,3.1529
1625465100000.0,4.0367
1625465700000.0,2.9387
1625466300000.0,3.8012
1625466900000.0,1.1493
1625467800000.0,2.8867
1625468700000.0,0.0521
1625469300000.0,-0.32
1625469900000.0,1.7918
1625470200000.0,2.4276
1625471100000.0,2.9652
1625472000000.0,1.2338
1625472300000.0,4.5828
1625473200000.0,1.3894
1625474100000.0,-0.713
1625475000000.0,0.8083
1625475900000.0,-0.9204
1625476500000.0,3.663
1625477100000.0,-0.5631
1625478000000.0,0.4142
1625478900000.0,4.5933
1625479800000.0,1.0786
1625480400000.0,-0.1796
1625480700000.0,4.2256
1625481300000.0,1.0069
1625481900000.0,2.9734
1625482200000.0,2.1433
1625482800000.0,-0.0975
1625483400000.0,1.5939
1625483700000.0,4.3153
1625484000000.0,4.5182
1625484300000.0,-0.6412
1625484600000.0,2.4449
1625484900000.0,-0.7525
1625485200000.0,0.508
1625485500000.0,4.6827
1625485800000.0,-0.1191
1625486100000.0,1.6013
1625486400000.0,0.0022
1625486700000.0,2.4813
1625487000000.0,0.562
1625487600000.0,4.1864
1625488200000.0,0.227
1625488800000.0,2.3206
1625489400000.0,3.155
1625490000000.0,-0.4818
1625490600000.0,1.1154
1625490900000.0,4.2748
1625491200000.0,0.3532
1625491800000.0,1.5604
1625492400000.0,3.2911
1625493000000.0,3.2792
1625493600000.0,4.2766
1625493900000.0,0.2938
1625494800000.0,4.8283
1625495700000.0,-0.8152
1625496600000.0,3.8615
1625497500000.0,0.726
1625497800000.0,3.0688
1625498400000.0,4.633
1625499300000.0,1.8028
1625499900000.0,0.4189
1625500500000.0,1.7377
1625501100000.0,3.4627
1625502000000.0,2.8968
1625503200000.0,4.3917
1625503800000.0,0.7692
1625504700000.0,2.0143
1625505900000.0,4.8445
1625506500000.0,1.5239
1625506800000.0,3.1943
1625507100000.0,1.9066
1625507400000.0,2.595
1625507700000.0,3.6225
1625508000000.0,0.2487
1625508300000.0,3.1683
1625508600000.0,2.1475
1625509200000.0,0.5104
1625509800000.0,1.294
1625510100000.0,-0.5854
1625510700000.0,3.4395
1625511300000.0,0.6375
1625511900000.0,-0.3957
1625512500000.0,2.26
1625513400000.0,0.7814
1625514300000.0,2.4716
1625514900000.0,1.0754
1625515800000.0,-0.7036
1625516400000.0,3.0522
1625516700000.0,1.4122
1625517300000.0,3.8712
1625517600000.0,4.3311
1625518200000.0,4.4048
1625519100000.0,0.4557
1625519700000.0,3.5672
1625520300000.0,3.9685
1625521500000.0,0.4616
1625522100000.0,0.1442
1625522700000.0,4.0729
1625523600000.0,1.2725
1625524500000.0,2.5815
1625525400000.0,3.2086
1625526600000.0,-0.3815
1625527800000.0,0.9868
1625528700000.0,-0.0305
1625529300000.0,1.508
1625529900000.0,0.7034
1625530200000.0,1.107
1625530500000.0,-0.6786
1625531100000.0,3.0772
1625532000000.0,2.8155
1625532900000.0,4.5891
1625533800000.0,0.4867
1625534400000.0,-0.6584
1625535000000.0,0.1632
1625536200000.0,2.6294
1625536800000.0,0.161
1625537400000.0,1.0163
1625538000000.0,2.2439
1625538600000.0,4.5516
1625539200000.0,2.9366
1625540400000.0,3.1788
1625541300000.0,2.0201
1625542500000.0,2.2871
1625543700000.0,-0.7742
1625544300000.0,2.8658
1625544600000.0,4.3445
1625544900000.0,3.6099
1625545200000.0,4.1834
1625545800000.0,2.1372
1625546100000.0,2.4295
1625546700000.0,3.2381
1625547300000.0,0.6857
1625547900000.0,3.6341
1625548500000.0,3.0096
1625548800000.0,1.8234
1625549700000.0,4.3885
1625550300000.0,0.8058
1625551200000.0,3.4264
1625551800000.0,0.7505
1625552400000.0,4.9377
1625553300000.0,4.0693
1625554200000.0,2.1668
1625555100000.0,0.0407
1625556000000.0,4.3092
1625557200000.0,4.9018
1625557800000.0,3.4947
1625558400000.0,-0.5264
1625558700000.0,0.7389
1625559300000.0,-0.7346
1625559900000.0,0.2276
1625560200000.0,1.7476
1625561100000.0,-0.3622
1625562000000.0,3.2859
1625562300000.0,-0.1902
1625562900000.0,3.6153
1625563200000.0,3.9418
1625563500000.0,4.9975
1625563800000.0,0.9898
1625564100000.0,3.8566
1625564400000.0,2.3867
1625565000000.0,1.7752
1625565600000.0,4.4439
1625566200000.0,3.1362
1625566500000.0,3.6153
1625566800000.0,2.3067
1625567400000.0,-0.387
1625568000000.0,1.2931
1625568300000.0,2.5118
1625568900000.0,2.6892
1625569500000.0,-0.99
1625570100000.0,1.5025
1625570700000.0,1.454
1625571300000.0,-0.6644
1625572200000.0,-0.5503
1625572800000.0,3.1567
1625573100000.0,4.9539
1625573400000.0,1.8572
1625573700000.0,3.995
1625574000000.0,3.0572
1625574600000.0,1.6017
1625575200000.0,0.7571
1625575800000.0,0.8239
1625576100000.0,3.292
1625576400000.0,3.4587
1625576700000.0,1.202
1625577000000.0,4.7103
1625577600000.0,-0.1019
1625578200000.0,0.4726
1625578500000.0,-0.0006
1625579100000.0,-0.1156
1625579400000.0,0.012
1625579700000.0,1.9307
1625580300000.0,1.3863
1625580600000.0,0.6773
1625581200000.0,3.1542
1625581500000.0,3.1876
1625582100000.0,2.8049
1625583000000.0,4.1454
1625583900000.0,2.3049
1625584200000.0,2.5165
1625584800000.0,0.3374
1625585700000.0,3.5709
1625586300000.0,0.6481
1625587200000.0,1.1741
1625587500000.0,-0.2674
1625588100000.0,3.8141
1625588700000.0,3.0577
1625589300000.0,1.7418
1625589900000.0,1.4387
1625590500000.0,-0.4427
1625591100000.0,-0.6924
1625591400000.0,4.5552
1625591700000.0,-0.145
1625592000000.0,2.3068
1625592300000.0,4.3081
1625592900000.0,4.259
1625593800000.0,0.5977
1625594100000.0,2.6079
1625595000000.0,3.9136
1625595600000.0,3.7895
1625596200000.0,3.5508
1625597100000.0,3.0891
1625598000000.0,-0.9739
1625598900000.0,1.2485
1625600100000.0,0.0898
1625601000000.0,-0.4509
1625601900000.0,4.0576
1625602800000.0,2.9074
1625604300000.0,1.3746
1625605500000.0,3.6745
1625606100000.0,4.1244
1625607900000.0,-0.5118
1625608500000.0,4.8804
1625609100000.0,3.433
1625610000000.0,1.5857
1625611200000.0,1.2298
1625611800000.0,-0.8444
1625613000000.0,0.4845
1625614200000.0,2.0063
1625615400000.0,4.8277
1625616000000.0,1.1918
1625616600000.0,4.3784
1625617200000.0,-0.3688
1625618100000.0,0.3921
1625619000000.0,0.5488
1625619900000.0,3.2606
1625621100000.0,-0.152
1625622000000.0,1.9123
1625622300000.0,4.4643
1625623500000.0,3.0485
1625624700000.0,3.6418
1625626200000.0,4.9075
1625627100000.0,1.9114
1625628000000.0,3.9286
1625628600000.0,0.943
1625628900000.0,0.229
1625629800000.0,2.9883
1625630700000.0,3.3886
1625631600000.0,4.105
1625631900000.0,4.3459
1625632500000.0,3.644
1625633100000.0,4.8378
1625633700000.0,4.1223
1625634300000.0,-0.7629
1625634600000.0,2.3063
1625635200000.0,3.1465
1625635800000.0,1.1167
1625636700000.0,0.2907
1625637300000.0,2.9393
1625637900000.0,0.1589
1625638500000.0,1.736
1625638800000.0,3.8222
1625639700000.0,-0.0406
1625640600000.0,1.3781
1625641500000.0,4.8301
1625642400000.0,0.8229
1625643300000.0,2.7052
1625644200000.0,1.9794
1625644500000.0,3.4168
1625644800000.0,3.2615
1625645100000.0,1.0193
1625645400000.0,2.8344
1625646000000.0,-0.3512
1625646600000.0,-0.8286
1625647500000.0,1.2961
1625648700000.0,0.2138
1625649600000.0,2.9998
1625650800000.0,4.0036
1625651700000.0,0.3509
1625652600000.0,0.9675
1625652900000.0,-0.1896
1625653500000.0,1.4392
1625654400000.0,-0.3069
1625655300000.0,2.8624
1625656200000.0,1.6454
1625656500000.0,1.1131
1625656800000.0,0.1173
1625657400000.0,2.6807
1625657700000.0,0.8794
1625658300000.0,1.6649
1625659200000.0,-0.7865
1625659500000.0,1.1876
1625660100000.0,4.0064
1625660700000.0,2.026
1625661300000.0,3.6827
1625661900000.0,0.4149
1625662200000.0,-0.4024
1625662800000.0,2.894
1625663400000.0,3.4573
1625663700000.0,2.4298
1625664300000.0,4.5277
1625665500000.0,3.7598
1625666400000.0,-0.965
1625667300000.0,1.4788
1625668500000.0,3.4107
1625669100000.0,-0.982
1625669700000.0,0.7914
1625670300000.0,0.8276
1625671200000.0,0.9867
1625672100000.0,0.1959
1625673000000.0,-0.8022
1625673600000.0,2.4697
1625674200000.0,-0.028
1625674500000.0,1.8459
1625675100000.0,-0.5095
1625676300000.0,0.3147
1625677500000.0,3.6583
1625678700000.0,2.4198
1625679900000.0,4.2608
1625680500000.0,-0.4468
1625681100000.0,4.3016
1625681700000.0,0.2448
1625683200000.0,2.7102
1625684700000.0,2.6981
1625685600000.0,1.7874
1625686800000.0,3.5018
1625688300000.0,0.8329
1625690100000.0,-0.56
1625691300000.0,2.1852
1625692800000.0,-0.331
1625693100000.0,0.8146
1625694000000.0,4.2832
1625694600000.0,4.6834
1625695500000.0,0.098
1625696400000.0,2.9684
1625697300000.0,0.1509
1625698500000.0,0.9909
1625699100000.0,2.7407
1625699400000.0,2.6505
1625700000000.0,1.9348
1625700900000.0,1.2859
1625701200000.0,3.0546
1625702100000.0,4.2768
1625702400000.0,0.1261
1625702700000.0,1.4181
1625703300000.0,0.5239
1625703600000.0,1.9781
1625703900000.0,0.654
1625704200000.0,-0.0992
1625704500000.0,2.7522
1625704800000.0,4.9142
1625705100000.0,-0.3058
1625705400000.0,1.478
1625706000000.0,2.8699
1625706300000.0,0.084
1625706600000.0,0.5445
1625707200000.0,2.5354
1625707800000.0,3.5853
1625708700000.0,0.9928
1625709600000.0,0.7506
1625710500000.0,1.3946
1625711700000.0,4.3379
1625712900000.0,0.9198
1625713800000.0,0.4415
1625714100000.0,4.5853
1625714700000.0,2.2204
1625715300000.0,1.1106
1625716200000.0,3.6528
1625717100000.0,0.6751
1625718000000.0,0.9229
1625718900000.0,4.2322
1625719800000.0,3.8313
1625721000000.0,4.7983
1625721900000.0,2.0995
1625723100000.0,4.3163
1625723700000.0,2.0177
1625724000000.0,2.2011
1625724300000.0,-0.3996
1625724600000.0,0.4936
1625724900000.0,-0.0523
1625725200000.0,4.7246
1625725800000.0,-0.9258
1625726400000.0,0.618
1625726700000.0,4.2365
1625727300000.0,4.2159
1625727900000.0,2.5167
1625728800000.0,-0.6019
1625729400000.0,-0.1936
1625729700000.0,3.1456
1625730000000.0,-0.5598
1625730300000.0,0.8536
1625730600000.0,0.8845
1625730900000.0,-0.442
1625731200000.0,2.4876
1625731500000.0,2.1733
1625731800000.0,4.65
1625732100000.0,-0.9554
1625732400000.0,1.488
1625733000000.0,3.8351
1625733600000.0,-0.9191
1625734500000.0,4.2412
1625734800000.0,-0.7027
1625735100000.0,1.3553
1625735400000.0,-0.0817
1625736000000.0,1.3969
1625736900000.0,3.7643
1625737500000.0,4.4905
1625738400000.0,4.7943
1625739000000.0,2.3995
1625739600000.0,1.8827
1625740500000.0,0.5006
1625741100000.0,-0.9202
1625741700000.0,0.2912
1625742300000.0,3.6786
1625742600000.0,3.9268
1625743200000.0,2.5506
1625743800000.0,0.1076
1625744400000.0,1.8349
1625745000000.0,0.2095
1625745600000.0,2.5784
1625745900000.0,3.8732
1625746500000.0,1.5419
1625747100000.0,-0.5491
1625747700000.0,-0.9415
1625748000000.0,3.6427
1625748600000.0,3.7479
1625748900000.0,2.6217
1625749500000.0,1.3785
1625750100000.0,2.1212
1625750700000.0,3.1527
1625751300000.0,2.2347
1625751900000.0,1.5444
1625752500000.0,3.6032
1625753100000.0,-0.5733
1625754000000.0,1.497
1625754600000.0,1.4382
1625755500000.0,2.869
1625756100000.0,1.7589
1625756700000.0,3.1827
1625757300000.0,0.4117
1625757900000.0,4.517
1625758500000.0,-0.7723
1625759400000.0,0.0761
1625760000000.0,-0.2529
1625760300000.0,1.1568
1625760900000.0,3.2245
1625761800000.0,2.7288
1625762700000.0,3.6151
1625763300000.0,0.6942
1625763900000.0,0.3648
1625764500000.0,1.7277
1625765700000.0,3.5705
1625766600000.0,1.2148
1625767500000.0,4.5513
1625768700000.0,3.2135
1625769600000.0,-0.273
1625771100000.0,0.79
1625772000000.0,2.8633
1625772600000.0,1.1536
1625773200000.0,4.4172
1625773800000.0,-0.1063
1625774400000.0,2.8202
1625775000000.0,1.7171
1625776200000.0,3.2521
1625777700000.0,4.8582
1625778600000.0,4.8253
1625779800000.0,0.1706
1625781300000.0,1.6277
1625781900000.0,1.846
1625782500000.0,0.2077
1625783100000.0,4.7734
1625784000000.0,4.8165
1625785200000.0,3.7365
1625786400000.0,4.7968
1625787000000.0,1.0058
1625788200000.0,3.0453
1625789100000.0,4.485
1625789700000.0,3.7405
1625790300000.0,4.5402
1625791200000.0,4.2846
1625791500000.0,4.0039
1625791800000.0,3.2014
1625792400000.0,4.78
1625793000000.0,0.8086
1625793600000.0,4.596
1625794200000.0,1.2178
1625794800000.0,4.8001
1625795400000.0,1.185
1625796000000.0,3.6816
1625796900000.0,2.0519
1625797500000.0,2.6997
1625797800000.0,3.5385
1625798400000.0,3.1433
1625799300000.0,-0.7539
1625799900000.0,1.9542
1625800800000.0,3.7672
1625801700000.0,0.2496
1625802600000.0,4.5963
1625803200000.0,1.0381
1625803800000.0,-0.0539
1625804700000.0,2.0729
1625805900000.0,3.39
1625807100000.0,2.3516
1625808000000.0,0.9966
1625808600000.0,2.0948
1625809200000.0,3.4395
1625809800000.0,3.9783
1625810400000.0,0.6104
1625811000000.0,0.1507
1625811900000.0,2.556
1625812500000.0,1.0411
1625813100000.0,0.1193
1625814000000.0,0.6374
1625814900000.0,1.501
1625815800000.0,2.8729
1625816700000.0,0.5141
1625817900000.0,4.4281
1625818200000.0,1.8608
1625818800000.0,-0.9042
1625819700000.0,0.3672
1625820600000.0,1.5742
1625821500000.0,4.4931
1625822700000.0,2.699
1625823000000.0,3.6672
1625823300000.0,-0.8167
1625823900000.0,0.3047
1625824800000.0,1.5927
1625825700000.0,2.1445
1625826600000.0,2.1865
1625827800000.0,1.1245
1625828700000.0,-0.1953
1625829600000.0,0.8574
1625830200000.0,4.3823
1625831400000.0,-0.4513
1625832300000.0,4.3647
1625832900000.0,1.8978
1625833800000.0,3.4232
1625834700000.0,1.3651
1625835300000.0,2.1791
1625835900000.0,0.9536
1625836200000.0,4.982
1625836500000.0,4.3286
1625837100000.0,3.271
1625837700000.0,-0.5492
1625838000000.0,4.9473
1625838600000.0,4.6054
1625839200000.0,-0.703
1625839800000.0,-0.054
1625840400000.0,2.3904
1625840700000.0,1.138
1625841300000.0,1.7186
1625841900000.0,4.5521
1625842500000.0,3.4678
1625843100000.0,3.9538
1625843700000.0,0.701
1625844600000.0,-0.2132
1625845200000.0,2.9371
1625846100000.0,4.3518
1625846700000.0,2.3613
1625847300000.0,-0.0227
1625848200000.0,1.1064
1625849100000.0,0.8956
1625850300000.0,3.5978
1625851200000.0,1.458
1625852400000.0,4.6796
1625853900000.0,2.9517
1625854800000.0,1.2039
1625856300000.0,-0.7986
1625857500000.0,1.6605
1625858400000.0,1.1872
1625859900000.0,-0.612
1625861400000.0,1.5422
1625862900000.0,-0.9478
1625864100000.0,0.7656
1625866200000.0,3.7904
1625866800000.0,-0.2982
1625867100000.0,2.2492
1625867700000.0,3.4441
1625868300000.0,3.6675
1625869500000.0,4.4568
1625870400000.0,3.095
1625870700000.0,3.3441
1625871900000.0,2.3683
1625873100000.0,1.902
1625874600000.0,3.4735
1625875200000.0,4.9901
1625875500000.0,1.1141
1625876400000.0,-0.664
1625877000000.0,0.9072
1625877300000.0,0.6301
1625877900000.0,0.793
1625878500000.0,2.6678
1625879100000.0,3.955
1625879700000.0,0.6897
1625880600000.0,-0.7609
1625881500000.0,3.9995
1625882100000.0,2.9913
1625882700000.0,-0.0529
1625883600000.0,2.07
1625884500000.0,2.2858
1625885400000.0,1.4496
1625886000000.0,2.1393
1625886900000.0,0.3944
1625888100000.0,0.0488
1625889000000.0,-0.0916
1625890200000.0,3.6522
1625891400000.0,2.8648
1625892300000.0,0.0914
1625892900000.0,1.8497
1625893500000.0,1.8187
1625894100000.0,3.1676
1625894700000.0,4.6481
1625895600000.0,2.6601
1625896800000.0,4.3113
1625898000000.0,3.1445
1625899200000.0,3.5007
1625900100000.0,3.8755
1625900700000.0,4.4275
1625901900000.0,1.8691
1625903100000.0,2.7167
1625904300000.0,4.3017
1625905200000.0,4.7691
1625905800000.0,2.463
1625907000000.0,0.4062
1625907300000.0,-0.3214
1625908200000.0,1.9383
1625909400000.0,4.8772
1625910600000.0,0.8905
1625911500000.0,1.9511
1625912400000.0,1.4855
1625913300000.0,-0.057
1625914200000.0,1.0565
1625914800000.0,3.161
1625915400000.0,2.866
1625916600000.0,2.4402
1625916900000.0,0.3884
1625917500000.0,1.6989
1625918400000.0,-0.7273
1625919300000.0,4.2138
1625919900000.0,2.3536
1625921100000.0,1.6125
1625922600000.0,-0.6548
1625923500000.0,3.1152
1625924400000.0,3.9422
1625925300000.0,3.0039
1625926200000.0,4.8892
1625927100000.0,1.8895
1625928000000.0,2.5602
1625929200000.0,0.2883
1625930400000.0,0.0098
1625931300000.0,4.8678
1625932500000.0,-0.5674
1625933700000.0,4.4346
1625934300000.0,-0.6598
1625934600000.0,0.3821
1625934900000.0,0.7887
1625935800000.0,0.4302
1625936400000.0,2.5261
1625937000000.0,-0.2752
1625937300000.0,3.0376
1625937600000.0,3.5188
1625937900000.0,2.1186
1625938200000.0,4.0019
1625938500000.0,3.1247
1625938800000.0,4.1021
1625939400000.0,1.8908
1625940000000.0,1.2782
1625940600000.0,2.2147
1625941800000.0,-0.057
1625943300000.0,0.5202
1625943900000.0,1.7904
1625944800000.0,3.4869
1625945700000.0,0.8276
1625946900000.0,2.5093
1625947800000.0,2.7362
1625948100000.0,4.4748
1625948700000.0,3.9332
1625949300000.0,1.3897
1625950500000.0,0.2131
