timestamp,btc_mvrv_ratio
1633523700000.0,1.5946
1633524300000.0,1.616
1633524900000.0,1.534
1633525200000.0,1.4509
1633525500000.0,1.6658
1633525800000.0,1.772
1633526100000.0,1.5786
1633526400000.0,1.7007
1633526700000.0,1.6104
1633527000000.0,1.5312
1633527300000.0,1.429
1633527600000.0,1.64
1633528200000.0,1.5882
1633528500000.0,1.4519
1633528800000.0,1.4434
1633529100000.0,1.5737
1633529400000.0,1.4238
1633529700000.0,1.7888
1633530000000.0,1.6215
1633530300000.0,1.4791
1633530600000.0,1.3876
1633531200000.0,1.7189
1633531800000.0,1.5941
1633532400000.0,1.6364
1633532700000.0,1.4432
1633533300000.0,1.5859
1633533600000.0,1.6305
1633534200000.0,1.5552
1633534800000.0,1.3751
1633535100000.0,1.5722
1633535700000.0,1.6739
1633536000000.0,1.724
1633536300000.0,1.7842
1633536600000.0,1.4211
1633537200000.0,1.8964
1633537800000.0,1.7446
1633538400000.0,1.585
1633539300000.0,1.7083
1633540200000.0,1.7116
1633540800000.0,1.5848
1633542000000.0,1.5515
1633543200000.0,1.5461
1633544100000.0,1.721
1633545000000.0,1.6015
1633545600000.0,1.7875
1633546200000.0,1.4824
1633546800000.0,1.7653
1633547400000.0,1.6377
1633548600000.0,1.77
1633549500000.0,1.6111
1633550400000.0,1.7254
1633550700000.0,1.4737
1633551300000.0,1.4211
1633551600000.0,1.5849
1633552500000.0,1.7628
1633553400000.0,1.6143
1633554300000.0,1.5343
1633555800000.0,1.5676
1633557000000.0,1.6322
1633558200000.0,1.6229
1633559100000.0,1.5778
1633560300000.0,1.6268
1633561500000.0,1.6946
1633562100000.0,1.6865
1633562400000.0,1.7949
1633563300000.0,1.6601
1633564200000.0,1.6763
1633565100000.0,1.7894
1633565700000.0,1.6038
1633566000000.0,1.4143
1633566600000.0,1.634
1633566900000.0,1.5954
1633567200000.0,1.5576
1633567800000.0,1.5261
1633568700000.0,1.6439
1633569600000.0,1.6488
1633570200000.0,1.6854
1633570500000.0,1.5983
1633571100000.0,1.6555
1633571700000.0,1.4341
1633572600000.0,1.6473
1633573500000.0,1.5364
1633574700000.0,1.7518
1633575300000.0,1.7542
1633576500000.0,1.5393
1633577400000.0,1.4734
1633578600000.0,1.4717
1633579800000.0,1.7517
1633580700000.0,1.5257
1633581900000.0,1.6013
1633583100000.0,1.5556
1633583700000.0,1.693
1633584600000.0,1.4239
1633585800000.0,1.5095
1633587000000.0,1.6915
1633588800000.0,1.85
1633589700000.0,1.7466
1633590600000.0,1.5225
1633591500000.0,1.6387
1633592400000.0,1.7023
1633593600000.0,1.6957
1633594500000.0,1.6769
1633595700000.0,1.5461
1633597200000.0,1.5067
1633597800000.0,1.595
1633598400000.0,1.6232
1633598700000.0,1.4822
1633599300000.0,1.6599
1633599600000.0,1.5508
1633600200000.0,1.6883
1633601100000.0,1.627
1633602000000.0,1.4326
1633602900000.0,1.6412
1633603800000.0,1.7627
1633604100000.0,1.5358
1633605000000.0,1.6019
1633605900000.0,1.5334
1633606800000.0,1.416
1633608000000.0,1.5933
1633608900000.0,1.782
1633609800000.0,1.5663
1633610100000.0,1.6838
1633610700000.0,1.6161
1633611600000.0,1.5821
1633612500000.0,1.5366
1633613400000.0,1.67
1633614300000.0,1.6117
1633614600000.0,1.5003
1633615200000.0,1.5713
1633615800000.0,1.6639
1633616700000.0,1.4795
1633617300000.0,1.6666
1633617600000.0,1.5188
1633617900000.0,1.7015
1633618200000.0,1.6401
1633618500000.0,1.603
1633619100000.0,1.6934
1633620000000.0,1.607
1633620600000.0,1.5568
1633621800000.0,1.4268
1633622400000.0,1.738
1633623000000.0,1.4648
1633623300000.0,1.4885
1633623900000.0,1.719
1633624500000.0,1.5795
1633625100000.0,1.6546
1633625700000.0,1.6264
1633626600000.0,1.5393
1633627800000.0,1.597
1633629000000.0,1.5964
1633629900000.0,1.6883
1633631400000.0,1.6906
1633632600000.0,1.7326
1633634400000.0,1.8041
1633636500000.0,1.5398
1633638300000.0,1.8005
1633639800000.0,1.5048
1633641000000.0,1.4384
1633642200000.0,1.6202
1633643100000.0,1.4479
1633644300000.0,1.6942
1633644600000.0,1.6656
1633644900000.0,1.6177
1633645500000.0,1.5528
1633646700000.0,1.7006
1633648500000.0,1.703
1633649700000.0,1.6835
1633650900000.0,1.6977
1633652100000.0,1.575
1633653600000.0,1.672
1633655100000.0,1.3999
1633656600000.0,1.5295
1633657800000.0,1.5658
1633659300000.0,1.652
1633660200000.0,1.5726
1633660800000.0,1.7552
1633662000000.0,1.6863
1633663200000.0,1.6582
1633664700000.0,1.7268
1633666500000.0,1.571
1633668600000.0,1.6032
1633669800000.0,1.6004
1633671600000.0,1.5409
1633672200000.0,1.7828
1633673100000.0,1.6012
1633674300000.0,1.604
1633675200000.0,1.6403
1633677000000.0,1.5775
1633677300000.0,1.6876
1633677600000.0,1.8188
1633678200000.0,1.6773
1633679400000.0,1.5433
1633679700000.0,1.6134
1633680300000.0,1.7183
1633680600000.0,1.6964
1633681200000.0,1.6984
1633681800000.0,1.4292
1633682400000.0,1.6031
1633682700000.0,1.5109
1633683000000.0,1.615
1633683600000.0,1.6412
1633684200000.0,1.4959
1633684800000.0,1.7595
1633685100000.0,1.4096
1633685400000.0,1.6754
1633686000000.0,1.7826
1633686600000.0,1.5519
1633687200000.0,1.6503
1633688100000.0,1.6927
1633689000000.0,1.2835
1633689600000.0,1.5192
1633690800000.0,1.4788
1633691400000.0,1.6194
1633692600000.0,1.6271
1633693500000.0,1.6541
1633694100000.0,1.5998
1633695000000.0,1.5465
1633695300000.0,1.5613
1633695600000.0,1.4375
1633695900000.0,1.6785
1633696500000.0,1.5593
1633697100000.0,1.7251
1633697700000.0,1.7688
1633698300000.0,1.6058
1633699500000.0,1.6768
1633700100000.0,1.5248
1633700400000.0,1.5679
1633701000000.0,1.5263
1633701300000.0,1.5886
1633701600000.0,1.7498
1633702200000.0,1.7333
1633703100000.0,1.5961
1633704000000.0,1.6053
1633704300000.0,1.6637
1633705200000.0,1.6206
1633706100000.0,1.8791
1633707300000.0,1.3429
1633707600000.0,1.8406
1633708200000.0,1.4386
1633708800000.0,1.6475
1633709700000.0,1.5663
1633710600000.0,1.6891
1633711500000.0,1.54
1633712400000.0,1.5523
1633713600000.0,1.5278
1633714500000.0,1.6833
1633716000000.0,1.546
1633716900000.0,1.5179
1633717800000.0,1.6968
1633719600000.0,1.5348
1633721400000.0,1.6886
1633722900000.0,1.4768
1633723500000.0,1.7525
1633724700000.0,1.6406
1633725900000.0,1.5933
1633726500000.0,1.6092
1633727100000.0,1.6528
1633728000000.0,1.6926
1633729200000.0,1.4473
1633731000000.0,1.5775
1633732800000.0,1.523
1633734900000.0,1.6374
1633735800000.0,1.6918
1633737000000.0,1.5791
1633738200000.0,1.612
1633739100000.0,1.3073
1633740300000.0,1.7139
1633741800000.0,1.5878
1633743000000.0,1.6535
1633744500000.0,1.6923
1633746000000.0,1.5731
1633746900000.0,1.6817
1633748700000.0,1.6578
1633749600000.0,1.6793
1633750800000.0,1.6414
1633752000000.0,1.4662
1633753500000.0,1.6867
1633754700000.0,1.5326
1633756200000.0,1.507
1633757100000.0,1.8195
1633759200000.0,1.7342
1633759500000.0,1.7006
1633760400000.0,1.6739
1633761000000.0,1.5363
1633761600000.0,1.7648
1633762500000.0,1.5077
1633763700000.0,1.5144
1633764900000.0,1.4594
1633766100000.0,1.6244
1633767300000.0,1.543
1633768500000.0,1.6149
1633768800000.0,1.5244
1633770300000.0,1.7432
1633771800000.0,1.5386
1633773300000.0,1.5643
1633773900000.0,1.4905
1633775100000.0,1.5812
1633776600000.0,1.4791
1633777800000.0,1.6833
1633778100000.0,1.7832
1633778400000.0,1.5416
1633779000000.0,1.6584
1633779600000.0,1.5508
1633780500000.0,1.6535
1633781700000.0,1.58
1633782600000.0,1.4705
1633783800000.0,1.5769
1633785300000.0,1.7099
1633786800000.0,1.5445
1633787400000.0,1.6138
1633788300000.0,1.6907
1633789500000.0,1.557
1633790700000.0,1.6307
1633791900000.0,1.5066
1633793700000.0,1.5747
1633794600000.0,1.746
1633795800000.0,1.5896
1633796700000.0,1.5855
1633797900000.0,1.529
1633798500000.0,1.4921
1633800000000.0,1.5079
1633802100000.0,1.6741
1633803300000.0,1.5559
1633805400000.0,1.4614
1633808100000.0,1.6119
1633809600000.0,1.5332
1633809900000.0,1.7079
1633811100000.0,1.581
1633812900000.0,1.6045
1633814700000.0,1.646
1633817100000.0,1.679
1633818600000.0,1.443
1633821000000.0,1.538
1633822500000.0,1.8046
1633824000000.0,1.3913
1633824900000.0,1.6329
1633825800000.0,1.5028
1633826700000.0,1.6451
1633827900000.0,1.6528
1633828500000.0,1.7297
1633829400000.0,1.632
1633830300000.0,1.66
1633831200000.0,1.6066
1633831500000.0,1.6522
1633832100000.0,1.5962
1633833300000.0,1.7483
1633834200000.0,1.7255
1633835400000.0,1.3827
1633836600000.0,1.6331
1633838100000.0,1.6481
1633838400000.0,1.4861
1633839000000.0,1.5767
1633839900000.0,1.6289
1633840800000.0,1.5877
1633841100000.0,1.6058
1633841400000.0,1.6862
1633841700000.0,1.738
1633842000000.0,1.629
1633842300000.0,1.6809
1633842900000.0,1.7446
1633843500000.0,1.6171
1633844100000.0,1.5248
1633845300000.0,1.6929
1633845900000.0,1.4971
1633846800000.0,1.5621
1633848300000.0,1.4444
1633850100000.0,1.7116
1633850700000.0,1.5479
1633851900000.0,1.6844
1633853400000.0,1.4862
1633854600000.0,1.7462
1633855200000.0,1.6492
1633856400000.0,1.624
1633857000000.0,1.6634
1633857300000.0,1.6571
1633857600000.0,1.7508
1633858200000.0,1.5234
1633858800000.0,1.8129
1633859400000.0,1.4455
1633860300000.0,1.4904
1633860900000.0,1.558
1633862400000.0,1.342
1633863900000.0,1.6161
1633864800000.0,1.693
1633866000000.0,1.3762
1633866600000.0,1.5701
1633867800000.0,1.6626
1633868700000.0,1.7793
1633869600000.0,1.7616
1633870800000.0,1.6337
1633871700000.0,1.6546
1633872300000.0,1.8
1633873200000.0,1.5511
1633874700000.0,1.6643
1633875600000.0,1.7065
1633876500000.0,1.6495
1633877700000.0,1.5162
1633878600000.0,1.4551
1633879800000.0,1.6073
1633881000000.0,1.6397
1633881900000.0,1.768
1633883100000.0,1.5592
1633884300000.0,1.534
1633885500000.0,1.469
1633886100000.0,1.3982
1633887000000.0,1.6166
1633887900000.0,1.6745
1633889400000.0,1.5566
1633890000000.0,1.614
1633891500000.0,1.7703
1633893000000.0,1.585
1633894500000.0,1.6793
1633895700000.0,1.7532
1633896900000.0,1.5989
1633897200000.0,1.7061
1633897500000.0,1.7239
1633897800000.0,1.7727
1633898100000.0,1.6704
1633898400000.0,1.6696
1633899000000.0,1.7101
1633899600000.0,1.502
1633899900000.0,1.5084
1633900200000.0,1.6207
1633900800000.0,1.5026
1633901100000.0,1.5265
1633901700000.0,1.6467
1633902300000.0,1.5451
1633903500000.0,1.7213
1633903800000.0,1.667
1633904700000.0,1.6389
1633905300000.0,1.6111
1633905900000.0,1.8071
1633906200000.0,1.6346
1633906800000.0,1.6611
1633908300000.0,1.5901
1633909200000.0,1.4691
1633909800000.0,1.6583
1633910100000.0,1.6696
1633910700000.0,1.3704
1633911000000.0,1.6666
1633911600000.0,1.5594
1633912500000.0,1.6272
1633913400000.0,1.4011
1633914000000.0,1.5538
1633914600000.0,1.7244
1633915200000.0,1.6669
1633915800000.0,1.6627
1633916700000.0,1.6593
1633917600000.0,1.5849
1633918800000.0,1.4999
1633920300000.0,1.6359
1633920900000.0,1.6312
1633921500000.0,1.5993
1633921800000.0,1.5215
1633922400000.0,1.7383
1633923000000.0,1.4089
1633923300000.0,1.6482
1633923600000.0,1.7251
1633923900000.0,1.4337
1633924500000.0,1.5821
1633924800000.0,1.5367
1633925400000.0,1.3258
1633925700000.0,1.5675
1633926300000.0,1.6875
1633927200000.0,1.573
1633927800000.0,1.6172
1633928700000.0,1.5993
1633929900000.0,1.5876
1633930800000.0,1.6029
1633931400000.0,1.5284
1633932300000.0,1.6112
1633932900000.0,1.6259
1633933800000.0,1.6313
1633934700000.0,1.4883
1633935900000.0,1.6458
1633936200000.0,1.6184
1633936800000.0,1.6144
1633937700000.0,1.6432
1633938000000.0,1.6125
1633938600000.0,1.6358
1633939500000.0,1.5341
1633940100000.0,1.5801
1633940400000.0,1.6988
1633940700000.0,1.49
1633941300000.0,1.5581
1633942200000.0,1.6827
1633942800000.0,1.6539
1633943700000.0,1.4764
1633944900000.0,1.6209
1633946100000.0,1.5598
1633947600000.0,1.6348
1633948800000.0,1.5643
1633949700000.0,1.5294
1633950000000.0,1.6815
1633950300000.0,1.5442
1633950600000.0,1.4532
1633950900000.0,1.6867
1633951200000.0,1.7983
1633951800000.0,1.7093
1633952100000.0,1.5053
1633952700000.0,1.5202
1633953900000.0,1.6972
1633954500000.0,1.391
1633955100000.0,1.5986
1633956000000.0,1.7823
1633957200000.0,1.4155
1633957800000.0,1.6092
1633958400000.0,1.6227
1633959000000.0,1.6966
1633959300000.0,1.7265
1633959600000.0,1.6361
1633959900000.0,1.599
1633960200000.0,1.6354
1633960500000.0,1.6755
1633960800000.0,1.5725
1633961100000.0,1.5095
1633961700000.0,1.4755
1633962300000.0,1.354
1633962900000.0,1.6985
1633963200000.0,1.6284
1633963800000.0,1.6717
1633964400000.0,1.4962
1633965000000.0,1.5179
1633965600000.0,1.5392
1633966500000.0,1.7579
1633967400000.0,1.5866
1633968300000.0,1.6635
1633968900000.0,1.6033
1633969200000.0,1.5782
1633970100000.0,1.3261
1633970700000.0,1.6654
1633971900000.0,1.7057
1633972800000.0,1.7013
1633974000000.0,1.5371
1633975500000.0,1.5985
1633976400000.0,1.6189
1633977900000.0,1.7321
1633979100000.0,1.5445
1633980300000.0,1.626
1633980900000.0,1.4698
1633981500000.0,1.5192
1633981800000.0,1.4155
1633982400000.0,1.6555
1633982700000.0,1.6468
1633983300000.0,1.5194
1633983600000.0,1.6451
1633984200000.0,1.6338
1633984800000.0,1.6125
1633985700000.0,1.6006
1633986600000.0,1.6623
1633987200000.0,1.6145
1633988400000.0,1.3884
1633989900000.0,1.677
1633991400000.0,1.4467
1633992600000.0,1.6601
1633993800000.0,1.6056
1633995000000.0,1.6915
1633996200000.0,1.4716
1633996800000.0,1.3939
1633997400000.0,1.5993
1633997700000.0,1.5313
1633998300000.0,1.598
1633998900000.0,1.6579
1633999200000.0,1.5654
1633999800000.0,1.5478
1634000400000.0,1.6103
1634001300000.0,1.5149
1634002200000.0,1.5814
1634003100000.0,1.6646
1634004300000.0,1.6097
1634005200000.0,1.5567
1634006400000.0,1.4441
1634007000000.0,1.7082
1634007900000.0,1.4842
1634008200000.0,1.5321
1634008500000.0,1.4601
1634009400000.0,1.4905
1634010600000.0,1.4432
1634011800000.0,1.5743
1634012400000.0,1.6062
1634013900000.0,1.4967
1634015400000.0,1.3504
1634016600000.0,1.5004
1634017500000.0,1.6075
1634017800000.0,1.8273
1634018100000.0,1.5223
1634018400000.0,1.6429
1634019000000.0,1.4157
1634019600000.0,1.8457
1634020800000.0,1.6995
1634021400000.0,1.8396
1634022000000.0,1.6557
1634022600000.0,1.4925
1634023800000.0,1.7379
1634024700000.0,1.4595
1634025900000.0,1.673
1634026800000.0,1.6355
1634027400000.0,1.6565
1634028600000.0,1.7821
1634029800000.0,1.4829
1634030700000.0,1.7592
1634031600000.0,1.6491
1634032500000.0,1.5924
1634032800000.0,1.679
1634033100000.0,1.445
1634033700000.0,1.6084
1634034300000.0,1.6477
1634034900000.0,1.5039
1634035500000.0,1.5897
1634036400000.0,1.5944
1634037600000.0,1.5331
1634038500000.0,1.5384
1634039400000.0,1.7075
1634040300000.0,1.7624
1634041200000.0,1.5316
1634041800000.0,1.3783
1634042700000.0,1.7092
1634043300000.0,1.4733
1634043900000.0,1.5363
1634044500000.0,1.6491
1634045100000.0,1.6947
1634045700000.0,1.6516
1634046000000.0,1.6177
1634046600000.0,1.5197
1634046900000.0,1.5356
1634047500000.0,1.6281
1634048100000.0,1.6313
1634048400000.0,1.7104
1634049300000.0,1.7017
1634049900000.0,1.4863
1634050200000.0,1.5147
1634050800000.0,1.6817
1634051100000.0,1.5845
1634051400000.0,1.5416
1634051700000.0,1.4213
1634052000000.0,1.8057
1634052600000.0,1.5293
1634053200000.0,1.5473
1634053800000.0,1.6009
1634054700000.0,1.7271
1634055000000.0,1.5932
1634055300000.0,1.4926
1634055600000.0,1.5922
1634056500000.0,1.7075
1634056800000.0,1.5
1634057400000.0,1.5882
1634058000000.0,1.6404
1634058600000.0,1.7814
1634059200000.0,1.764
1634059800000.0,1.4586
1634060100000.0,1.5713
1634060700000.0,1.4969
1634061300000.0,1.6429
1634062200000.0,1.6852
1634063400000.0,1.5757
1634064600000.0,1.6699
1634065500000.0,1.5579
1634066400000.0,1.4702
1634067300000.0,1.6601
1634068500000.0,1.6829
1634068800000.0,1.6907
1634069100000.0,1.493
1634069400000.0,1.5595
1634069700000.0,1.5221
1634070000000.0,1.5872
1634070300000.0,1.6556
1634070600000.0,1.5541
1634070900000.0,1.6106
1634071500000.0,1.6863
1634072100000.0,1.6138
1634072700000.0,1.5863
1634073300000.0,1.5908
1634074200000.0,1.5564
1634075400000.0,1.5008
1634076300000.0,1.7681
1634077200000.0,1.5228
1634078100000.0,1.4698
1634079000000.0,1.5722
1634079900000.0,1.4547
1634080800000.0,1.4571
1634082000000.0,1.6456
1634082900000.0,1.6675
1634083500000.0,1.5396
1634084100000.0,1.5875
1634085000000.0,1.9063
1634085900000.0,1.5822
1634086800000.0,1.606
1634087400000.0,1.4887
1634088900000.0,1.5451
1634090100000.0,1.6277
1634091300000.0,1.6505
1634093100000.0,1.5741
1634094300000.0,1.5821
1634095800000.0,1.645
1634097900000.0,1.5048
1634099400000.0,1.6187
1634100300000.0,1.7821
1634101500000.0,1.7687
1634102700000.0,1.7456
1634103300000.0,1.4836
1634103600000.0,1.6283
1634103900000.0,1.641
1634104200000.0,1.6315
1634104500000.0,1.5632
1634104800000.0,1.6586
1634105100000.0,1.4768
1634105400000.0,1.658
1634106000000.0,1.6593
1634106600000.0,1.7912
1634107500000.0,1.7229
1634108100000.0,1.402
1634108700000.0,1.5349
1634109600000.0,1.6927
1634109900000.0,1.6646
1634110500000.0,1.6993
1634110800000.0,1.4959
1634111100000.0,1.577
1634111700000.0,1.5894
1634112300000.0,1.4966
1634112600000.0,1.5962
1634113200000.0,1.6135
1634113500000.0,1.4865
1634113800000.0,1.6093
1634114400000.0,1.6513
1634115000000.0,1.5137
1634115600000.0,1.6129
1634116200000.0,1.5721
1634116800000.0,1.5924
1634117700000.0,1.6984
1634118600000.0,1.5314
1634119200000.0,1.6405
1634120100000.0,1.7956
1634121300000.0,1.5757
1634121900000.0,1.5379
1634122500000.0,1.6382
1634123100000.0,1.5156
1634123700000.0,1.6563
1634124600000.0,1.5352
1634125200000.0,1.6906
1634125800000.0,1.745
1634126700000.0,1.5766
1634127300000.0,1.8485
1634127900000.0,1.6577
1634129100000.0,1.4995
1634129400000.0,1.7896
1634130300000.0,1.5353
1634131500000.0,1.6056
1634132700000.0,1.7039
1634133300000.0,1.3372
1634133900000.0,1.6221
1634134500000.0,1.7437
1634135100000.0,1.6531
1634135400000.0,1.5098
1634135700000.0,1.4983
1634136000000.0,1.5046
1634136300000.0,1.7457
1634136600000.0,1.572
1634137200000.0,1.6485
1634137500000.0,1.6945
1634137800000.0,1.671
1634138100000.0,1.6035
1634138700000.0,1.768
1634139300000.0,1.7958
1634139900000.0,1.6628
1634140800000.0,1.6186
1634141700000.0,1.697
1634142600000.0,1.6011
1634143500000.0,1.6109
1634143800000.0,1.513
1634144400000.0,1.5564
1634144700000.0,1.6219
1634145300000.0,1.6257
1634145900000.0,1.6278
1634146800000.0,1.341
1634147700000.0,1.5989
1634148600000.0,1.5973
1634150100000.0,1.4169
1634151000000.0,1.6306
1634151600000.0,1.4603
1634152800000.0,1.7046
1634154600000.0,1.6367
1634155200000.0,1.7331
1634155500000.0,1.6218
1634156100000.0,1.7645
1634156700000.0,1.6112
1634157300000.0,1.7527
1634158200000.0,1.6015
1634159100000.0,1.5565
1634160000000.0,1.6667
1634160300000.0,1.5971
1634160600000.0,1.5326
1634161200000.0,1.4835
1634161500000.0,1.7331
1634162100000.0,1.6392
1634162700000.0,1.7327
1634163600000.0,1.6709
1634164800000.0,1.5926
1634166000000.0,1.5363
1634167500000.0,1.5608
1634168700000.0,1.6426
1634169900000.0,1.8345
1634170800000.0,1.5701
1634172000000.0,1.4415
1634172600000.0,1.5978
1634173200000.0,1.5584
1634173500000.0,1.4422
1634173800000.0,1.585
1634174400000.0,1.4723
1634175000000.0,1.5724
1634175300000.0,1.6192
1634175600000.0,1.468
1634176200000.0,1.5586
1634176800000.0,1.607
1634178000000.0,1.5483
1634178600000.0,1.569
1634179200000.0,1.6513
1634180100000.0,1.5438
1634181300000.0,1.5434
1634182800000.0,1.5394
1634184600000.0,1.3696
1634185800000.0,1.6109
1634186400000.0,1.4352
1634187000000.0,1.5716
1634187900000.0,1.6095
1634189100000.0,1.5022
1634190300000.0,1.532
1634191500000.0,1.8291
1634193300000.0,1.5674
1634194200000.0,1.4852
1634194800000.0,1.5051
1634196000000.0,1.5937
1634196900000.0,1.569
1634197800000.0,1.5812
1634198700000.0,1.283
1634199900000.0,1.3965
1634200800000.0,1.4953
1634202300000.0,1.7747
1634203200000.0,1.4392
1634203800000.0,1.585
1634204700000.0,1.6207
1634205900000.0,1.5334
1634206800000.0,1.8188
1634207400000.0,1.5295
1634208600000.0,1.7068
1634209800000.0,1.3586
1634210400000.0,1.7019
1634211000000.0,1.6308
1634211600000.0,1.6171
1634212500000.0,1.5089
1634213100000.0,1.6765
1634213700000.0,1.5522
1634214300000.0,1.5633
1634215200000.0,1.4588
1634215800000.0,1.6524
1634216700000.0,1.6688
1634217900000.0,1.7063
1634218500000.0,1.5948
1634219400000.0,1.5328
1634220000000.0,1.6016
1634220900000.0,1.6001
1634222100000.0,1.6092
1634222700000.0,1.6755
1634223600000.0,1.6444
1634223900000.0,1.6185
1634224500000.0,1.4191
1634225100000.0,1.6016
1634225400000.0,1.3978
1634226000000.0,1.5757
1634226600000.0,1.461
1634227500000.0,1.365
1634228100000.0,1.8206
1634229000000.0,1.5813
1634229600000.0,1.6408
1634230500000.0,1.7141
1634231700000.0,1.76
1634233200000.0,1.6215
1634234700000.0,1.7117
1634236200000.0,1.6164
1634236800000.0,1.5099
1634237100000.0,1.4415
1634237400000.0,1.697
1634237700000.0,1.6245
1634238000000.0,1.4689
1634238600000.0,1.5897
1634238900000.0,1.643
1634239200000.0,1.6827
1634239800000.0,1.5721
1634240400000.0,1.6231
1634241000000.0,1.6279
1634241900000.0,1.5254
1634242500000.0,1.612
1634244000000.0,1.6469
1634245800000.0,1.8344
1634247600000.0,1.7238
1634249700000.0,1.6586
1634251800000.0,1.6469
1634253900000.0,1.5604
1634255100000.0,1.6599
1634256600000.0,1.6453
1634257500000.0,1.6416
1634258100000.0,1.6625
1634259000000.0,1.6432
1634260200000.0,1.7315
1634260800000.0,1.5516
1634261700000.0,1.6089
1634262900000.0,1.6638
1634263800000.0,1.6163
1634264400000.0,1.5868
1634264700000.0,1.7409
1634265000000.0,1.5385
1634265300000.0,1.8037
1634265600000.0,1.5925
1634265900000.0,1.5644
1634266200000.0,1.58
1634266500000.0,1.4231
1634266800000.0,1.516
1634267100000.0,1.6889
1634267400000.0,1.4848
1634267700000.0,1.5584
1634268000000.0,1.532
1634268600000.0,1.5446
1634269200000.0,1.6026
1634269800000.0,1.8409
1634270400000.0,1.4971
1634270700000.0,1.6461
1634271300000.0,1.5502
1634272200000.0,1.6521
1634272800000.0,1.6935
1634273400000.0,1.673
1634274000000.0,1.4645
1634274300000.0,1.5453
1634274600000.0,1.7118
1634274900000.0,1.6731
1634275200000.0,1.4783
1634275500000.0,1.5672
1634275800000.0,1.685
1634276400000.0,1.5074
1634277000000.0,1.5425
1634277300000.0,1.4921
1634277900000.0,1.7727
1634278500000.0,1.4983
1634279400000.0,1.6522
1634280600000.0,1.5696
1634281200000.0,1.7049
1634282100000.0,1.4036
1634282700000.0,1.6687
1634283600000.0,1.4752
1634284800000.0,1.5686
1634285400000.0,1.6762
1634285700000.0,1.5851
1634286300000.0,1.6371
1634286600000.0,1.6022
1634287200000.0,1.7117
1634287800000.0,1.6386
1634288100000.0,1.5877
1634288700000.0,1.7912
1634289300000.0,1.5874
1634289900000.0,1.7211
1634290500000.0,1.6543
1634291100000.0,1.5627
1634292000000.0,1.6598
1634292900000.0,1.6618
1634293500000.0,1.5794
1634294100000.0,1.6341
1634294700000.0,1.6653
1634295900000.0,1.5071
1634297100000.0,1.7476
1634297700000.0,1.4424
1634298900000.0,1.5314
1634299500000.0,1.4905
1634300400000.0,1.8413
1634301900000.0,1.7857
1634302500000.0,1.5686
1634303700000.0,1.7824
1634304000000.0,1.6349
1634304300000.0,1.4775
1634304600000.0,1.5622
1634304900000.0,1.5148
1634305500000.0,1.6627
1634306100000.0,1.7249
1634306400000.0,1.6082
1634306700000.0,1.6895
1634307000000.0,1.6567
1634307600000.0,1.4561
1634308200000.0,1.5959
1634308800000.0,1.5596
1634309700000.0,1.7105
1634310300000.0,1.7237
1634310900000.0,1.6025
1634311500000.0,1.5853
1634312400000.0,1.6753
1634312700000.0,1.6159
1634313300000.0,1.7035
1634313900000.0,1.6484
1634314200000.0,1.6404
1634314500000.0,1.7028
1634314800000.0,1.6691
1634315100000.0,1.6029
1634315700000.0,1.5404
1634316000000.0,1.7833
1634316300000.0,1.6346
1634316600000.0,1.5429
1634317200000.0,1.6146
1634317500000.0,1.5646
1634317800000.0,1.4407
1634318100000.0,1.6777
1634318400000.0,1.6304
1634318700000.0,1.7212
1634319000000.0,1.4833
1634319300000.0,1.7042
1634319900000.0,1.7365
1634320200000.0,1.718
1634320500000.0,1.61
1634320800000.0,1.7528
1634321400000.0,1.5971
1634322000000.0,1.7327
1634322600000.0,1.6816
1634323200000.0,1.5702
1634323800000.0,1.6124
1634324700000.0,1.6392
1634325300000.0,1.7736
1634325900000.0,1.5871
1634326800000.0,1.5835
1634327700000.0,1.8251
1634328900000.0,1.5437
1634329200000.0,1.4325
1634329500000.0,1.5818
1634329800000.0,1.6201
1634330100000.0,1.7229
1634330400000.0,1.7755
1634330700000.0,1.6703
1634331000000.0,1.5742
1634331600000.0,1.7662
1634331900000.0,1.6879
1634332200000.0,1.5589
1634332500000.0,1.5283
1634332800000.0,1.4473
1634333100000.0,1.5841
1634333400000.0,1.5235
1634334000000.0,1.6451
1634334600000.0,1.582
1634334900000.0,1.6956
1634335200000.0,1.6297
1634335500000.0,1.5562
1634336100000.0,1.7563
1634336700000.0,1.8262
1634337600000.0,1.5068
1634338500000.0,1.5331
1634339400000.0,1.6768
1634340300000.0,1.6313
1634341200000.0,1.6461
1634341800000.0,1.5829
1634342400000.0,1.7572
1634343000000.0,1.4328
1634343600000.0,1.5242
1634344500000.0,1.5223
1634345100000.0,1.6014
1634346300000.0,1.6315
1634347500000.0,1.4125
1634348400000.0,1.5404
1634349600000.0,1.6532
1634350500000.0,1.5569
1634351400000.0,1.7499
1634352300000.0,1.6144
1634353200000.0,1.6118
1634354700000.0,1.5339
1634356200000.0,1.6967
1634357100000.0,1.6891
1634357700000.0,1.4504
1634358000000.0,1.4393
1634358900000.0,1.4649
1634359500000.0,1.5992
1634361000000.0,1.6007
1634361900000.0,1.6795
1634362200000.0,1.6935
1634363100000.0,1.6616
1634364000000.0,1.4821
1634365200000.0,1.6843
1634365800000.0,1.4614
1634367300000.0,1.5985
1634368200000.0,1.4768
1634369100000.0,1.4373
1634370000000.0,1.4558
1634371200000.0,1.6649
