timestamp,stablecoin_exchange_reserve
1626775500000.0,992983731.56
1626776100000.0,992955854.12
1626776700000.0,992955514.55
1626777300000.0,992957455.98
1626778200000.0,992932905.04
1626779100000.0,992956796.92
1626779700000.0,992949946.24
1626780900000.0,992949186.94
1626781800000.0,992945946.89
1626782700000.0,992942774.65
1626783600000.0,992946928.29
1626784500000.0,992940165.21
1626785400000.0,992946651.73
1626786300000.0,992933414.62
1626787200000.0,992964817.91
1626787500000.0,992962000.73
1626787800000.0,992977344.4
1626788400000.0,992971104.35
1626789000000.0,992971994.1
1626789900000.0,992940660.37
1626790200000.0,992952852.87
1626790500000.0,992983556.57
1626790800000.0,992938674.95
1626791100000.0,992946042.99
1626791400000.0,992952430.78
1626791700000.0,992949721.81
1626792300000.0,992938942.66
1626792900000.0,992937838.25
1626793500000.0,992932198.77
1626794100000.0,992932007.08
1626794700000.0,992906011.26
1626795000000.0,992900103.46
1626795300000.0,992913708.21
1626795600000.0,992918666.1
1626796200000.0,992911343.29
1626796800000.0,992921700.59
1626797100000.0,992930415.04
1626797700000.0,992922861.86
1626798600000.0,992931137.87
1626800100000.0,992948618.39
1626800400000.0,992949180.19
1626801000000.0,992946742.79
1626801900000.0,992946149.22
1626803700000.0,992937765.86
1626804900000.0,992932842.82
1626806400000.0,992937240.69
1626807900000.0,992922088.21
1626809100000.0,992917914.89
1626810600000.0,992911694.94
1626811800000.0,992907108.66
1626812400000.0,992909182.01
1626813600000.0,992919625.4
1626815400000.0,992935221.29
1626815700000.0,992950369.8
1626816600000.0,992947157.65
1626817500000.0,992945869.33
1626819000000.0,992957403.59
1626820800000.0,992972009.35
1626821700000.0,992952586.11
1626822900000.0,992931494.28
1626824100000.0,992925306.12
1626825000000.0,992937651.4
1626825900000.0,992919868.6
1626826500000.0,992940488.58
1626827400000.0,992948281.0
1626828000000.0,992959678.8
1626828900000.0,992948900.13
1626829800000.0,992961270.04
1626830400000.0,992939629.68
1626831300000.0,992938954.45
1626832500000.0,992927124.98
1626833400000.0,992935534.24
1626834300000.0,992922855.15
1626835200000.0,992915752.45
1626835800000.0,992922761.16
1626837300000.0,992919305.05
1626837900000.0,992914825.73
1626839100000.0,992910474.31
1626840300000.0,992896148.77
1626840900000.0,992817501.07
1626841200000.0,992826162.4
1626841500000.0,992780962.12
1626841800000.0,992782763.48
1626842100000.0,992788872.39
1626842400000.0,992772808.64
1626843000000.0,992777007.6
1626843300000.0,992788955.72
1626843900000.0,992790758.33
1626844800000.0,992779313.07
1626845700000.0,992750953.48
1626846000000.0,992776041.05
1626846300000.0,992779370.15
1626846900000.0,992785574.51
1626847500000.0,992765751.5
1626848100000.0,992771266.48
1626848700000.0,992765899.51
1626849900000.0,992751522.7
1626850500000.0,992752310.96
1626851100000.0,992750870.78
1626851700000.0,992752223.37
1626852600000.0,992765795.41
1626853500000.0,992756736.26
1626854400000.0,992766623.34
1626855300000.0,992762333.93
1626856200000.0,992752645.11
1626857100000.0,992745036.48
1626858300000.0,992758589.0
1626858900000.0,992755861.27
1626860100000.0,992746546.26
1626861000000.0,992677167.47
1626861600000.0,992674172.39
1626861900000.0,992645928.06
1626862200000.0,992647797.38
1626862500000.0,992659921.2
1626862800000.0,992658645.89
1626863400000.0,992669626.48
1626864300000.0,992670847.14
1626865500000.0,992650147.32
1626866100000.0,992657197.42
1626867000000.0,992649875.57
1626867600000.0,992648332.73
1626868200000.0,992644022.94
1626868800000.0,992649230.41
1626869100000.0,992620557.45
1626869400000.0,992629602.48
1626869700000.0,992634775.94
1626870600000.0,992647597.23
1626871500000.0,992654926.88
1626872400000.0,992652523.81
1626873300000.0,992645307.23
1626874500000.0,992642283.56
1626875400000.0,992647196.96
1626876000000.0,992612941.96
1626876600000.0,992617387.66
1626876900000.0,992608013.24
1626877500000.0,992626722.74
1626877800000.0,992622112.29
1626878400000.0,992602766.63
1626878700000.0,992600545.85
1626879000000.0,992598433.0
1626879600000.0,992594243.0
1626880200000.0,992590975.18
1626881100000.0,992602053.54
1626882000000.0,992583668.05
1626882600000.0,992576686.34
1626882900000.0,992580244.15
1626883200000.0,992591897.18
1626883500000.0,992578307.48
1626883800000.0,992563033.22
1626884400000.0,992561936.96
1626885000000.0,992537640.51
1626885300000.0,992521784.96
1626885600000.0,992523892.0
1626885900000.0,992538613.34
1626886200000.0,992545750.6
1626886500000.0,992586821.23
1626887100000.0,992578578.51
1626887400000.0,992563120.68
1626887700000.0,992558100.37
1626888000000.0,992568030.35
1626888300000.0,992572301.71
1626888900000.0,992550594.93
1626889500000.0,992543301.41
1626890100000.0,992543769.68
1626890700000.0,992522037.45
1626891000000.0,992455785.75
1626891300000.0,992487294.09
1626891600000.0,992495480.02
1626891900000.0,992541898.41
1626892200000.0,992557393.63
1626892500000.0,992561357.69
1626892800000.0,992545089.17
1626893400000.0,992562952.01
1626893700000.0,992603253.1
1626894000000.0,992584795.75
1626894300000.0,992591969.44
1626894600000.0,992611804.74
1626894900000.0,992577044.98
1626895200000.0,992616088.42
1626895800000.0,992604486.02
1626896400000.0,992619587.51
1626897000000.0,992625255.03
1626897600000.0,992630590.2
1626897900000.0,992627273.25
1626898500000.0,992631712.71
1626899400000.0,992630960.65
1626899700000.0,992625459.03
1626900300000.0,992606070.52
1626900900000.0,992598093.27
1626901200000.0,992609540.53
1626902100000.0,992574859.07
1626903600000.0,992594697.2
1626904800000.0,992580219.07
1626906000000.0,992550989.1
1626906600000.0,992566892.35
1626907200000.0,992552435.17
1626908400000.0,992562781.78
1626909300000.0,992569066.96
1626909900000.0,992544118.19
1626911100000.0,992544687.68
1626911700000.0,992582170.58
1626912300000.0,992543452.31
1626912600000.0,992533966.92
1626913200000.0,992515527.95
1626913500000.0,992534066.29
1626914100000.0,992538949.05
1626915000000.0,992577043.42
1626915900000.0,992567104.92
1626916800000.0,992574904.47
1626918000000.0,992570393.14
1626918900000.0,992586224.96
1626920100000.0,992592326.04
1626921300000.0,992579361.9
1626922500000.0,992554193.46
1626923700000.0,992576158.6
1626924600000.0,992577102.93
1626926100000.0,992565024.91
1626927300000.0,992545646.32
1626927900000.0,992549104.23
1626928800000.0,992559303.48
1626930000000.0,992570341.53
1626930900000.0,992571165.87
1626932400000.0,992582057.7
1626933300000.0,992564362.49
1626934200000.0,992564999.91
1626935400000.0,992566839.21
1626936900000.0,992540186.42
1626937800000.0,992528660.9
1626938100000.0,992523862.55
1626938700000.0,992537034.53
1626939300000.0,992550739.82
1626940200000.0,992554536.46
1626941100000.0,992533390.88
1626942300000.0,992545825.31
1626942900000.0,992549672.73
1626943800000.0,992552111.01
1626945000000.0,992545030.03
1626946200000.0,992585137.72
1626946500000.0,992596799.03
1626946800000.0,992600621.38
1626947100000.0,992597731.54
1626947400000.0,992583760.57
1626948000000.0,992585059.28
1626948900000.0,992587361.08
1626949800000.0,992575018.75
1626951000000.0,992597000.3
1626951600000.0,992587734.62
1626952200000.0,992604563.18
1626952500000.0,992606990.58
1626953100000.0,992588503.75
1626954000000.0,992578685.04
1626954600000.0,992589930.88
1626955500000.0,992596629.22
1626956700000.0,992574361.27
1626957300000.0,992552100.11
1626957600000.0,992545633.87
1626957900000.0,992553990.79
1626958500000.0,992544066.85
1626959100000.0,992544239.55
1626960000000.0,992551936.48
1626961200000.0,992555111.81
1626962400000.0,992551398.88
1626963600000.0,992558360.94
1626964500000.0,992533370.7
1626964800000.0,992546004.3
1626965100000.0,992525903.81
1626966000000.0,992528851.69
1626966300000.0,992531782.68
1626967200000.0,992513821.87
1626967800000.0,992522324.03
1626968100000.0,992506555.5
1626968700000.0,992506777.88
1626969000000.0,992490430.16
1626969600000.0,992494678.85
1626969900000.0,992507454.34
1626970500000.0,992517075.22
1626971100000.0,992514429.68
1626971700000.0,992509490.45
1626972600000.0,992499563.37
1626973800000.0,992506079.89
1626975000000.0,992513821.87
1626975900000.0,992525624.77
1626977100000.0,992507801.87
1626977700000.0,992524758.31
1626978900000.0,992518766.93
1626980700000.0,992514751.4
1626982800000.0,992520285.78
1626984600000.0,992524043.86
1626986400000.0,992527496.16
1626987900000.0,992499469.31
1626990300000.0,992543992.17
1626990900000.0,992535499.71
1626991500000.0,992547947.17
1626992700000.0,992529286.03
1626994500000.0,992526720.85
1626996000000.0,992517909.4
1626997500000.0,992508906.41
1626998700000.0,992522576.54
1626999600000.0,992524820.3
1627000200000.0,992522306.99
1627001100000.0,992507000.27
1627002900000.0,992503168.55
1627004100000.0,992471489.8
1627004400000.0,992480437.89
1627005000000.0,992450775.81
1627005600000.0,992460799.2
1627006200000.0,992468075.94
1627007100000.0,992471928.39
1627008000000.0,992474827.73
1627009500000.0,992482839.57
1627011000000.0,992484522.81
1627012200000.0,992469309.69
1627013700000.0,992455261.45
1627014900000.0,992467977.87
1627015800000.0,992461291.94
1627017000000.0,992463392.01
1627017900000.0,992444256.19
1627018500000.0,992452132.07
1627018800000.0,992466724.53
1627019100000.0,992463143.99
1627019700000.0,992478175.57
1627020300000.0,992485605.3
1627020900000.0,992473535.86
1627022100000.0,992479308.91
1627023600000.0,992503318.25
1627024200000.0,992498541.07
1627025100000.0,992500951.45
1627025700000.0,992491116.73
1627027200000.0,992495993.15
1627028400000.0,992493985.63
1627029300000.0,992499877.97
1627030500000.0,992517134.03
1627030800000.0,992506255.93
1627031400000.0,992495458.45
1627032300000.0,992513846.61
1627033800000.0,992520928.45
1627034700000.0,992519400.12
1627035600000.0,992524710.26
1627036500000.0,992516295.34
1627037400000.0,992502813.63
1627038300000.0,992501301.62
1627039500000.0,992509349.84
1627040700000.0,992526213.86
1627041900000.0,992515071.6
1627042800000.0,992512618.84
1627043400000.0,992502898.5
1627044900000.0,992502744.19
1627045500000.0,992504103.83
1627047000000.0,992486111.26
1627048200000.0,992488695.69
1627049400000.0,992490300.87
1627050900000.0,992496965.61
1627052100000.0,992509199.97
1627053300000.0,992513537.32
1627054200000.0,992515789.41
1627055700000.0,992534824.11
1627056300000.0,992536481.44
1627056900000.0,992554566.08
1627057200000.0,992550309.84
1627057500000.0,992548370.72
1627058100000.0,992541896.86
1627058700000.0,992539878.6
1627059600000.0,992561679.33
1627060500000.0,992554553.61
1627061700000.0,992538788.96
1627062900000.0,992538140.88
1627064400000.0,992526838.69
1627065000000.0,992553102.25
1627066200000.0,992536350.95
1627068000000.0,992527798.56
1627070100000.0,992523978.78
1627071000000.0,992504054.43
1627071300000.0,992508807.53
1627072200000.0,992498471.69
1627073400000.0,992486714.18
1627074900000.0,992478806.7
1627075500000.0,992479027.85
1627076400000.0,992471402.39
1627077300000.0,992460334.04
1627078500000.0,992447521.04
1627079100000.0,992459540.01
1627079400000.0,992406003.07
1627080000000.0,992393520.1
1627080300000.0,992402184.43
1627080600000.0,992382212.89
1627080900000.0,992381211.29
1627081500000.0,992378007.5
1627082100000.0,992380104.48
1627082700000.0,992369795.11
1627083000000.0,992348797.01
1627083300000.0,992345959.34
1627083600000.0,992340385.94
1627084200000.0,992316204.98
1627084800000.0,992329487.28
1627085100000.0,992351119.79
1627085700000.0,992330654.5
1627086300000.0,992315594.04
1627087200000.0,992319079.35
1627087500000.0,992323443.87
1627088100000.0,992335921.54
1627089000000.0,992337899.42
1627089900000.0,992340714.59
1627090500000.0,992319985.28
1627091700000.0,992319754.69
1627092600000.0,992304034.39
1627093500000.0,992316866.55
1627094700000.0,992327038.95
1627096200000.0,992327462.07
1627097700000.0,992314197.03
1627099200000.0,992316118.76
1627099800000.0,992311662.6
1627101300000.0,992302206.24
1627102200000.0,992323101.48
1627103100000.0,992322793.34
1627104000000.0,992304986.54
1627105800000.0,992296465.18
1627107000000.0,992303278.14
1627107900000.0,992299270.44
1627108500000.0,992283612.83
1627109400000.0,992282158.29
1627110300000.0,992294857.38
1627111500000.0,992299305.99
1627112700000.0,992309699.53
1627114200000.0,992310048.43
1627114800000.0,992311628.44
1627116000000.0,992320586.34
1627116600000.0,992311961.14
1627117800000.0,992302830.37
1627119300000.0,992293873.12
1627119900000.0,992288963.59
1627120500000.0,992299548.98
1627121700000.0,992287971.62
1627122600000.0,992279978.0
1627123200000.0,992282899.54
1627124100000.0,992288681.21
1627125000000.0,992291113.79
1627125600000.0,992305748.98
1627126200000.0,992298069.05
1627127100000.0,992291627.07
1627128300000.0,992300604.01
1627130100000.0,992291152.24
1627131600000.0,992278046.5
1627132200000.0,992284098.76
1627133400000.0,992292711.5
1627134900000.0,992295844.8
1627136400000.0,992286920.73
1627137900000.0,992287383.33
1627138800000.0,992278797.47
1627140000000.0,992276204.23
1627140600000.0,992287477.93
1627141500000.0,992277968.31
1627142700000.0,992266573.23
1627143600000.0,992248110.15
1627143900000.0,992235391.58
1627144200000.0,992237246.68
1627144500000.0,992227995.61
1627145100000.0,992215513.06
1627145400000.0,992202820.36
1627145700000.0,992203378.44
1627146000000.0,992202615.46
1627146600000.0,992205531.39
1627147500000.0,992212544.71
1627148100000.0,992234756.79
1627148700000.0,992220870.16
1627149600000.0,992210355.27
1627150200000.0,992219341.89
1627151400000.0,992225974.58
1627152600000.0,992228541.89
1627154100000.0,992256669.88
1627154700000.0,992251651.44
1627155600000.0,992297507.71
1627156200000.0,992281651.88
1627156500000.0,992276729.26
1627157100000.0,992281551.49
1627158000000.0,992294789.29
1627158600000.0,992278173.37
1627159800000.0,992274946.44
1627161000000.0,992278353.36
1627162500000.0,992247475.21
1627163400000.0,992264623.36
1627164600000.0,992282570.24
1627165200000.0,992264992.67
1627167000000.0,992264736.65
1627168800000.0,992245761.43
1627170300000.0,992234461.37
1627170900000.0,992232832.45
1627171500000.0,992209432.61
1627172100000.0,992236715.53
1627173000000.0,992248940.24
1627173600000.0,992274498.26
1627174200000.0,992270706.52
1627175100000.0,992258482.92
1627176000000.0,992261965.4
1627177500000.0,992277037.52
1627178400000.0,992256023.57
1627179600000.0,992255986.85
1627180800000.0,992238831.66
1627182000000.0,992221326.69
1627182900000.0,992218139.15
1627183800000.0,992234293.19
1627185300000.0,992237464.71
1627186500000.0,992218592.51
1627187100000.0,992209809.51
1627187700000.0,992204256.37
1627188300000.0,992203532.5
1627189500000.0,992220429.71
1627190700000.0,992217503.63
1627191000000.0,992216567.99
1627191900000.0,992211381.45
1627193400000.0,992210222.83
1627194300000.0,992203808.66
1627195800000.0,992188294.56
1627197000000.0,992166600.54
1627197600000.0,992163865.84
1627197900000.0,992158635.7
1627198500000.0,992153736.23
1627199400000.0,992160406.33
1627200300000.0,992168918.14
1627201200000.0,992163744.71
1627201800000.0,992176974.57
1627202400000.0,992190571.49
1627203000000.0,992177029.51
1627203900000.0,992198102.47
1627204800000.0,992199194.39
1627206000000.0,992200248.79
1627206600000.0,992197378.04
1627207500000.0,992191483.43
1627208700000.0,992209495.18
1627209900000.0,992224291.5
1627210200000.0,992210949.12
1627211100000.0,992196560.82
1627212000000.0,992213061.65
1627212900000.0,992211547.41
1627214100000.0,992224796.51
1627214700000.0,992220210.96
1627215600000.0,992224361.56
1627216800000.0,992221692.82
1627217700000.0,992230360.84
1627218900000.0,992250876.66
1627219500000.0,992248630.77
1627219800000.0,992249757.26
1627220400000.0,992234900.13
1627221300000.0,992261372.81
1627222200000.0,992272577.72
1627223100000.0,992277851.77
1627223400000.0,992267073.7
1627224000000.0,992274695.81
1627224600000.0,992248608.77
1627225200000.0,992224935.18
1627225500000.0,992239985.22
1627226100000.0,992257845.2
1627226700000.0,992246912.19
1627227300000.0,992231929.02
1627228200000.0,992231372.13
1627229100000.0,992233067.83
1627230300000.0,992244540.59
1627231500000.0,992231836.93
1627232700000.0,992225291.35
1627233600000.0,992208728.36
1627233900000.0,992207451.07
1627234500000.0,992205051.58
1627235700000.0,992211382.91
1627236600000.0,992200770.26
1627237800000.0,992207705.63
1627239600000.0,992233424.59
1627240200000.0,992205823.65
1627241100000.0,992187251.37
1627241700000.0,992202955.51
1627242300000.0,992217274.81
1627242900000.0,992204919.28
1627244100000.0,992212164.7
1627245300000.0,992201528.6
1627247400000.0,992189619.14
1627248600000.0,992190610.63
1627249800000.0,992192518.8
1627251600000.0,992186499.54
1627253100000.0,992171792.81
1627254000000.0,992156076.67
1627254600000.0,992171906.91
1627254900000.0,992153061.37
1627255500000.0,992131122.53
1627256100000.0,992110804.48
1627256400000.0,992090291.58
1627256700000.0,992094413.88
1627257000000.0,992086895.36
1627257300000.0,992064547.35
1627257600000.0,992073970.81
1627257900000.0,992066123.77
1627258200000.0,992005774.51
1627258500000.0,992030828.18
1627258800000.0,992023732.68
1627259100000.0,992005429.45
1627259700000.0,992013295.07
1627260000000.0,991989997.04
1627260600000.0,991935830.73
1627260900000.0,991875120.22
1627261200000.0,991585649.91
1627261500000.0,991669932.85
1627261800000.0,991706283.82
1627262100000.0,991752600.02
1627262400000.0,991705240.46
1627262700000.0,991709453.41
1627263000000.0,991698172.89
1627263300000.0,991652535.48
1627263600000.0,991629553.26
1627263900000.0,991668385.1
1627264200000.0,991654411.71
1627264500000.0,991663959.99
1627264800000.0,991678322.57
1627265100000.0,991705831.19
1627265400000.0,991701364.94
1627265700000.0,991680670.6
1627266000000.0,991678703.36
1627266300000.0,991668484.35
1627266600000.0,991673377.51
1627266900000.0,991640185.07
1627267200000.0,991650300.81
1627267500000.0,991665480.27
1627268100000.0,991700162.26
1627268400000.0,991705393.07
1627268700000.0,991690670.59
1627269000000.0,991694003.55
1627269300000.0,991684759.39
1627269900000.0,991693129.42
1627270500000.0,991689035.1
1627271400000.0,991669774.79
1627272000000.0,991662689.31
1627272300000.0,991676101.2
1627272600000.0,991664102.21
1627273200000.0,991665679.96
1627273800000.0,991661305.49
1627274400000.0,991642289.2
1627274700000.0,991648631.64
1627275000000.0,991671098.23
1627275600000.0,991666346.97
1627276200000.0,991651793.51
1627277100000.0,991652263.41
1627278000000.0,991640370.77
1627278600000.0,991644997.31
1627278900000.0,991634180.17
1627279500000.0,991623770.78
1627280100000.0,991601877.48
1627280400000.0,991571969.57
1627280700000.0,991567815.8
1627281000000.0,991562918.68
1627281300000.0,991586675.04
1627281600000.0,991584766.26
1627281900000.0,991597477.33
1627282200000.0,991626654.06
1627282500000.0,991623803.14
1627282800000.0,991612684.29
1627283400000.0,991611853.95
1627284300000.0,991638072.73
1627284900000.0,991687758.03
1627285200000.0,991698199.16
1627285500000.0,991679783.09
1627285800000.0,991685287.43
1627286100000.0,991700505.29
1627286700000.0,991728732.65
1627287000000.0,991715842.12
1627287300000.0,991706035.13
1627287600000.0,991701647.58
1627288200000.0,991709808.93
1627288800000.0,991685884.98
1627289400000.0,991679784.4
1627290000000.0,991665941.01
1627290300000.0,991676972.36
1627290900000.0,991668505.24
1627291800000.0,991676896.49
1627292400000.0,991690151.16
1627293000000.0,991678083.12
1627293600000.0,991671367.4
1627294500000.0,991682402.89
1627295400000.0,991660497.03
1627296000000.0,991653932.49
1627296600000.0,991629222.83
1627297200000.0,991628493.39
1627297500000.0,991636061.2
1627297800000.0,991641487.71
1627298700000.0,991648396.21
1627299300000.0,991647167.19
1627300500000.0,991663164.14
1627301400000.0,991637120.07
1627301700000.0,991634050.47
1627302000000.0,991616054.82
1627302600000.0,991600266.9
1627302900000.0,991606712.3
1627303200000.0,991620626.57
1627303800000.0,991623295.78
1627304400000.0,991678177.33
1627304700000.0,991684127.91
1627305000000.0,991711326.09
1627305300000.0,991690581.39
1627305600000.0,991662877.15
1627305900000.0,991686355.47
1627306500000.0,991671413.14
1627307100000.0,991667322.19
1627307700000.0,991648703.18
1627308300000.0,991646002.17
1627309200000.0,991660738.25
1627310100000.0,991680843.41
1627310700000.0,991665686.49
1627311600000.0,991671437.96
1627312200000.0,991656486.66
1627313400000.0,991641967.03
1627314000000.0,991636826.78
1627314600000.0,991635866.57
1627315200000.0,991628168.22
1627315500000.0,991599137.24
1627316100000.0,991620539.91
1627316400000.0,991539688.29
1627317000000.0,991553434.89
1627317300000.0,991522595.43
1627317600000.0,991555007.47
1627317900000.0,991572396.16
1627318200000.0,991559255.38
1627318500000.0,991570626.01
1627318800000.0,991591899.0
1627319100000.0,991587925.26
1627319700000.0,991557690.41
1627320300000.0,991560801.67
1627320600000.0,991538036.55
1627321200000.0,991542109.62
1627321800000.0,991553073.73
1627322100000.0,991516945.4
1627323000000.0,991522116.0
1627323300000.0,991505380.04
1627323600000.0,991501557.8
1627323900000.0,991507218.28
1627324500000.0,991486080.17
1627324800000.0,991481983.28
1627325100000.0,991486985.59
1627325400000.0,991487214.8
1627325700000.0,991486308.08
1627326300000.0,991418718.73
1627326600000.0,991423154.51
1627326900000.0,991425069.74
1627327200000.0,991394548.42
1627327500000.0,991415333.33
1627327800000.0,991432093.95
1627328100000.0,991459791.35
1627328400000.0,991466280.06
1627328700000.0,991486456.67
1627329000000.0,991470242.35
1627329300000.0,991530413.56
1627329600000.0,991609273.43
1627329900000.0,991635674.55
1627330200000.0,991675278.57
1627330500000.0,991643948.46
1627330800000.0,991668574.46
1627331100000.0,991717241.11
1627331400000.0,991691865.74
1627331700000.0,991702892.7
1627332000000.0,991701598.94
1627332300000.0,991691325.2
1627332600000.0,991781611.42
1627332900000.0,991739253.16
1627333200000.0,991789594.03
1627333500000.0,991740930.34
1627333800000.0,991746804.89
1627334100000.0,991761506.23
1627334400000.0,991734936.95
1627334700000.0,991759340.7
1627335000000.0,991852085.91
1627335600000.0,991844113.89
1627335900000.0,991791533.12
1627336200000.0,991803314.94
1627336500000.0,991787496.54
1627337100000.0,991799874.81
1627337700000.0,991819141.81
1627338000000.0,991832844.29
1627338300000.0,991843897.48
1627338600000.0,991826130.54
1627338900000.0,991834087.41
1627339500000.0,991780894.13
1627340100000.0,991762967.3
1627340400000.0,991772256.0
1627340700000.0,991790984.37
1627341000000.0,991767487.61
1627341300000.0,991758645.21
1627341600000.0,991771940.01
1627342200000.0,991781483.18
1627342800000.0,991783926.95
1627343100000.0,991798995.37
1627343700000.0,991810219.76
1627344300000.0,991781666.19
1627344600000.0,991841301.21
1627344900000.0,991804404.47
1627345200000.0,991794975.54
1627345500000.0,991815264.45
1627346400000.0,991793859.94
1627347000000.0,991781774.39
1627347600000.0,991808860.33
1627348200000.0,991850329.05
1627348800000.0,991847401.87
1627349100000.0,991835278.19
1627349700000.0,991863951.7
1627350000000.0,991831668.93
1627350600000.0,991855635.37
1627351200000.0,991836450.34
1627351800000.0,991825115.77
1627352400000.0,991856865.19
1627353300000.0,991882816.06
1627353900000.0,991868912.25
1627354200000.0,991883291.82
1627354500000.0,991903149.12
1627354800000.0,991915044.93
1627355100000.0,991889962.68
1627355700000.0,991877280.67
1627356300000.0,991871374.66
1627356900000.0,991852141.45
1627357800000.0,991877188.08
1627358700000.0,991834805.62
1627359300000.0,991859877.96
1627359900000.0,991867515.03
1627360500000.0,991833056.18
1627361400000.0,991838619.81
1627362300000.0,991829846.4
1627363200000.0,991820603.67
1627363500000.0,991825762.61
1627364100000.0,991828465.44
1627365000000.0,991836575.94
1627365900000.0,991812133.27
1627366200000.0,991814125.49
1627366800000.0,991803284.08
1627367400000.0,991809604.48
1627368300000.0,991833995.62
1627368600000.0,991848035.36
1627368900000.0,991834291.25
1627369800000.0,991813427.72
1627370400000.0,991844099.01
1627371300000.0,991840725.34
1627372200000.0,991839973.84
1627373100000.0,991810403.83
1627373700000.0,991798626.76
1627374000000.0,991788367.27
1627374600000.0,991792711.12
1627374900000.0,991796671.52
1627375800000.0,991802943.31
1627376700000.0,991817761.11
1627377600000.0,991807730.89
1627378500000.0,991782050.92
1627379100000.0,991789330.46
1627379700000.0,991796800.15
1627380300000.0,991789888.39
1627381500000.0,991770744.23
1627382100000.0,991762592.01
1627382700000.0,991751157.91
1627383300000.0,991759310.11
1627383900000.0,991761101.79
1627384800000.0,991751373.01
1627385700000.0,991728777.59
1627386000000.0,991718443.95
1627386600000.0,991707572.21
1627386900000.0,991721844.33
1627387500000.0,991729769.03
1627387800000.0,991721193.63
1627388400000.0,991709402.06
1627389000000.0,991682266.69
1627389300000.0,991665326.26
1627389600000.0,991672769.69
1627389900000.0,991654030.15
1627390200000.0,991657127.69
1627390500000.0,991659272.86
1627391100000.0,991669674.21
1627391400000.0,991671913.63
1627392000000.0,991653166.88
1627392600000.0,991648077.54
1627392900000.0,991614659.31
1627393200000.0,991625309.96
1627393500000.0,991646647.06
1627394100000.0,991705756.19
1627394700000.0,991713750.3
1627395000000.0,991739586.96
1627395300000.0,991725487.42
1627395600000.0,991726068.65
1627395900000.0,991707282.66
1627396200000.0,991667434.48
1627396500000.0,991670068.71
1627396800000.0,991703662.01
1627397100000.0,991700578.89
1627397400000.0,991677164.67
1627398000000.0,991674104.38
1627398300000.0,991662984.12
1627398600000.0,991632617.51
1627398900000.0,991654784.17
1627399200000.0,991665558.58
1627399800000.0,991686652.99
1627400100000.0,991705268.08
1627400400000.0,991677165.97
1627401000000.0,991686234.89
1627401300000.0,991699422.39
1627401900000.0,991711878.02
1627402500000.0,991725808.41
1627402800000.0,991743752.07
1627403100000.0,991735337.97
1627403400000.0,991724638.14
1627403700000.0,991712261.38
1627404000000.0,991750498.08
1627404600000.0,991761641.94
1627404900000.0,991758727.65
1627405500000.0,991744824.72
1627406100000.0,991744865.83
1627406700000.0,991732415.15
1627407300000.0,991728846.32
1627408200000.0,991753719.74
1627409100000.0,991778956.49
1627409400000.0,991761467.65
1627410000000.0,991701297.9
1627410900000.0,991714005.96
1627411200000.0,991716503.99
1627411800000.0,991724412.3
1627412700000.0,991725529.69
1627413600000.0,991687835.38
1627414500000.0,991697500.31
1627415100000.0,991734992.54
1627416000000.0,991698308.2
1627416600000.0,991710169.74
1627417200000.0,991706633.85
1627418100000.0,991695217.88
1627418700000.0,991703717.25
1627419600000.0,991678008.54
1627420500000.0,991677974.52
1627420800000.0,991648835.87
1627421700000.0,991660906.46
1627422600000.0,991681723.26
1627423500000.0,991670584.75
1627424700000.0,991643627.48
1627425300000.0,991612867.68
1627425600000.0,991581718.35
1627425900000.0,991569745.01
1627426200000.0,991551628.06
1627426500000.0,991557337.88
1627426800000.0,991587331.59
1627427100000.0,991571902.96
1627427400000.0,991561984.07
1627427700000.0,991571690.33
1627428300000.0,991586361.57
1627428900000.0,991546569.61
1627430100000.0,991519762.64
1627430400000.0,991544204.72
1627430700000.0,991563079.8
1627431000000.0,991545727.25
1627431600000.0,991573445.48
1627432200000.0,991550578.21
1627432500000.0,991571879.9
1627433100000.0,991568905.13
1627434000000.0,991561904.81
1627434600000.0,991541199.25
1627435200000.0,991538709.65
1627436100000.0,991520443.43
1627436700000.0,991491679.02
1627437000000.0,991481737.95
1627437300000.0,991495197.26
1627437900000.0,991456526.99
1627438200000.0,991430844.73
1627438500000.0,991434775.29
1627438800000.0,991454638.47
1627439100000.0,991464861.78
1627439400000.0,991462914.96
1627440000000.0,991460581.78
1627440600000.0,991515211.23
1627441500000.0,991489476.03
1627441800000.0,991486966.7
1627442400000.0,991459311.64
1627442700000.0,991422449.55
1627443300000.0,991440821.04
1627443600000.0,991468348.64
1627443900000.0,991467482.97
1627444200000.0,991472742.04
1627444800000.0,991454119.22
1627445100000.0,991483554.93
1627445700000.0,991487891.17
1627446300000.0,991492915.8
1627446900000.0,991486699.72
1627447500000.0,991469289.76
1627448100000.0,991464286.3
1627448700000.0,991457191.71
1627449300000.0,991450847.31
1627449900000.0,991446806.66
1627450800000.0,991433338.5
1627451100000.0,991442220.04
1627451700000.0,991438612.9
1627452300000.0,991454065.42
1627452900000.0,991475819.72
1627453200000.0,991484497.65
1627453800000.0,991536148.79
1627454700000.0,991513481.46
1627455000000.0,991509542.97
1627455600000.0,991488090.2
1627456200000.0,991493080.98
1627456800000.0,991500394.66
1627457700000.0,991464013.01
1627458300000.0,991474093.47
1627458900000.0,991483016.31
1627459500000.0,991496799.57
1627460400000.0,991499816.34
1627461300000.0,991526311.93
