timestamp,btc_exchange_stablecoins_ratio_usd
1641407700000.0,12350649.565
1641408300000.0,9549703.0035
1641408900000.0,10745282.8584
1641409500000.0,10355307.4708
1641409800000.0,8358732.886
1641410100000.0,9863714.2243
1641410700000.0,10270973.3009
1641411000000.0,11077993.6078
1641411600000.0,10129969.3493
1641411900000.0,9914626.7895
1641412200000.0,10691140.4681
1641412500000.0,9136763.1854
1641412800000.0,11334231.2422
1641413100000.0,9605027.2925
1641413400000.0,9755718.8947
1641413700000.0,10318214.558
1641414000000.0,10009204.2317
1641414300000.0,9002956.6772
1641414600000.0,9481587.6281
1641414900000.0,10320970.1465
1641415500000.0,8387100.8049
1641415800000.0,10529239.7698
1641416100000.0,11279464.8977
1641416400000.0,9078797.6995
1641417000000.0,11598673.0875
1641417600000.0,8372194.1126
1641418200000.0,10053224.1487
1641418500000.0,9873426.9835
1641418800000.0,10695111.612
1641419100000.0,7966956.7
1641419700000.0,10524039.0598
1641420300000.0,12377117.5778
1641420900000.0,10431866.719
1641421200000.0,10163303.8992
1641421500000.0,9787152.1188
1641421800000.0,9758988.8903
1641422100000.0,9459683.9747
1641422400000.0,10168177.023
1641422700000.0,11097551.56
1641423000000.0,10535863.2754
1641423600000.0,11805668.1559
1641424200000.0,10053410.579
1641424500000.0,11406353.2572
1641425100000.0,10509758.2593
1641425700000.0,11452273.9503
1641426300000.0,12284022.8466
1641426900000.0,12035318.1278
1641427500000.0,8798384.5661
1641428100000.0,11135929.081
1641428700000.0,11492808.4012
1641429300000.0,9873911.2256
1641429900000.0,8832520.289
1641431100000.0,9088784.5661
1641432000000.0,8499668.8655
1641433200000.0,10141790.2417
1641434100000.0,10645734.638
1641435000000.0,11884434.0435
1641435900000.0,11885703.8146
1641436200000.0,11094439.0773
1641436800000.0,12700823.7231
1641438000000.0,11621693.5389
1641438900000.0,9409975.1092
1641440100000.0,10494661.021
1641441000000.0,8016188.1554
1641441600000.0,10697269.645
1641442200000.0,10747723.9313
1641442800000.0,10541124.7749
1641443400000.0,10514947.6539
1641444000000.0,9859803.701
1641444300000.0,10412391.0275
1641444900000.0,10598017.362
1641445500000.0,10664900.2826
1641446100000.0,8662287.4387
1641447000000.0,11664881.1664
1641447900000.0,11099558.1261
1641449100000.0,9235648.4847
1641450000000.0,10452173.447
1641451200000.0,10981880.1411
1641452100000.0,10385105.6052
1641453000000.0,11348663.5563
1641454500000.0,11367501.4034
1641455700000.0,10440744.8286
1641456600000.0,10894034.4162
1641457500000.0,9554172.1979
1641458100000.0,10274599.8152
1641459000000.0,12599075.6434
1641460200000.0,11523273.7605
1641461400000.0,11865548.4042
1641461700000.0,7801942.4618
1641462000000.0,11437300.9343
1641462300000.0,10408363.1099
1641462900000.0,10647665.913
1641463200000.0,8699470.4132
1641463800000.0,8775917.6622
1641464700000.0,10626650.9147
1641465300000.0,10379935.207
1641466200000.0,8775549.8003
1641467100000.0,8866425.0541
1641468600000.0,11688064.4955
1641469500000.0,9420672.9288
1641470400000.0,10312249.8798
1641471300000.0,10106990.4357
1641472200000.0,11059501.8294
1641473100000.0,9632777.3026
1641473700000.0,11123391.9978
1641474000000.0,9806540.9386
1641474300000.0,10022828.7046
1641475200000.0,9520857.6054
1641475800000.0,10195789.9434
1641477000000.0,9970963.9876
1641477900000.0,9069621.3685
1641478800000.0,9775608.9554
1641479700000.0,9491229.0774
1641480000000.0,9021412.5506
1641480600000.0,10857032.5783
1641480900000.0,12468802.205
1641481500000.0,8204990.3806
1641482100000.0,10765591.5466
1641482700000.0,9874265.6056
1641483300000.0,9816855.9974
1641484200000.0,11316024.6542
1641485100000.0,9948866.2112
1641485700000.0,10372858.3842
1641486300000.0,10498097.0309
1641486900000.0,9446450.3852
1641487800000.0,11618015.1495
1641489300000.0,9308479.4816
1641490200000.0,9733061.0751
1641491100000.0,9754316.1655
1641492300000.0,9212450.5576
1641493500000.0,10788020.6358
1641495000000.0,10486199.346
1641495900000.0,11704335.8528
1641496800000.0,10130414.9043
1641497700000.0,9035994.6477
1641498600000.0,10352617.2085
1641499800000.0,9343289.5716
1641500400000.0,11518710.3932
1641501300000.0,10532797.3484
1641502800000.0,10893030.3668
1641504600000.0,9255908.9671
1641506400000.0,9685472.4501
1641507900000.0,11941453.9153
1641510300000.0,10692307.5719
1641512700000.0,9638207.6407
1641514200000.0,10330750.7854
1641515100000.0,11029319.2551
1641516000000.0,11825358.6052
1641517500000.0,10435623.3379
1641518700000.0,8967034.209
1641519900000.0,11737616.2844
1641521400000.0,9944712.7047
1641523500000.0,10555472.7754
1641525000000.0,9891644.2625
1641525900000.0,10795639.5637
1641526200000.0,9643869.6417
1641526500000.0,10763641.2299
1641526800000.0,11833921.8395
1641527100000.0,11746196.7398
1641527400000.0,10865669.4546
1641528000000.0,9001416.2118
1641528600000.0,10194518.9914
1641529200000.0,10357954.1132
1641529500000.0,11260479.3912
1641530100000.0,8625690.4546
1641530400000.0,8903713.4985
1641530700000.0,8245652.4985
1641531000000.0,10079545.8378
1641531300000.0,10732661.7137
1641531900000.0,10212825.8261
1641532500000.0,9562650.7465
1641533100000.0,8831365.6912
1641534000000.0,10369176.5152
1641534900000.0,8694087.373
1641535800000.0,8705925.6171
1641536400000.0,10483195.0696
1641537000000.0,11968462.64
1641537600000.0,10997052.1018
1641537900000.0,10994536.3129
1641538800000.0,11690628.7583
1641539400000.0,11116364.3849
1641540000000.0,11731279.9686
1641540600000.0,10036571.1237
1641541500000.0,11460912.6277
1641542100000.0,9454017.2917
1641542700000.0,11332347.2117
1641543600000.0,9666741.7527
1641544200000.0,10960588.8117
1641544500000.0,9362426.9569
1641544800000.0,11172503.3132
1641545400000.0,9834755.9037
1641546300000.0,9231272.7944
1641546900000.0,10526454.7029
1641547500000.0,10507634.3207
1641548100000.0,9364744.7452
1641548700000.0,11147411.3801
1641549900000.0,10446317.2378
1641550800000.0,9658885.5682
1641551700000.0,11588529.7011
1641553200000.0,11812548.8463
1641554100000.0,9833150.6127
1641555900000.0,9496625.3381
1641557100000.0,10060602.9576
1641558600000.0,9560929.4176
1641559800000.0,12076269.8173
1641561000000.0,9812121.1425
1641561600000.0,10342749.4625
1641562500000.0,10666692.7438
1641562800000.0,10621116.2711
1641563100000.0,9697242.9486
1641563400000.0,9645504.6135
1641563700000.0,11149712.4333
1641564000000.0,11999182.0848
1641564600000.0,10065012.123
1641565200000.0,11846613.951
1641565800000.0,10359608.497
1641566100000.0,9915606.7142
1641566400000.0,12580983.704
1641567000000.0,9920990.7134
1641567600000.0,8511160.0027
1641567900000.0,8685124.3031
1641568200000.0,10607408.8576
1641568800000.0,8014991.054
1641569700000.0,10800230.2761
1641570000000.0,9036035.382
1641570300000.0,9122253.8815
1641570600000.0,12284055.5228
1641570900000.0,11285374.706
1641571200000.0,9561952.5819
1641571500000.0,9863417.4264
1641571800000.0,11230311.2934
1641572100000.0,8982074.7185
1641572400000.0,9786460.9542
1641572700000.0,10653238.7235
1641573000000.0,12028565.7771
1641573300000.0,10862837.0354
1641573900000.0,10470674.1088
1641574200000.0,9390647.715
1641574500000.0,12054082.8493
1641574800000.0,8953584.0037
1641575400000.0,12177006.2249
1641576000000.0,10857326.5262
1641576600000.0,8260025.64
1641577500000.0,10139631.058
1641578700000.0,9130584.5624
1641579900000.0,9056290.0551
1641580800000.0,9620240.5674
1641581700000.0,10059613.6009
1641582600000.0,8864665.4814
1641583800000.0,9423473.1282
1641585000000.0,8907022.4665
1641586500000.0,8870343.3589
1641587700000.0,12118565.3898
1641588900000.0,9901235.4416
1641590400000.0,10949236.358
1641592500000.0,10782368.8871
1641593700000.0,11023676.9048
1641595500000.0,10042515.6518
1641596100000.0,8679196.5571
1641597000000.0,10527365.5433
1641597900000.0,7970000.1834
1641599400000.0,10926664.2601
1641600300000.0,8889023.7621
1641601200000.0,8866853.1847
1641602400000.0,9528843.3566
1641603300000.0,8546513.6872
1641603900000.0,9975721.1602
1641604800000.0,9783043.3546
1641606000000.0,8629829.5084
1641607500000.0,10918901.1887
1641609300000.0,9573578.798
1641611100000.0,10180483.948
1641612600000.0,10250944.5882
1641614400000.0,10170675.8666
1641616800000.0,10749516.877
1641618600000.0,9488385.0029
1641621300000.0,9427742.0852
1641623700000.0,9498706.2478
1641625500000.0,9768056.0497
1641627600000.0,10118621.1926
1641629400000.0,9968115.4766
1641630000000.0,9472804.2524
1641630900000.0,9555072.3327
1641632100000.0,9557791.0498
1641633600000.0,10198468.1198
1641635100000.0,9369958.5305
1641636300000.0,9351677.1816
1641638700000.0,11095971.6457
1641639300000.0,8876537.6491
1641640200000.0,9966872.0249
1641641700000.0,9807391.5295
1641643500000.0,11347709.0488
1641644700000.0,10057259.3682
1641645900000.0,13059723.0
1641647400000.0,9980179.9968
1641648000000.0,10565811.0904
1641649200000.0,11166464.8132
1641649800000.0,10257261.3671
1641651300000.0,10571529.8687
1641652800000.0,11172742.878
1641654300000.0,9658972.4653
1641654600000.0,10078275.4159
1641655500000.0,11264923.2412
1641656700000.0,8691575.4545
1641657900000.0,12003713.3062
1641659100000.0,10044673.2707
1641659700000.0,10344768.8003
1641660600000.0,8945087.8686
1641661200000.0,10269843.277
1641661500000.0,11884982.7528
1641662100000.0,9551938.7778
1641662700000.0,9910951.6683
1641663300000.0,10996614.2798
1641663900000.0,9245882.7022
1641664200000.0,11396750.7706
1641664800000.0,10322112.078
1641665100000.0,9079671.0372
1641665400000.0,9392040.2238
1641665700000.0,10545079.6956
1641666000000.0,12161285.5297
1641666300000.0,11176832.9902
1641666600000.0,10806867.0098
1641667200000.0,10520042.0297
1641667800000.0,9968377.0926
1641668400000.0,10387369.499
1641668700000.0,9309725.5835
1641669000000.0,10916970.781
1641669600000.0,9884939.408
1641670200000.0,8843714.525
1641671100000.0,10366345.8894
1641672000000.0,11014885.4169
1641672600000.0,11454958.5028
1641673800000.0,10628323.7806
1641674400000.0,10602540.1458
1641675900000.0,9830875.7572
1641677100000.0,10895338.3174
1641677700000.0,8943518.4049
1641678300000.0,9876918.9233
1641678600000.0,11417211.3355
1641679200000.0,9408209.7652
1641680100000.0,8911035.1018
1641680700000.0,9499799.3785
1641681000000.0,10091398.3757
1641681600000.0,8183037.2824
1641682500000.0,9670620.992
1641683700000.0,8571040.3687
1641684900000.0,11089057.8275
1641686400000.0,10178852.2929
1641687000000.0,9003106.1369
1641687300000.0,9889592.2913
1641688500000.0,10628687.5577
1641689700000.0,8829157.3489
1641690900000.0,9477963.7585
1641692400000.0,8615935.0405
1641693900000.0,9209451.7463
1641695100000.0,9937703.848
1641696300000.0,10469102.3464
1641697200000.0,9878382.8774
1641698400000.0,10153148.7114
1641699900000.0,10988838.7038
1641701400000.0,9483838.5098
1641703200000.0,10859690.3734
1641705300000.0,9809073.1469
1641706200000.0,10303996.1052
1641707700000.0,8367464.1414
1641708900000.0,10821408.0642
1641710700000.0,9238792.5542
1641712500000.0,11291759.8405
1641714900000.0,8930750.7082
1641716400000.0,9207682.5487
1641717300000.0,10116969.5984
1641719400000.0,10320806.7403
1641720300000.0,10831984.858
1641721500000.0,9246370.9578
1641722700000.0,10435518.8386
1641723600000.0,9436874.6501
1641724800000.0,9816859.9988
1641726000000.0,9756062.6463
1641726900000.0,12707626.0852
1641728100000.0,10594645.0996
1641729900000.0,9993632.3861
1641731100000.0,8776281.915
1641732900000.0,10215736.8563
1641734400000.0,9554738.3824
1641735000000.0,12602861.6403
1641735900000.0,12747520.7208
1641736800000.0,12438335.2665
1641737700000.0,9910903.407
1641739500000.0,9373712.8823
1641741000000.0,9734123.4941
1641741600000.0,9141324.1306
1641741900000.0,10687476.8835
1641742500000.0,10732954.0536
1641743400000.0,11058789.5905
1641744900000.0,9343069.8039
1641746100000.0,11143536.4627
1641747300000.0,11966955.0368
1641747900000.0,10570082.63
1641748500000.0,10417615.2937
1641749400000.0,9547522.6106
1641750300000.0,9186195.9801
1641751200000.0,10576976.0032
1641752400000.0,11510054.9582
1641753000000.0,9060006.9833
1641753900000.0,11334340.7071
1641755100000.0,8684380.4679
1641756300000.0,11311596.9836
1641756600000.0,8530572.6766
1641757200000.0,10908724.7017
1641758100000.0,8482207.8492
1641758700000.0,9968973.01
1641759600000.0,10195946.4578
1641760800000.0,10266449.1448
1641762600000.0,9971632.4045
1641764700000.0,10714845.6074
1641766200000.0,12468398.4589
1641768300000.0,10718625.7867
1641769200000.0,8763266.3453
1641769800000.0,10150290.9367
1641770700000.0,10344834.5424
1641771600000.0,10551441.8485
1641772800000.0,8599434.5046
1641773400000.0,10824120.6574
1641774300000.0,11240823.6643
1641775500000.0,11703356.72
1641776400000.0,11424623.5355
1641777900000.0,13073724.1954
1641779400000.0,10026499.8227
1641781200000.0,10277725.781
1641782700000.0,9091843.4773
1641784200000.0,9548798.1669
1641786600000.0,10393997.233
1641788400000.0,9044358.0624
1641789300000.0,10990112.5625
1641790800000.0,9468331.7072
1641792900000.0,10061234.2289
1641794400000.0,10611318.0156
1641795900000.0,9969199.4675
1641796800000.0,9721299.2221
1641798300000.0,11325591.9778
1641799500000.0,9291891.8034
1641801600000.0,10189173.567
1641802800000.0,10834657.6331
1641804000000.0,11286847.0446
1641805200000.0,9506378.8703
1641806100000.0,9746129.279
1641807600000.0,10670061.5006
1641809700000.0,11543229.0617
1641811200000.0,10677720.5739
1641812700000.0,10169738.0741
1641813300000.0,10871785.2982
1641814200000.0,9419468.0364
1641815400000.0,11445432.5788
1641816000000.0,10905219.3768
1641816600000.0,11435741.7209
1641817200000.0,11736676.1365
1641818100000.0,8825204.2567
1641818700000.0,9771501.1185
1641819000000.0,9821000.4616
1641819300000.0,9755051.5273
1641819600000.0,9785024.4836
1641819900000.0,12137282.3189
1641820500000.0,11514714.3046
1641820800000.0,9153961.019
1641821400000.0,9443641.707
1641822000000.0,11530784.6671
1641822600000.0,9698113.0664
1641822900000.0,10220755.6829
1641823500000.0,8797462.091
1641824100000.0,8305672.7298
1641824400000.0,10677173.0944
1641824700000.0,9768540.6984
1641825000000.0,11360420.0318
1641825300000.0,11003029.2869
1641825600000.0,10639994.1516
1641825900000.0,10213776.496
1641826200000.0,9206739.8688
1641826500000.0,11251670.8657
1641826800000.0,11518651.6434
1641827100000.0,11047963.3976
1641827400000.0,10791788.5007
1641827700000.0,8523299.6683
1641828300000.0,9520619.0811
1641828900000.0,8821961.1231
1641829200000.0,11814345.4715
1641829800000.0,10331538.2809
1641830400000.0,10207949.077
1641831000000.0,9406116.3183
1641831600000.0,9392707.5762
1641831900000.0,11327678.2042
1641832500000.0,10327644.4974
1641832800000.0,9901102.9922
1641833100000.0,8577217.7664
1641833700000.0,10001201.6802
1641834300000.0,9355362.3002
1641834900000.0,11929893.0393
1641835500000.0,10518580.2701
1641835800000.0,10701772.708
1641836100000.0,9577824.5573
1641836400000.0,11002896.9867
1641836700000.0,10844900.0068
1641837000000.0,10905729.7543
1641837300000.0,10342148.248
1641837900000.0,10051736.5638
1641838800000.0,11025786.9422
1641839700000.0,10526601.2704
1641840300000.0,10934291.1419
1641840900000.0,10960208.5054
1641841500000.0,11350549.1108
1641842400000.0,8258202.9899
1641843300000.0,9016817.1561
1641844500000.0,9447499.5461
1641845100000.0,11283587.2069
1641846000000.0,11171260.3563
1641847200000.0,7557490.9077
1641848100000.0,9133671.8952
1641848700000.0,11573934.4797
1641849000000.0,11126551.628
1641850200000.0,10736428.3332
1641851700000.0,10897025.9213
1641853200000.0,9824966.1473
1641855000000.0,9508951.8866
1641856200000.0,10768413.0517
1641857700000.0,9682828.6279
1641859500000.0,12318844.2843
1641861300000.0,11364976.9007
1641863100000.0,8768582.1772
1641864600000.0,9998021.1037
1641864900000.0,10339133.2163
1641865800000.0,10847014.0819
1641867600000.0,11416373.8213
1641868200000.0,11796459.321
1641868800000.0,10049475.9732
1641869400000.0,10082805.8616
1641870000000.0,9031076.7209
1641871200000.0,8802807.8711
1641873000000.0,12522930.3611
1641874200000.0,10301353.7703
1641875400000.0,9877227.3792
1641876600000.0,9496867.8748
1641877500000.0,9183207.5126
1641878700000.0,10108491.6143
1641880200000.0,11057464.1486
1641882000000.0,9360381.128
1641884100000.0,11168011.0431
1641885300000.0,9870879.5353
1641886800000.0,8727081.5907
1641888300000.0,7867809.7758
1641888900000.0,8696410.8027
1641889500000.0,9839791.2917
1641889800000.0,9441577.1694
1641890400000.0,11074764.6682
1641890700000.0,11121118.2255
1641891600000.0,10497121.9297
1641892500000.0,11073199.9553
1641893400000.0,12130201.7352
1641894600000.0,9046572.2122
1641895800000.0,9930812.4221
1641896400000.0,9792522.3966
1641897300000.0,9368144.2649
1641898500000.0,9011959.596
1641899100000.0,10175723.866
1641899700000.0,10618544.2169
1641900900000.0,10844987.6615
1641902400000.0,11264167.6562
1641903600000.0,8460083.3746
1641905100000.0,9569590.5597
1641906900000.0,10776425.3438
1641908100000.0,9599820.886
1641909000000.0,10388279.3242
1641910200000.0,10324243.1066
1641911100000.0,8903414.1732
1641911400000.0,9145286.876
1641911700000.0,9063077.3597
1641912000000.0,8920913.7891
1641912600000.0,11621499.6725
1641912900000.0,10363697.5604
1641913500000.0,10488808.5253
1641913800000.0,10338554.1472
1641914400000.0,8117119.1916
1641915000000.0,8443255.1124
1641915300000.0,9167269.8538
1641915900000.0,10600749.6536
1641916800000.0,9638982.5194
1641917100000.0,9532022.8171
1641917400000.0,9405559.8367
1641917700000.0,10602884.4492
1641918000000.0,9860064.2192
1641918300000.0,11205710.6052
1641918600000.0,9179080.5454
1641918900000.0,8013578.2386
1641919200000.0,9584165.0462
1641919500000.0,11341912.9608
1641919800000.0,8705444.6881
1641920400000.0,9233978.612
1641920700000.0,11966466.3374
1641921300000.0,9904099.5345
1641921900000.0,10402607.7889
1641922200000.0,11171331.7869
1641922500000.0,11417561.2561
1641923100000.0,11142299.4933
1641924000000.0,8882233.8802
1641924900000.0,11040107.5697
1641925800000.0,10211564.9479
1641926400000.0,9918630.6538
1641927300000.0,11117968.2836
1641928200000.0,9504546.7754
1641929400000.0,10217284.6584
1641930300000.0,8762925.0742
1641930900000.0,8511378.0084
1641931800000.0,10273083.0892
1641932700000.0,10537884.0977
1641934200000.0,11837473.69
1641935400000.0,9666170.3758
1641937200000.0,10091180.9302
1641939000000.0,10420089.3496
1641941100000.0,9898286.3465
1641942600000.0,10286031.2679
1641944100000.0,10043325.8623
1641945300000.0,8042383.2495
1641946200000.0,9850810.4643
1641947100000.0,9527591.931
1641948300000.0,11825418.5223
1641949500000.0,9601050.6476
1641950400000.0,11469346.921
1641952800000.0,9496180.0054
1641954900000.0,11740333.0701
1641955800000.0,10208790.8663
1641957600000.0,9370747.4534
1641959400000.0,10307649.0786
1641961200000.0,10243284.3509
1641962700000.0,12400164.4181
1641965100000.0,10651367.574
1641967500000.0,9447296.6694
1641969300000.0,10343029.783
1641970800000.0,10038727.6377
1641972000000.0,9481861.0567
1641973200000.0,10536491.3734
1641975000000.0,9339826.7006
1641976200000.0,9529630.4617
1641978000000.0,11115773.3593
1641978900000.0,9887987.2867
1641979800000.0,11379848.2057
1641980400000.0,9457112.5352
1641981600000.0,9695929.4951
1641982200000.0,11512623.5617
1641982800000.0,9851531.3867
1641984000000.0,8533003.0664
1641985500000.0,7994343.8191
1641987300000.0,10075840.1118
1641987600000.0,9019608.2309
1641987900000.0,11587827.3716
1641988200000.0,9818176.0027
1641988500000.0,9123186.7901
1641989100000.0,10290334.5981
1641990000000.0,7753251.8195
1641990600000.0,10971207.6126
1641990900000.0,10571522.3576
1641991500000.0,8896370.7397
1641992400000.0,9162187.7188
1641992700000.0,10351389.3322
1641993000000.0,10004179.762
1641993900000.0,11735669.906
1641994500000.0,9010256.1581
1641994800000.0,9659539.1521
1641995100000.0,10453331.3127
1641995400000.0,10727226.0568
1641995700000.0,10199031.889
1641996000000.0,10690151.9861
1641996300000.0,9994920.0465
1641996600000.0,11070609.5217
1641997200000.0,10947141.7954
1641997800000.0,11306491.4976
1641998100000.0,9500479.6986
1641998700000.0,9726111.6852
1641999300000.0,11440438.1189
1642000200000.0,9896735.5928
1642001100000.0,9490629.1663
1642001700000.0,11554514.1393
1642002000000.0,10169892.1188
1642002300000.0,9451376.2023
1642002900000.0,9298048.465
1642003500000.0,12846374.4598
1642004100000.0,11541687.8978
1642004400000.0,11278594.4539
1642005300000.0,11184026.9086
1642006500000.0,11431645.2239
1642008000000.0,11265191.2035
1642008900000.0,9991846.2662
1642010100000.0,12421125.2023
1642011000000.0,10819051.1929
1642011900000.0,10229997.5442
1642012800000.0,9801924.9474
1642013700000.0,8552203.011
1642014900000.0,10299560.2057
1642016400000.0,10860188.8662
1642018200000.0,11945151.4194
1642020600000.0,9533772.6586
1642020900000.0,11550493.8601
1642021800000.0,9624165.8375
1642022700000.0,8867662.2738
1642023000000.0,10691199.9257
1642023600000.0,10756930.0632
1642024500000.0,7987692.9705
1642026600000.0,10453263.4293
1642028400000.0,10146852.8052
1642029900000.0,10138390.5243
1642031400000.0,12346504.8657
1642032600000.0,10663215.8643
1642033800000.0,10283543.8498
1642035300000.0,9744259.6761
1642037100000.0,10704136.996
1642038000000.0,9564332.3581
1642039500000.0,8725011.7508
1642041900000.0,10002488.1091
1642043700000.0,11796889.8656
1642045200000.0,10885740.0461
1642047300000.0,10907200.332
1642049100000.0,9579457.8851
1642050900000.0,10462236.2479
1642053000000.0,9456766.6412
1642055400000.0,10927639.4935
1642057200000.0,12137372.3488
1642059600000.0,11964001.4964
1642060800000.0,9046070.7287
1642062000000.0,10441658.9016
1642063500000.0,9575484.7883
1642065000000.0,9615097.921
1642066200000.0,9827404.1496
1642067100000.0,9690486.3747
1642068600000.0,10611485.714
1642069800000.0,11064292.7085
1642071300000.0,9613997.2316
1642072200000.0,10185281.3239
1642072800000.0,8207160.7097
1642073400000.0,11234822.8375
1642074600000.0,8692278.571
1642075800000.0,8164589.8937
1642077000000.0,10806439.4857
1642079100000.0,9987595.1617
1642080900000.0,8603974.9998
1642082100000.0,9184941.2291
1642083000000.0,10785793.7258
1642083600000.0,9245269.1797
1642083900000.0,9022760.8473
1642084500000.0,9492500.2807
1642084800000.0,10948433.6205
1642085100000.0,9370286.2663
1642085400000.0,8857533.7229
1642086000000.0,9348205.9732
1642086600000.0,10384009.2218
1642086900000.0,12067677.0807
1642087200000.0,9292586.4996
1642087500000.0,10815469.3963
1642087800000.0,10358508.9487
1642088100000.0,9671946.701
1642088400000.0,9847488.5492
1642088700000.0,9998899.7102
1642089300000.0,10111818.9883
1642089600000.0,11117395.5857
1642089900000.0,10836182.4663
1642090200000.0,9588074.8826
1642090500000.0,9972118.1473
1642091100000.0,9938897.1345
1642091700000.0,9645224.9966
1642092600000.0,10811966.6426
1642093500000.0,9181321.8734
1642094100000.0,10472948.1788
1642094400000.0,10184897.6864
1642094700000.0,7811138.3371
1642095300000.0,10878661.9458
1642095900000.0,10463210.2161
1642096200000.0,10257707.9057
1642096800000.0,9053749.9899
1642097700000.0,9612410.9549
1642098900000.0,10291455.5088
1642099800000.0,11193638.1627
1642100700000.0,10962272.2939
1642101600000.0,9449251.4265
1642102500000.0,9266544.8711
1642103100000.0,10064809.9358
1642103700000.0,10263635.8268
1642104300000.0,10905379.7628
1642104600000.0,10241590.1435
1642105200000.0,10532220.038
1642106400000.0,10189617.3032
1642107600000.0,11251443.0661
1642108800000.0,12369250.1788
1642110600000.0,10575576.8969
1642112400000.0,10772095.8582
1642113900000.0,9369378.5303
1642115400000.0,11194059.3217
1642116900000.0,10227819.3568
1642118400000.0,11222349.8272
1642119000000.0,12662206.2401
1642119900000.0,9133474.0858
1642121100000.0,9370681.2699
1642122600000.0,9493500.682
1642124700000.0,9529897.0862
1642126500000.0,11784320.9047
1642127700000.0,10350595.8308
1642129200000.0,9676545.5396
1642131300000.0,10636053.6666
1642133700000.0,10734018.9119
1642134900000.0,9620626.2627
1642137000000.0,8829543.3941
1642138800000.0,8969375.7037
1642140300000.0,8936964.3533
1642141500000.0,10386669.0291
1642143000000.0,9695762.4694
1642144800000.0,9245833.2235
1642146300000.0,9641957.2048
1642147500000.0,10141228.1612
1642148100000.0,9469322.961
1642149000000.0,10272801.5357
1642149900000.0,9108485.8154
1642150800000.0,10421101.9529
1642151700000.0,9091381.7715
1642152900000.0,10312840.8179
1642154400000.0,10204314.4876
1642155900000.0,8725889.7617
1642157100000.0,11018890.8613
1642157700000.0,11498041.1573
1642158000000.0,11535426.1735
1642158300000.0,9617710.0958
1642158600000.0,9608115.102
1642159200000.0,10851548.2033
1642159800000.0,9749615.5271
1642160400000.0,8367929.2421
1642161000000.0,10477407.2712
1642161600000.0,10353950.8899
1642162200000.0,11142874.5728
1642162500000.0,9815975.8174
1642163100000.0,8657896.9913
1642163700000.0,9672697.8031
1642164600000.0,10216277.9189
1642165500000.0,12002071.6607
1642166100000.0,10618223.0009
1642166700000.0,10311483.3787
1642167600000.0,9091046.6879
1642168200000.0,10341678.0325
1642169100000.0,10308871.3216
1642169400000.0,11275543.1122
1642170300000.0,8762928.1575
1642171200000.0,10823502.2731
1642171800000.0,8676585.4544
1642172100000.0,9386383.5396
1642172400000.0,9270818.036
1642172700000.0,10411835.7092
1642173000000.0,10554822.735
1642173300000.0,10584837.5727
1642173600000.0,12031278.6439
1642173900000.0,9602910.6048
1642174500000.0,11099594.8373
1642175100000.0,9266911.3625
1642175700000.0,11598371.9177
1642176300000.0,8967661.6812
1642176900000.0,10047170.6143
1642177800000.0,11065554.4279
1642178400000.0,9048189.6013
1642179000000.0,10370241.1058
1642179900000.0,11265964.1276
1642181100000.0,10297875.6658
1642182300000.0,10231497.8272
1642183500000.0,10379617.5971
1642184400000.0,9365053.7913
1642185600000.0,10225685.6089
1642186500000.0,8328733.4653
1642187700000.0,9277200.1886
1642189200000.0,11405977.9389
1642190400000.0,10668974.9641
1642191900000.0,9767985.8006
1642193700000.0,10582311.6072
1642194900000.0,10421398.6604
1642196400000.0,8353765.1716
1642197600000.0,10210058.0332
1642199400000.0,9451391.4122
1642201200000.0,11395472.601
1642202700000.0,10315081.3262
1642204200000.0,11142328.9057
1642205400000.0,8745414.0575
1642207500000.0,10170678.8703
1642209600000.0,11153425.8335
1642211100000.0,11399654.2084
1642213500000.0,9840358.3135
1642216500000.0,10222524.7347
1642218600000.0,9909369.0554
1642219800000.0,10973989.6639
1642220700000.0,11488812.2083
1642221300000.0,9195908.2914
1642222800000.0,9048308.8595
1642225200000.0,9196856.6033
1642227300000.0,11395462.0157
1642229400000.0,10359811.7251
1642231200000.0,10511084.213
1642233600000.0,10402266.8412
1642236000000.0,10766021.7281
1642238100000.0,9360416.0565
1642239900000.0,10403134.0167
1642241400000.0,8548359.7675
1642242000000.0,10999694.6249
1642242900000.0,10108097.988
1642244700000.0,11089490.2614
1642246500000.0,11089762.3182
1642248300000.0,9329128.5808
1642249800000.0,10731212.6781
1642250400000.0,9737745.4168
1642250700000.0,9551123.2101
1642251000000.0,10398781.4483
1642251900000.0,10669005.7582
1642253100000.0,11895776.7374
1642253700000.0,9459719.4417
1642254900000.0,10018362.9419
1642256100000.0,9081698.7992
1642257000000.0,10302638.6194
1642257900000.0,11729134.6231
1642258200000.0,7587839.9654
1642258800000.0,8817175.9698
1642260000000.0,9879924.699
1642260900000.0,8466546.7688
1642261800000.0,9699718.8244
1642262400000.0,9562951.1943
1642263300000.0,10213845.3678
1642264500000.0,10570771.0812
1642266300000.0,9729370.0859
1642267500000.0,10460230.8569
1642268700000.0,9518898.6054
1642269000000.0,8872537.6324
1642269900000.0,9567052.1922
1642270800000.0,9114889.3047
1642273200000.0,9735505.7925
1642275000000.0,10463902.803
1642276200000.0,8364528.3942
1642277100000.0,9850985.896
1642277700000.0,9586960.6478
1642278600000.0,10704245.3853
1642279800000.0,10281027.3344
1642281000000.0,9086604.1021
