timestamp,stablecoin_exchange_netflow
1637660100000.0,8703818.22
1637660400000.0,28190189.72
1637660700000.0,-35031801.19
1637661000000.0,16958559.46
1637661300000.0,-41815708.28
1637661600000.0,-12326246.92
1637661900000.0,38111062.84
1637662200000.0,-27891019.57
1637662800000.0,-46984100.68
1637663100000.0,-43295188.94
1637663400000.0,17001127.09
1637664000000.0,43206412.88
1637664600000.0,36812146.43
1637664900000.0,31181346.56
1637665200000.0,41168369.47
1637665500000.0,25785448.71
1637665800000.0,-34506415.02
1637666400000.0,-26651294.91
1637667000000.0,40170250.43
1637667900000.0,-22826358.02
1637668500000.0,-10098781.5
1637669400000.0,23336553.49
1637670300000.0,-7914966.85
1637671200000.0,-41856173.02
1637672400000.0,16763743.38
1637672700000.0,43648486.98
1637673300000.0,-5048944.84
1637674200000.0,-14728903.97
1637675100000.0,-10285586.35
1637676300000.0,39531094.49
1637676900000.0,43055885.8
1637677800000.0,-28274412.42
1637678100000.0,-4801326.39
1637678400000.0,-32669069.59
1637679000000.0,28073399.01
1637679300000.0,-29245491.88
1637679600000.0,5651854.97
1637679900000.0,15179927.29
1637680500000.0,36894736.63
1637681100000.0,8639764.64
1637682000000.0,48378028.01
1637682900000.0,-31052453.33
1637683500000.0,-18728695.75
1637684100000.0,-10078826.98
1637684400000.0,-6471416.54
1637685300000.0,-20740531.2
1637686200000.0,-40376102.83
1637687100000.0,48679611.77
1637688300000.0,-23077488.15
1637688900000.0,42544702.69
1637690100000.0,39908787.2
1637690700000.0,6847470.62
1637692500000.0,44339847.23
1637694000000.0,44143149.36
1637694600000.0,32347586.2
1637695500000.0,9021807.69
1637696400000.0,9177732.57
1637697000000.0,23446738.26
1637697600000.0,47729257.82
1637698200000.0,35746794.83
1637699100000.0,-18851891.71
1637700300000.0,30798383.38
1637701500000.0,-49131734.17
1637703300000.0,30451705.85
1637705400000.0,-11219302.98
1637707500000.0,11190739.96
1637709000000.0,13399802.12
1637711100000.0,47441734.76
1637712600000.0,49830302.36
1637714100000.0,11231749.22
1637715900000.0,8805522.57
1637716800000.0,-47823574.58
1637717700000.0,46777452.63
1637718900000.0,-27831055.04
1637719500000.0,41352693.03
1637720100000.0,-46005728.35
1637720700000.0,-27692516.46
1637721300000.0,-36072455.37
1637721900000.0,-41610498.43
1637722500000.0,33270937.78
1637722800000.0,-37924448.44
1637723400000.0,-16998117.29
1637724600000.0,1273983.33
1637726100000.0,36201576.13
1637727300000.0,-30120548.6
1637728200000.0,34990063.43
1637729400000.0,11634698.91
1637730900000.0,24634614.24
1637732400000.0,49692572.7
1637733900000.0,-21417291.64
1637734800000.0,12907791.34
1637735700000.0,-32645040.03
1637736600000.0,-2182734.79
1637738100000.0,-16918905.93
1637739300000.0,24543922.36
1637741100000.0,29726755.71
1637742600000.0,-47388064.04
1637742900000.0,-24256374.49
1637743200000.0,-6154948.11
1637743800000.0,-12475802.43
1637744100000.0,-26167432.57
1637745000000.0,-11072427.56
1637745600000.0,46746265.67
1637746800000.0,17355935.66
1637748000000.0,31209979.9
1637749200000.0,37348281.95
1637751000000.0,-5718471.72
1637751900000.0,-31402307.12
1637753100000.0,39567650.74
1637754300000.0,-32917664.48
1637755800000.0,14797286.87
1637756700000.0,27774403.7
1637758200000.0,-20839691.46
1637759400000.0,-46802414.5
1637759700000.0,21428283.24
1637760600000.0,25144019.72
1637761500000.0,-21347736.72
1637762100000.0,-38248031.56
1637762400000.0,-14152820.47
1637762700000.0,37321020.27
1637763300000.0,19065111.11
1637763900000.0,-9994784.04
1637764500000.0,19305079.8
1637765400000.0,42153960.83
1637766000000.0,-21688009.31
1637766300000.0,714624.39
1637767200000.0,-22456029.08
1637768400000.0,-35362310.07
1637769000000.0,-17775618.4
1637769300000.0,47151115.35
1637769900000.0,28758556.53
1637770800000.0,-8753636.98
1637772000000.0,30150199.61
1637773500000.0,-8307728.21
1637775000000.0,13372534.16
1637776500000.0,-42008041.66
1637777400000.0,-45846245.52
1637778000000.0,15596026.6
1637779200000.0,29791603.59
1637780700000.0,43832353.6
1637782200000.0,-364412.35
1637784000000.0,6301846.78
1637785500000.0,-19963082.41
1637786100000.0,41503846.06
1637787000000.0,-46825558.35
1637787600000.0,38525429.19
1637787900000.0,37467700.66
1637788800000.0,14692565.79
1637790300000.0,-19128872.81
1637792100000.0,37126639.26
1637793600000.0,19378315.26
1637794800000.0,-46431573.07
1637796000000.0,39414974.95
1637797800000.0,27234447.07
1637798700000.0,-2789372.11
1637799900000.0,48412090.6
1637800800000.0,-26127607.93
1637801100000.0,-2651204.18
1637801400000.0,-12939541.63
1637802000000.0,20489667.13
1637802600000.0,-15907530.17
1637803500000.0,17051049.7
1637805000000.0,38576471.68
1637805900000.0,-24235251.88
1637807100000.0,-38565737.13
1637808300000.0,15954909.72
1637809500000.0,-49686116.41
1637811600000.0,-773571.84
1637813100000.0,5005996.94
1637814300000.0,22740375.61
1637814900000.0,-14269958.8
1637815800000.0,-25937477.51
1637817300000.0,-13753696.75
1637818800000.0,-11440655.19
1637819700000.0,-2291289.44
1637820900000.0,-9171155.86
1637822400000.0,10420547.79
1637824500000.0,-44594405.44
1637825400000.0,-22940304.76
1637826600000.0,-7727281.33
1637827800000.0,35618234.61
1637828400000.0,33610193.55
1637829600000.0,209002.8
1637830500000.0,-18942579.57
1637831700000.0,42273580.29
1637832600000.0,-11692598.93
1637834100000.0,-36763512.65
1637835000000.0,-6489942.23
1637835300000.0,11217731.08
1637835600000.0,-34263751.24
1637836200000.0,22413867.94
1637837100000.0,-4040623.69
1637838000000.0,-29745003.1
1637838600000.0,48673780.83
1637839500000.0,-28969026.53
1637840700000.0,49691248.57
1637841900000.0,-49051904.75
1637842500000.0,16144016.85
1637843100000.0,-45196641.04
1637844000000.0,8237921.21
1637844600000.0,-39403255.6
1637844900000.0,-47005509.1
1637845500000.0,24023190.28
1637846100000.0,41851384.38
1637846700000.0,-6313992.72
1637847000000.0,21780128.74
1637847600000.0,28030550.74
1637848500000.0,-6690497.26
1637849700000.0,-42549972.13
1637850600000.0,4784737.32
1637852100000.0,33911262.56
1637852700000.0,34033487.2
1637853000000.0,-29686400.44
1637854200000.0,-16175709.46
1637855400000.0,-31469700.89
1637856000000.0,-18175659.74
1637856300000.0,-9603288.06
1637856900000.0,13637793.18
1637857500000.0,7936297.41
1637858100000.0,3925636.13
1637859000000.0,-49671615.47
1637860200000.0,161112.66
1637861400000.0,-25842263.32
1637862900000.0,5459885.38
1637865000000.0,33924061.83
1637867400000.0,3368891.73
1637868300000.0,-31416379.47
1637868600000.0,-35856156.93
1637869200000.0,23401404.06
1637870700000.0,13040539.52
1637872500000.0,34105983.69
1637874600000.0,-15140743.78
1637876100000.0,19664459.84
1637878200000.0,16306348.96
1637879400000.0,39351671.15
1637881500000.0,-49084171.89
1637882100000.0,-44572850.95
1637883600000.0,45397026.18
1637885100000.0,-6819084.62
1637886300000.0,37354700.64
1637887200000.0,2438447.08
1637888400000.0,-27277185.58
1637890200000.0,11967801.98
1637892000000.0,20001961.25
1637892900000.0,39910260.01
1637893800000.0,37317148.55
1637895000000.0,-35814041.9
1637895600000.0,44834823.11
1637896200000.0,-38887023.01
1637897400000.0,-41830815.85
1637898600000.0,41956352.62
1637899200000.0,-13984654.43
1637900100000.0,23405524.35
1637901000000.0,25249677.43
1637901600000.0,-35780585.36
1637902500000.0,10006473.55
1637903700000.0,34069983.35
1637904300000.0,-8419512.56
1637905500000.0,39427318.19
1637906700000.0,-44726264.78
1637907900000.0,-8684791.13
1637909100000.0,8213642.91
1637910000000.0,-39050652.05
1637911200000.0,47983595.4
1637912100000.0,-1777330.11
1637912400000.0,-7265112.65
1637912700000.0,28361716.87
1637913000000.0,3766399.4
1637913300000.0,29153581.28
1637913600000.0,13710974.14
1637913900000.0,-40166032.69
1637914200000.0,-25919042.66
1637914800000.0,-17532472.36
1637915100000.0,49509548.87
1637915400000.0,10021273.43
1637915700000.0,-32792910.21
1637916000000.0,-2009192.6
1637916300000.0,45477333.9
1637916600000.0,11007348.25
1637916900000.0,19311580.63
1637917200000.0,47381419.2
1637917500000.0,-34345636.08
1637917800000.0,48866226.81
1637918100000.0,23095826.24
1637918400000.0,1614489.26
1637919000000.0,-33076671.1
1637919300000.0,37466645.72
1637919600000.0,21608531.64
1637920200000.0,6464560.36
1637920800000.0,1178651.02
1637921100000.0,20026881.03
1637921400000.0,24950872.26
1637921700000.0,-995479.93
1637922300000.0,35180498.37
1637922600000.0,-21333691.93
1637922900000.0,-45188647.84
1637923200000.0,-2664027.41
1637923800000.0,-28155827.77
1637924100000.0,27941869.24
1637924400000.0,-30810919.72
1637924700000.0,-19186248.66
1637925000000.0,23028873.0
1637925300000.0,44652835.68
1637925600000.0,-12538171.29
1637925900000.0,-35000749.12
1637926200000.0,-30702153.08
1637926500000.0,28101817.49
1637926800000.0,-19443031.19
1637927100000.0,-12181847.87
1637927400000.0,-204607.28
1637927700000.0,-11012822.53
1637928000000.0,38495200.45
1637928300000.0,-27785998.82
1637928600000.0,44422380.67
1637928900000.0,-37515539.33
1637929200000.0,35241265.59
1637929500000.0,37665888.68
1637930100000.0,-26934041.96
1637930700000.0,21279547.6
1637931300000.0,-20343691.01
1637931900000.0,-47757545.86
1637932800000.0,33430679.14
1637933700000.0,39391399.03
1637934600000.0,10670808.23
1637935200000.0,-18684589.73
1637935800000.0,-37366698.22
1637936400000.0,-39048088.19
1637937000000.0,-44458610.27
1637937600000.0,27297050.86
1637937900000.0,28199885.92
1637938200000.0,21813598.45
1637939400000.0,-7115509.5
1637940000000.0,-16269029.54
1637940600000.0,-667864.35
1637941800000.0,5149803.05
1637942700000.0,-45141606.87
1637943600000.0,15596630.82
1637944200000.0,-22628738.34
1637944800000.0,37461169.66
1637945700000.0,1296798.41
1637946900000.0,1291171.52
1637947800000.0,38208092.8
1637948700000.0,-23546329.22
1637949600000.0,11533865.12
1637950800000.0,-16308447.78
1637951400000.0,-20928407.19
1637952300000.0,46208522.1
1637953500000.0,42331771.05
1637955300000.0,37847071.73
1637957400000.0,32371128.48
1637959500000.0,-41967873.99
1637961000000.0,-40605970.56
1637963400000.0,-42715892.56
1637964300000.0,20691457.78
1637965200000.0,5809174.96
1637967600000.0,45982775.14
1637969100000.0,-11707106.77
1637969700000.0,43960702.37
1637970000000.0,9800120.47
1637970600000.0,-39243197.12
1637971500000.0,-31989546.37
1637972100000.0,30083879.25
1637973000000.0,-7953337.04
1637973900000.0,48985610.47
1637974500000.0,-45837395.54
1637975700000.0,-28785162.07
1637976900000.0,14205857.36
1637979000000.0,37033646.93
1637980800000.0,15090790.07
1637982600000.0,32216312.96
1637983500000.0,10091920.16
1637985300000.0,29425796.22
1637986800000.0,6429566.87
1637988300000.0,36910981.02
1637990100000.0,7286258.3
1637992800000.0,-37201046.86
1637994600000.0,-27685958.27
1637996400000.0,19332480.32
1637998200000.0,-48331507.24
1638000300000.0,-26743732.02
1638000900000.0,-14646654.53
1638001200000.0,-33203794.14
1638001800000.0,28718615.38
1638002400000.0,2266312.06
1638003300000.0,-26323007.44
1638004800000.0,-11279946.76
1638005400000.0,2896827.02
1638006600000.0,-1447672.75
1638007500000.0,39684841.32
1638008400000.0,4788419.15
1638009300000.0,-23729570.95
1638010500000.0,-48312096.14
1638012000000.0,44864885.29
1638013500000.0,49844181.93
1638015300000.0,-34336361.09
1638016800000.0,-40823203.89
1638018600000.0,-8463823.42
1638019500000.0,39354533.73
1638020400000.0,-40008236.32
1638021300000.0,-5420949.39
1638022200000.0,44079502.72
1638023400000.0,3730277.29
1638024600000.0,-35407096.55
1638025500000.0,-44711624.23
1638027000000.0,31175331.29
1638028500000.0,40172282.73
1638030000000.0,25196954.34
1638031200000.0,-32177220.03
1638032400000.0,11630697.23
1638033600000.0,23645415.74
1638035400000.0,-41577934.93
1638036600000.0,-27197098.92
1638038400000.0,-20874978.41
1638039900000.0,29192409.27
1638042900000.0,-6889491.02
1638045000000.0,13318826.5
1638045600000.0,39884467.41
1638045900000.0,-8093072.58
1638046500000.0,-21713847.51
1638046800000.0,-32619739.68
1638047400000.0,-35883831.26
1638048300000.0,-5004118.28
1638049200000.0,9865151.67
1638050100000.0,-2951273.66
1638050700000.0,1442852.73
1638052200000.0,15813135.61
1638053700000.0,25817211.07
1638055200000.0,11809318.63
1638056700000.0,-24586392.15
1638057600000.0,-36733257.97
1638058200000.0,-17197567.09
1638059700000.0,-38500738.57
1638060600000.0,-48178323.29
1638062100000.0,30775172.84
1638063600000.0,-37511939.2
1638064500000.0,-45416267.28
1638065700000.0,-43935610.43
1638066900000.0,-26872120.88
1638067200000.0,20986037.18
1638067500000.0,45577792.11
1638068100000.0,32551415.69
1638068400000.0,3159687.26
1638069600000.0,-3122683.11
1638071100000.0,44466748.27
1638072600000.0,21156211.83
1638074100000.0,30357107.83
1638075900000.0,14384371.24
1638077400000.0,-29367687.08
1638079200000.0,-9275426.05
1638081300000.0,38196269.6
1638082500000.0,7142386.77
1638084900000.0,32411093.4
1638087000000.0,5098409.15
1638088500000.0,36217227.68
1638090300000.0,-23683544.13
1638091500000.0,33184105.55
1638093600000.0,-39942869.17
1638096000000.0,4000901.0
1638096600000.0,-27890311.59
1638097200000.0,-40438240.14
1638098100000.0,-31765758.76
1638099900000.0,26038876.8
1638101700000.0,22663098.91
1638102600000.0,-20791126.55
1638104400000.0,38693495.14
1638105900000.0,20879623.66
1638108000000.0,-44983120.66
1638108900000.0,-20846114.04
1638109500000.0,-9240628.25
1638110400000.0,45087122.24
1638112500000.0,19058638.17
1638114600000.0,8927415.97
1638116100000.0,-39027147.89
1638117300000.0,38436061.91
1638118200000.0,17153191.62
1638120300000.0,-17048384.99
1638121200000.0,45472816.72
1638122100000.0,14998673.86
1638123900000.0,-18918.88
1638124500000.0,-31004931.06
1638125100000.0,-36137281.41
1638125400000.0,4590260.8
1638126000000.0,-47023092.8
1638126600000.0,9699196.16
1638126900000.0,-13876804.38
1638127500000.0,-29457041.65
1638128400000.0,26541659.24
1638129000000.0,-29721421.9
1638129900000.0,44685385.14
1638131100000.0,19781174.35
1638131700000.0,-45672328.51
1638132300000.0,-41840350.68
1638133200000.0,40593559.75
1638134700000.0,-49666791.83
1638135000000.0,34993728.21
1638135300000.0,-8226675.01
1638135900000.0,-5679860.54
1638136500000.0,-32392405.34
1638136800000.0,40745830.06
1638137100000.0,4958670.45
1638137400000.0,16868425.21
1638137700000.0,12889221.7
1638138000000.0,-865711.81
1638138600000.0,16579480.23
1638139200000.0,30478326.65
1638140100000.0,13022467.87
1638140700000.0,-24057909.49
1638141000000.0,39018533.17
1638141300000.0,39736036.62
1638141600000.0,-33103237.48
1638141900000.0,-47726107.87
1638142500000.0,-24621280.14
1638143100000.0,1879324.34
1638143700000.0,-39073921.29
1638144300000.0,-28306462.42
1638144900000.0,23088426.69
1638145800000.0,32809294.37
1638146100000.0,-26286428.75
1638146400000.0,21854892.37
1638147000000.0,30340309.71
1638147600000.0,6615722.74
1638148200000.0,43480256.12
1638148500000.0,23559004.9
1638148800000.0,-33154365.12
1638149700000.0,7373307.69
1638150600000.0,-4230467.24
1638151500000.0,12561350.25
1638153000000.0,27213752.0
1638153900000.0,-14926537.15
1638154800000.0,27162251.33
1638156000000.0,24378043.19
1638156900000.0,-3911440.96
1638158100000.0,-46336248.55
1638158700000.0,49659893.32
1638159300000.0,27742978.68
1638160800000.0,-42075826.5
1638162300000.0,30244158.51
1638164100000.0,3986693.14
1638165900000.0,21789176.15
1638167700000.0,41937436.38
1638169500000.0,18649593.38
1638171000000.0,14756380.72
1638172800000.0,13717900.21
1638173700000.0,42058387.42
1638174900000.0,-39037630.63
1638176700000.0,25355440.94
1638178800000.0,-24096073.8
1638179100000.0,-46282096.76
1638179700000.0,36153780.97
1638180000000.0,-36588583.43
1638180600000.0,40757228.87
1638181500000.0,3022797.78
1638181800000.0,-5594181.6
1638182700000.0,5816154.8
1638184200000.0,-30681428.22
1638185700000.0,44022151.55
1638186900000.0,33033510.83
1638187800000.0,-7168656.9
1638188700000.0,-11774850.99
1638190200000.0,-1304895.89
1638191400000.0,33930139.57
1638192000000.0,27857271.88
1638192600000.0,-17045146.32
1638193500000.0,-25492329.98
1638194100000.0,-23594735.51
1638195000000.0,23693049.69
1638196200000.0,30048421.62
1638197400000.0,-38310338.34
1638198600000.0,15116973.66
1638199800000.0,46024735.75
1638200700000.0,-43221653.56
1638201900000.0,-2453412.87
1638203100000.0,7158660.16
1638204600000.0,-38319417.4
1638205500000.0,-19544069.18
1638206100000.0,-11859463.03
1638206400000.0,32070700.27
1638206700000.0,-31676979.04
1638207000000.0,33500667.29
1638207300000.0,11990618.6
1638207600000.0,-10321104.92
1638208200000.0,-11208925.57
1638208800000.0,12510863.91
1638209700000.0,946735.04
1638210600000.0,-12127356.74
1638211200000.0,-23434393.3
1638213000000.0,20717844.41
1638213300000.0,-19711948.88
1638213900000.0,-32932619.75
1638214800000.0,-19338071.78
1638215400000.0,-13632769.8
1638216300000.0,34878126.3
1638216900000.0,-44810977.51
1638217800000.0,-10188316.67
1638218700000.0,31603538.57
1638220200000.0,6059758.65
1638221700000.0,48769447.23
1638223200000.0,-25938773.63
1638224700000.0,-19463814.9
1638226800000.0,-19967406.12
1638227700000.0,3139356.06
1638229500000.0,-40820363.24
1638230700000.0,21092155.45
1638231600000.0,17002148.02
1638232800000.0,41485641.71
1638233400000.0,47146356.27
1638234600000.0,41937583.79
1638235200000.0,-14756753.01
1638235800000.0,-9619850.51
1638236700000.0,9190081.26
1638238200000.0,-24160275.6
1638239700000.0,-5572483.22
1638242100000.0,30332486.94
1638243300000.0,20604900.25
1638243600000.0,-15479275.4
1638244200000.0,-44504800.44
1638245100000.0,-48947556.71
1638246300000.0,-29317286.47
1638248400000.0,20561446.77
1638249600000.0,16527890.23
1638250500000.0,21724091.46
1638251100000.0,33595756.28
1638251400000.0,-37718323.31
1638252000000.0,23045836.87
1638252300000.0,-46626333.28
1638252600000.0,36378414.05
1638253200000.0,5417255.85
1638253500000.0,-19526008.61
1638254100000.0,-21999081.63
1638255000000.0,-35297741.37
1638255600000.0,24798045.9
1638256200000.0,49142225.61
1638256800000.0,20740938.65
1638257700000.0,-25380259.08
1638258600000.0,-23903657.7
1638259500000.0,-10419951.21
1638260700000.0,-17055947.11
1638261900000.0,38950827.62
1638262200000.0,42641099.99
1638262500000.0,14272026.12
1638263100000.0,17400317.88
1638263700000.0,46933223.78
1638264600000.0,42492042.04
1638265800000.0,-16498361.21
1638266700000.0,21353653.93
1638267300000.0,28944550.07
1638268500000.0,-46838206.64
1638269400000.0,4509382.4
1638270000000.0,-43749064.18
1638270600000.0,16338165.98
1638271500000.0,46829121.6
1638272400000.0,-46782006.83
1638272700000.0,-9363331.48
1638273000000.0,19202097.18
1638273600000.0,29300340.05
1638273900000.0,3731433.75
1638274200000.0,26134810.52
1638274500000.0,30184726.02
1638275100000.0,-9640319.95
1638275700000.0,9756949.24
1638276600000.0,20850859.86
1638277500000.0,-40200211.44
1638277800000.0,32634393.41
1638278400000.0,-47310941.62
1638279000000.0,-17113083.16
1638279900000.0,-18281259.29
1638280500000.0,20054993.63
1638281100000.0,41188186.55
1638281700000.0,-19001657.52
1638282300000.0,45925084.84
1638282900000.0,-12950937.45
1638283500000.0,-15481729.25
1638284400000.0,-45246551.93
1638285000000.0,-12749945.1
1638285300000.0,-13515486.22
1638285600000.0,30220831.82
1638285900000.0,-4405076.38
1638286200000.0,-45219948.6
1638286500000.0,-39050352.8
1638286800000.0,29553222.14
1638287400000.0,-10262107.78
1638287700000.0,-42558469.4
1638288000000.0,15829980.46
1638288300000.0,31755696.59
1638288600000.0,43351030.54
1638288900000.0,-151797.25
1638289200000.0,8057003.46
1638289500000.0,-9499757.77
1638289800000.0,-36318493.18
1638290100000.0,-49984928.27
1638290400000.0,-2170492.2
1638290700000.0,-21771332.42
1638291000000.0,1016252.28
1638291300000.0,17704523.9
1638291600000.0,8191226.22
1638292200000.0,-45789653.43
1638292500000.0,15840033.29
1638293100000.0,46187919.76
1638293700000.0,-45258071.29
1638294600000.0,-2955376.54
1638295200000.0,47323257.72
1638295800000.0,36205342.29
1638297000000.0,11720076.09
1638297600000.0,40966300.44
1638298500000.0,-27397186.46
1638299100000.0,-11021109.04
1638299400000.0,20478807.65
1638300000000.0,17415476.34
1638300900000.0,40282200.71
1638301800000.0,17149960.6
1638302700000.0,13328358.49
1638303300000.0,-28331692.79
1638304500000.0,36868350.34
1638305400000.0,-31652944.37
1638306300000.0,-1992474.63
1638307500000.0,24811516.62
1638308400000.0,-29770068.6
1638309000000.0,42980970.12
1638309900000.0,-37557334.92
1638311400000.0,14717554.4
1638313200000.0,16671658.45
1638314400000.0,-33772509.83
1638315600000.0,-12313510.44
1638316500000.0,-43046887.66
1638317100000.0,30674911.31
1638317700000.0,6269966.18
1638318600000.0,-5191798.13
1638319200000.0,-4023479.09
1638320400000.0,21029241.74
1638321600000.0,-42853603.75
1638322800000.0,48255314.3
1638324000000.0,-45867959.37
1638325200000.0,18552298.11
1638326400000.0,-12317997.71
1638327300000.0,33510938.02
1638328500000.0,42874892.16
1638330000000.0,-14204012.49
1638330600000.0,25648954.4
1638331500000.0,36722716.05
1638333600000.0,-20118004.19
1638334500000.0,-2394887.16
1638336000000.0,8804723.34
1638336900000.0,6448084.6
1638338400000.0,-48124419.45
1638339300000.0,-18788437.17
1638340800000.0,-6496621.1
1638342600000.0,30309391.07
1638343200000.0,12797190.53
1638344700000.0,-6918274.7
1638346200000.0,-41572554.08
1638346800000.0,-36827025.23
1638347100000.0,18492952.69
1638347700000.0,42348161.03
1638348300000.0,45463906.59
1638348600000.0,1247571.1
1638348900000.0,-12069487.0
1638349500000.0,37721430.66
1638350100000.0,-48175542.35
1638351300000.0,-24415366.98
1638352500000.0,-8624963.11
1638353700000.0,-34664166.97
1638355200000.0,18348258.96
1638357000000.0,-17497936.42
1638358500000.0,16644376.43
1638359700000.0,49403449.3
1638360300000.0,-30493925.7
1638360900000.0,46529649.0
1638361800000.0,-27055594.04
1638363000000.0,48301605.83
1638363900000.0,31335143.88
1638365100000.0,-48095035.12
1638365700000.0,-35491184.07
1638366000000.0,33126660.18
1638366300000.0,20969207.07
1638366600000.0,17255505.68
1638367200000.0,21400221.13
1638367800000.0,19264134.14
1638368400000.0,-44615642.84
1638368700000.0,-13646446.91
1638369000000.0,-22911306.78
1638369300000.0,12231900.53
1638369900000.0,-49818548.76
1638370200000.0,-25314115.64
1638370500000.0,-33378892.68
1638371100000.0,2258551.21
1638371700000.0,-17184465.48
1638372300000.0,-34428729.12
1638372900000.0,28918116.88
1638373200000.0,33366802.0
1638373800000.0,-6425104.0
1638374400000.0,-47122010.52
1638375000000.0,-21235089.77
1638375300000.0,12962702.21
1638375600000.0,-15231411.35
1638376200000.0,-20381824.13
1638376800000.0,-17061300.08
1638377700000.0,-36943900.3
1638378300000.0,-19983251.15
1638379500000.0,-17342707.62
1638380100000.0,45552035.28
1638381000000.0,1598583.91
1638381300000.0,29717311.32
1638381600000.0,-34066137.09
1638381900000.0,-47526511.67
1638382200000.0,48200206.39
1638382800000.0,13385546.5
1638383400000.0,-47540772.53
1638384300000.0,-30652294.09
1638384600000.0,27145969.57
1638385200000.0,-770115.53
1638385800000.0,23794278.16
1638386100000.0,-1203467.09
1638386700000.0,-32756197.19
1638387000000.0,1301445.65
1638387600000.0,11406336.62
1638388500000.0,-13416162.51
1638389100000.0,-7459793.44
1638389700000.0,17940509.55
1638390300000.0,-21535520.69
1638390600000.0,-16910994.93
1638390900000.0,-20248848.5
1638391500000.0,942254.38
1638392400000.0,17046251.69
1638392700000.0,29289560.85
1638393000000.0,5935661.46
1638393300000.0,-27553138.35
1638394200000.0,-492451.3
1638395100000.0,28748536.64
1638396000000.0,-38048438.72
1638396600000.0,35314852.23
1638397200000.0,-14079029.62
1638398100000.0,-33306265.63
1638399000000.0,10725240.75
1638400200000.0,10425133.17
1638401400000.0,-16626622.84
1638402900000.0,-7927861.76
1638403800000.0,-32276568.42
1638404700000.0,39299287.09
1638405900000.0,20486062.39
1638406800000.0,23765426.05
1638408000000.0,-40242897.18
1638408600000.0,-35350690.2
1638409500000.0,-30546587.19
1638411000000.0,35403515.55
1638412800000.0,42881050.68
1638414300000.0,-7261205.37
1638414600000.0,18519852.77
1638414900000.0,30530932.6
1638415200000.0,34295171.11
1638415500000.0,45786248.65
1638416100000.0,16715348.51
1638416700000.0,-17365269.66
1638417300000.0,-32520542.4
1638417900000.0,-5689205.24
1638418800000.0,19961317.83
1638419700000.0,14789290.07
1638420600000.0,23835088.14
1638421800000.0,-11676548.23
1638422400000.0,25763073.24
1638423300000.0,2823165.63
1638424200000.0,-37040945.02
1638425400000.0,-14108363.16
1638425700000.0,-10067307.61
1638426900000.0,41361425.43
1638427200000.0,44894261.35
1638428400000.0,49965714.12
1638429300000.0,13994255.5
1638430200000.0,20820364.17
1638431100000.0,45693935.46
1638432300000.0,11499624.88
1638433500000.0,24134317.48
1638434100000.0,-19101787.0
1638435000000.0,-5947390.92
1638436800000.0,49474805.74
1638437700000.0,-20638400.32
1638438300000.0,-36927322.12
1638439500000.0,41479653.67
1638440700000.0,29502947.3
1638441900000.0,16581969.79
1638443100000.0,29267531.29
1638443700000.0,-7122914.71
1638444300000.0,36758911.82
1638444600000.0,-21709018.5
1638445200000.0,-34692332.79
1638445800000.0,12109708.14
1638447000000.0,11246165.9
1638447900000.0,45441417.7
1638448500000.0,-46994949.04
1638449700000.0,6531509.52
1638450600000.0,12652687.99
1638451800000.0,-47341872.05
1638452700000.0,-6873680.2
1638453600000.0,-27157559.21
1638454500000.0,-38999321.06
1638455400000.0,21317187.38
1638456000000.0,6033812.24
1638456300000.0,-4962994.19
1638456600000.0,-4237352.85
1638457200000.0,2340993.4
1638457500000.0,-5497865.86
1638457800000.0,-17924652.04
1638458100000.0,-21657872.03
1638458400000.0,-16127522.81
1638458700000.0,11126416.91
1638459300000.0,-25618102.87
1638459600000.0,22795308.85
1638460200000.0,48169237.28
1638460800000.0,41429677.6
1638461400000.0,-35704286.74
1638462000000.0,-13068124.99
1638462900000.0,29115985.47
1638463500000.0,24899960.92
1638463800000.0,-25688009.98
1638464400000.0,11481250.63
1638465000000.0,-11104021.09
1638465900000.0,-28371563.4
1638467100000.0,-29442897.7
1638468300000.0,31190279.6
1638469500000.0,13600678.25
1638470400000.0,26467167.05
1638471300000.0,-46460643.3
1638471900000.0,-39293725.91
1638472500000.0,-646293.53
1638473100000.0,-11001181.54
1638474000000.0,32038698.28
1638475200000.0,21245844.66
1638475800000.0,-27814725.2
1638476400000.0,-932647.34
1638477300000.0,28837344.23
1638477900000.0,-43872402.52
1638478500000.0,49069739.49
1638479700000.0,35559303.38
1638481500000.0,17199605.69
1638483000000.0,-2046270.94
1638485100000.0,-11877047.27
1638486300000.0,39063368.1
1638487500000.0,49019707.19
1638489000000.0,-25476703.07
1638489900000.0,-18823355.18
1638491400000.0,27902535.15
1638492600000.0,24952531.3
1638494400000.0,9097114.29
1638495900000.0,36152440.07
1638497400000.0,-18648734.16
1638499200000.0,42629803.7
1638499800000.0,25812115.47
1638500700000.0,-16286236.93
1638501600000.0,30577489.44
1638502800000.0,-28986318.66
1638503700000.0,45939793.64
1638504900000.0,-7493359.68
1638505800000.0,-48650916.53
1638507000000.0,-48922083.19
1638508800000.0,10198733.12
1638510300000.0,43092709.01
1638510600000.0,12014134.92
1638511500000.0,-45835576.45
1638513300000.0,-24826271.68
1638514800000.0,18439068.42
1638516300000.0,-36331903.94
1638517200000.0,44850516.67
1638518700000.0,13738318.32
1638520200000.0,-19579317.89
1638521700000.0,-16173028.13
1638523500000.0,-1415060.6
1638525300000.0,8190902.99
