timestamp,btc_exchange_outflow_total
1639881900000.0,5611.9
1639882800000.0,2227.07
1639883400000.0,2412.79
1639883700000.0,2912.44
1639884000000.0,1856.97
1639884600000.0,2559.6
1639884900000.0,3512.22
1639885200000.0,4749.1
1639886100000.0,4062.18
1639886700000.0,3053.02
1639887900000.0,3797.84
1639888800000.0,4676.4
1639889400000.0,1817.43
1639890600000.0,2140.14
1639891500000.0,3664.4
1639892700000.0,3320.4
1639893300000.0,5170.15
1639894200000.0,3952.66
1639896000000.0,3432.78
1639897500000.0,2489.33
1639898400000.0,1857.07
1639900200000.0,4306.08
1639901400000.0,4607.79
1639903200000.0,2110.71
1639905000000.0,2315.36
1639905600000.0,3126.45
1639906200000.0,3120.38
1639906500000.0,5864.26
1639907700000.0,3501.87
1639908600000.0,4310.33
1639909200000.0,4515.41
1639910400000.0,2225.03
1639911300000.0,4602.16
1639912200000.0,2019.99
1639914000000.0,4122.32
1639915200000.0,1854.13
1639916100000.0,4489.87
1639917300000.0,4809.59
1639918500000.0,4401.34
1639919400000.0,4240.47
1639920000000.0,4346.41
1639920900000.0,4354.76
1639921500000.0,3235.71
1639922400000.0,3487.79
1639922700000.0,4776.89
1639923000000.0,3225.87
1639923300000.0,1406.2
1639923600000.0,3018.87
1639924200000.0,1138.87
1639924800000.0,1335.92
1639925700000.0,1702.32
1639926900000.0,3335.8
1639928400000.0,3228.38
1639929900000.0,5645.0
1639931100000.0,3356.43
1639932600000.0,1585.95
1639933800000.0,1680.19
1639935000000.0,1363.71
1639937100000.0,4348.93
1639938000000.0,4093.11
1639939800000.0,3289.5
1639941300000.0,2941.57
1639941900000.0,1163.7
1639942500000.0,5565.78
1639943700000.0,4241.21
1639944600000.0,3184.72
1639945800000.0,2289.51
1639947600000.0,2458.22
1639950000000.0,5021.45
1639951500000.0,2053.28
1639952100000.0,5427.54
1639953900000.0,728.52
1639954800000.0,5431.94
1639955400000.0,3454.16
1639956300000.0,3307.63
1639956900000.0,3832.34
1639958100000.0,1991.03
1639958700000.0,2851.67
1639959000000.0,1480.54
1639959300000.0,2487.28
1639959600000.0,1982.64
1639960500000.0,2822.17
1639961700000.0,5024.28
1639962300000.0,1637.56
1639962900000.0,1256.07
1639963500000.0,4966.62
1639964100000.0,1881.98
1639965000000.0,4209.37
1639966200000.0,3791.75
1639967400000.0,5653.62
1639969200000.0,3562.98
1639970700000.0,5028.03
1639971900000.0,4394.87
1639973100000.0,3397.62
1639974300000.0,5583.24
1639976100000.0,3494.91
1639977600000.0,2698.03
1639979100000.0,4297.76
1639979700000.0,5388.49
1639980300000.0,2677.93
1639981200000.0,2441.09
1639982400000.0,2280.73
1639983600000.0,4901.14
1639984500000.0,2860.71
1639984800000.0,5139.88
1639985700000.0,2129.62
1639986900000.0,3890.67
1639988400000.0,2342.64
1639989300000.0,2977.6
1639990200000.0,3577.43
1639991100000.0,3207.03
1639991400000.0,2475.38
1639992000000.0,2855.96
1639992900000.0,2669.05
1639994100000.0,4298.36
1639994700000.0,5036.89
1639995600000.0,2638.49
1639996800000.0,3454.4
1639998000000.0,4365.23
1639998900000.0,2667.01
1640000100000.0,3373.56
1640001600000.0,3899.08
1640002800000.0,4249.13
1640003400000.0,1381.36
1640004000000.0,4156.06
1640004600000.0,1697.49
1640005500000.0,2253.77
1640006100000.0,4529.13
1640006700000.0,5646.63
1640007900000.0,2771.0
1640008800000.0,4703.56
1640009400000.0,3428.25
1640010000000.0,4062.74
1640010300000.0,4294.82
1640010900000.0,3828.68
1640011200000.0,3285.93
1640011500000.0,2372.26
1640011800000.0,4769.22
1640012100000.0,2517.62
1640012400000.0,5822.62
1640013000000.0,2629.99
1640013600000.0,4205.92
1640014500000.0,2453.26
1640015700000.0,5236.61
1640016600000.0,3368.73
1640017500000.0,2412.95
1640018700000.0,3321.5
1640019300000.0,5059.54
1640020200000.0,5657.18
1640021100000.0,2317.63
1640021700000.0,3292.74
1640023200000.0,5253.1
1640024100000.0,2557.58
1640025600000.0,5637.96
1640026800000.0,2429.07
1640027700000.0,3981.23
1640028300000.0,3363.44
1640029500000.0,4785.58
1640030100000.0,2236.35
1640031000000.0,4685.63
1640031900000.0,4699.73
1640033100000.0,3299.4
1640033700000.0,5233.89
1640034600000.0,5340.14
1640035200000.0,3893.92
1640035800000.0,4340.79
1640037000000.0,3031.57
1640037600000.0,2562.19
1640038800000.0,4509.28
1640039700000.0,3894.75
1640040900000.0,3735.88
1640041800000.0,5414.04
1640043300000.0,2814.12
1640044500000.0,3135.68
1640045400000.0,2581.73
1640046900000.0,4491.46
1640048100000.0,4472.77
1640049300000.0,4284.26
1640050500000.0,2835.25
1640052000000.0,3939.75
1640053200000.0,3029.87
1640054700000.0,1707.75
1640056500000.0,4352.21
1640057400000.0,3845.33
1640057700000.0,3095.49
1640058300000.0,4918.87
1640058900000.0,904.47
1640059200000.0,3507.45
1640059500000.0,5780.94
1640059800000.0,2349.29
1640060100000.0,1666.81
1640060400000.0,4139.27
1640060700000.0,4153.32
1640061000000.0,2382.9
1640061300000.0,2536.25
1640061600000.0,5305.3
1640062200000.0,2432.19
1640063100000.0,3932.45
1640064000000.0,4308.75
1640064900000.0,1970.46
1640065500000.0,1263.81
1640066100000.0,4220.12
1640067000000.0,3395.77
1640068200000.0,2594.87
1640069700000.0,1631.17
1640071200000.0,1662.59
1640072100000.0,1647.1
1640073000000.0,3849.2
1640073900000.0,2875.53
1640074500000.0,4391.78
1640075100000.0,5093.24
1640076000000.0,4279.9
1640076900000.0,3911.58
1640077500000.0,3091.71
1640078100000.0,2158.11
1640079300000.0,4077.99
1640080200000.0,3014.05
1640081700000.0,2556.48
1640082900000.0,1905.67
1640084700000.0,2793.98
1640085900000.0,5220.14
1640086800000.0,3721.52
1640088000000.0,3452.32
1640088900000.0,2875.95
1640089500000.0,2462.55
1640090100000.0,3375.85
1640090700000.0,1901.05
1640091000000.0,5258.42
1640091300000.0,4995.88
1640091600000.0,2043.61
1640092200000.0,2187.82
1640092800000.0,2296.92
1640093700000.0,2557.81
1640094600000.0,1816.78
1640095800000.0,2548.03
1640096700000.0,4523.98
1640097600000.0,4062.25
1640098200000.0,1879.12
1640099100000.0,2273.77
1640100000000.0,4886.63
1640100600000.0,5476.84
1640101200000.0,1501.66
1640101800000.0,4569.79
1640103000000.0,2705.84
1640103900000.0,3913.54
1640105100000.0,3357.04
1640106300000.0,4290.5
1640107200000.0,1131.78
1640109000000.0,3898.93
1640111100000.0,2979.71
1640112900000.0,2830.72
1640115000000.0,2080.93
1640116200000.0,2998.18
1640117100000.0,1910.89
1640118300000.0,2567.73
1640120100000.0,1683.04
1640121600000.0,2980.16
1640122800000.0,4287.11
1640123100000.0,1823.71
1640123700000.0,1313.9
1640124900000.0,5907.08
1640126100000.0,1289.04
1640127300000.0,2059.74
1640127900000.0,1620.34
1640129100000.0,1248.92
1640130600000.0,2814.78
1640131500000.0,2447.65
1640132400000.0,3090.49
1640133900000.0,2307.38
1640134800000.0,1497.75
1640136000000.0,2221.95
1640137500000.0,1775.59
1640139000000.0,1620.61
1640139900000.0,1225.25
1640140500000.0,4765.3
1640141100000.0,2267.51
1640142000000.0,3405.71
1640142900000.0,2021.44
1640144700000.0,4219.81
1640145600000.0,3649.4
1640145900000.0,2181.92
1640147100000.0,2737.41
1640148900000.0,3109.93
1640150400000.0,5022.56
1640151300000.0,4360.9
1640152500000.0,5721.89
1640153700000.0,1919.72
1640154900000.0,3526.66
1640156100000.0,2978.67
1640157600000.0,3705.12
1640159100000.0,1230.26
1640160300000.0,3206.87
1640161500000.0,2242.73
1640162400000.0,3207.63
1640163000000.0,2486.93
1640163900000.0,5336.87
1640165400000.0,3468.21
1640166000000.0,4690.26
1640166600000.0,2656.26
1640167200000.0,3023.91
1640167800000.0,2853.99
1640169300000.0,1875.15
1640170800000.0,4091.93
1640172000000.0,3396.4
1640173200000.0,4970.02
1640174400000.0,1324.93
1640175600000.0,4094.01
1640175900000.0,2594.59
1640176200000.0,3341.28
1640176800000.0,2297.01
1640177700000.0,4461.13
1640178300000.0,2034.07
1640179200000.0,4133.57
1640179800000.0,3028.2
1640180400000.0,871.02
1640181300000.0,5816.15
1640182200000.0,4326.17
1640183100000.0,1125.64
1640184000000.0,1845.25
1640184600000.0,4335.69
1640185500000.0,2824.41
1640187000000.0,5300.3
1640187900000.0,4068.5
1640189400000.0,2496.81
1640189700000.0,3241.86
1640190600000.0,4224.58
1640191800000.0,2410.69
1640193000000.0,1571.78
1640194200000.0,2903.41
1640195100000.0,3916.62
1640196300000.0,3869.66
1640198400000.0,2846.89
1640199300000.0,1651.62
1640200200000.0,3534.22
1640201700000.0,4813.91
1640202600000.0,1434.43
1640203800000.0,4116.89
1640205600000.0,5502.11
1640206800000.0,3140.92
1640208000000.0,1168.16
1640209500000.0,2646.56
1640210400000.0,3997.44
1640211900000.0,4394.29
1640214000000.0,2916.44
1640215200000.0,3186.79
1640216700000.0,1932.1
1640217900000.0,5159.08
1640218200000.0,4231.37
1640218800000.0,4570.74
1640219400000.0,2243.59
1640220000000.0,4665.81
1640220600000.0,5017.31
1640221800000.0,3531.55
1640222700000.0,1038.76
1640223900000.0,3020.84
1640225100000.0,1335.86
1640225700000.0,5045.52
1640226600000.0,2713.98
1640228100000.0,4101.56
1640229300000.0,3655.63
1640230800000.0,3375.7
1640232000000.0,4356.49
1640234100000.0,1112.04
1640235900000.0,1097.44
1640237700000.0,3582.89
1640239200000.0,1543.77
1640241300000.0,3487.36
1640242500000.0,1675.54
1640243700000.0,4700.42
1640245500000.0,4166.03
1640245800000.0,1219.29
1640246400000.0,1640.31
1640247300000.0,4484.8
1640248800000.0,4189.41
1640250300000.0,4298.93
1640252100000.0,1785.52
1640253600000.0,4713.4
1640255100000.0,4842.0
1640256900000.0,4049.16
1640258100000.0,3438.51
1640259300000.0,5049.88
1640260200000.0,2860.61
1640262000000.0,4934.5
1640263200000.0,1742.78
1640263800000.0,4907.46
1640264700000.0,3541.74
1640265300000.0,1120.13
1640266500000.0,3974.42
1640268000000.0,2559.61
1640269200000.0,2257.34
1640270100000.0,4310.58
1640271000000.0,1080.26
1640272500000.0,2420.48
1640273400000.0,3391.11
1640274900000.0,5257.93
1640275500000.0,3473.9
1640276100000.0,2225.11
1640277000000.0,4130.65
1640278200000.0,2618.62
1640278800000.0,2624.14
1640279700000.0,2140.32
1640280300000.0,3719.39
1640280900000.0,5175.13
1640281500000.0,2658.5
1640281800000.0,3247.01
1640282100000.0,3550.61
1640282700000.0,4126.18
1640283000000.0,1599.87
1640283600000.0,1206.68
1640284200000.0,4189.02
1640284500000.0,2730.69
1640285100000.0,2162.66
1640285700000.0,4430.75
1640286300000.0,881.55
1640286900000.0,3400.85
1640287500000.0,2108.14
1640288100000.0,4438.75
1640288700000.0,4616.02
1640289000000.0,2398.87
1640289300000.0,3163.04
1640289900000.0,3122.76
1640290500000.0,1825.23
1640291100000.0,1789.63
1640291700000.0,1161.47
1640292600000.0,2320.5
1640293800000.0,722.99
1640294700000.0,2662.93
1640295900000.0,1219.99
1640297700000.0,2980.64
1640299500000.0,2860.72
1640300700000.0,5120.51
1640301900000.0,3837.31
1640303100000.0,5213.94
1640304300000.0,1439.84
1640305200000.0,2130.01
1640306400000.0,1775.43
1640307600000.0,4535.99
1640308500000.0,3277.54
1640309400000.0,4291.2
1640310000000.0,4264.0
1640310900000.0,4263.04
1640311500000.0,2863.78
1640311800000.0,4128.08
1640312700000.0,1920.25
1640313900000.0,4077.91
1640315100000.0,2634.44
1640316000000.0,1903.48
1640317800000.0,4944.68
1640318700000.0,2817.12
1640321100000.0,2326.78
1640322300000.0,2184.38
1640323800000.0,2927.57
1640325900000.0,5351.53
1640327100000.0,1232.59
1640329200000.0,3577.58
1640330700000.0,1945.84
1640332800000.0,4061.19
1640334000000.0,4432.47
1640334900000.0,2458.02
1640336100000.0,2143.28
1640337900000.0,3870.79
1640339100000.0,4937.44
1640340900000.0,2374.02
1640342700000.0,5646.65
1640344500000.0,2341.87
1640345100000.0,4030.07
1640345700000.0,1886.57
1640346600000.0,5808.52
1640347200000.0,4763.0
1640347800000.0,4688.72
1640348700000.0,4575.02
1640349900000.0,1947.61
1640351100000.0,2694.9
1640352300000.0,4633.66
1640353200000.0,4974.85
1640354100000.0,3221.7
1640355300000.0,2006.3
1640356800000.0,2061.14
1640358000000.0,2253.52
1640358300000.0,644.68
1640358600000.0,3605.34
1640359200000.0,5366.92
1640359800000.0,5058.26
1640361300000.0,4760.93
1640361900000.0,5190.01
1640362200000.0,1776.55
1640362800000.0,4702.06
1640364000000.0,2369.62
1640364300000.0,2184.26
1640364900000.0,2992.67
1640366400000.0,4605.09
1640367900000.0,1703.18
1640369100000.0,4694.7
1640370000000.0,3171.32
1640370600000.0,4366.51
1640371500000.0,2141.5
1640371800000.0,5445.74
1640372100000.0,1289.38
1640372700000.0,3673.68
1640373300000.0,2340.29
1640373600000.0,2551.01
1640374500000.0,1235.16
1640375100000.0,3400.89
1640376000000.0,5715.81
1640376300000.0,2524.54
1640376900000.0,2477.33
1640377500000.0,3546.39
1640378400000.0,2352.96
1640379600000.0,2687.9
1640381400000.0,2919.55
1640383200000.0,4423.07
1640383800000.0,2032.39
1640384700000.0,3359.74
1640386200000.0,3393.02
1640387100000.0,4231.0
1640388000000.0,3350.56
1640389200000.0,4631.15
1640390100000.0,2123.29
1640391300000.0,4162.61
1640392800000.0,5044.37
1640394600000.0,4131.76
1640396700000.0,2744.19
1640398800000.0,2043.14
1640400900000.0,2250.8
1640401800000.0,5625.39
1640404500000.0,3307.73
1640406600000.0,5248.43
1640409900000.0,2982.99
1640412600000.0,2811.19
1640413200000.0,2392.0
1640414400000.0,3306.64
1640416500000.0,3004.78
1640418300000.0,5031.73
1640420400000.0,2612.68
1640423100000.0,4248.21
1640425200000.0,4018.56
1640427000000.0,3451.87
1640428200000.0,5164.38
1640429100000.0,4283.79
1640430000000.0,3325.68
1640431200000.0,5255.11
1640433600000.0,3804.93
1640435100000.0,3139.42
1640436300000.0,1286.05
1640438100000.0,3341.08
1640439900000.0,2617.75
1640441400000.0,5556.72
1640443800000.0,933.08
1640445600000.0,3205.74
1640448000000.0,4330.76
1640449200000.0,2148.26
1640449800000.0,1693.18
1640450700000.0,4296.42
1640452200000.0,1756.77
1640453100000.0,2126.79
1640453400000.0,2127.14
1640454000000.0,4749.13
1640454900000.0,5132.85
1640455200000.0,4879.35
1640455800000.0,2306.08
1640457000000.0,5375.79
1640457300000.0,3213.08
1640457900000.0,2166.28
1640458800000.0,3780.03
1640460300000.0,4232.18
1640462700000.0,4189.82
1640464800000.0,3830.6
1640465700000.0,2924.35
1640467800000.0,2663.6
1640470200000.0,5345.9
1640471100000.0,2586.89
1640472000000.0,741.23
1640473200000.0,4553.99
1640473800000.0,595.47
1640474400000.0,2163.23
1640475300000.0,1087.73
1640475900000.0,4585.22
1640476800000.0,2834.34
1640477100000.0,3059.06
1640478300000.0,3932.95
1640479500000.0,4453.25
1640481000000.0,3003.0
1640482500000.0,4684.75
1640483100000.0,3210.03
1640484000000.0,3414.6
1640485500000.0,4387.02
1640486100000.0,3967.94
1640486400000.0,2026.9
1640486700000.0,3852.62
1640487300000.0,5125.95
1640488200000.0,2087.18
1640488500000.0,5148.72
1640489400000.0,4982.82
1640490000000.0,1996.35
1640490300000.0,2770.14
1640490900000.0,3309.43
1640491500000.0,5514.42
1640492100000.0,3022.49
1640493600000.0,1485.84
1640495700000.0,2607.38
1640497500000.0,1778.37
1640499900000.0,4901.37
1640502000000.0,5329.1
1640504100000.0,1382.79
1640506200000.0,1437.86
1640507100000.0,4792.97
1640508600000.0,4268.43
1640511000000.0,3974.03
1640512200000.0,4215.68
1640512800000.0,3920.9
1640514600000.0,4888.56
1640515800000.0,3254.91
1640517900000.0,3476.26
1640518800000.0,4316.31
1640519400000.0,2961.63
1640520000000.0,2183.36
1640520600000.0,2669.71
1640522100000.0,3181.94
1640523300000.0,4252.24
1640525100000.0,1083.18
1640526900000.0,2102.24
1640529000000.0,3199.99
1640530800000.0,4043.55
1640532000000.0,4250.23
1640532300000.0,2863.5
1640533500000.0,4071.37
1640534700000.0,2488.14
1640536500000.0,3702.05
1640537400000.0,1307.73
1640539500000.0,4892.57
1640541300000.0,2329.73
1640542500000.0,3023.96
1640545200000.0,1865.0
1640546100000.0,2559.8
1640548200000.0,5195.62
1640551800000.0,1252.66
1640553000000.0,3331.07
1640553300000.0,4544.62
1640554200000.0,1949.75
1640554800000.0,3566.86
1640555400000.0,1581.31
1640556000000.0,2202.02
1640557200000.0,4036.74
1640558400000.0,3983.9
1640559000000.0,3750.16
1640559900000.0,2122.34
1640560800000.0,2280.22
1640562000000.0,2615.39
1640564100000.0,4097.47
1640565600000.0,3542.72
1640566200000.0,4630.76
1640567100000.0,5110.09
1640568300000.0,1482.92
1640570100000.0,5098.75
1640571300000.0,5723.91
1640573100000.0,3577.47
1640574300000.0,4127.93
1640575500000.0,2376.91
1640576700000.0,4899.21
1640577900000.0,4074.8
1640578500000.0,1452.57
1640580000000.0,3185.09
1640581500000.0,2258.06
1640583300000.0,4487.2
1640585400000.0,1649.19
1640586600000.0,2510.4
1640588100000.0,4115.57
1640590200000.0,2915.03
1640591400000.0,2539.44
1640592900000.0,4751.58
1640595000000.0,1576.09
1640595900000.0,4081.17
1640596800000.0,2243.89
1640598600000.0,3217.2
1640600100000.0,4413.02
1640601900000.0,1600.19
1640602800000.0,2195.63
1640604300000.0,2761.16
1640606100000.0,2273.4
1640607600000.0,4476.18
1640608200000.0,3271.39
1640608500000.0,5467.93
1640608800000.0,5006.64
1640609100000.0,4097.9
1640609700000.0,4102.42
1640610600000.0,4388.19
1640611200000.0,3931.65
1640611800000.0,3191.8
1640612400000.0,1532.4
1640613300000.0,4506.82
1640614200000.0,4737.94
1640615100000.0,3124.5
1640615700000.0,2974.24
1640616300000.0,1791.11
1640616900000.0,3498.71
1640617800000.0,3035.39
1640618700000.0,4898.11
1640619900000.0,2765.44
1640621100000.0,3405.7
1640622000000.0,4678.87
1640622900000.0,4022.45
1640624700000.0,3994.41
1640625600000.0,4525.69
1640625900000.0,4257.9
1640626200000.0,2455.44
1640626800000.0,2457.79
1640627400000.0,3972.65
1640627700000.0,1179.66
1640628600000.0,4475.79
1640629200000.0,4068.36
1640630100000.0,2478.89
1640631000000.0,4945.71
1640632200000.0,3136.92
1640633400000.0,2533.27
1640634000000.0,2623.42
1640634900000.0,3024.46
1640635200000.0,3311.63
1640635800000.0,4300.44
1640636400000.0,5483.46
1640637600000.0,4965.72
1640637900000.0,4674.39
1640638800000.0,1588.82
1640640000000.0,2398.0
1640641800000.0,3118.59
1640642400000.0,3999.27
1640643900000.0,3373.5
1640645100000.0,1472.66
1640645400000.0,3660.47
1640646300000.0,5176.68
1640647500000.0,5012.81
1640648700000.0,2036.94
1640649600000.0,1255.58
1640650200000.0,3467.12
1640650500000.0,5051.8
1640650800000.0,696.43
1640651100000.0,4232.06
1640651700000.0,5216.49
1640652300000.0,2383.19
1640652900000.0,3680.77
1640653800000.0,2973.84
1640654700000.0,2067.53
1640655300000.0,2237.54
1640655600000.0,2062.96
1640655900000.0,3469.8
1640656200000.0,3002.14
1640656800000.0,1040.71
1640657400000.0,1938.61
1640658000000.0,1425.5
1640658600000.0,3769.48
1640659500000.0,1645.67
1640660400000.0,4708.8
1640661300000.0,4784.45
1640662200000.0,1576.52
1640662800000.0,4184.41
1640663700000.0,4470.59
1640664300000.0,2956.87
1640665200000.0,3012.18
1640665500000.0,2414.06
1640665800000.0,5039.53
1640666400000.0,5020.0
1640667000000.0,2140.6
1640667900000.0,5279.51
1640669100000.0,4820.84
1640670300000.0,2386.08
1640671500000.0,3420.06
1640673000000.0,5454.63
1640673900000.0,5166.47
1640674500000.0,1505.79
1640675400000.0,3114.58
1640676600000.0,2733.93
1640678100000.0,2700.95
1640679300000.0,1956.61
1640680500000.0,1310.75
1640682000000.0,1701.52
1640683200000.0,3782.09
1640684400000.0,1747.9
1640685000000.0,1496.61
1640685600000.0,1460.52
1640686500000.0,3859.33
1640687100000.0,4249.14
1640688000000.0,1443.61
1640689200000.0,2101.64
1640690100000.0,4866.62
1640691000000.0,2217.7
1640692500000.0,3913.65
1640694000000.0,5403.89
1640695200000.0,1315.81
1640696400000.0,3424.81
1640697300000.0,3617.6
1640699100000.0,4208.15
1640699700000.0,2390.13
1640700000000.0,5308.65
1640700300000.0,3815.04
1640700900000.0,5307.23
1640702100000.0,3847.18
1640702400000.0,1571.05
1640702700000.0,5403.52
1640703000000.0,2431.04
1640703600000.0,3838.06
1640704200000.0,1420.81
1640705100000.0,2566.95
1640706300000.0,1885.14
1640707500000.0,2784.09
1640708100000.0,2220.72
1640708700000.0,1656.28
1640709000000.0,4877.13
1640709300000.0,1118.04
1640710200000.0,2498.88
1640711100000.0,2971.33
1640711700000.0,5480.35
1640712300000.0,1690.34
1640712600000.0,5331.86
1640712900000.0,4042.65
1640713200000.0,2040.99
1640713800000.0,5267.37
1640714400000.0,1169.79
1640715000000.0,3179.45
1640715600000.0,3150.14
1640716500000.0,3689.54
1640717400000.0,2063.81
1640718000000.0,2801.32
1640718300000.0,4822.7
1640718600000.0,1973.92
1640718900000.0,1305.87
1640719500000.0,1684.18
1640720400000.0,1933.27
1640721300000.0,3330.59
1640722200000.0,1720.54
1640723100000.0,3355.87
1640724300000.0,5751.62
1640724900000.0,4820.62
1640725200000.0,4662.25
1640726100000.0,3081.97
1640727900000.0,1686.21
1640728800000.0,4208.17
1640730000000.0,2730.81
1640731200000.0,5308.7
1640731800000.0,2289.83
1640732700000.0,4126.43
1640734200000.0,4035.27
1640735700000.0,3236.81
1640736300000.0,1276.65
1640737200000.0,1612.33
1640738700000.0,4404.97
1640740200000.0,2107.51
1640741400000.0,5074.27
1640742900000.0,3893.64
1640744400000.0,5144.95
1640746200000.0,4749.43
1640747400000.0,3646.6
1640748300000.0,4015.58
1640749500000.0,5581.99
1640751600000.0,5131.07
1640753100000.0,1434.21
1640754900000.0,1375.97
1640757000000.0,2839.09
1640759100000.0,5581.37
1640760900000.0,3284.77
1640762100000.0,2122.66
1640763600000.0,3529.76
1640764800000.0,2274.06
1640766000000.0,2345.48
1640767800000.0,5328.99
1640769300000.0,3341.42
1640769600000.0,4020.69
1640770500000.0,3451.59
1640771400000.0,4156.71
1640771700000.0,3209.9
1640772300000.0,2094.17
1640773500000.0,4483.7
1640774700000.0,2419.3
1640775900000.0,5563.62
1640777100000.0,3919.22
1640778300000.0,3023.39
1640779500000.0,2005.05
1640779800000.0,2700.01
1640780100000.0,3224.63
1640780400000.0,2886.72
1640781000000.0,3832.98
1640781300000.0,2454.71
1640781900000.0,2114.8
1640782500000.0,5032.93
1640783100000.0,1927.86
1640783700000.0,4278.95
1640784300000.0,1962.19
1640784600000.0,2535.89
1640785200000.0,1236.07
1640785800000.0,3619.1
1640786100000.0,4418.52
1640786400000.0,2797.69
1640786700000.0,1649.62
1640787300000.0,1759.59
1640787900000.0,2255.33
1640788500000.0,3212.15
1640788800000.0,3319.9
1640789100000.0,4180.32
1640789700000.0,4761.9
1640790300000.0,2839.59
1640790600000.0,3520.82
1640791200000.0,4032.75
1640792100000.0,1835.81
1640793300000.0,4778.35
1640794200000.0,2083.29
1640795100000.0,5541.3
1640795700000.0,1070.06
1640796300000.0,3181.44
1640797800000.0,2971.15
1640799300000.0,2708.95
1640800500000.0,4456.71
1640802000000.0,4614.68
1640803200000.0,3768.35
1640804100000.0,1852.0
1640805300000.0,3228.04
1640806500000.0,2112.44
1640806800000.0,2135.25
1640807400000.0,2610.06
1640808600000.0,3035.72
1640809800000.0,2172.23
1640810400000.0,4701.57
1640811300000.0,2355.3
1640812200000.0,5439.36
1640812800000.0,2457.68
1640814300000.0,4087.45
1640816100000.0,4559.93
1640817600000.0,3309.63
1640818800000.0,2509.52
1640820000000.0,2832.37
1640820300000.0,3881.69
1640820600000.0,3012.75
1640820900000.0,3063.44
1640821500000.0,4324.72
1640821800000.0,3167.38
1640822700000.0,3586.01
1640823300000.0,3947.22
1640823600000.0,1186.5
1640823900000.0,2971.11
1640824200000.0,3086.17
1640824800000.0,4820.41
1640825400000.0,4432.43
1640826300000.0,4290.19
1640827200000.0,4741.38
1640828400000.0,2235.29
1640829600000.0,2041.35
1640830200000.0,4552.43
1640831100000.0,1234.72
1640832600000.0,1642.74
1640833800000.0,2549.91
1640835300000.0,4107.9
1640836800000.0,2438.38
1640837700000.0,2748.68
1640838300000.0,4195.33
1640839800000.0,4468.56
1640841300000.0,4944.28
1640842500000.0,1550.18
1640844900000.0,2144.49
1640846700000.0,4106.67
1640847900000.0,5200.76
1640848800000.0,4314.78
1640849700000.0,1163.75
1640851500000.0,4250.53
1640852400000.0,1801.27
1640853300000.0,4401.9
1640854800000.0,4229.4
1640856600000.0,4603.52
1640858100000.0,4650.74
1640858700000.0,4952.6
1640859900000.0,4028.62
1640861400000.0,1281.58
1640862600000.0,3636.48
1640864100000.0,4749.23
1640864700000.0,4190.77
1640865000000.0,1498.68
1640865600000.0,2217.68
1640866200000.0,3676.93
1640867100000.0,2665.95
1640867700000.0,2095.61
1640868900000.0,1402.41
1640869800000.0,4537.24
1640871000000.0,2447.42
1640872200000.0,3151.19
1640873100000.0,3528.04
1640874300000.0,4931.9
1640874900000.0,5403.52
1640875500000.0,4766.68
1640877000000.0,1949.1
1640878200000.0,4571.27
1640879700000.0,3246.89
1640880300000.0,4069.24
1640881500000.0,3418.15
1640882400000.0,4495.39
1640883000000.0,1696.15
1640883900000.0,2360.68
1640885100000.0,3318.51
1640885400000.0,1764.41
1640886600000.0,2667.0
1640888100000.0,1442.39
1640889600000.0,4277.11
1640890500000.0,1490.82
1640891400000.0,4266.68
1640892300000.0,1684.55
1640894100000.0,923.4
1640894700000.0,3530.55
1640895900000.0,4016.91
1640897100000.0,1525.9
1640897700000.0,1865.42
1640898300000.0,3645.91
1640898900000.0,1793.03
1640899800000.0,1603.88
1640901300000.0,2041.97
1640902800000.0,4089.06
1640904300000.0,1698.52
1640905200000.0,3882.65
1640905800000.0,732.87
1640907000000.0,4275.89
1640907900000.0,4571.93
1640909400000.0,2254.27
1640910300000.0,3499.96
1640911200000.0,2920.94
1640912400000.0,2807.46
1640913300000.0,2852.96
1640914200000.0,4058.01
1640915400000.0,3540.08
1640916900000.0,3624.36
1640917800000.0,4783.18
1640918700000.0,3685.96
1640920200000.0,4941.8
1640921700000.0,5478.87
1640923200000.0,3964.06
1640924700000.0,2853.74
1640925600000.0,5655.73
1640928000000.0,2594.84
1640929800000.0,1325.15
1640931300000.0,1195.43
1640932200000.0,4921.23
1640934300000.0,3907.5
1640935500000.0,1401.19
1640936400000.0,881.07
1640937000000.0,4054.37
1640937600000.0,3265.51
1640938500000.0,4311.36
1640939100000.0,1034.37
1640939400000.0,4150.93
1640939700000.0,589.84
1640940000000.0,3377.75
1640940600000.0,2959.35
1640940900000.0,3193.53
1640941500000.0,3454.12
1640942100000.0,3501.8
1640942700000.0,2915.46
1640943600000.0,2431.79
1640944200000.0,2196.91
1640945400000.0,3908.42
1640946300000.0,3349.01
1640947500000.0,2961.91
1640948400000.0,1991.85
1640949000000.0,3028.34
1640949900000.0,4276.81
1640951100000.0,3629.95
1640951700000.0,2842.88
1640952600000.0,3586.01
1640953500000.0,3358.03
1640954700000.0,1814.19
1640955900000.0,2872.15
1640957400000.0,4759.52
1640958900000.0,2319.49
1640960100000.0,2739.99
1640961000000.0,3254.84
1640961600000.0,2486.72
1640962500000.0,4437.49
1640963700000.0,5765.22
1640964900000.0,4431.4
1640966400000.0,4415.15
1640967600000.0,4706.46
1640968500000.0,4151.49
1640969400000.0,2078.96
1640969700000.0,4879.72
