timestamp,btc_exchange_supply_ratio
1633114200000.0,0.1481
1633115400000.0,0.1481
1633115700000.0,0.1481
1633116300000.0,0.1481
1633117200000.0,0.1481
1633118400000.0,0.1481
1633119300000.0,0.1481
1633120200000.0,0.1481
1633120800000.0,0.1481
1633121400000.0,0.1481
1633122300000.0,0.1481
1633122900000.0,0.1481
1633123200000.0,0.1481
1633123800000.0,0.1481
1633124400000.0,0.1481
1633125600000.0,0.1481
1633126200000.0,0.1481
1633127400000.0,0.1481
1633127700000.0,0.1481
1633128300000.0,0.1481
1633128900000.0,0.1481
1633130400000.0,0.1481
1633132200000.0,0.1481
1633133100000.0,0.1481
1633133700000.0,0.1481
1633134600000.0,0.1481
1633135500000.0,0.1481
1633136700000.0,0.1481
1633137600000.0,0.1481
1633138800000.0,0.1481
1633140300000.0,0.1481
1633141800000.0,0.1481
1633143600000.0,0.1481
1633145100000.0,0.1481
1633146000000.0,0.1481
1633147500000.0,0.1481
1633148700000.0,0.1481
1633150200000.0,0.1481
1633151400000.0,0.1481
1633152600000.0,0.1481
1633154100000.0,0.1481
1633156200000.0,0.1481
1633157100000.0,0.1481
1633158600000.0,0.1481
1633160700000.0,0.1481
1633162200000.0,0.1481
1633163100000.0,0.1481
1633164300000.0,0.1481
1633165200000.0,0.1481
1633166700000.0,0.1481
1633167900000.0,0.1481
1633169400000.0,0.1481
1633170900000.0,0.1481
1633172400000.0,0.1481
1633173600000.0,0.1481
1633175100000.0,0.1481
1633176600000.0,0.1481
1633178400000.0,0.1481
1633180500000.0,0.1481
1633181400000.0,0.1481
1633182600000.0,0.1481
1633182900000.0,0.1481
1633183200000.0,0.1481
1633183500000.0,0.1481
1633184100000.0,0.1481
1633184700000.0,0.1481
1633185600000.0,0.1481
1633186500000.0,0.1481
1633187400000.0,0.1481
1633188900000.0,0.1481
1633190400000.0,0.1481
1633191300000.0,0.1481
1633192500000.0,0.1481
1633193700000.0,0.1481
1633194600000.0,0.1481
1633196100000.0,0.1481
1633198500000.0,0.1481
1633200300000.0,0.1481
1633201800000.0,0.1481
1633202400000.0,0.1481
1633203600000.0,0.1481
1633204200000.0,0.1481
1633205400000.0,0.1481
1633206600000.0,0.1481
1633207800000.0,0.1481
1633210500000.0,0.1481
1633212600000.0,0.1481
1633214100000.0,0.1481
1633216200000.0,0.1481
1633217400000.0,0.1481
1633217700000.0,0.1481
1633218300000.0,0.1481
1633219200000.0,0.1481
1633220100000.0,0.1481
1633221300000.0,0.1481
1633222200000.0,0.1481
1633222500000.0,0.1481
1633223400000.0,0.1481
1633224600000.0,0.1481
1633225800000.0,0.1481
1633227300000.0,0.1481
1633229100000.0,0.1481
1633231200000.0,0.1481
1633233300000.0,0.1481
1633234800000.0,0.1481
1633236900000.0,0.1481
1633238700000.0,0.1481
1633239900000.0,0.1481
1633241400000.0,0.1481
1633244100000.0,0.1481
1633245900000.0,0.1481
1633248000000.0,0.1481
1633250400000.0,0.1481
1633251900000.0,0.1481
1633252800000.0,0.1481
1633254000000.0,0.1481
1633255800000.0,0.1481
1633257000000.0,0.1481
1633259100000.0,0.1481
1633260000000.0,0.1481
1633261500000.0,0.1481
1633263600000.0,0.1481
1633264800000.0,0.1481
1633265700000.0,0.1481
1633266900000.0,0.1481
1633268100000.0,0.1481
1633268700000.0,0.1481
1633270200000.0,0.1481
1633272000000.0,0.1481
1633273500000.0,0.1481
1633275000000.0,0.1481
1633276200000.0,0.1481
1633277700000.0,0.1481
1633279800000.0,0.1481
1633281300000.0,0.1481
1633282500000.0,0.1481
1633283400000.0,0.1481
1633283700000.0,0.1481
1633284000000.0,0.1481
1633284300000.0,0.1481
1633284600000.0,0.1481
1633285200000.0,0.1481
1633285800000.0,0.1481
1633287000000.0,0.1481
1633288200000.0,0.1481
1633290000000.0,0.1481
1633291200000.0,0.1481
1633292400000.0,0.1481
1633293600000.0,0.1481
1633294500000.0,0.1481
1633295100000.0,0.1481
1633295400000.0,0.1481
1633295700000.0,0.1481
1633296300000.0,0.1481
1633296900000.0,0.1481
1633297500000.0,0.1481
1633297800000.0,0.1481
1633298700000.0,0.1481
1633299600000.0,0.1481
1633300800000.0,0.1481
1633301700000.0,0.1481
1633302900000.0,0.1481
1633303500000.0,0.1481
1633305300000.0,0.1481
1633306200000.0,0.1481
1633307100000.0,0.1481
1633308300000.0,0.1481
1633309500000.0,0.1481
1633310100000.0,0.1481
1633310700000.0,0.1481
1633311600000.0,0.1481
1633313100000.0,0.1481
1633314000000.0,0.1481
1633314600000.0,0.1481
1633315500000.0,0.1481
1633316400000.0,0.1481
1633316700000.0,0.1481
1633317600000.0,0.1481
1633318500000.0,0.1481
1633319700000.0,0.1481
1633320600000.0,0.1481
1633320900000.0,0.1481
1633321500000.0,0.1481
1633322400000.0,0.1481
1633323000000.0,0.1481
1633324500000.0,0.1481
1633326300000.0,0.1481
1633327800000.0,0.1481
1633329300000.0,0.1481
1633330800000.0,0.1481
1633332300000.0,0.1481
1633334400000.0,0.1481
1633335000000.0,0.1481
1633336500000.0,0.1481
1633337100000.0,0.1481
1633338000000.0,0.1481
1633339800000.0,0.1481
1633341900000.0,0.1481
1633343400000.0,0.1481
1633344900000.0,0.1481
1633346100000.0,0.1481
1633347300000.0,0.1481
1633348500000.0,0.1481
1633349400000.0,0.1481
1633350600000.0,0.1481
1633352100000.0,0.1481
1633353600000.0,0.1481
1633354500000.0,0.1481
1633355100000.0,0.1481
1633356000000.0,0.1481
1633356300000.0,0.1481
1633356600000.0,0.1481
1633357200000.0,0.1481
1633358100000.0,0.1481
1633358400000.0,0.1481
1633358700000.0,0.1481
1633359000000.0,0.1481
1633359300000.0,0.1481
1633359600000.0,0.1481
1633359900000.0,0.1481
1633360200000.0,0.1481
1633360500000.0,0.1481
1633360800000.0,0.1481
1633361400000.0,0.1481
1633362000000.0,0.1481
1633363200000.0,0.1481
1633363800000.0,0.1481
1633364100000.0,0.1481
1633364400000.0,0.1481
1633364700000.0,0.1481
1633365300000.0,0.1481
1633365900000.0,0.1481
1633366200000.0,0.1481
1633366800000.0,0.1481
1633367400000.0,0.1481
1633368000000.0,0.1481
1633368900000.0,0.1481
1633369200000.0,0.1481
1633369500000.0,0.1481
1633370100000.0,0.1481
1633370400000.0,0.1481
1633370700000.0,0.1481
1633371300000.0,0.1481
1633371900000.0,0.1481
1633372800000.0,0.1481
1633373400000.0,0.1481
1633374300000.0,0.1481
1633374900000.0,0.1481
1633375500000.0,0.1481
1633376100000.0,0.1481
1633377000000.0,0.1481
1633377900000.0,0.1481
1633379100000.0,0.1481
1633380000000.0,0.1481
1633381500000.0,0.1481
1633382700000.0,0.1481
1633383600000.0,0.1481
1633384200000.0,0.1481
1633385100000.0,0.1481
1633386300000.0,0.1481
1633387500000.0,0.1481
1633388700000.0,0.1481
1633389600000.0,0.1481
1633390500000.0,0.1481
1633391400000.0,0.1481
1633392000000.0,0.1481
1633392600000.0,0.1481
1633393200000.0,0.1481
1633394100000.0,0.1481
1633394700000.0,0.1481
1633395300000.0,0.1481
1633395900000.0,0.1481
1633396800000.0,0.1481
1633398000000.0,0.1481
1633399500000.0,0.1481
1633400700000.0,0.1481
1633402200000.0,0.1481
1633403700000.0,0.1481
1633404900000.0,0.1481
1633406700000.0,0.1481
1633408500000.0,0.1481
1633410300000.0,0.1481
1633412100000.0,0.1481
1633413600000.0,0.1481
1633415400000.0,0.1481
1633416900000.0,0.1481
1633418400000.0,0.1481
1633419000000.0,0.1481
1633420200000.0,0.1481
1633421700000.0,0.1481
1633423200000.0,0.1481
1633423500000.0,0.1481
1633423800000.0,0.1481
1633424400000.0,0.1481
1633424700000.0,0.1481
1633425300000.0,0.1481
1633425600000.0,0.1481
1633425900000.0,0.1481
1633426500000.0,0.1481
1633427100000.0,0.1481
1633427400000.0,0.1481
1633427700000.0,0.1481
1633428300000.0,0.1481
1633429200000.0,0.1481
1633430100000.0,0.1481
1633431000000.0,0.1481
1633431300000.0,0.1481
1633431900000.0,0.1481
1633432800000.0,0.1481
1633434000000.0,0.1481
1633435200000.0,0.1481
1633435800000.0,0.1481
1633436700000.0,0.1481
1633437900000.0,0.1481
1633438800000.0,0.1481
1633439700000.0,0.1481
1633440600000.0,0.1481
1633441200000.0,0.1481
1633442100000.0,0.1481
1633442700000.0,0.1481
1633443300000.0,0.1481
1633443900000.0,0.1481
1633444500000.0,0.1481
1633444800000.0,0.1481
1633445100000.0,0.1481
1633445700000.0,0.1481
1633446600000.0,0.1481
1633446900000.0,0.1481
1633447500000.0,0.1481
1633448400000.0,0.1481
1633449000000.0,0.1481
1633449900000.0,0.1481
1633450500000.0,0.1481
1633451400000.0,0.1481
1633452300000.0,0.1481
1633453200000.0,0.1481
1633454100000.0,0.1481
1633455300000.0,0.1481
1633456500000.0,0.1481
1633457400000.0,0.1481
1633458300000.0,0.1481
1633458600000.0,0.1481
1633459200000.0,0.1481
1633459800000.0,0.1481
1633460700000.0,0.1481
1633461300000.0,0.1481
1633461600000.0,0.148
1633462500000.0,0.1481
1633463100000.0,0.148
1633463400000.0,0.148
1633463700000.0,0.148
1633464000000.0,0.148
1633464600000.0,0.148
1633465200000.0,0.148
1633465500000.0,0.148
1633466100000.0,0.148
1633466700000.0,0.148
1633467600000.0,0.148
1633468200000.0,0.148
1633469100000.0,0.148
1633469700000.0,0.148
1633470300000.0,0.148
1633471200000.0,0.148
1633471800000.0,0.148
1633472100000.0,0.148
1633472700000.0,0.148
1633474200000.0,0.148
1633475700000.0,0.148
1633476600000.0,0.148
1633477800000.0,0.148
1633478700000.0,0.148
1633479300000.0,0.148
1633480500000.0,0.148
1633482000000.0,0.148
1633482600000.0,0.148
1633482900000.0,0.148
1633483800000.0,0.148
1633484700000.0,0.148
1633485900000.0,0.148
1633487100000.0,0.148
1633488300000.0,0.148
1633489500000.0,0.148
1633490700000.0,0.148
1633491600000.0,0.148
1633493100000.0,0.148
1633494300000.0,0.148
1633495500000.0,0.148
1633496700000.0,0.148
1633497600000.0,0.148
1633498200000.0,0.148
1633498800000.0,0.148
1633499700000.0,0.148
1633500900000.0,0.148
1633502100000.0,0.148
1633503300000.0,0.148
1633504200000.0,0.148
1633505400000.0,0.148
1633506300000.0,0.148
1633507200000.0,0.148
1633507800000.0,0.148
1633508400000.0,0.148
1633508700000.0,0.1481
1633509300000.0,0.1481
1633509600000.0,0.1481
1633510200000.0,0.1481
1633510800000.0,0.1481
1633511100000.0,0.1481
1633511700000.0,0.1481
1633512300000.0,0.1481
1633512900000.0,0.1481
1633513500000.0,0.1481
1633514100000.0,0.1481
1633515000000.0,0.148
1633515600000.0,0.148
1633516200000.0,0.148
1633516500000.0,0.148
1633516800000.0,0.148
1633517400000.0,0.148
1633518000000.0,0.148
1633518600000.0,0.148
1633519500000.0,0.148
1633520700000.0,0.148
1633521600000.0,0.148
1633522500000.0,0.148
1633522800000.0,0.148
1633523100000.0,0.148
1633523400000.0,0.148
1633523700000.0,0.148
1633524300000.0,0.148
1633524900000.0,0.148
1633525200000.0,0.148
1633525500000.0,0.148
1633525800000.0,0.148
1633526100000.0,0.148
1633526400000.0,0.148
1633526700000.0,0.148
1633527000000.0,0.148
1633527300000.0,0.148
1633527600000.0,0.148
1633528200000.0,0.148
1633528500000.0,0.148
1633528800000.0,0.148
1633529100000.0,0.148
1633529400000.0,0.148
1633529700000.0,0.148
1633530000000.0,0.148
1633530300000.0,0.148
1633530600000.0,0.148
1633531200000.0,0.148
1633531800000.0,0.148
1633532400000.0,0.148
1633532700000.0,0.148
1633533300000.0,0.148
1633533600000.0,0.148
1633534200000.0,0.148
1633534800000.0,0.148
1633535100000.0,0.148
1633535700000.0,0.148
1633536000000.0,0.148
1633536300000.0,0.148
1633536600000.0,0.148
1633537200000.0,0.148
1633537800000.0,0.148
1633538400000.0,0.148
1633539300000.0,0.148
1633540200000.0,0.148
1633540800000.0,0.148
1633542000000.0,0.148
1633543200000.0,0.148
1633544100000.0,0.148
1633545000000.0,0.148
1633545600000.0,0.148
1633546200000.0,0.148
1633546800000.0,0.148
1633547400000.0,0.148
1633548600000.0,0.148
1633549500000.0,0.148
1633550400000.0,0.148
1633550700000.0,0.148
1633551300000.0,0.148
1633551600000.0,0.148
1633552500000.0,0.148
1633553400000.0,0.148
1633554300000.0,0.148
1633555800000.0,0.148
1633557000000.0,0.148
1633558200000.0,0.148
1633559100000.0,0.148
1633560300000.0,0.148
1633561500000.0,0.148
1633562100000.0,0.148
1633562400000.0,0.148
1633563300000.0,0.148
1633564200000.0,0.148
1633565100000.0,0.148
1633565700000.0,0.148
1633566000000.0,0.148
1633566600000.0,0.148
1633566900000.0,0.148
1633567200000.0,0.148
1633567800000.0,0.148
1633568700000.0,0.148
1633569600000.0,0.148
1633570200000.0,0.148
1633570500000.0,0.148
1633571100000.0,0.148
1633571700000.0,0.148
1633572600000.0,0.148
1633573500000.0,0.148
1633574700000.0,0.148
1633575300000.0,0.148
1633576500000.0,0.148
1633577400000.0,0.148
1633578600000.0,0.148
1633579800000.0,0.148
1633580700000.0,0.148
1633581900000.0,0.148
1633583100000.0,0.148
1633583700000.0,0.148
1633584600000.0,0.148
1633585800000.0,0.148
1633587000000.0,0.148
1633588800000.0,0.148
1633589700000.0,0.148
1633590600000.0,0.148
1633591500000.0,0.148
1633592400000.0,0.148
1633593600000.0,0.148
1633594500000.0,0.148
1633595700000.0,0.148
1633597200000.0,0.148
1633597800000.0,0.148
1633598400000.0,0.148
1633598700000.0,0.148
1633599300000.0,0.148
1633599600000.0,0.148
1633600200000.0,0.148
1633601100000.0,0.148
1633602000000.0,0.148
1633602900000.0,0.148
1633603800000.0,0.148
1633604100000.0,0.148
1633605000000.0,0.148
1633605900000.0,0.148
1633606800000.0,0.148
1633608000000.0,0.148
1633608900000.0,0.148
1633609800000.0,0.148
1633610100000.0,0.148
1633610700000.0,0.148
1633611600000.0,0.148
1633612500000.0,0.148
1633613400000.0,0.148
1633614300000.0,0.148
1633614600000.0,0.148
1633615200000.0,0.148
1633615800000.0,0.148
1633616700000.0,0.148
1633617300000.0,0.148
1633617600000.0,0.148
1633617900000.0,0.148
1633618200000.0,0.148
1633618500000.0,0.148
1633619100000.0,0.148
1633620000000.0,0.148
1633620600000.0,0.148
1633621800000.0,0.148
1633622400000.0,0.148
1633623000000.0,0.148
1633623300000.0,0.148
1633623900000.0,0.148
1633624500000.0,0.148
1633625100000.0,0.148
1633625700000.0,0.148
1633626600000.0,0.148
1633627800000.0,0.148
1633629000000.0,0.148
1633629900000.0,0.148
1633631400000.0,0.148
1633632600000.0,0.148
1633634400000.0,0.148
1633636500000.0,0.148
1633638300000.0,0.148
1633639800000.0,0.148
1633641000000.0,0.148
1633642200000.0,0.148
1633643100000.0,0.148
1633644300000.0,0.148
1633644600000.0,0.148
1633644900000.0,0.148
1633645500000.0,0.148
1633646700000.0,0.148
1633648500000.0,0.148
1633649700000.0,0.148
1633650900000.0,0.148
1633652100000.0,0.148
1633653600000.0,0.148
1633655100000.0,0.148
1633656600000.0,0.148
1633657800000.0,0.148
1633659300000.0,0.148
1633660200000.0,0.148
1633660800000.0,0.148
1633662000000.0,0.148
1633663200000.0,0.148
1633664700000.0,0.148
1633666500000.0,0.148
1633668600000.0,0.148
1633669800000.0,0.148
1633671600000.0,0.148
1633672200000.0,0.148
1633673100000.0,0.148
1633674300000.0,0.148
1633675200000.0,0.148
1633677000000.0,0.148
1633677300000.0,0.148
1633677600000.0,0.148
1633678200000.0,0.148
1633679400000.0,0.148
1633679700000.0,0.148
1633680300000.0,0.148
1633680600000.0,0.148
1633681200000.0,0.148
1633681800000.0,0.148
1633682400000.0,0.148
1633682700000.0,0.148
1633683000000.0,0.148
1633683600000.0,0.148
1633684200000.0,0.148
1633684800000.0,0.148
1633685100000.0,0.148
1633685400000.0,0.148
1633686000000.0,0.148
1633686600000.0,0.148
1633687200000.0,0.148
1633688100000.0,0.148
1633689000000.0,0.148
1633689600000.0,0.148
1633690800000.0,0.148
1633691400000.0,0.148
1633692600000.0,0.148
1633693500000.0,0.148
1633694100000.0,0.148
1633695000000.0,0.148
1633695300000.0,0.148
1633695600000.0,0.148
1633695900000.0,0.148
1633696500000.0,0.148
1633697100000.0,0.148
1633697700000.0,0.148
1633698300000.0,0.148
1633699500000.0,0.148
1633700100000.0,0.148
1633700400000.0,0.148
1633701000000.0,0.148
1633701300000.0,0.148
1633701600000.0,0.148
1633702200000.0,0.148
1633703100000.0,0.148
1633704000000.0,0.148
1633704300000.0,0.148
1633705200000.0,0.148
1633706100000.0,0.148
1633707300000.0,0.148
1633707600000.0,0.148
1633708200000.0,0.148
1633708800000.0,0.148
1633709700000.0,0.148
1633710600000.0,0.148
1633711500000.0,0.148
1633712400000.0,0.148
1633713600000.0,0.148
1633714500000.0,0.148
1633716000000.0,0.148
1633716900000.0,0.148
1633717800000.0,0.148
1633719600000.0,0.148
1633721400000.0,0.148
1633722900000.0,0.148
1633723500000.0,0.148
1633724700000.0,0.148
1633725900000.0,0.148
1633726500000.0,0.148
1633727100000.0,0.148
1633728000000.0,0.148
1633729200000.0,0.148
1633731000000.0,0.148
1633732800000.0,0.148
1633734900000.0,0.148
1633735800000.0,0.148
1633737000000.0,0.148
1633738200000.0,0.148
1633739100000.0,0.148
1633740300000.0,0.148
1633741800000.0,0.148
1633743000000.0,0.148
1633744500000.0,0.148
1633746000000.0,0.148
1633746900000.0,0.148
1633748700000.0,0.148
1633749600000.0,0.148
1633750800000.0,0.148
1633752000000.0,0.148
1633753500000.0,0.148
1633754700000.0,0.148
1633756200000.0,0.148
1633757100000.0,0.148
1633759200000.0,0.148
1633759500000.0,0.148
1633760400000.0,0.148
1633761000000.0,0.148
1633761600000.0,0.148
1633762500000.0,0.148
1633763700000.0,0.148
1633764900000.0,0.148
1633766100000.0,0.148
1633767300000.0,0.148
1633768500000.0,0.148
1633768800000.0,0.148
1633770300000.0,0.148
1633771800000.0,0.148
1633773300000.0,0.148
1633773900000.0,0.148
1633775100000.0,0.148
1633776600000.0,0.148
1633777800000.0,0.148
1633778100000.0,0.148
1633778400000.0,0.148
1633779000000.0,0.148
1633779600000.0,0.148
1633780500000.0,0.148
1633781700000.0,0.148
1633782600000.0,0.148
1633783800000.0,0.148
1633785300000.0,0.148
1633786800000.0,0.148
1633787400000.0,0.148
1633788300000.0,0.148
1633789500000.0,0.148
1633790700000.0,0.148
1633791900000.0,0.148
1633793700000.0,0.148
1633794600000.0,0.148
1633795800000.0,0.148
1633796700000.0,0.148
1633797900000.0,0.148
1633798500000.0,0.148
1633800000000.0,0.148
1633802100000.0,0.148
1633803300000.0,0.148
1633805400000.0,0.148
1633808100000.0,0.148
1633809600000.0,0.148
1633809900000.0,0.148
1633811100000.0,0.148
1633812900000.0,0.148
1633814700000.0,0.148
1633817100000.0,0.148
1633818600000.0,0.148
1633821000000.0,0.148
1633822500000.0,0.148
1633824000000.0,0.148
1633824900000.0,0.148
1633825800000.0,0.148
1633826700000.0,0.148
1633827900000.0,0.148
1633828500000.0,0.148
1633829400000.0,0.148
1633830300000.0,0.148
1633831200000.0,0.148
1633831500000.0,0.148
1633832100000.0,0.148
1633833300000.0,0.148
1633834200000.0,0.148
1633835400000.0,0.148
1633836600000.0,0.148
1633838100000.0,0.148
1633838400000.0,0.148
1633839000000.0,0.148
1633839900000.0,0.148
1633840800000.0,0.148
1633841100000.0,0.148
1633841400000.0,0.148
1633841700000.0,0.148
1633842000000.0,0.148
1633842300000.0,0.148
1633842900000.0,0.148
1633843500000.0,0.148
1633844100000.0,0.148
1633845300000.0,0.148
1633845900000.0,0.148
1633846800000.0,0.148
1633848300000.0,0.148
1633850100000.0,0.148
1633850700000.0,0.148
1633851900000.0,0.148
1633853400000.0,0.148
1633854600000.0,0.148
1633855200000.0,0.148
1633856400000.0,0.148
1633857000000.0,0.148
1633857300000.0,0.148
1633857600000.0,0.148
1633858200000.0,0.148
1633858800000.0,0.148
1633859400000.0,0.148
1633860300000.0,0.148
1633860900000.0,0.148
1633862400000.0,0.148
1633863900000.0,0.148
1633864800000.0,0.148
1633866000000.0,0.148
1633866600000.0,0.148
1633867800000.0,0.148
1633868700000.0,0.148
1633869600000.0,0.148
1633870800000.0,0.148
1633871700000.0,0.148
1633872300000.0,0.148
1633873200000.0,0.148
1633874700000.0,0.148
1633875600000.0,0.148
1633876500000.0,0.148
1633877700000.0,0.148
1633878600000.0,0.148
1633879800000.0,0.148
1633881000000.0,0.148
1633881900000.0,0.148
1633883100000.0,0.148
1633884300000.0,0.148
1633885500000.0,0.148
1633886100000.0,0.148
1633887000000.0,0.148
1633887900000.0,0.148
1633889400000.0,0.148
1633890000000.0,0.148
1633891500000.0,0.148
1633893000000.0,0.148
1633894500000.0,0.148
1633895700000.0,0.148
1633896900000.0,0.148
1633897200000.0,0.148
1633897500000.0,0.1479
1633897800000.0,0.148
1633898100000.0,0.148
1633898400000.0,0.148
1633899000000.0,0.148
1633899600000.0,0.148
1633899900000.0,0.148
1633900200000.0,0.148
1633900800000.0,0.148
1633901100000.0,0.148
1633901700000.0,0.148
1633902300000.0,0.148
1633903500000.0,0.148
1633903800000.0,0.148
1633904700000.0,0.148
1633905300000.0,0.148
1633905900000.0,0.148
1633906200000.0,0.148
1633906800000.0,0.148
1633908300000.0,0.148
1633909200000.0,0.148
1633909800000.0,0.148
1633910100000.0,0.148
1633910700000.0,0.148
1633911000000.0,0.148
1633911600000.0,0.148
1633912500000.0,0.148
1633913400000.0,0.148
1633914000000.0,0.148
1633914600000.0,0.148
1633915200000.0,0.148
1633915800000.0,0.148
1633916700000.0,0.148
1633917600000.0,0.148
1633918800000.0,0.148
1633920300000.0,0.148
1633920900000.0,0.148
1633921500000.0,0.148
1633921800000.0,0.148
1633922400000.0,0.148
1633923000000.0,0.1479
1633923300000.0,0.1479
1633923600000.0,0.1479
1633923900000.0,0.1479
1633924500000.0,0.1479
1633924800000.0,0.1479
1633925400000.0,0.1479
1633925700000.0,0.1479
1633926300000.0,0.1479
1633927200000.0,0.1479
1633927800000.0,0.1479
1633928700000.0,0.1479
1633929900000.0,0.1479
1633930800000.0,0.1479
1633931400000.0,0.1479
1633932300000.0,0.1479
1633932900000.0,0.1479
1633933800000.0,0.1479
1633934700000.0,0.1479
1633935900000.0,0.1479
1633936200000.0,0.1479
1633936800000.0,0.1479
1633937700000.0,0.1479
1633938000000.0,0.1479
1633938600000.0,0.1479
1633939500000.0,0.1479
1633940100000.0,0.1479
1633940400000.0,0.1479
1633940700000.0,0.1479
1633941300000.0,0.1479
1633942200000.0,0.1479
1633942800000.0,0.1479
1633943700000.0,0.1479
1633944900000.0,0.1479
1633946100000.0,0.1479
1633947600000.0,0.1479
1633948800000.0,0.1479
1633949700000.0,0.1479
1633950000000.0,0.1479
1633950300000.0,0.148
1633950600000.0,0.148
1633950900000.0,0.148
1633951200000.0,0.1479
1633951800000.0,0.1479
1633952100000.0,0.1479
1633952700000.0,0.1479
1633953900000.0,0.1479
1633954500000.0,0.1479
1633955100000.0,0.1479
1633956000000.0,0.1479
1633957200000.0,0.1479
1633957800000.0,0.1479
1633958400000.0,0.1479
1633959000000.0,0.1479
1633959300000.0,0.1479
1633959600000.0,0.1479
1633959900000.0,0.1479
1633960200000.0,0.1479
1633960500000.0,0.1479
1633960800000.0,0.1479
1633961100000.0,0.1479
1633961700000.0,0.1479
1633962300000.0,0.1479
1633962900000.0,0.1479
1633963200000.0,0.1479
1633963800000.0,0.1479
1633964400000.0,0.1479
1633965000000.0,0.1479
1633965600000.0,0.1479
1633966500000.0,0.1479
1633967400000.0,0.1479
1633968300000.0,0.1479
1633968900000.0,0.1479
1633969200000.0,0.1479
1633970100000.0,0.1479
1633970700000.0,0.1479
1633971900000.0,0.1479
1633972800000.0,0.1479
1633974000000.0,0.1479
1633975500000.0,0.1479
1633976400000.0,0.1479
1633977900000.0,0.1479
1633979100000.0,0.1479
1633980300000.0,0.1479
1633980900000.0,0.1479
1633981500000.0,0.1479
1633981800000.0,0.1479
1633982400000.0,0.1479
1633982700000.0,0.1479
1633983300000.0,0.1479
1633983600000.0,0.1479
1633984200000.0,0.1479
1633984800000.0,0.1479
1633985700000.0,0.1479
1633986600000.0,0.1479
1633987200000.0,0.1479
1633988400000.0,0.1479
1633989900000.0,0.1479
1633991400000.0,0.1479
1633992600000.0,0.1479
1633993800000.0,0.1479
1633995000000.0,0.1479
1633996200000.0,0.1479
1633996800000.0,0.1479
1633997400000.0,0.1479
1633997700000.0,0.1479
1633998300000.0,0.1479
1633998900000.0,0.1479
1633999200000.0,0.1479
1633999800000.0,0.1479
1634000400000.0,0.1479
1634001300000.0,0.1479
1634002200000.0,0.1479
1634003100000.0,0.1479
1634004300000.0,0.1479
1634005200000.0,0.1479
1634006400000.0,0.1479
1634007000000.0,0.1479
1634007900000.0,0.1479
1634008200000.0,0.1479
1634008500000.0,0.1479
1634009400000.0,0.1479
1634010600000.0,0.1479
1634011800000.0,0.1479
1634012400000.0,0.1479
1634013900000.0,0.1479
1634015400000.0,0.1479
1634016600000.0,0.1479
1634017500000.0,0.1479
1634017800000.0,0.1479
1634018100000.0,0.1479
1634018400000.0,0.1479
1634019000000.0,0.1479
1634019600000.0,0.1479
1634020800000.0,0.1479
1634021400000.0,0.1479
1634022000000.0,0.1479
1634022600000.0,0.1479
1634023800000.0,0.1479
1634024700000.0,0.1479
1634025900000.0,0.1479
1634026800000.0,0.1479
1634027400000.0,0.1479
1634028600000.0,0.1479
1634029800000.0,0.1479
1634030700000.0,0.1479
1634031600000.0,0.1479
1634032500000.0,0.1479
1634032800000.0,0.1479
1634033100000.0,0.1479
1634033700000.0,0.1479
1634034300000.0,0.1479
1634034900000.0,0.1479
1634035500000.0,0.1479
1634036400000.0,0.1479
1634037600000.0,0.1479
1634038500000.0,0.1479
1634039400000.0,0.1479
1634040300000.0,0.1479
1634041200000.0,0.1479
1634041800000.0,0.1479
1634042700000.0,0.1479
1634043300000.0,0.1479
1634043900000.0,0.1479
1634044500000.0,0.1479
1634045100000.0,0.1479
1634045700000.0,0.1479
1634046000000.0,0.1479
1634046600000.0,0.1479
1634046900000.0,0.1479
1634047500000.0,0.1479
1634048100000.0,0.1479
1634048400000.0,0.1479
1634049300000.0,0.1479
1634049900000.0,0.1479
1634050200000.0,0.1479
1634050800000.0,0.1479
1634051100000.0,0.1479
1634051400000.0,0.1479
1634051700000.0,0.1479
1634052000000.0,0.1479
1634052600000.0,0.1479
1634053200000.0,0.1479
1634053800000.0,0.1479
1634054700000.0,0.148
1634055000000.0,0.148
1634055300000.0,0.1479
1634055600000.0,0.148
1634056500000.0,0.148
1634056800000.0,0.148
1634057400000.0,0.148
1634058000000.0,0.148
1634058600000.0,0.148
1634059200000.0,0.148
1634059800000.0,0.148
1634060100000.0,0.148
1634060700000.0,0.148
1634061300000.0,0.148
1634062200000.0,0.148
1634063400000.0,0.148
1634064600000.0,0.148
1634065500000.0,0.148
1634066400000.0,0.148
1634067300000.0,0.148
1634068500000.0,0.148
1634068800000.0,0.148
1634069100000.0,0.148
1634069400000.0,0.148
1634069700000.0,0.148
1634070000000.0,0.148
1634070300000.0,0.148
1634070600000.0,0.148
1634070900000.0,0.148
1634071500000.0,0.148
1634072100000.0,0.148
1634072700000.0,0.148
1634073300000.0,0.148
1634074200000.0,0.148
1634075400000.0,0.148
1634076300000.0,0.1479
1634077200000.0,0.1479
1634078100000.0,0.1479
1634079000000.0,0.1479
1634079900000.0,0.1479
1634080800000.0,0.1479
1634082000000.0,0.148
1634082900000.0,0.148
1634083500000.0,0.1479
1634084100000.0,0.1479
1634085000000.0,0.1479
1634085900000.0,0.1479
1634086800000.0,0.1479
1634087400000.0,0.1479
1634088900000.0,0.148
1634090100000.0,0.1479
1634091300000.0,0.1479
