timestamp,stablecoin_exchange_inflow_total
1634826000000.0,19068760.02
1634826300000.0,84105594.08
1634826600000.0,54590651.76
1634826900000.0,35075263.83
1634827200000.0,59601126.18
1634827500000.0,54693008.47
1634827800000.0,69400665.14
1634828100000.0,78420100.66
1634828700000.0,40749691.49
1634829000000.0,89756547.67
1634829300000.0,15615428.66
1634829600000.0,26700429.15
1634829900000.0,98422426.72
1634830200000.0,30528903.33
1634830500000.0,76844850.93
1634830800000.0,79897625.57
1634831100000.0,30149956.18
1634831400000.0,64100467.89
1634831700000.0,79937220.3
1634832000000.0,92943354.26
1634832300000.0,94140305.93
1634832600000.0,29076645.12
1634833200000.0,52263004.6
1634833800000.0,61730272.21
1634834400000.0,51189515.29
1634835000000.0,34434928.1
1634835600000.0,57208707.27
1634835900000.0,87436611.53
1634836500000.0,12947265.04
1634837400000.0,90932187.92
1634838000000.0,65914717.03
1634838600000.0,17650077.81
1634839200000.0,43865688.12
1634839800000.0,62720853.47
1634840400000.0,49970084.78
1634841300000.0,80775550.38
1634841900000.0,40117358.66
1634842800000.0,61227525.22
1634843100000.0,24381691.36
1634843400000.0,96951227.03
1634844300000.0,82347436.31
1634844900000.0,82595503.65
1634845500000.0,94220127.42
1634846100000.0,35662804.68
1634846400000.0,63406750.06
1634846700000.0,66144121.68
1634847300000.0,82999121.18
1634847900000.0,64997404.47
1634848200000.0,25825315.44
1634848500000.0,22237936.43
1634849100000.0,82227976.69
1634849700000.0,21932165.67
1634850600000.0,39473394.79
1634851800000.0,42572819.37
1634852700000.0,66487230.76
1634853600000.0,94406752.91
1634853900000.0,98358042.77
1634854800000.0,70318895.23
1634855400000.0,74911503.57
1634856000000.0,89278029.83
1634856900000.0,18400206.93
1634857800000.0,49397212.76
1634858100000.0,31153551.68
1634859000000.0,72904619.47
1634859600000.0,97196868.55
1634860500000.0,49409027.09
1634861100000.0,26195626.17
1634861400000.0,13564181.18
1634861700000.0,40170716.37
1634862000000.0,74999103.41
1634862600000.0,10295053.93
1634863200000.0,20259837.37
1634863800000.0,40198122.34
1634864700000.0,52803364.84
1634865300000.0,27869667.35
1634866500000.0,54302417.81
1634867400000.0,49923139.06
1634868300000.0,68099607.96
1634869200000.0,74897142.04
1634870100000.0,82517178.24
1634871600000.0,23224080.71
1634872200000.0,43599191.99
1634872800000.0,19033365.6
1634873700000.0,28782428.67
1634874600000.0,40561820.05
1634875800000.0,60448895.78
1634876700000.0,29405062.83
1634877900000.0,49868617.52
1634879100000.0,32813212.88
1634880300000.0,21658104.94
1634881500000.0,54825046.78
1634882400000.0,11986287.71
1634883300000.0,18102144.52
1634884200000.0,13416125.77
1634884800000.0,78497906.25
1634885700000.0,85019401.05
1634886900000.0,25031748.09
1634888100000.0,15017246.28
1634888700000.0,72056882.93
1634889300000.0,93948070.97
1634889600000.0,99259982.14
1634890200000.0,83709789.67
1634890800000.0,90568981.69
1634891100000.0,68932305.78
1634891700000.0,77290781.06
1634892600000.0,25489689.78
1634893200000.0,24749340.78
1634893500000.0,66144805.09
1634894400000.0,25544161.85
1634895300000.0,80754880.61
1634896200000.0,38384213.77
1634897100000.0,60103281.44
1634898300000.0,19710251.76
1634898900000.0,47974606.12
1634899800000.0,95848896.52
1634901000000.0,99578648.85
1634901600000.0,78792896.97
1634902500000.0,80675820.87
1634903400000.0,65803459.58
1634904600000.0,30819470.35
1634905500000.0,29513745.53
1634906100000.0,32819139.15
1634907000000.0,98961258.95
1634907900000.0,34421197.3
1634908500000.0,11847787.08
1634908800000.0,44098270.58
1634909700000.0,21819613.59
1634910600000.0,57893641.77
1634910900000.0,67772658.57
1634911200000.0,59082219.73
1634911500000.0,29869047.7
1634911800000.0,90399987.86
1634912100000.0,10124567.41
1634912400000.0,47382831.12
1634912700000.0,21823011.38
1634913000000.0,61659020.03
1634913300000.0,52294984.25
1634913600000.0,65391950.5
1634913900000.0,20905238.67
1634914200000.0,12959841.29
1634914500000.0,75155922.36
1634915100000.0,36292470.68
1634915400000.0,19297928.62
1634916000000.0,33295374.98
1634916300000.0,52590352.48
1634916600000.0,56823029.69
1634916900000.0,29115235.09
1634917200000.0,55222374.19
1634917500000.0,90133646.03
1634917800000.0,24473622.18
1634918100000.0,36331780.53
1634918400000.0,82134385.64
1634918700000.0,56868849.98
1634919000000.0,45506763.48
1634919300000.0,29867377.89
1634919600000.0,81649025.02
1634919900000.0,87907215.24
1634920200000.0,28612205.25
1634920500000.0,46219231.45
1634920800000.0,60521567.35
1634921400000.0,31344317.92
1634922000000.0,95850650.31
1634922900000.0,26364782.25
1634923200000.0,32092203.11
1634923500000.0,67318861.53
1634923800000.0,97075135.73
1634924100000.0,35829836.11
1634925000000.0,38200602.3
1634925600000.0,32317601.19
1634926200000.0,35230930.23
1634926800000.0,46592298.03
1634927100000.0,36280303.25
1634927700000.0,13627278.93
1634928600000.0,63124216.26
1634929500000.0,47242721.45
1634930100000.0,96901598.24
1634930700000.0,71371132.22
1634931600000.0,50876764.45
1634932500000.0,79061140.68
1634933100000.0,20585881.43
1634933700000.0,94339879.65
1634934600000.0,96713901.17
1634935800000.0,70594420.41
1634936700000.0,26550883.75
1634937900000.0,54426534.79
1634938500000.0,60958833.85
1634939400000.0,49357860.44
1634940000000.0,75455333.41
1634940900000.0,88377576.34
1634942100000.0,20498428.71
1634943300000.0,75316880.52
1634944200000.0,97962160.83
1634945700000.0,75476391.5
1634947500000.0,58250995.37
1634948400000.0,75948446.36
1634949000000.0,56015156.28
1634949900000.0,51901815.65
1634950800000.0,67675123.67
1634952000000.0,61897659.32
1634953200000.0,22762743.4
1634954400000.0,50936594.78
1634955300000.0,67196699.2
1634957100000.0,32843294.82
1634959200000.0,17461265.26
1634961000000.0,13644279.34
1634961900000.0,75117753.79
1634962200000.0,18856262.68
1634963100000.0,79553704.36
1634963700000.0,70533129.53
1634964300000.0,25557560.02
1634965500000.0,59662931.15
1634966700000.0,72034828.64
1634967900000.0,78662885.43
1634969100000.0,35238421.6
1634970300000.0,63225648.64
1634971800000.0,67374812.82
1634973600000.0,35936996.92
1634974500000.0,85037961.43
1634975700000.0,86060877.06
1634977200000.0,27399361.57
1634978400000.0,11285495.94
1634980200000.0,29324356.76
1634980800000.0,44251250.85
1634981100000.0,63264672.66
1634982000000.0,29819760.9
1634982600000.0,91726025.6
1634983500000.0,38370164.41
1634984700000.0,10666110.2
1634985900000.0,15021218.9
1634986500000.0,34953608.36
1634986800000.0,78560747.31
1634987100000.0,95708455.93
1634987400000.0,14143973.12
1634987700000.0,59360197.17
1634988000000.0,80074251.3
1634988300000.0,98819273.99
1634988600000.0,48658327.68
1634988900000.0,25442519.22
1634989200000.0,47120545.66
1634989500000.0,25031859.08
1634989800000.0,18077318.06
1634990400000.0,73497905.39
1634990700000.0,60936106.33
1634991300000.0,91425518.48
1634991900000.0,95157360.32
1634992500000.0,44502340.27
1634993100000.0,43834974.24
1634993700000.0,57005729.9
1634994300000.0,21839263.62
1634995200000.0,42162243.24
1634996400000.0,21274928.59
1634997000000.0,46226458.52
1634997900000.0,95182073.96
1634998800000.0,68353879.7
1634999700000.0,50805429.79
1635000600000.0,64983331.21
1635001200000.0,56135602.13
1635002400000.0,42611263.35
1635002700000.0,88217665.11
1635003000000.0,52316013.13
1635003600000.0,76392855.99
1635003900000.0,55887952.1
1635004200000.0,46856052.5
1635004500000.0,34392673.21
1635005100000.0,20359115.91
1635006000000.0,88435240.77
1635006900000.0,46107627.91
1635007800000.0,74448876.18
1635008400000.0,57960531.07
1635009600000.0,18208102.47
1635011100000.0,67106877.24
1635012300000.0,98247279.12
1635013500000.0,60045573.32
1635015000000.0,13096366.35
1635016200000.0,23783983.67
1635017400000.0,93580560.13
1635018900000.0,17927378.71
1635019800000.0,66757278.47
1635021600000.0,13181858.97
1635023100000.0,38777759.42
1635025500000.0,97017940.91
1635026100000.0,90285954.77
1635027000000.0,21139623.91
1635028200000.0,71067572.55
1635029700000.0,12118687.04
1635030600000.0,42745277.28
1635031500000.0,13695960.52
1635033000000.0,63812214.55
1635034200000.0,41003648.56
1635034800000.0,22913759.53
1635036000000.0,34659107.14
1635037500000.0,20815754.62
1635038400000.0,90022126.06
1635039600000.0,81024871.3
1635040800000.0,39457085.64
1635042600000.0,65333966.59
1635043200000.0,83112840.16
1635044400000.0,14512576.03
1635046200000.0,42722634.46
1635048600000.0,65503294.76
1635050100000.0,54598659.22
1635051900000.0,98123960.86
1635052800000.0,22973446.76
1635055200000.0,59137864.74
1635057300000.0,51519549.71
1635058200000.0,80391264.85
1635058500000.0,14044291.02
1635059100000.0,63015147.14
1635060300000.0,11184962.71
1635061500000.0,64752483.21
1635062700000.0,88263987.21
1635063600000.0,72881924.47
1635064500000.0,10765866.24
1635065700000.0,82855019.26
1635066300000.0,18205451.12
1635066600000.0,78052660.1
1635067200000.0,71795671.59
1635067800000.0,83807751.19
1635068700000.0,25057169.22
1635069300000.0,72508273.45
1635070500000.0,47570281.13
1635071700000.0,86884614.31
1635072900000.0,61977177.62
1635074400000.0,41557800.59
1635075300000.0,46363340.28
1635075600000.0,42929989.91
1635075900000.0,66820685.0
1635076500000.0,40452177.91
1635076800000.0,58152224.52
1635077100000.0,14593605.93
1635077400000.0,47940394.61
1635077700000.0,80553569.11
1635078000000.0,14118812.87
1635078300000.0,61859045.97
1635078600000.0,37747529.51
1635078900000.0,87294087.14
1635079500000.0,25974538.24
1635080100000.0,40547219.25
1635080700000.0,27646868.05
1635081900000.0,73771762.12
1635082500000.0,25657862.08
1635083100000.0,65535315.88
1635084000000.0,41770860.36
1635085200000.0,28252787.28
1635086100000.0,78812871.13
1635086700000.0,62232758.2
1635087600000.0,69670383.33
1635088200000.0,11485735.94
1635088500000.0,23037160.49
1635088800000.0,92990945.95
1635089400000.0,42335491.05
1635089700000.0,23226935.48
1635090300000.0,99117174.49
1635090900000.0,74649765.95
1635091500000.0,36892649.55
1635091800000.0,49938715.99
1635092100000.0,28557534.55
1635092400000.0,96121341.52
1635093000000.0,45185238.56
1635093600000.0,50432997.36
1635094500000.0,80039649.7
1635095100000.0,12730437.84
1635096300000.0,77890657.21
1635097500000.0,53718486.84
1635098700000.0,10461978.52
1635099600000.0,88508375.03
1635100200000.0,17814133.81
1635101100000.0,50890045.6
1635102000000.0,86057886.17
1635102900000.0,53270553.2
1635103500000.0,10005903.34
1635104700000.0,29220497.01
1635105600000.0,53556018.32
1635106500000.0,42916079.43
1635107700000.0,72696477.16
1635108600000.0,33245217.57
1635109500000.0,70955343.75
1635110100000.0,11359559.54
1635111000000.0,76132799.39
1635112200000.0,39962399.08
1635113700000.0,70524791.54
1635115500000.0,25952850.31
1635117300000.0,46225578.93
1635119400000.0,79837362.91
1635120600000.0,41842913.49
1635120900000.0,45372158.56
1635122100000.0,52683013.92
1635123000000.0,22476721.57
1635123600000.0,22231167.56
1635123900000.0,72391401.03
1635124500000.0,93852685.86
1635125100000.0,49037465.78
1635126000000.0,25044398.79
1635126900000.0,47748102.77
1635128100000.0,57721000.08
1635129900000.0,34173968.7
1635130800000.0,19928747.1
1635131100000.0,31309732.17
1635132000000.0,49911935.52
1635133200000.0,83589260.14
1635134400000.0,40425881.22
1635135000000.0,52064614.55
1635135900000.0,35731240.09
1635137400000.0,60248817.52
1635138900000.0,83017406.15
1635140100000.0,83060313.08
1635141300000.0,64097833.74
1635142800000.0,39979890.15
1635144600000.0,80120154.22
1635146100000.0,85758582.86
1635146400000.0,50603357.36
1635146700000.0,11103189.19
1635147000000.0,19571494.75
1635147300000.0,19917486.9
1635147900000.0,46886852.27
1635148500000.0,56820129.97
1635149100000.0,59779082.81
1635149700000.0,43690001.84
1635150300000.0,81792084.74
1635150900000.0,32604319.22
1635151800000.0,59423523.48
1635152700000.0,10402040.07
1635153600000.0,88906321.46
1635154500000.0,56023078.41
1635155400000.0,41975326.13
1635156900000.0,84819746.9
1635157800000.0,22446980.6
1635158400000.0,27114130.9
1635159000000.0,14850236.63
1635159600000.0,85242272.22
1635160500000.0,68193339.17
1635161100000.0,84717198.94
1635161700000.0,33629231.88
1635162300000.0,33085459.61
1635162600000.0,67943215.35
1635163200000.0,14364314.42
1635163800000.0,54654830.92
1635164700000.0,84973406.56
1635165600000.0,17569960.51
1635166500000.0,61523949.83
1635167400000.0,73597924.58
1635168000000.0,62062740.62
1635168600000.0,84523822.32
1635168900000.0,57403108.63
1635169200000.0,91556469.35
1635169500000.0,24304308.44
1635170100000.0,27958199.98
1635170700000.0,72786461.83
1635171300000.0,99032243.04
1635172200000.0,27209922.74
1635173100000.0,19822449.97
1635174000000.0,41026554.56
1635174300000.0,59255586.89
1635174600000.0,82138540.07
1635175500000.0,80663408.96
1635176700000.0,40684320.52
1635177300000.0,98835018.15
1635177900000.0,34133047.14
1635178500000.0,88256303.87
1635179400000.0,17819585.87
1635180300000.0,64536239.34
1635180600000.0,75740473.41
1635181500000.0,56746554.5
1635182100000.0,72438084.6
1635182400000.0,62740645.25
1635183300000.0,70202793.07
1635183600000.0,27240268.13
1635184200000.0,44184740.74
1635184800000.0,49396276.91
1635185100000.0,16837460.89
1635186000000.0,77151240.52
1635187500000.0,88626751.9
1635189000000.0,62358684.85
1635190500000.0,29161376.43
1635191400000.0,44901142.52
1635192300000.0,87006281.89
1635193800000.0,31900869.29
1635195000000.0,76772403.71
1635195600000.0,40257991.41
1635196200000.0,76055697.08
1635196800000.0,72790541.56
1635198000000.0,47318339.47
1635199500000.0,52863439.74
1635201000000.0,51465981.86
1635202200000.0,10847838.01
1635203700000.0,10889963.53
1635205200000.0,82756532.87
1635206700000.0,39378750.76
1635207900000.0,83692271.22
1635209100000.0,57330712.51
1635210600000.0,84146157.5
1635212100000.0,63719697.83
1635213300000.0,94494385.3
1635214800000.0,31178451.27
1635216600000.0,19813665.96
1635217500000.0,88122129.34
1635219300000.0,82251351.34
1635220800000.0,12876533.97
1635221700000.0,81097724.71
1635222300000.0,61489288.07
1635222600000.0,73381022.46
1635223200000.0,50650702.11
1635224100000.0,94097624.93
1635225600000.0,61188763.25
1635227100000.0,73768258.97
1635228600000.0,10106050.51
1635229500000.0,40193079.35
1635230100000.0,47770013.03
1635231600000.0,83795784.43
1635232800000.0,72119198.08
1635233700000.0,56200731.0
1635235200000.0,95018311.38
1635235800000.0,50714360.9
1635236100000.0,84062428.61
1635236400000.0,28124441.66
1635237300000.0,87886900.75
1635238200000.0,15693845.87
1635239700000.0,10622520.57
1635240900000.0,95721569.17
1635242400000.0,43604499.14
1635243900000.0,93884891.12
1635245100000.0,29334037.98
1635245700000.0,72036286.56
1635246300000.0,30369797.1
1635247500000.0,24112321.74
1635248400000.0,67248317.36
1635249600000.0,75980179.63
1635250800000.0,82971462.95
1635251400000.0,40012165.06
1635251700000.0,31180281.29
1635252600000.0,18719586.04
1635253800000.0,52149893.37
1635254700000.0,43703952.94
1635255600000.0,55048078.24
1635256200000.0,10757033.46
1635257100000.0,17123625.53
1635257400000.0,46620029.37
1635257700000.0,80657733.51
1635258000000.0,78958791.14
1635258900000.0,68719615.93
1635259800000.0,41943999.64
1635260400000.0,50634671.24
1635261000000.0,42341102.13
1635261600000.0,76704110.28
1635262200000.0,92246243.02
1635263100000.0,60694715.74
1635263400000.0,89935810.01
1635263700000.0,91332448.07
1635264300000.0,47476770.03
1635264600000.0,39414074.83
1635264900000.0,91393635.75
1635266100000.0,27097008.16
1635267000000.0,71051327.38
1635267900000.0,73083006.86
1635268800000.0,68267618.39
1635270000000.0,19576026.86
1635271200000.0,50757193.6
1635271800000.0,94323817.59
1635272400000.0,83800922.09
1635273600000.0,30386042.6
1635275400000.0,12965012.13
1635276900000.0,62764535.94
1635278400000.0,21683193.5
1635279000000.0,64183183.91
1635279900000.0,85525919.33
1635281100000.0,39995902.66
1635281700000.0,89089184.13
1635282900000.0,29645115.6
1635283800000.0,96832284.24
1635284700000.0,54410276.03
1635285000000.0,38253340.19
1635285600000.0,41531861.74
1635285900000.0,44242688.43
1635286200000.0,20801497.32
1635286500000.0,10343788.05
1635286800000.0,35707058.49
1635287400000.0,92599828.2
1635287700000.0,94297208.26
1635288000000.0,40715443.58
1635288300000.0,89305297.67
1635288900000.0,97816367.55
1635289200000.0,25444854.78
1635289500000.0,24949237.51
1635290100000.0,22689755.11
1635291000000.0,55684689.13
1635291900000.0,69530321.13
1635293100000.0,40313002.83
1635293700000.0,76371262.97
1635294000000.0,61369144.55
1635295200000.0,17676286.32
1635296700000.0,71834241.5
1635297900000.0,23731255.15
1635299100000.0,83534828.46
1635300000000.0,70646163.88
1635301200000.0,67953522.77
1635303000000.0,34210365.82
1635303600000.0,66996535.26
1635304500000.0,62542158.43
1635305700000.0,76377410.6
1635307500000.0,78082648.26
1635308400000.0,20588844.32
1635308700000.0,31659146.5
1635309000000.0,64149265.33
1635309600000.0,74925442.49
1635310500000.0,30182262.19
1635310800000.0,58971881.72
1635311400000.0,36417854.09
1635312600000.0,35061967.28
1635313200000.0,41419131.14
1635314100000.0,23853469.62
1635315000000.0,57462919.72
1635315900000.0,19490197.18
1635316500000.0,68414471.56
1635317400000.0,27032251.9
1635318600000.0,29769133.18
1635319500000.0,75843962.09
1635319800000.0,59553637.19
1635320400000.0,91641037.43
1635320700000.0,40877090.42
1635321000000.0,54648756.46
1635321600000.0,99771415.04
1635321900000.0,83239686.0
1635322200000.0,73713101.84
1635322500000.0,54197446.77
1635322800000.0,54802360.57
1635323100000.0,45458746.49
1635323400000.0,96038779.46
1635323700000.0,30214378.02
1635324000000.0,56401342.17
1635324300000.0,13824538.14
1635324600000.0,34122987.96
1635324900000.0,60942069.57
1635325500000.0,49169583.35
1635325800000.0,89446661.5
1635326400000.0,34066727.76
1635326700000.0,83129069.89
1635327300000.0,43985128.12
1635327900000.0,79565653.93
1635328500000.0,34660017.23
1635329100000.0,92539826.3
1635330000000.0,12856240.98
1635330300000.0,98167554.68
1635330600000.0,67071597.34
1635330900000.0,10992387.48
1635331500000.0,45066756.05
1635332100000.0,50864205.93
1635333000000.0,66522486.64
1635333900000.0,98114961.6
1635334500000.0,85648894.47
1635335100000.0,29836705.13
1635336000000.0,28641592.94
1635336300000.0,94732403.6
1635336600000.0,69020278.52
1635337200000.0,56866395.76
1635337800000.0,28380497.14
1635338700000.0,29850958.99
1635339300000.0,48171250.96
1635339900000.0,28270514.95
1635340500000.0,64255634.44
1635341100000.0,94350751.6
1635342000000.0,13998189.61
1635342600000.0,73471791.88
1635343500000.0,93878845.14
1635344100000.0,13165469.69
1635344700000.0,80096139.3
1635345600000.0,77248939.14
1635346200000.0,31387288.33
1635346800000.0,30330266.68
1635347400000.0,19274108.22
1635348300000.0,59360681.0
1635348900000.0,11346501.42
1635349500000.0,64297148.2
1635350400000.0,30138716.98
1635351000000.0,46073876.48
1635351300000.0,67011535.73
1635352200000.0,54715426.01
1635352800000.0,92540112.77
1635353700000.0,89492585.72
1635354900000.0,35794880.24
1635356400000.0,76370502.72
1635357300000.0,23572112.12
1635358800000.0,86219167.94
1635360300000.0,55962148.78
1635361200000.0,80800820.57
1635361800000.0,85442210.2
1635362100000.0,58081917.46
1635362400000.0,38964042.28
1635363000000.0,37973687.21
1635363600000.0,68351020.12
1635364500000.0,16726321.43
1635364800000.0,97467769.25
1635365100000.0,39096059.49
1635365400000.0,34737523.29
1635365700000.0,10530502.28
1635366300000.0,42701783.02
1635367200000.0,42676545.87
1635368100000.0,50397709.57
1635368700000.0,36316978.24
1635370500000.0,69747578.56
1635371700000.0,59191895.55
1635372900000.0,82745591.51
1635373800000.0,47321400.28
1635374400000.0,22855639.52
1635375600000.0,45730174.67
1635376800000.0,28711229.07
1635378000000.0,20246200.6
1635378900000.0,43297271.16
1635379500000.0,11084686.98
1635380100000.0,46971863.21
1635381300000.0,51665957.51
1635382500000.0,63228697.5
1635383100000.0,32871474.32
1635383700000.0,50865432.61
1635384300000.0,85346771.77
1635385200000.0,45761367.06
1635385500000.0,38907891.28
1635386400000.0,67748023.43
1635387900000.0,26815957.42
1635390000000.0,24516854.98
1635390900000.0,50569278.75
1635391500000.0,16199283.12
1635393300000.0,62886986.66
1635394200000.0,46567540.2
1635394500000.0,25775200.69
1635395700000.0,70222242.21
1635396900000.0,99739986.5
1635397800000.0,93053621.0
1635399000000.0,24435298.33
1635399600000.0,41039418.17
1635400800000.0,99873415.63
1635401700000.0,55946909.91
1635402300000.0,66774074.36
1635402900000.0,33354086.98
1635403500000.0,49508719.32
1635404700000.0,69197380.45
1635405900000.0,52655675.69
1635407700000.0,41059311.27
1635408300000.0,96820229.11
1635408900000.0,81100744.34
1635409500000.0,70106109.7
1635409800000.0,69178787.82
1635410100000.0,79849406.46
1635410700000.0,47436186.33
1635411000000.0,73248980.05
1635411300000.0,15389846.13
1635411900000.0,90611006.87
1635412500000.0,47386037.95
1635412800000.0,54058683.41
1635413400000.0,99867823.88
1635414300000.0,54147186.24
1635414600000.0,75957738.78
1635414900000.0,92348148.06
1635415500000.0,12180396.65
1635416400000.0,93211896.92
1635417300000.0,95057087.29
1635417900000.0,21673430.57
1635418800000.0,29363101.0
1635420000000.0,71501481.5
1635420900000.0,68317993.31
1635421800000.0,32255059.97
1635423000000.0,30428674.94
1635424500000.0,38179479.93
1635425100000.0,23148639.23
1635425700000.0,84143015.54
1635426600000.0,66969432.72
1635427200000.0,14249059.73
1635427800000.0,86934308.09
1635428100000.0,62542553.07
1635428700000.0,81782512.61
1635429300000.0,89172540.42
1635429900000.0,66709742.19
1635430500000.0,47551098.04
1635431400000.0,24524177.33
1635432300000.0,20418579.94
1635433200000.0,82785584.21
1635434400000.0,29390508.22
1635435900000.0,75963373.27
1635436500000.0,24951798.41
1635437100000.0,61816682.37
1635438300000.0,22779876.15
1635439800000.0,97124712.34
1635441000000.0,86939836.74
1635441900000.0,49386640.36
1635442500000.0,15426048.74
1635443400000.0,77581393.15
1635444300000.0,32205538.64
1635445800000.0,79469710.77
1635446400000.0,46989656.32
1635446700000.0,19487484.65
1635447000000.0,35418380.91
1635447300000.0,22221949.65
1635447600000.0,71871937.65
1635447900000.0,93911644.08
1635448200000.0,34217849.61
1635448500000.0,65281668.94
1635449100000.0,82924893.06
1635449700000.0,16554893.2
1635450300000.0,16426609.35
1635450600000.0,36899230.4
1635450900000.0,23252633.21
1635451200000.0,79301664.3
1635451500000.0,34986866.88
1635451800000.0,34400371.1
1635452100000.0,56477737.14
1635452400000.0,59745855.5
1635453000000.0,77634323.5
1635453600000.0,79390280.13
1635454200000.0,62164005.47
1635454500000.0,10463994.02
1635454800000.0,70418863.64
1635455100000.0,94953901.17
1635455400000.0,60753623.56
1635456000000.0,45125671.51
1635456600000.0,71721412.69
1635457500000.0,89544472.83
1635458700000.0,85322395.12
1635459600000.0,66227381.52
1635460800000.0,26822714.01
1635461700000.0,53100200.31
1635462600000.0,80760235.84
1635462900000.0,76036093.55
1635463800000.0,65172029.96
1635465000000.0,33572704.06
1635465900000.0,32873044.2
1635466500000.0,30865096.8
1635466800000.0,47312455.2
1635468000000.0,99337537.1
1635468600000.0,91088513.84
1635469200000.0,79114052.06
1635469800000.0,19462414.85
1635470700000.0,91546515.92
1635471000000.0,89991243.5
1635471300000.0,46081009.59
1635471900000.0,79511920.59
1635473100000.0,55247760.39
1635474000000.0,41816230.75
1635475500000.0,66736106.85
1635477000000.0,46526044.3
1635478500000.0,33403977.39
1635480000000.0,94023325.14
1635482100000.0,85356687.09
1635483600000.0,54730569.05
1635484800000.0,95259350.4
1635485700000.0,24223465.15
1635486000000.0,12402868.08
1635486600000.0,73830299.31
1635487800000.0,66815936.79
1635488700000.0,96691485.42
1635489900000.0,47826877.0
1635490800000.0,68341533.75
1635491400000.0,68933244.17
1635492000000.0,75382662.96
1635492300000.0,54880420.03
1635492900000.0,15784218.27
1635493500000.0,32879750.47
1635494400000.0,14535541.99
1635495000000.0,52421431.63
1635495600000.0,23648998.74
1635496200000.0,67556595.5
1635497400000.0,17792373.02
1635497700000.0,13733001.21
1635498600000.0,31600962.21
1635499200000.0,30364443.3
1635500100000.0,79758654.66
1635501600000.0,38086820.86
1635503100000.0,93887314.1
1635504300000.0,26294890.74
1635505200000.0,34726711.14
1635506400000.0,79488247.87
1635507600000.0,73170237.65
1635508500000.0,34204606.27
1635509700000.0,81969972.25
1635510300000.0,22519066.14
1635510600000.0,77837382.07
1635510900000.0,72457361.35
1635511500000.0,81554843.59
1635512100000.0,84099264.38
1635513000000.0,54313431.45
1635514200000.0,34845651.24
1635514800000.0,76084438.05
1635515700000.0,38130529.29
1635516300000.0,69675852.71
1635517200000.0,37835869.46
1635518400000.0,70958869.63
1635519600000.0,98375958.03
1635519900000.0,49980262.61
1635520200000.0,86650296.19
1635520500000.0,19126072.75
1635521100000.0,21473028.09
1635521400000.0,51167134.65
1635521700000.0,78305358.68
1635522300000.0,95788844.36
1635522900000.0,13302280.23
1635523500000.0,96342204.51
1635523800000.0,15452491.35
1635524400000.0,44264579.82
1635525000000.0,59002018.96
1635525600000.0,76483924.31
1635526200000.0,60330868.89
1635527400000.0,56712302.84
1635528000000.0,18785486.77
1635529500000.0,63402431.45
1635530700000.0,30654005.1
1635532200000.0,46641423.56
1635533100000.0,85378171.46
1635534000000.0,74575009.61
1635535500000.0,57202535.42
1635536400000.0,59225811.68
1635537300000.0,64590462.59
1635537900000.0,95989369.85
1635539400000.0,10505377.24
1635541500000.0,60878739.0
1635543600000.0,67453172.03
1635545100000.0,70674190.5
1635547200000.0,51281378.57
1635549300000.0,37323506.25
1635550800000.0,20842832.46
1635552300000.0,97896094.51
1635553800000.0,71876783.93
1635555000000.0,89794601.1
1635555300000.0,46645175.59
1635556800000.0,76099818.06
1635558600000.0,36917226.93
1635560100000.0,51784799.71
1635561900000.0,24855627.45
1635563700000.0,21673140.64
1635564600000.0,19463465.87
1635565500000.0,50341975.99
1635567300000.0,69069557.61
1635569100000.0,84648990.1
1635570300000.0,29847060.62
1635571800000.0,85448031.03
1635573000000.0,23694102.03
1635574200000.0,73734659.98
1635575700000.0,34887607.35
1635576600000.0,24301706.27
1635578100000.0,91490149.76
1635579600000.0,91674013.38
1635580800000.0,58013414.22
1635582300000.0,88520977.75
1635582900000.0,46166856.37
1635583800000.0,66470433.7
1635584400000.0,94615561.92
1635585000000.0,89607611.64
1635586200000.0,31048959.83
1635587400000.0,17098717.45
1635589500000.0,35737890.42
1635590400000.0,38239153.23
1635591300000.0,66746841.15
1635592200000.0,74167608.52
1635593400000.0,29169565.07
1635594300000.0,18588336.42
1635595500000.0,32893043.55
1635596400000.0,41514143.23
1635597600000.0,61628475.43
1635598800000.0,44268654.85
1635599400000.0,86651902.3
1635600300000.0,47808287.98
1635600900000.0,36638849.91
1635601200000.0,28833557.12
1635601500000.0,71247839.66
1635601800000.0,20132954.74
1635602700000.0,38997972.75
1635603600000.0,91802817.16
1635603900000.0,45358510.42
1635604500000.0,62834784.07
1635605100000.0,13264114.58
1635605400000.0,15176664.29
1635606000000.0,63146996.78
1635606900000.0,79372424.73
1635608400000.0,43854099.45
1635609900000.0,65247061.46
1635610800000.0,36426261.91
1635612000000.0,77728240.6
1635613500000.0,29320007.34
1635615000000.0,47935625.26
1635615900000.0,35253909.78
1635617700000.0,17959141.68
1635620100000.0,90178978.95
1635621900000.0,85899448.82
1635623100000.0,57903804.52
1635624900000.0,18473902.49
1635626100000.0,41683207.52
1635627600000.0,61795345.26
1635630300000.0,23688524.28
1635631800000.0,26555964.99
1635633300000.0,68713924.39
1635634800000.0,11554412.25
1635636000000.0,16521385.58
1635637200000.0,54461017.13
1635638700000.0,86951346.8
1635639300000.0,73071349.45
1635639900000.0,83779120.97
1635640200000.0,90694327.11
1635641100000.0,68289855.44
1635642300000.0,57852735.24
1635643500000.0,98296131.66
1635644700000.0,58695603.79
