timestamp,btc_miner_netflow_total
1624036500000.0,-421.97
1624037100000.0,406.51
1624038000000.0,133.12
1624038300000.0,-121.7
1624038900000.0,-33.19
1624039500000.0,-73.09
1624040100000.0,127.58
1624040400000.0,-73.53
1624040700000.0,-421.66
1624041000000.0,-478.47
1624041300000.0,227.83
1624041600000.0,-81.27
1624041900000.0,274.57
1624042200000.0,-368.14
1624042500000.0,209.27
1624042800000.0,-324.29
1624043100000.0,478.44
1624043400000.0,-102.78
1624043700000.0,-72.12
1624044000000.0,71.39
1624044600000.0,460.95
1624045200000.0,423.18
1624045800000.0,290.54
1624046400000.0,-304.93
1624046700000.0,66.6
1624047000000.0,264.21
1624047600000.0,-445.48
1624047900000.0,214.54
1624048200000.0,-419.6
1624048500000.0,-203.23
1624048800000.0,-413.79
1624049400000.0,339.58
1624050000000.0,-449.94
1624050600000.0,348.31
1624051200000.0,132.4
1624051800000.0,313.47
1624052400000.0,452.68
1624053000000.0,-436.23
1624053900000.0,-295.9
1624054500000.0,-407.34
1624055400000.0,219.86
1624056000000.0,-46.4
1624056900000.0,-211.08
1624057500000.0,65.18
1624058400000.0,-280.51
1624059000000.0,-420.11
1624059300000.0,-307.98
1624059600000.0,179.87
1624060200000.0,282.3
1624060800000.0,310.81
1624061100000.0,227.31
1624061700000.0,-222.36
1624062300000.0,354.39
1624063200000.0,-450.22
1624064100000.0,-259.89
1624064700000.0,92.12
1624065300000.0,-436.45
1624065600000.0,87.63
1624066200000.0,298.08
1624066800000.0,352.29
1624067700000.0,296.69
1624068600000.0,-416.02
1624069200000.0,-31.11
1624070100000.0,-392.01
1624070400000.0,250.48
1624071000000.0,-129.35
1624071600000.0,225.93
1624071900000.0,343.92
1624072500000.0,175.3
1624073100000.0,353.93
1624073400000.0,186.02
1624073700000.0,12.44
1624074000000.0,-109.88
1624074300000.0,104.42
1624074600000.0,-54.01
1624074900000.0,144.16
1624075500000.0,279.64
1624076100000.0,-443.26
1624076700000.0,275.13
1624077000000.0,-412.98
1624077300000.0,-169.42
1624077600000.0,-117.71
1624078200000.0,22.6
1624078800000.0,228.17
1624079100000.0,-368.89
1624079700000.0,-268.41
1624080300000.0,-126.06
1624080900000.0,475.28
1624081500000.0,-73.68
1624082100000.0,-166.99
1624082400000.0,-446.29
1624082700000.0,-390.04
1624083300000.0,-59.26
1624083900000.0,99.91
1624084500000.0,-177.54
1624085100000.0,159.79
1624085700000.0,-413.47
1624086000000.0,457.49
1624086600000.0,-69.77
1624087200000.0,-192.0
1624087800000.0,201.21
1624088400000.0,-359.69
1624089000000.0,65.12
1624089600000.0,-398.47
1624090200000.0,170.04
1624090800000.0,358.1
1624091700000.0,315.58
1624092300000.0,287.9
1624092900000.0,146.37
1624093800000.0,-403.27
1624094400000.0,357.1
1624095000000.0,-302.63
1624095900000.0,-191.09
1624096200000.0,-474.08
1624096500000.0,-129.23
1624097100000.0,-368.42
1624098000000.0,-96.51
1624098600000.0,-165.99
1624098900000.0,10.29
1624099200000.0,152.63
1624099800000.0,-116.47
1624100400000.0,78.08
1624101000000.0,65.67
1624101600000.0,456.87
1624102500000.0,252.66
1624103400000.0,-25.78
1624104300000.0,-4.66
1624104600000.0,137.07
1624104900000.0,-297.86
1624105200000.0,36.92
1624105500000.0,-345.65
1624106100000.0,-277.54
1624106400000.0,151.31
1624106700000.0,295.18
1624107000000.0,102.87
1624107300000.0,180.2
1624107900000.0,79.29
1624108500000.0,-179.16
1624108800000.0,328.52
1624109400000.0,-154.61
1624110000000.0,383.5
1624110900000.0,344.94
1624111500000.0,-332.16
1624111800000.0,-277.3
1624112700000.0,-224.84
1624113300000.0,-282.1
1624113600000.0,-397.8
1624113900000.0,409.07
1624114200000.0,312.95
1624114500000.0,440.44
1624114800000.0,-400.96
1624115100000.0,-237.74
1624115700000.0,-139.72
1624116300000.0,-453.21
1624116900000.0,26.06
1624117200000.0,323.05
1624117800000.0,142.35
1624118400000.0,-153.67
1624118700000.0,-35.34
1624119300000.0,-247.05
1624119900000.0,-316.73
1624120500000.0,80.67
1624121400000.0,376.07
1624122300000.0,348.9
1624122900000.0,-236.29
1624123500000.0,124.17
1624124100000.0,-405.93
1624125000000.0,486.65
1624125900000.0,-159.51
1624126500000.0,-49.43
1624126800000.0,-340.37
1624127400000.0,349.07
1624127700000.0,-469.14
1624128300000.0,242.48
1624128900000.0,468.46
1624129800000.0,140.09
1624130700000.0,-220.88
1624131300000.0,-298.6
1624131900000.0,-118.23
1624132800000.0,-444.6
1624133400000.0,137.1
1624134300000.0,467.68
1624134600000.0,13.31
1624135500000.0,477.82
1624135800000.0,-214.6
1624136400000.0,-76.28
1624137300000.0,411.53
1624138200000.0,391.93
1624139400000.0,313.43
1624140300000.0,323.57
1624140900000.0,313.92
1624141500000.0,-221.97
1624142400000.0,-422.43
1624143000000.0,-3.63
1624143900000.0,-499.06
1624144800000.0,323.69
1624145700000.0,-114.91
1624146600000.0,-311.92
1624147200000.0,-187.16
1624147500000.0,-43.0
1624147800000.0,-359.33
1624148400000.0,-444.82
1624149000000.0,-32.03
1624149600000.0,-262.95
1624150500000.0,391.0
1624151100000.0,158.27
1624151700000.0,170.44
1624152300000.0,80.85
1624153200000.0,470.52
1624154100000.0,465.35
1624155000000.0,50.7
1624155600000.0,314.09
1624156500000.0,321.71
1624157100000.0,351.58
1624157700000.0,378.68
1624158300000.0,-473.12
1624158900000.0,-413.26
1624159800000.0,55.09
1624160700000.0,-331.46
1624161600000.0,-384.04
1624162200000.0,199.83
1624163100000.0,-432.35
1624164000000.0,457.95
1624164900000.0,-311.96
1624165800000.0,-101.47
1624166700000.0,74.66
1624167300000.0,-358.35
1624168200000.0,223.0
1624169100000.0,285.66
1624170000000.0,64.48
1624170900000.0,-142.55
1624171800000.0,-13.74
1624172400000.0,-96.5
1624173000000.0,-312.21
1624173600000.0,455.5
1624174200000.0,-30.43
1624175100000.0,32.41
1624175400000.0,-112.98
1624176000000.0,117.67
1624176600000.0,-387.67
1624177500000.0,-443.0
1624178100000.0,-108.23
1624178700000.0,13.17
1624179000000.0,70.75
1624179600000.0,218.72
1624180200000.0,55.28
1624180800000.0,333.95
1624181400000.0,216.46
1624182000000.0,-301.05
1624182600000.0,134.9
1624182900000.0,-132.27
1624183200000.0,138.6
1624183500000.0,201.64
1624183800000.0,-195.63
1624184100000.0,-492.48
1624184400000.0,314.42
1624184700000.0,-362.63
1624185000000.0,35.87
1624185300000.0,287.31
1624185600000.0,231.97
1624185900000.0,333.33
1624186200000.0,-81.85
1624186500000.0,-142.22
1624186800000.0,-40.43
1624187100000.0,-186.43
1624187400000.0,-35.67
1624187700000.0,-44.99
1624188000000.0,-41.29
1624188300000.0,173.76
1624188600000.0,-263.44
1624188900000.0,-336.01
1624189200000.0,-69.93
1624189500000.0,-148.22
1624189800000.0,-233.9
1624190400000.0,237.23
1624190700000.0,331.21
1624191000000.0,-72.24
1624191300000.0,-167.05
1624191600000.0,101.55
1624191900000.0,392.36
1624192200000.0,83.08
1624192500000.0,304.58
1624192800000.0,-243.14
1624193400000.0,135.87
1624193700000.0,21.85
1624194000000.0,467.65
1624194300000.0,-130.05
1624194600000.0,-331.53
1624194900000.0,-77.31
1624195200000.0,-235.72
1624195500000.0,48.8
1624195800000.0,-332.4
1624196100000.0,390.03
1624196700000.0,-283.64
1624197300000.0,156.75
1624197600000.0,-386.17
1624197900000.0,133.26
1624198200000.0,-17.89
1624198500000.0,-471.0
1624198800000.0,-236.39
1624199100000.0,242.09
1624199700000.0,-10.58
1624200300000.0,-132.64
1624200900000.0,-445.82
1624201200000.0,-144.83
1624201500000.0,146.6
1624201800000.0,181.24
1624202100000.0,-364.22
1624202400000.0,-21.64
1624202700000.0,-191.66
1624203300000.0,308.48
1624203600000.0,-422.23
1624203900000.0,-84.95
1624204200000.0,285.19
1624204800000.0,-357.5
1624205100000.0,83.64
1624205700000.0,-214.25
1624206000000.0,474.12
1624206600000.0,256.12
1624207200000.0,-373.05
1624207800000.0,-58.51
1624208400000.0,490.21
1624209000000.0,140.12
1624209600000.0,-499.69
1624210200000.0,-493.03
1624210800000.0,-206.79
1624211400000.0,459.06
1624211700000.0,-371.25
1624212300000.0,365.44
1624212900000.0,242.53
1624213500000.0,-452.74
1624214100000.0,-360.08
1624214400000.0,-255.99
1624215000000.0,-423.28
1624215600000.0,90.38
1624215900000.0,-309.82
1624216500000.0,291.13
1624217100000.0,400.62
1624217400000.0,387.71
1624217700000.0,356.24
1624218000000.0,102.61
1624218300000.0,370.93
1624218600000.0,33.17
1624219200000.0,-373.5
1624219500000.0,357.58
1624220100000.0,-204.16
1624220400000.0,-432.3
1624220700000.0,309.74
1624221000000.0,477.06
1624221300000.0,104.67
1624221600000.0,-19.14
1624222200000.0,-290.52
1624222800000.0,54.91
1624223400000.0,-401.65
1624223700000.0,374.63
1624224300000.0,106.86
1624224900000.0,-492.19
1624225200000.0,-335.34
1624225800000.0,-383.68
1624226400000.0,-467.55
1624227000000.0,-40.61
1624227300000.0,152.49
1624227900000.0,-109.35
1624228500000.0,-125.84
1624229100000.0,-302.73
1624229700000.0,-211.8
1624230600000.0,314.37
1624231500000.0,219.62
1624232100000.0,-113.36
1624232700000.0,-233.51
1624233300000.0,-35.82
1624233900000.0,-335.48
1624234200000.0,-305.78
1624234800000.0,-249.21
1624235400000.0,-182.51
1624236300000.0,-319.18
1624237200000.0,-138.91
1624237800000.0,331.96
1624238700000.0,107.31
1624239600000.0,-354.13
1624240200000.0,-343.86
1624240800000.0,490.25
1624241400000.0,387.24
1624242000000.0,132.13
1624242600000.0,172.59
1624242900000.0,-166.41
1624243500000.0,429.15
1624243800000.0,-394.17
1624244100000.0,-250.84
1624244400000.0,-234.74
1624245000000.0,384.55
1624245900000.0,-426.45
1624246500000.0,482.99
1624247100000.0,-400.0
1624247400000.0,-343.79
1624247700000.0,-428.67
1624248300000.0,380.45
1624248600000.0,127.11
1624248900000.0,-81.62
1624249200000.0,-68.78
1624249500000.0,-270.78
1624249800000.0,-66.54
1624250100000.0,171.2
1624250400000.0,-123.39
1624250700000.0,130.95
1624251000000.0,-235.27
1624251300000.0,-361.79
1624251600000.0,-386.99
1624251900000.0,245.65
1624252200000.0,128.04
1624252500000.0,182.54
1624252800000.0,-30.88
1624253100000.0,386.86
1624253400000.0,-312.64
1624254000000.0,415.92
1624254300000.0,42.9
1624254600000.0,-433.48
1624254900000.0,259.95
1624255200000.0,361.17
1624255500000.0,266.85
1624255800000.0,-216.5
1624256100000.0,-176.09
1624256400000.0,-113.94
1624256700000.0,50.92
1624257000000.0,-478.53
1624257300000.0,422.81
1624257600000.0,138.01
1624257900000.0,339.53
1624258200000.0,-171.88
1624258500000.0,34.66
1624258800000.0,252.62
1624259100000.0,-95.68
1624259400000.0,424.01
1624259700000.0,-143.48
1624260000000.0,183.21
1624260300000.0,-293.47
1624260600000.0,339.55
1624260900000.0,5.59
1624261200000.0,-414.23
1624261500000.0,-126.96
1624261800000.0,114.57
1624262100000.0,32.07
1624262700000.0,-357.07
1624263000000.0,355.77
1624263300000.0,-417.51
1624263600000.0,291.95
1624264200000.0,119.76
1624264500000.0,220.5
1624264800000.0,-146.92
1624265100000.0,83.37
1624265400000.0,322.64
1624265700000.0,371.22
1624266300000.0,412.28
1624266600000.0,147.45
1624266900000.0,269.95
1624267200000.0,358.86
1624267500000.0,-366.34
1624267800000.0,-380.5
1624268100000.0,-367.61
1624268400000.0,-369.26
1624268700000.0,-344.57
1624269000000.0,-380.92
1624269300000.0,131.7
1624269600000.0,405.37
1624269900000.0,84.69
1624270200000.0,76.45
1624270500000.0,299.76
1624270800000.0,-494.69
1624271100000.0,178.24
1624271400000.0,69.21
1624271700000.0,-279.44
1624272000000.0,477.16
1624272300000.0,332.36
1624272600000.0,-453.92
1624272900000.0,-20.13
1624273200000.0,-303.37
1624273500000.0,-115.13
1624273800000.0,142.69
1624274100000.0,288.19
1624274400000.0,-347.23
1624274700000.0,-347.2
1624275000000.0,365.57
1624275300000.0,-382.03
1624275600000.0,-116.32
1624275900000.0,-42.47
1624276200000.0,-60.47
1624276500000.0,199.87
1624276800000.0,-458.63
1624277100000.0,-172.91
1624277400000.0,341.49
1624277700000.0,115.27
1624278000000.0,-321.01
1624278300000.0,-299.98
1624278600000.0,-362.34
1624278900000.0,-223.66
1624279200000.0,-267.2
1624279800000.0,85.78
1624280100000.0,-207.96
1624280700000.0,151.59
1624281000000.0,-456.92
1624281600000.0,-437.21
1624281900000.0,287.93
1624282500000.0,165.79
1624282800000.0,-289.09
1624283100000.0,3.06
1624283400000.0,118.83
1624283700000.0,84.24
1624284000000.0,-77.56
1624284300000.0,-409.71
1624284600000.0,296.84
1624284900000.0,-381.19
1624285200000.0,-85.81
1624285500000.0,-337.66
1624285800000.0,-255.5
1624286100000.0,436.07
1624286400000.0,314.88
1624287000000.0,-14.52
1624287300000.0,344.39
1624287600000.0,112.97
1624287900000.0,295.53
1624288200000.0,323.51
1624288500000.0,-65.12
1624288800000.0,-485.16
1624289400000.0,-419.96
1624289700000.0,-224.79
1624290000000.0,-111.04
1624290600000.0,-190.98
1624291200000.0,-310.78
1624291500000.0,-271.2
1624291800000.0,298.69
1624292400000.0,-270.91
1624292700000.0,-373.04
1624293300000.0,106.65
1624293600000.0,-140.97
1624293900000.0,-365.58
1624294200000.0,-348.08
1624294500000.0,-43.15
1624294800000.0,265.71
1624295100000.0,30.33
1624295400000.0,-101.26
1624295700000.0,-396.0
1624296000000.0,-69.94
1624296600000.0,110.95
1624297200000.0,70.85
1624297800000.0,-42.07
1624298400000.0,-374.19
1624299000000.0,320.97
1624299300000.0,254.92
1624299900000.0,177.71
1624300500000.0,-191.04
1624301100000.0,492.47
1624301400000.0,182.88
1624301700000.0,251.12
1624302300000.0,-251.04
1624302900000.0,374.43
1624303500000.0,-333.32
1624304100000.0,464.86
1624304700000.0,118.79
1624305300000.0,-264.86
1624305900000.0,-277.95
1624306500000.0,-87.26
1624307100000.0,-221.64
1624307700000.0,323.38
1624308000000.0,159.63
1624308600000.0,287.48
1624309500000.0,-34.54
1624310100000.0,-324.5
1624310400000.0,-299.96
1624310700000.0,-220.74
1624311000000.0,-299.85
1624311300000.0,203.97
1624311600000.0,436.44
1624311900000.0,55.7
1624312200000.0,449.55
1624312500000.0,5.18
1624312800000.0,-232.36
1624313100000.0,108.96
1624313400000.0,489.01
1624314000000.0,160.57
1624314300000.0,104.93
1624314900000.0,135.91
1624315200000.0,33.95
1624315500000.0,341.99
1624315800000.0,-460.22
1624316100000.0,-27.7
1624316400000.0,-397.21
1624316700000.0,52.22
1624317000000.0,140.21
1624317300000.0,-375.22
1624317900000.0,14.24
1624318500000.0,-180.06
1624319100000.0,410.66
1624319700000.0,113.64
1624320300000.0,3.58
1624320600000.0,-335.18
1624320900000.0,451.87
1624321200000.0,45.07
1624321500000.0,194.9
1624321800000.0,-337.46
1624322100000.0,149.71
1624322400000.0,-424.52
1624323000000.0,95.97
1624323600000.0,72.51
1624323900000.0,-479.89
1624324200000.0,-291.28
1624324500000.0,-493.36
1624324800000.0,418.46
1624325100000.0,-331.83
1624325400000.0,103.28
1624326000000.0,79.0
1624326300000.0,483.91
1624326600000.0,84.76
1624327500000.0,206.62
1624328100000.0,362.66
1624328700000.0,497.38
1624329300000.0,276.22
1624329900000.0,-393.38
1624330200000.0,380.74
1624330800000.0,-91.19
1624331400000.0,-433.68
1624332000000.0,242.66
1624332600000.0,-392.52
1624333200000.0,190.81
1624333500000.0,140.29
1624333800000.0,164.12
1624334400000.0,445.18
1624334700000.0,-432.38
1624335300000.0,-274.52
1624335900000.0,293.14
1624336500000.0,-495.19
1624337100000.0,-355.17
1624337700000.0,224.54
1624338300000.0,-180.62
1624338900000.0,158.79
1624339800000.0,159.05
1624340100000.0,-121.83
1624340700000.0,47.38
1624341300000.0,425.35
1624341900000.0,-96.73
1624342800000.0,370.84
1624343400000.0,251.22
1624344300000.0,-266.04
1624344900000.0,-340.53
1624345500000.0,-490.39
1624346100000.0,-187.2
1624346700000.0,19.28
1624347300000.0,447.44
1624348200000.0,-424.75
1624348800000.0,104.77
1624349100000.0,-346.28
1624349400000.0,-369.04
1624349700000.0,94.77
1624350000000.0,-454.17
1624350300000.0,238.95
1624350600000.0,352.5
1624350900000.0,347.81
1624351200000.0,206.13
1624351500000.0,-31.33
1624351800000.0,-120.41
1624352100000.0,334.98
1624352700000.0,-14.11
1624353000000.0,344.7
1624353300000.0,-446.27
1624353600000.0,-160.32
1624354200000.0,18.04
1624354500000.0,-149.18
1624354800000.0,288.99
1624355400000.0,105.04
1624355700000.0,159.0
1624356000000.0,-90.91
1624356300000.0,340.28
1624356600000.0,-151.67
1624356900000.0,359.85
1624357200000.0,-221.17
1624357500000.0,356.79
1624357800000.0,385.53
1624358100000.0,480.2
1624358400000.0,-428.0
1624358700000.0,-190.72
1624359000000.0,456.39
1624359300000.0,184.32
1624359900000.0,-175.3
1624360200000.0,191.04
1624360500000.0,244.7
1624361100000.0,469.62
1624361400000.0,-278.19
1624361700000.0,-85.27
1624362300000.0,116.68
1624362900000.0,-161.46
1624363200000.0,-488.59
1624363500000.0,298.68
1624363800000.0,-255.26
1624364100000.0,-180.29
1624364400000.0,-492.86
1624364700000.0,372.8
1624365000000.0,282.57
1624365300000.0,-394.43
1624365600000.0,166.69
1624365900000.0,-188.12
1624366200000.0,499.63
1624366500000.0,331.84
1624366800000.0,321.81
1624367100000.0,490.89
1624367400000.0,-105.83
1624367700000.0,212.69
1624368000000.0,-431.26
1624368300000.0,279.03
1624368600000.0,-194.56
1624368900000.0,180.22
1624369200000.0,184.35
1624369500000.0,91.37
1624369800000.0,-220.82
1624370100000.0,380.41
1624370400000.0,-297.35
1624370700000.0,42.36
1624371000000.0,191.16
1624371300000.0,-143.63
1624371600000.0,496.62
1624371900000.0,260.73
1624372200000.0,-429.28
1624372500000.0,-170.34
1624372800000.0,-165.42
1624373100000.0,-275.46
1624373400000.0,-481.82
1624373700000.0,-217.95
1624374000000.0,476.42
1624374300000.0,-446.64
1624374600000.0,-92.81
1624374900000.0,347.43
1624375200000.0,-339.0
1624375500000.0,260.56
1624375800000.0,345.34
1624376100000.0,-378.28
1624376400000.0,-340.74
1624376700000.0,38.36
1624377000000.0,-18.55
1624377300000.0,-378.12
1624377600000.0,-66.28
1624377900000.0,131.01
1624378200000.0,487.63
1624378500000.0,182.93
1624378800000.0,378.3
1624379100000.0,-20.74
1624379400000.0,-118.95
1624379700000.0,382.7
1624380000000.0,-403.11
1624380300000.0,454.11
1624380600000.0,-413.17
1624380900000.0,-18.43
1624381200000.0,-404.2
1624381500000.0,153.32
1624381800000.0,-84.01
1624382100000.0,-300.95
1624382400000.0,48.93
1624382700000.0,171.15
1624383000000.0,-356.51
1624383300000.0,269.57
1624383600000.0,-421.5
1624384200000.0,-87.22
1624384500000.0,-112.89
1624384800000.0,17.45
1624385100000.0,-23.09
1624385400000.0,341.52
1624386000000.0,485.22
1624386300000.0,72.89
1624386600000.0,392.86
1624386900000.0,-387.92
1624387200000.0,161.59
1624387500000.0,203.47
1624387800000.0,-452.45
1624388100000.0,121.72
1624388700000.0,-442.86
1624389000000.0,-56.44
1624389300000.0,-392.19
1624389900000.0,-427.05
1624390200000.0,-75.85
1624390500000.0,-410.12
1624391100000.0,184.39
1624391700000.0,-171.65
1624392300000.0,-257.22
1624392600000.0,-149.98
1624393200000.0,-170.11
1624393800000.0,-489.76
1624394400000.0,-429.71
1624395000000.0,-169.07
1624395600000.0,308.68
1624396200000.0,406.56
1624396800000.0,41.52
1624397400000.0,432.57
1624398000000.0,-329.12
1624398300000.0,452.02
1624398600000.0,494.91
1624399200000.0,-425.81
1624399500000.0,405.48
1624400100000.0,221.85
1624400700000.0,93.52
1624401300000.0,10.45
1624401900000.0,455.7
1624402500000.0,195.16
1624402800000.0,-246.6
1624403100000.0,476.98
1624403700000.0,386.76
1624404300000.0,-445.44
1624404900000.0,385.37
1624405500000.0,82.75
1624406100000.0,389.71
1624406700000.0,-344.94
1624407000000.0,-396.1
1624407300000.0,-404.7
1624407600000.0,-493.88
1624407900000.0,403.01
1624408200000.0,-355.1
1624408500000.0,184.43
1624408800000.0,38.91
1624409100000.0,-168.84
1624409400000.0,-480.39
1624409700000.0,-7.72
1624410000000.0,-182.05
1624410300000.0,-135.72
1624410600000.0,-245.8
1624410900000.0,292.58
1624411200000.0,35.51
1624411500000.0,408.29
1624411800000.0,103.35
1624412100000.0,90.41
1624412700000.0,329.93
1624413300000.0,-257.36
1624413600000.0,-320.47
1624413900000.0,389.61
1624414200000.0,-262.32
1624414800000.0,-85.19
1624415400000.0,338.27
1624416000000.0,-354.33
1624416600000.0,-461.82
1624417200000.0,163.61
1624417500000.0,-419.21
1624418100000.0,137.59
1624419000000.0,-11.45
1624419600000.0,-461.38
1624420200000.0,-166.85
1624420800000.0,451.26
1624421100000.0,449.51
1624421400000.0,-231.04
1624422000000.0,36.06
1624422900000.0,181.21
1624423500000.0,-208.19
1624424100000.0,-236.17
1624424400000.0,198.19
1624424700000.0,293.19
1624425000000.0,-443.48
1624425300000.0,-497.74
1624425900000.0,-317.74
1624426500000.0,-472.81
1624426800000.0,437.4
1624427400000.0,386.2
1624428000000.0,-480.38
1624428300000.0,-110.78
1624428900000.0,-279.93
1624429200000.0,463.8
1624429800000.0,405.32
1624430400000.0,-407.21
1624431000000.0,211.17
1624431600000.0,408.27
1624432200000.0,-129.67
1624432800000.0,-348.9
1624433400000.0,-132.13
1624433700000.0,49.92
1624434300000.0,-284.59
1624434900000.0,-442.31
1624435500000.0,-23.15
1624435800000.0,-386.38
1624436100000.0,56.01
1624436400000.0,396.31
1624437000000.0,249.42
1624437600000.0,-388.05
1624437900000.0,-326.99
1624438500000.0,-321.78
1624438800000.0,-219.07
1624439100000.0,-150.39
1624439700000.0,468.94
1624440000000.0,178.23
1624440600000.0,202.28
1624441200000.0,-212.15
1624441800000.0,-378.58
1624442400000.0,-252.57
1624443000000.0,331.21
1624443600000.0,98.78
1624444500000.0,-167.49
1624444800000.0,-240.39
1624445400000.0,-161.87
1624445700000.0,472.08
1624446000000.0,-467.29
1624446300000.0,-308.04
1624446600000.0,162.76
1624446900000.0,451.77
1624447200000.0,461.11
1624447500000.0,10.3
1624448100000.0,-365.65
1624448700000.0,361.54
1624449600000.0,-52.85
1624449900000.0,243.43
1624450500000.0,-317.51
1624451100000.0,424.76
1624451700000.0,423.87
1624452000000.0,-394.63
1624452900000.0,-87.75
1624453500000.0,494.42
1624453800000.0,-205.86
1624454100000.0,-300.56
1624454400000.0,-110.61
1624454700000.0,-429.93
1624455000000.0,-142.98
1624455300000.0,2.25
1624455600000.0,-24.72
1624455900000.0,-443.15
1624456200000.0,325.46
1624456500000.0,-332.02
1624456800000.0,-279.56
1624457100000.0,481.6
1624457400000.0,-162.05
1624458000000.0,-253.52
1624458300000.0,49.4
1624458900000.0,-450.31
1624459500000.0,-216.8
1624460100000.0,416.37
1624460700000.0,396.01
1624461000000.0,-49.42
1624461300000.0,-87.19
1624461600000.0,-83.38
1624461900000.0,407.17
1624462200000.0,-104.7
1624462500000.0,-27.07
1624462800000.0,-75.66
1624463100000.0,-23.99
1624463400000.0,-202.73
1624463700000.0,-100.99
1624464300000.0,-49.25
1624464600000.0,-422.06
1624464900000.0,-175.05
1624465200000.0,10.28
1624465500000.0,-294.01
1624466100000.0,-116.52
1624466700000.0,342.09
1624467300000.0,-218.55
1624467900000.0,440.53
1624468500000.0,-225.88
1624469400000.0,423.9
1624470300000.0,-365.17
1624470900000.0,171.33
1624471500000.0,459.25
1624472100000.0,-71.59
1624472400000.0,-43.23
1624472700000.0,75.13
1624473000000.0,-343.13
1624473300000.0,-11.05
1624473900000.0,-155.74
1624474200000.0,413.85
1624474800000.0,-356.0
1624475400000.0,460.55
1624476000000.0,447.64
1624476600000.0,397.0
1624477200000.0,-236.06
1624477800000.0,-480.65
1624478400000.0,400.09
1624478700000.0,-385.08
1624479000000.0,214.36
1624479600000.0,395.89
1624479900000.0,-390.34
1624480500000.0,-285.76
1624481100000.0,-44.2
1624481700000.0,366.56
1624482300000.0,-377.52
1624483200000.0,442.77
1624483500000.0,498.26
1624483800000.0,-53.53
1624484400000.0,37.32
1624485000000.0,-457.33
1624485300000.0,273.57
1624485900000.0,-152.46
1624486200000.0,193.77
1624486800000.0,204.27
1624487700000.0,-3.11
1624488300000.0,240.81
1624489200000.0,428.94
1624490100000.0,342.93
1624490700000.0,-80.58
1624491300000.0,279.15
1624491900000.0,5.42
1624492500000.0,-468.5
1624493100000.0,-220.1
1624493400000.0,-50.88
1624494000000.0,-182.73
1624494600000.0,328.91
1624495200000.0,-262.17
1624495800000.0,-5.34
1624496100000.0,-210.0
1624496700000.0,423.95
1624497300000.0,174.82
1624497900000.0,-236.61
1624498500000.0,-381.44
1624498800000.0,-250.7
1624499400000.0,-347.48
1624499700000.0,279.06
1624500000000.0,302.87
1624500300000.0,-231.65
1624500900000.0,-30.25
1624501200000.0,39.41
1624501800000.0,445.6
1624502100000.0,-343.24
1624502700000.0,-48.65
1624503300000.0,326.63
1624503900000.0,-184.0
1624504800000.0,-20.31
1624505400000.0,62.96
1624505700000.0,-383.11
1624506300000.0,-139.09
1624506600000.0,346.02
1624507200000.0,439.13
1624507800000.0,139.38
1624508400000.0,-237.55
1624509000000.0,-474.8
1624509300000.0,134.42
1624509900000.0,-72.94
1624510500000.0,329.38
1624511100000.0,-120.32
1624511700000.0,-39.54
1624512600000.0,-15.71
1624513200000.0,17.56
1624514100000.0,-248.34
1624514700000.0,-198.67
1624515300000.0,403.53
1624515900000.0,-433.22
1624516500000.0,-240.95
1624517400000.0,-148.17
1624518000000.0,155.6
1624518600000.0,-55.08
1624519200000.0,403.98
1624519800000.0,17.87
1624520400000.0,152.83
1624521000000.0,174.11
1624521300000.0,18.19
1624521900000.0,-457.61
1624522500000.0,-101.33
1624522800000.0,123.28
1624523400000.0,-117.49
1624524000000.0,-77.38
1624524600000.0,176.5
1624524900000.0,359.03
1624525200000.0,196.05
1624525500000.0,484.71
1624526100000.0,144.69
1624526700000.0,-109.7
1624527300000.0,421.63
1624527600000.0,-474.96
1624527900000.0,-180.39
1624528500000.0,-218.37
1624529100000.0,-5.94
1624529700000.0,-77.06
1624530300000.0,-359.33
1624531200000.0,123.86
1624531800000.0,113.43
1624532400000.0,219.96
1624533000000.0,309.02
1624533600000.0,306.88
1624534200000.0,-230.84
1624534800000.0,234.18
1624535100000.0,114.1
1624535400000.0,-103.31
1624536000000.0,-450.51
1624536300000.0,-418.11
1624536600000.0,-197.04
1624536900000.0,396.24
1624537200000.0,123.44
1624537500000.0,-230.84
1624538100000.0,354.61
1624538700000.0,-102.99
1624539300000.0,103.55
1624539900000.0,284.69
1624540500000.0,127.82
1624541100000.0,-83.7
1624541700000.0,332.18
1624542300000.0,-294.85
1624542900000.0,63.81
1624543500000.0,-81.35
1624544100000.0,-66.49
1624544700000.0,-343.01
1624545300000.0,-116.88
1624545900000.0,125.6
1624546500000.0,-256.02
1624547100000.0,-29.74
1624547400000.0,-344.38
1624547700000.0,-49.07
1624548000000.0,227.29
1624548300000.0,-306.08
1624548600000.0,-301.9
1624548900000.0,456.31
1624549500000.0,118.41
1624549800000.0,-342.61
1624550100000.0,-374.62
1624550400000.0,-123.53
1624550700000.0,97.2
1624551000000.0,-30.06
1624551300000.0,431.99
1624551900000.0,-73.36
1624552500000.0,-393.75
1624552800000.0,364.36
1624553100000.0,-86.09
1624553400000.0,62.99
1624553700000.0,225.65
1624554000000.0,-441.73
1624554300000.0,445.05
1624554600000.0,301.1
1624554900000.0,-348.46
1624555200000.0,301.49
1624555500000.0,-384.38
1624555800000.0,-367.54
