timestamp,btc_miners_position_index
1641436200000.0,0.6462
1641436800000.0,0.8619
1641438000000.0,0.2716
1641438900000.0,0.2598
1641440100000.0,0.6061
1641441000000.0,0.001
1641441600000.0,0.8257
1641442200000.0,0.5146
1641442800000.0,0.1992
1641443400000.0,0.8198
1641444000000.0,0.8767
1641444300000.0,0.7386
1641444900000.0,0.6476
1641445500000.0,0.1263
1641446100000.0,0.3696
1641447000000.0,0.9784
1641447900000.0,0.8264
1641449100000.0,0.6399
1641450000000.0,0.8963
1641451200000.0,0.5024
1641452100000.0,0.0877
1641453000000.0,0.0343
1641454500000.0,0.9426
1641455700000.0,0.2852
1641456600000.0,0.8422
1641457500000.0,0.9544
1641458100000.0,0.507
1641459000000.0,0.8734
1641460200000.0,0.2678
1641461400000.0,0.1314
1641461700000.0,0.7682
1641462000000.0,0.4877
1641462300000.0,0.7323
1641462900000.0,0.8833
1641463200000.0,0.6033
1641463800000.0,0.7937
1641464700000.0,0.0404
1641465300000.0,0.7611
1641466200000.0,0.1442
1641467100000.0,0.6456
1641468600000.0,0.4579
1641469500000.0,0.3625
1641470400000.0,0.8437
1641471300000.0,0.7603
1641472200000.0,0.6884
1641473100000.0,0.8885
1641473700000.0,0.1878
1641474000000.0,0.4033
1641474300000.0,0.6739
1641475200000.0,0.0423
1641475800000.0,0.9628
1641477000000.0,0.4772
1641477900000.0,0.5186
1641478800000.0,0.4668
1641479700000.0,0.6149
1641480000000.0,0.5312
1641480600000.0,0.0073
1641480900000.0,0.3361
1641481500000.0,0.484
1641482100000.0,0.5542
1641482700000.0,0.548
1641483300000.0,0.0238
1641484200000.0,0.8193
1641485100000.0,0.0583
1641485700000.0,0.6942
1641486300000.0,0.9108
1641486900000.0,0.6239
1641487800000.0,0.0979
1641489300000.0,0.103
1641490200000.0,0.4918
1641491100000.0,0.6104
1641492300000.0,0.0522
1641493500000.0,0.3992
1641495000000.0,0.5058
1641495900000.0,0.2057
1641496800000.0,0.975
1641497700000.0,0.548
1641498600000.0,0.0053
1641499800000.0,0.0818
1641500400000.0,0.5004
1641501300000.0,0.7824
1641502800000.0,0.4916
1641504600000.0,0.5526
1641506400000.0,0.2965
1641507900000.0,0.3209
1641510300000.0,0.1947
1641512700000.0,0.9608
1641514200000.0,0.9487
1641515100000.0,0.3435
1641516000000.0,0.2447
1641517500000.0,0.0918
1641518700000.0,0.013
1641519900000.0,0.4403
1641521400000.0,0.5207
1641523500000.0,0.8686
1641525000000.0,0.2413
1641525900000.0,0.9077
1641526200000.0,0.9443
1641526500000.0,0.3287
1641526800000.0,0.0444
1641527100000.0,0.766
1641527400000.0,0.1147
1641528000000.0,0.4563
1641528600000.0,0.5087
1641529200000.0,0.1631
1641529500000.0,0.406
1641530100000.0,0.4297
1641530400000.0,0.9072
1641530700000.0,0.5294
1641531000000.0,0.5881
1641531300000.0,0.1587
1641531900000.0,0.7232
1641532500000.0,0.7904
1641533100000.0,0.0888
1641534000000.0,0.7297
1641534900000.0,0.6929
1641535800000.0,0.4836
1641536400000.0,0.1319
1641537000000.0,0.4814
1641537600000.0,0.1487
1641537900000.0,0.2211
1641538800000.0,0.576
1641539400000.0,0.2235
1641540000000.0,0.513
1641540600000.0,0.9908
1641541500000.0,0.8863
1641542100000.0,0.8628
1641542700000.0,0.8716
1641543600000.0,0.3609
1641544200000.0,0.8033
1641544500000.0,0.9795
1641544800000.0,0.2739
1641545400000.0,0.2432
1641546300000.0,0.7958
1641546900000.0,0.515
1641547500000.0,0.5353
1641548100000.0,0.3991
1641548700000.0,0.5022
1641549900000.0,0.8603
1641550800000.0,0.7912
1641551700000.0,0.5583
1641553200000.0,0.8237
1641554100000.0,0.623
1641555900000.0,0.0257
1641557100000.0,0.1679
1641558600000.0,0.7408
1641559800000.0,0.272
1641561000000.0,0.6325
1641561600000.0,0.6873
1641562500000.0,0.766
1641562800000.0,0.0269
1641563100000.0,0.3461
1641563400000.0,0.6665
1641563700000.0,0.0302
1641564000000.0,0.283
1641564600000.0,0.3769
1641565200000.0,0.1948
1641565800000.0,0.9421
1641566100000.0,0.1951
1641566400000.0,0.2424
1641567000000.0,0.0267
1641567600000.0,0.4242
1641567900000.0,0.4163
1641568200000.0,0.7357
1641568800000.0,0.1366
1641569700000.0,0.0472
1641570000000.0,0.5822
1641570300000.0,0.9684
1641570600000.0,0.5556
1641570900000.0,0.2628
1641571200000.0,0.8434
1641571500000.0,0.4614
1641571800000.0,0.7127
1641572100000.0,0.4102
1641572400000.0,0.0688
1641572700000.0,0.7909
1641573000000.0,0.2907
1641573300000.0,0.9281
1641573900000.0,0.6488
1641574200000.0,0.1616
1641574500000.0,0.8211
1641574800000.0,0.3706
1641575400000.0,0.121
1641576000000.0,0.6528
1641576600000.0,0.3805
1641577500000.0,0.1368
1641578700000.0,0.2576
1641579900000.0,0.8403
1641580800000.0,0.8307
1641581700000.0,0.9066
1641582600000.0,0.6675
1641583800000.0,0.1649
1641585000000.0,0.5129
1641586500000.0,0.7985
1641587700000.0,0.3836
1641588900000.0,0.3539
1641590400000.0,0.2326
1641592500000.0,0.6726
1641593700000.0,0.6616
1641595500000.0,0.1031
1641596100000.0,0.5569
1641597000000.0,0.314
1641597900000.0,0.3649
1641599400000.0,0.555
1641600300000.0,0.3366
1641601200000.0,0.5224
1641602400000.0,0.3689
1641603300000.0,0.4614
1641603900000.0,0.6429
1641604800000.0,0.1818
1641606000000.0,0.4133
1641607500000.0,0.6343
1641609300000.0,0.0661
1641611100000.0,0.6343
1641612600000.0,0.9744
1641614400000.0,0.6186
1641616800000.0,0.6155
1641618600000.0,0.6444
1641621300000.0,0.7138
1641623700000.0,0.7026
1641625500000.0,0.7086
1641627600000.0,0.7548
1641629400000.0,0.4347
1641630000000.0,0.2809
1641630900000.0,0.3143
1641632100000.0,0.1582
1641633600000.0,0.8246
1641635100000.0,0.5631
1641636300000.0,0.7025
1641638700000.0,0.2282
1641639300000.0,0.2776
1641640200000.0,0.5679
1641641700000.0,0.0177
1641643500000.0,0.5407
1641644700000.0,0.361
1641645900000.0,0.3931
1641647400000.0,0.9551
1641648000000.0,0.3625
1641649200000.0,0.8706
1641649800000.0,0.8497
1641651300000.0,0.8101
1641652800000.0,0.6613
1641654300000.0,0.6977
1641654600000.0,0.8741
1641655500000.0,0.654
1641656700000.0,0.1299
1641657900000.0,0.2342
1641659100000.0,0.4999
1641659700000.0,0.8091
1641660600000.0,0.0467
1641661200000.0,0.3
1641661500000.0,0.995
1641662100000.0,0.0271
1641662700000.0,0.728
1641663300000.0,0.3732
1641663900000.0,0.0598
1641664200000.0,0.9887
1641664800000.0,0.1064
1641665100000.0,0.1708
1641665400000.0,0.9462
1641665700000.0,0.3882
1641666000000.0,0.0202
1641666300000.0,0.6147
1641666600000.0,0.1194
1641667200000.0,0.3539
1641667800000.0,0.8764
1641668400000.0,0.6815
1641668700000.0,0.3456
1641669000000.0,0.5878
1641669600000.0,0.3701
1641670200000.0,0.5715
1641671100000.0,0.6547
1641672000000.0,0.2447
1641672600000.0,0.5355
1641673800000.0,0.6393
1641674400000.0,0.1123
1641675900000.0,0.563
1641677100000.0,0.344
1641677700000.0,0.787
1641678300000.0,0.4185
1641678600000.0,0.6073
1641679200000.0,0.4393
1641680100000.0,0.3639
1641680700000.0,0.8226
1641681000000.0,0.8272
1641681600000.0,0.5146
1641682500000.0,0.6501
1641683700000.0,0.0318
1641684900000.0,0.8796
1641686400000.0,0.0651
1641687000000.0,0.5177
1641687300000.0,0.2285
1641688500000.0,0.4988
1641689700000.0,0.9534
1641690900000.0,0.4043
1641692400000.0,0.0644
1641693900000.0,0.9447
1641695100000.0,0.2172
1641696300000.0,0.2426
1641697200000.0,0.8754
1641698400000.0,0.9945
1641699900000.0,0.0662
1641701400000.0,0.9369
1641703200000.0,0.1899
1641705300000.0,0.001
1641706200000.0,0.1679
1641707700000.0,0.7879
1641708900000.0,0.7973
1641710700000.0,0.8764
1641712500000.0,0.0501
1641714900000.0,0.0077
1641716400000.0,0.7612
1641717300000.0,0.9344
1641719400000.0,0.8104
1641720300000.0,0.0685
1641721500000.0,0.1105
1641722700000.0,0.7261
1641723600000.0,0.3882
1641724800000.0,0.7146
1641726000000.0,0.5814
1641726900000.0,0.0406
1641728100000.0,0.5348
1641729900000.0,0.6294
1641731100000.0,0.3562
1641732900000.0,0.6972
1641734400000.0,0.6013
1641735000000.0,0.3296
1641735900000.0,0.151
1641736800000.0,0.2676
1641737700000.0,0.9457
1641739500000.0,0.5496
1641741000000.0,0.4139
1641741600000.0,0.8753
1641741900000.0,0.9222
1641742500000.0,0.2451
1641743400000.0,0.0245
1641744900000.0,0.8527
1641746100000.0,0.713
1641747300000.0,0.767
1641747900000.0,0.9215
1641748500000.0,0.8091
1641749400000.0,0.3419
1641750300000.0,0.9648
1641751200000.0,0.3168
1641752400000.0,0.4109
1641753000000.0,0.3488
1641753900000.0,0.7369
1641755100000.0,0.1065
1641756300000.0,0.7339
1641756600000.0,0.4597
1641757200000.0,0.6637
1641758100000.0,0.5959
1641758700000.0,0.075
1641759600000.0,0.1891
1641760800000.0,0.5237
1641762600000.0,0.6842
1641764700000.0,0.6246
1641766200000.0,0.634
1641768300000.0,0.9454
1641769200000.0,0.794
1641769800000.0,0.362
1641770700000.0,0.564
1641771600000.0,0.8516
1641772800000.0,0.6858
1641773400000.0,0.0952
1641774300000.0,0.0547
1641775500000.0,0.0765
1641776400000.0,0.0582
1641777900000.0,0.0666
1641779400000.0,0.2194
1641781200000.0,0.4105
1641782700000.0,0.1381
1641784200000.0,0.806
1641786600000.0,0.3464
1641788400000.0,0.8333
1641789300000.0,0.2073
1641790800000.0,0.4229
1641792900000.0,0.5107
1641794400000.0,0.208
1641795900000.0,0.8487
1641796800000.0,0.2535
1641798300000.0,0.3921
1641799500000.0,0.9081
1641801600000.0,0.4721
1641802800000.0,0.5396
1641804000000.0,0.7322
1641805200000.0,0.9027
1641806100000.0,0.222
1641807600000.0,0.3906
1641809700000.0,0.7782
1641811200000.0,0.5792
1641812700000.0,0.2776
1641813300000.0,0.1888
1641814200000.0,0.7889
1641815400000.0,0.783
1641816000000.0,0.6194
1641816600000.0,0.5147
1641817200000.0,0.8071
1641818100000.0,0.4504
1641818700000.0,0.6943
1641819000000.0,0.5504
1641819300000.0,0.4889
1641819600000.0,0.9692
1641819900000.0,0.594
1641820500000.0,0.1822
1641820800000.0,0.6323
1641821400000.0,0.6915
1641822000000.0,0.8491
1641822600000.0,0.0188
1641822900000.0,0.5083
1641823500000.0,0.5284
1641824100000.0,0.0972
1641824400000.0,0.434
1641824700000.0,0.8154
1641825000000.0,0.166
1641825300000.0,0.0812
1641825600000.0,0.4911
1641825900000.0,0.351
1641826200000.0,0.0453
1641826500000.0,0.1061
1641826800000.0,0.4242
1641827100000.0,0.4105
1641827400000.0,0.3298
1641827700000.0,0.4342
1641828300000.0,0.3345
1641828900000.0,0.8842
1641829200000.0,0.3987
1641829800000.0,0.0819
1641830400000.0,0.7541
1641831000000.0,0.7234
1641831600000.0,0.1018
1641831900000.0,0.5463
1641832500000.0,0.8067
1641832800000.0,0.337
1641833100000.0,0.7408
1641833700000.0,0.4762
1641834300000.0,0.7354
1641834900000.0,0.4949
1641835500000.0,0.2251
1641835800000.0,0.2189
1641836100000.0,0.6541
1641836400000.0,0.5273
1641836700000.0,0.7429
1641837000000.0,0.8918
1641837300000.0,0.689
1641837900000.0,0.8192
1641838800000.0,0.0691
1641839700000.0,0.5949
1641840300000.0,0.0477
1641840900000.0,0.1144
1641841500000.0,0.3271
1641842400000.0,0.2017
1641843300000.0,0.3226
1641844500000.0,0.1465
1641845100000.0,0.7117
1641846000000.0,0.6867
1641847200000.0,0.3069
1641848100000.0,0.276
1641848700000.0,0.2936
1641849000000.0,0.0908
1641850200000.0,0.5592
1641851700000.0,0.8093
1641853200000.0,0.6181
1641855000000.0,0.9824
1641856200000.0,0.9986
1641857700000.0,0.7304
1641859500000.0,0.6333
1641861300000.0,0.726
1641863100000.0,0.3802
1641864600000.0,0.5587
1641864900000.0,0.8828
1641865800000.0,0.3963
1641867600000.0,0.016
1641868200000.0,0.4025
1641868800000.0,0.2886
1641869400000.0,0.5355
1641870000000.0,0.371
1641871200000.0,0.5466
1641873000000.0,0.1466
1641874200000.0,0.5568
1641875400000.0,0.8246
1641876600000.0,0.1594
1641877500000.0,0.7621
1641878700000.0,0.4461
1641880200000.0,0.4713
1641882000000.0,0.3342
1641884100000.0,0.4473
1641885300000.0,0.4411
1641886800000.0,0.0352
1641888300000.0,0.3983
1641888900000.0,0.0463
1641889500000.0,0.8296
1641889800000.0,0.2614
1641890400000.0,0.8249
1641890700000.0,0.2654
1641891600000.0,0.3347
1641892500000.0,0.6553
1641893400000.0,0.3763
1641894600000.0,0.6216
1641895800000.0,0.8389
1641896400000.0,0.6724
1641897300000.0,0.5226
1641898500000.0,0.9072
1641899100000.0,0.9176
1641899700000.0,0.8223
1641900900000.0,0.0766
1641902400000.0,0.2765
1641903600000.0,0.0524
1641905100000.0,0.2662
1641906900000.0,0.5979
1641908100000.0,0.7871
1641909000000.0,0.0723
1641910200000.0,0.783
1641911100000.0,0.3394
1641911400000.0,0.4101
1641911700000.0,0.4904
1641912000000.0,0.4556
1641912600000.0,0.4852
1641912900000.0,0.2564
1641913500000.0,0.6604
1641913800000.0,0.9567
1641914400000.0,0.5104
1641915000000.0,0.5512
1641915300000.0,0.1005
1641915900000.0,0.3646
1641916800000.0,0.2197
1641917100000.0,0.2156
1641917400000.0,0.3758
1641917700000.0,0.0291
1641918000000.0,0.5615
1641918300000.0,0.2091
1641918600000.0,0.1046
1641918900000.0,0.1527
1641919200000.0,0.7646
1641919500000.0,0.8111
1641919800000.0,0.3549
1641920400000.0,0.6541
1641920700000.0,0.0959
1641921300000.0,0.9418
1641921900000.0,0.3352
1641922200000.0,0.2786
1641922500000.0,0.044
1641923100000.0,0.6161
1641924000000.0,0.5286
1641924900000.0,0.9681
1641925800000.0,0.1576
1641926400000.0,0.3319
1641927300000.0,0.9484
1641928200000.0,0.7452
1641929400000.0,0.3148
1641930300000.0,0.0401
1641930900000.0,0.9859
1641931800000.0,0.2458
1641932700000.0,0.2097
1641934200000.0,0.0359
1641935400000.0,0.5819
1641937200000.0,0.2765
1641939000000.0,0.2651
1641941100000.0,0.4779
1641942600000.0,0.7542
1641944100000.0,0.2029
1641945300000.0,0.5725
1641946200000.0,0.6705
1641947100000.0,0.9704
1641948300000.0,0.3052
1641949500000.0,0.148
1641950400000.0,0.3585
1641952800000.0,0.9675
1641954900000.0,0.774
1641955800000.0,0.3043
1641957600000.0,0.0817
1641959400000.0,0.4726
1641961200000.0,0.8251
1641962700000.0,0.6545
1641965100000.0,0.2939
1641967500000.0,0.0352
1641969300000.0,0.6916
1641970800000.0,0.0742
1641972000000.0,0.4313
1641973200000.0,0.7035
1641975000000.0,0.2574
1641976200000.0,0.4958
1641978000000.0,0.913
1641978900000.0,0.0352
1641979800000.0,0.3331
1641980400000.0,0.8805
1641981600000.0,0.2367
1641982200000.0,0.5517
1641982800000.0,0.4915
1641984000000.0,0.9456
1641985500000.0,0.0341
1641987300000.0,0.6457
1641987600000.0,0.0248
1641987900000.0,0.057
1641988200000.0,0.3293
1641988500000.0,0.5686
1641989100000.0,0.2968
1641990000000.0,0.6942
1641990600000.0,0.1667
1641990900000.0,0.6233
1641991500000.0,0.0696
1641992400000.0,0.3913
1641992700000.0,0.4322
1641993000000.0,0.4073
1641993900000.0,0.6845
1641994500000.0,0.8748
1641994800000.0,0.8717
1641995100000.0,0.3621
1641995400000.0,0.6675
1641995700000.0,0.6669
1641996000000.0,0.8258
1641996300000.0,0.4615
1641996600000.0,0.3147
1641997200000.0,0.8933
1641997800000.0,0.1602
1641998100000.0,0.8141
1641998700000.0,0.0475
1641999300000.0,0.1471
1642000200000.0,0.9388
1642001100000.0,0.3411
1642001700000.0,0.4091
1642002000000.0,0.5775
1642002300000.0,0.3424
1642002900000.0,0.0907
1642003500000.0,0.722
1642004100000.0,0.4591
1642004400000.0,0.4505
1642005300000.0,0.0921
1642006500000.0,0.6662
1642008000000.0,0.596
1642008900000.0,0.8895
1642010100000.0,0.2339
1642011000000.0,0.5647
1642011900000.0,0.4205
1642012800000.0,0.5672
1642013700000.0,0.2136
1642014900000.0,0.2891
1642016400000.0,0.6761
1642018200000.0,0.8577
1642020600000.0,0.3161
1642020900000.0,0.6915
1642021800000.0,0.3982
1642022700000.0,0.3312
1642023000000.0,0.8007
1642023600000.0,0.8966
1642024500000.0,0.0088
1642026600000.0,0.6051
1642028400000.0,0.2407
1642029900000.0,0.2955
1642031400000.0,0.2405
1642032600000.0,0.2728
1642033800000.0,0.3344
1642035300000.0,0.276
1642037100000.0,0.9999
1642038000000.0,0.7664
1642039500000.0,0.8261
1642041900000.0,0.0775
1642043700000.0,0.4691
1642045200000.0,0.2507
1642047300000.0,0.6312
1642049100000.0,0.367
1642050900000.0,0.881
1642053000000.0,0.5994
1642055400000.0,0.5579
1642057200000.0,0.4931
1642059600000.0,0.3125
1642060800000.0,0.0176
1642062000000.0,0.4144
1642063500000.0,0.5755
1642065000000.0,0.1471
1642066200000.0,0.2896
1642067100000.0,0.889
1642068600000.0,0.2127
1642069800000.0,0.7506
1642071300000.0,0.3563
1642072200000.0,0.1921
1642072800000.0,0.146
1642073400000.0,0.1709
1642074600000.0,0.7607
1642075800000.0,0.6676
1642077000000.0,0.7135
1642079100000.0,0.6355
1642080900000.0,0.673
1642082100000.0,0.6131
1642083000000.0,0.7541
1642083600000.0,0.3362
1642083900000.0,0.6405
1642084500000.0,0.9101
1642084800000.0,0.1048
1642085100000.0,0.1659
1642085400000.0,0.8574
1642086000000.0,0.356
1642086600000.0,0.5958
1642086900000.0,0.8952
1642087200000.0,0.3209
1642087500000.0,0.352
1642087800000.0,0.7764
1642088100000.0,0.8006
1642088400000.0,0.4085
1642088700000.0,0.5135
1642089300000.0,0.0955
1642089600000.0,0.199
1642089900000.0,0.3297
1642090200000.0,0.8869
1642090500000.0,0.6161
1642091100000.0,0.5419
1642091700000.0,0.0663
1642092600000.0,0.5829
1642093500000.0,0.4143
1642094100000.0,0.8509
1642094400000.0,0.2832
1642094700000.0,0.5771
1642095300000.0,0.5217
1642095900000.0,0.7284
1642096200000.0,0.1339
1642096800000.0,0.858
1642097700000.0,0.0696
1642098900000.0,0.527
1642099800000.0,0.9652
1642100700000.0,0.7681
1642101600000.0,0.3037
1642102500000.0,0.7476
1642103100000.0,0.1599
1642103700000.0,0.1824
1642104300000.0,0.6371
1642104600000.0,0.2069
1642105200000.0,0.7775
1642106400000.0,0.7641
1642107600000.0,0.8098
1642108800000.0,0.4517
1642110600000.0,0.3574
1642112400000.0,0.8647
1642113900000.0,0.4854
1642115400000.0,0.8335
1642116900000.0,0.6328
1642118400000.0,0.372
1642119000000.0,0.2542
1642119900000.0,0.4077
1642121100000.0,0.9233
1642122600000.0,0.6484
1642124700000.0,0.5859
1642126500000.0,0.4013
1642127700000.0,0.3114
1642129200000.0,0.1325
1642131300000.0,0.2648
1642133700000.0,0.5907
1642134900000.0,0.1247
1642137000000.0,0.7414
1642138800000.0,0.0257
1642140300000.0,0.3332
1642141500000.0,0.655
1642143000000.0,0.3075
1642144800000.0,0.432
1642146300000.0,0.1402
1642147500000.0,0.4676
1642148100000.0,0.9547
1642149000000.0,0.7725
1642149900000.0,0.7494
1642150800000.0,0.052
1642151700000.0,0.9955
1642152900000.0,0.7604
1642154400000.0,0.9589
1642155900000.0,0.943
1642157100000.0,0.2792
1642157700000.0,0.1866
1642158000000.0,0.6283
1642158300000.0,0.5089
1642158600000.0,0.3006
1642159200000.0,0.7991
1642159800000.0,0.885
1642160400000.0,0.4684
1642161000000.0,0.7245
1642161600000.0,0.0371
1642162200000.0,0.3653
1642162500000.0,0.5742
1642163100000.0,0.4912
1642163700000.0,0.5776
1642164600000.0,0.7508
1642165500000.0,0.7494
1642166100000.0,0.1781
1642166700000.0,0.6743
1642167600000.0,0.2668
1642168200000.0,0.809
1642169100000.0,0.1964
1642169400000.0,0.839
1642170300000.0,0.1563
1642171200000.0,0.3863
1642171800000.0,0.2849
1642172100000.0,0.7845
1642172400000.0,0.0366
1642172700000.0,0.9508
1642173000000.0,0.9869
1642173300000.0,0.4963
1642173600000.0,0.8948
1642173900000.0,0.4515
1642174500000.0,0.3174
1642175100000.0,0.8331
1642175700000.0,0.249
1642176300000.0,0.2328
1642176900000.0,0.8718
1642177800000.0,0.3526
1642178400000.0,0.9347
1642179000000.0,0.1029
1642179900000.0,0.2942
1642181100000.0,0.9966
1642182300000.0,0.9022
1642183500000.0,0.4109
1642184400000.0,0.3895
1642185600000.0,0.946
1642186500000.0,0.7284
1642187700000.0,0.8256
1642189200000.0,0.8252
1642190400000.0,0.4379
1642191900000.0,0.4792
1642193700000.0,0.7296
1642194900000.0,0.8476
1642196400000.0,0.4117
1642197600000.0,0.8334
1642199400000.0,0.911
1642201200000.0,0.9067
1642202700000.0,0.7316
1642204200000.0,0.1724
1642205400000.0,0.3002
1642207500000.0,0.8922
1642209600000.0,0.0062
1642211100000.0,0.4728
1642213500000.0,0.1614
1642216500000.0,0.5274
1642218600000.0,0.9058
1642219800000.0,0.7163
1642220700000.0,0.7004
1642221300000.0,0.2305
1642222800000.0,0.4367
1642225200000.0,0.0881
1642227300000.0,0.7403
1642229400000.0,0.1608
1642231200000.0,0.7237
1642233600000.0,0.6124
1642236000000.0,0.273
1642238100000.0,0.3144
1642239900000.0,0.6285
1642241400000.0,0.1251
1642242000000.0,0.4928
1642242900000.0,0.8419
1642244700000.0,0.5355
1642246500000.0,0.6128
1642248300000.0,0.639
1642249800000.0,0.8868
1642250400000.0,0.4326
1642250700000.0,0.2215
1642251000000.0,0.4772
1642251900000.0,0.4704
1642253100000.0,0.4224
1642253700000.0,0.5367
1642254900000.0,0.1109
1642256100000.0,0.4816
1642257000000.0,0.6161
1642257900000.0,0.2127
1642258200000.0,0.5509
1642258800000.0,0.9645
1642260000000.0,0.5638
1642260900000.0,0.0314
1642261800000.0,0.9378
1642262400000.0,0.2553
1642263300000.0,0.2213
1642264500000.0,0.449
1642266300000.0,0.0846
1642267500000.0,0.6803
1642268700000.0,0.2305
1642269000000.0,0.3526
1642269900000.0,0.4347
1642270800000.0,0.977
1642273200000.0,0.0891
1642275000000.0,0.7108
1642276200000.0,0.8943
1642277100000.0,0.4119
1642277700000.0,0.6763
1642278600000.0,0.8285
1642279800000.0,0.0751
1642281000000.0,0.3925
1642282200000.0,0.5491
1642282800000.0,0.4447
1642283400000.0,0.8204
1642284900000.0,0.803
1642286100000.0,0.3835
1642287900000.0,0.5679
1642289700000.0,0.4356
1642290600000.0,0.3637
1642291800000.0,0.9668
1642293900000.0,0.8276
1642296000000.0,0.631
1642298700000.0,0.5061
1642301100000.0,0.5183
1642302000000.0,0.7223
1642303500000.0,0.615
1642305600000.0,0.2082
1642306500000.0,0.7919
1642308600000.0,0.4218
1642311000000.0,0.7811
1642313400000.0,0.8388
1642315200000.0,0.7396
1642316700000.0,0.4459
1642318500000.0,0.8367
1642320600000.0,0.258
1642322400000.0,0.7584
1642323900000.0,0.7326
1642326300000.0,0.0554
1642328700000.0,0.8302
1642330500000.0,0.5153
1642331100000.0,0.4173
1642332000000.0,0.0463
1642332900000.0,0.6012
1642334700000.0,0.0323
1642335900000.0,0.2419
1642337700000.0,0.0707
1642338900000.0,0.9123
1642339500000.0,0.2635
1642339800000.0,0.1593
1642340100000.0,0.5278
1642340700000.0,0.4048
1642341600000.0,0.6709
1642341900000.0,0.3964
1642342200000.0,0.2911
1642342800000.0,0.2696
1642343400000.0,0.186
1642343700000.0,0.0121
1642344300000.0,0.1985
1642345500000.0,0.8627
1642347000000.0,0.8292
1642348200000.0,0.3326
1642349400000.0,0.9551
1642350300000.0,0.2151
1642351200000.0,0.7275
1642352700000.0,0.0912
1642354800000.0,0.5539
1642355400000.0,0.9953
1642356600000.0,0.3136
1642358400000.0,0.3131
1642359900000.0,0.3732
1642361100000.0,0.7133
1642362600000.0,0.0441
1642363500000.0,0.6879
1642364400000.0,0.0693
1642365900000.0,0.7838
1642368000000.0,0.4842
1642370400000.0,0.2295
1642371600000.0,0.4836
1642374000000.0,0.6024
1642375200000.0,0.7378
1642377000000.0,0.1355
1642378500000.0,0.2873
1642379700000.0,0.5887
1642381500000.0,0.4016
1642383000000.0,0.5351
1642384800000.0,0.6663
1642385700000.0,0.1393
1642388100000.0,0.4161
1642390200000.0,0.5878
1642390800000.0,0.9532
1642392000000.0,0.4351
1642392900000.0,0.185
1642394400000.0,0.3001
1642395900000.0,0.9123
1642396800000.0,0.3472
1642397700000.0,0.8523
1642398900000.0,0.832
1642399800000.0,0.7645
1642400700000.0,0.8796
1642402500000.0,0.6212
1642403700000.0,0.1258
1642405500000.0,0.5826
1642406700000.0,0.8925
1642407900000.0,0.7028
1642408800000.0,0.4344
1642410300000.0,0.8674
1642411800000.0,0.5485
1642413900000.0,0.9046
1642415400000.0,0.0036
1642416600000.0,0.3088
1642418400000.0,0.027
1642419900000.0,0.7612
1642421400000.0,0.4179
1642422000000.0,0.5026
1642422600000.0,0.3745
1642423500000.0,0.0308
1642424700000.0,0.1608
1642426200000.0,0.6893
1642428000000.0,0.6296
1642429500000.0,0.7782
1642431300000.0,0.4488
1642432200000.0,0.7414
1642432500000.0,0.5948
1642433700000.0,0.2086
1642434900000.0,0.7734
1642435800000.0,0.2104
1642436100000.0,0.0951
1642436400000.0,0.9847
1642437000000.0,0.9856
1642437900000.0,0.5727
1642438800000.0,0.3841
1642439400000.0,0.8674
1642440000000.0,0.7238
1642440600000.0,0.0374
1642440900000.0,0.3658
1642441800000.0,0.7957
1642442700000.0,0.2603
1642443300000.0,0.2695
1642443900000.0,0.2777
1642444800000.0,0.8304
1642445700000.0,0.3964
1642446600000.0,0.0824
1642447800000.0,0.4968
1642449600000.0,0.1012
1642451400000.0,0.9518
1642452600000.0,0.0688
1642454400000.0,0.4627
1642455000000.0,0.8688
1642455600000.0,0.159
1642455900000.0,0.826
1642456800000.0,0.3825
1642458000000.0,0.0737
1642458600000.0,0.4664
1642458900000.0,0.1408
1642459200000.0,0.2691
1642459800000.0,0.2242
1642460400000.0,0.3153
1642461600000.0,0.2122
1642463400000.0,0.6074
1642464600000.0,0.1983
1642465500000.0,0.6769
1642467300000.0,0.2014
1642468800000.0,0.4464
1642470600000.0,0.8256
1642472700000.0,0.7594
1642474500000.0,0.1991
1642476900000.0,0.3448
1642477500000.0,0.3126
1642478700000.0,0.6175
1642479900000.0,0.6068
1642481100000.0,0.3877
1642482900000.0,0.9962
1642485300000.0,0.6788
1642487400000.0,0.777
1642488900000.0,0.8941
1642490400000.0,0.5637
1642491000000.0,0.3981
1642492200000.0,0.982
1642493400000.0,0.1646
1642493700000.0,0.5344
1642494300000.0,0.6873
1642495200000.0,0.4775
1642496100000.0,0.0587
1642497000000.0,0.9101
1642497600000.0,0.0775
1642497900000.0,0.2091
1642498200000.0,0.7087
1642498500000.0,0.1498
1642498800000.0,0.8708
1642499700000.0,0.8292
1642500600000.0,0.1964
1642502100000.0,0.4565
1642503600000.0,0.8345
1642504800000.0,0.791
1642505700000.0,0.3132
1642506900000.0,0.6459
1642507500000.0,0.3206
1642508400000.0,0.4519
1642509600000.0,0.1415
1642510500000.0,0.5797
1642511700000.0,0.4898
1642512000000.0,0.34
1642512600000.0,0.1296
1642513200000.0,0.4895
1642513800000.0,0.3802
1642514700000.0,0.9012
1642515600000.0,0.2018
1642516200000.0,0.8585
1642516500000.0,0.1984
1642517100000.0,0.9058
1642517400000.0,0.2945
1642518000000.0,0.732
1642518600000.0,0.572
1642518900000.0,0.7694
