timestamp,btc_short_liquidations_usd
1632050400000.0,711351741.56
1632051600000.0,703028846.2
1632051900000.0,1925704259.06
1632052200000.0,680667826.29
1632052500000.0,1202997001.58
1632053100000.0,1429305051.14
1632053700000.0,515619219.95
1632054000000.0,500564691.88
1632054600000.0,561439088.34
1632054900000.0,481380127.33
1632055200000.0,529981969.76
1632056100000.0,915598431.21
1632057000000.0,630301216.67
1632058200000.0,606883665.29
1632059400000.0,813507267.77
1632060600000.0,525292779.15
1632061200000.0,481120164.03
1632062400000.0,1257763133.16
1632063000000.0,572895006.35
1632063900000.0,78822940.46
1632064800000.0,520363230.93
1632066000000.0,775604024.68
1632067500000.0,489203058.05
1632068400000.0,66968339.02
1632069600000.0,539048069.65
1632071100000.0,707307920.15
1632072600000.0,521229715.53
1632073500000.0,153602011.77
1632074400000.0,108557528.79
1632075600000.0,2761285464.92
1632076500000.0,537771253.7
1632077400000.0,371553515.36
1632078900000.0,503182509.53
1632080400000.0,474911975.08
1632081600000.0,337077296.17
1632082200000.0,399243798.04
1632084300000.0,99714590.04
1632086100000.0,539241062.14
1632087900000.0,59853119.74
1632089400000.0,1233839200.82
1632090300000.0,337976476.63
1632090900000.0,538572423.68
1632091500000.0,934037100.66
1632091800000.0,522489586.76
1632092400000.0,278135100.81
1632093300000.0,1569046151.36
1632094500000.0,831279810.5
1632096300000.0,975478424.82
1632097500000.0,17398966.81
1632098100000.0,383371970.4
1632098700000.0,131014493.61
1632099900000.0,324609863.35
1632101400000.0,655816807.26
1632103200000.0,572848458.06
1632104700000.0,3196842979.49
1632105300000.0,1374330262.25
1632105600000.0,853796374.45
1632105900000.0,778917702.92
1632106200000.0,714951344.88
1632106800000.0,3216873339.8
1632107100000.0,924476530.69
1632107400000.0,92707822.19
1632107700000.0,1073757380.15
1632108300000.0,520111792.52
1632108900000.0,582401021.33
1632109800000.0,897986165.99
1632110700000.0,530707077.28
1632111300000.0,1293367423.75
1632112200000.0,608137323.21
1632113100000.0,82645185.55
1632114300000.0,489570461.03
1632115800000.0,491075794.84
1632117000000.0,35117958.07
1632118500000.0,465814517.45
1632119700000.0,76085240.93
1632120900000.0,513290828.34
1632121500000.0,933649875.6
1632122700000.0,1820654020.49
1632123300000.0,3584082840.53
1632123600000.0,91143701.25
1632123900000.0,622551129.33
1632124200000.0,90147692.39
1632124800000.0,1728295267.04
1632125400000.0,612768475.34
1632126000000.0,1180479192.7
1632126900000.0,344896798.36
1632127500000.0,536533508.62
1632128400000.0,102534994.36
1632129000000.0,507934486.69
1632130200000.0,461665253.77
1632131100000.0,762160104.55
1632132000000.0,519797964.68
1632132600000.0,1758206100.38
1632132900000.0,5018549540.53
1632133200000.0,497750936.07
1632133500000.0,474287263.47
1632133800000.0,787490511.17
1632134100000.0,760225477.3
1632134400000.0,480717771.64
1632134700000.0,3393211211.57
1632135000000.0,695319428.15
1632135600000.0,633984635.53
1632135900000.0,1679228092.92
1632136200000.0,882887183.26
1632136500000.0,169344938.96
1632137100000.0,2306315544.71
1632137400000.0,3952252748.98
1632137700000.0,667165928.0
1632138000000.0,1756943345.79
1632138300000.0,1477405683.39
1632138600000.0,1807114763.32
1632138900000.0,1022102947.98
1632139200000.0,993249845.28
1632139500000.0,553493223.32
1632139800000.0,628099920.05
1632140100000.0,1279659975.42
1632140400000.0,1167322201.73
1632140700000.0,1971155028.65
1632141000000.0,2136955195.38
1632141300000.0,2117691455.39
1632141600000.0,11707153691.75
1632141900000.0,806814774.6
1632142200000.0,2772017318.25
1632142500000.0,551539540.78
1632142800000.0,605592399.35
1632143100000.0,585814940.97
1632143400000.0,636687683.19
1632143700000.0,8166469557.43
1632144000000.0,718947911.55
1632144300000.0,290670257.91
1632144900000.0,1303341120.69
1632145500000.0,61348905.22
1632145800000.0,1239541435.02
1632146100000.0,607968949.12
1632146400000.0,604194226.79
1632147000000.0,845659772.33
1632147600000.0,1790653583.46
1632148200000.0,478681668.14
1632148800000.0,597413147.07
1632149100000.0,477811702.41
1632149400000.0,1324174616.64
1632150300000.0,1201138467.69
1632150600000.0,1509190303.3
1632150900000.0,527538946.07
1632151800000.0,731974765.7
1632152400000.0,546447533.35
1632153300000.0,1004787518.69
1632153600000.0,643941114.68
1632154200000.0,521416392.93
1632154800000.0,2762220233.56
1632155400000.0,613738060.48
1632156300000.0,520488445.43
1632157200000.0,478907890.98
1632158100000.0,701338412.53
1632159300000.0,1938749662.36
1632159900000.0,540461000.61
1632161100000.0,496939006.75
1632162000000.0,471242150.36
1632162300000.0,673147263.31
1632162900000.0,766958997.9
1632163200000.0,1059697861.02
1632163800000.0,588319255.91
1632164400000.0,743626582.65
1632165000000.0,151537983.11
1632165300000.0,542373791.32
1632165600000.0,708869234.83
1632165900000.0,6603510325.93
1632166500000.0,1675341163.86
1632167100000.0,1374575258.62
1632167700000.0,294575163.79
1632168300000.0,513715062.88
1632169500000.0,884169510.9
1632170700000.0,513608897.15
1632171300000.0,1866038947.7
1632171900000.0,1081912425.75
1632172800000.0,562436634.15
1632174600000.0,39518577.33
1632175800000.0,829945276.24
1632177600000.0,1189414930.79
1632178500000.0,1357986501.09
1632178800000.0,660400453.72
1632179100000.0,501786811.98
1632179400000.0,605257211.33
1632179700000.0,1061676404.13
1632180300000.0,817253722.63
1632180600000.0,42705528.09
1632180900000.0,472472284.65
1632181200000.0,2000672519.26
1632181800000.0,895365456.96
1632182400000.0,1032121537.62
1632183000000.0,2523872364.34
1632183300000.0,2261633267.49
1632183600000.0,4637769424.58
1632183900000.0,14578442944.68
1632184200000.0,1185414892.67
1632184500000.0,18350831680.52
1632184800000.0,1685747324.96
1632185100000.0,578719347.22
1632185400000.0,662125854.22
1632186000000.0,1414733525.48
1632186300000.0,621238631.15
1632186900000.0,3267515092.39
1632187500000.0,1449929146.11
1632187800000.0,1351665538.67
1632188100000.0,3265540630.93
1632188700000.0,612415296.11
1632189300000.0,2990974700.05
1632189900000.0,1102112549.62
1632190500000.0,452852761.26
1632191100000.0,498978677.89
1632191700000.0,1309715447.61
1632192600000.0,566409049.83
1632193200000.0,675475503.41
1632194400000.0,502620237.65
1632195300000.0,219023984.44
1632196200000.0,409692950.73
1632197100000.0,559561789.63
1632197400000.0,522693130.61
1632198000000.0,500945550.17
1632198600000.0,477531795.7
1632199500000.0,927706447.07
1632200700000.0,493850428.18
1632201600000.0,1117977514.15
1632202200000.0,50430120.89
1632203400000.0,1278998378.49
1632204000000.0,1068794409.74
1632204600000.0,457785975.13
1632205500000.0,1834991057.18
1632206100000.0,525804776.35
1632206700000.0,435544227.58
1632207300000.0,290157572.66
1632208500000.0,185515469.07
1632209700000.0,1744117001.23
1632210300000.0,478865993.23
1632210600000.0,1575231475.81
1632211200000.0,435245709.31
1632211800000.0,465813980.39
1632212700000.0,528986578.53
1632213300000.0,1277850960.68
1632213900000.0,563634425.13
1632214500000.0,616989496.16
1632215100000.0,264147210.67
1632216300000.0,330642096.7
1632217800000.0,534284003.82
1632218700000.0,26965714.82
1632219900000.0,924362086.59
1632220800000.0,1800396350.03
1632221400000.0,474763695.02
1632222000000.0,579772440.29
1632222900000.0,1473682657.28
1632224100000.0,513075752.91
1632225300000.0,512592357.31
1632225900000.0,64232549.24
1632226500000.0,798065176.4
1632226800000.0,494486529.89
1632227400000.0,440648885.46
1632228000000.0,531387809.99
1632228900000.0,849012985.0
1632229800000.0,289920796.24
1632230400000.0,707371017.95
1632231300000.0,1782879246.93
1632231900000.0,545728786.82
1632232500000.0,550514032.1
1632233100000.0,1395686566.6
1632233400000.0,255023072.42
1632233700000.0,1104208295.92
1632234300000.0,522115567.63
1632234600000.0,612974589.73
1632235500000.0,1300971679.33
1632236100000.0,467711118.97
1632236400000.0,501876297.31
1632236700000.0,1213738790.17
1632237000000.0,426592761.99
1632237600000.0,4673407536.74
1632238500000.0,799812315.78
1632238800000.0,615741856.82
1632239400000.0,1025792145.11
1632240300000.0,615465542.71
1632240900000.0,534784829.33
1632241200000.0,1551262999.24
1632241800000.0,638367875.96
1632242400000.0,552264606.11
1632242700000.0,768765583.14
1632243300000.0,859629768.34
1632243900000.0,273046956.12
1632244200000.0,582237158.17
1632244800000.0,1342047723.45
1632245100000.0,2410540699.81
1632245400000.0,1068219863.85
1632246000000.0,160548314.7
1632246300000.0,729134021.73
1632246600000.0,749953209.94
1632246900000.0,1213290360.05
1632247200000.0,974008630.97
1632247500000.0,13243986095.3
1632248100000.0,6530353066.97
1632248400000.0,718158251.43
1632248700000.0,1066467931.7
1632249300000.0,19054958.32
1632249900000.0,904158451.08
1632250500000.0,989926398.32
1632251100000.0,926020781.61
1632251700000.0,446195725.49
1632252000000.0,7370603135.63
1632252900000.0,513000056.69
1632253500000.0,594725044.51
1632254400000.0,718445995.53
1632255000000.0,600446379.79
1632255300000.0,770327042.65
1632255900000.0,683920284.47
1632256200000.0,790735646.44
1632256500000.0,706701115.5
1632256800000.0,1165163724.3
1632257100000.0,996181927.98
1632257400000.0,653082909.02
1632257700000.0,396445877.42
1632258000000.0,861699469.62
1632258300000.0,1117703905.33
1632258600000.0,658789705.51
1632258900000.0,3447447402.47
1632259200000.0,54905496102.28
1632259500000.0,1102019527.72
1632259800000.0,3511672522.0
1632260100000.0,444383782.14
1632260400000.0,4451061620.54
1632260700000.0,808611915.54
1632261000000.0,572772387.96
1632261600000.0,715419660.94
1632262200000.0,142688194.11
1632262800000.0,461131305.41
1632263100000.0,494401149.49
1632263400000.0,539529103.08
1632263700000.0,339821372.01
1632264300000.0,733331246.74
1632264900000.0,505524057.12
1632265200000.0,458486764.75
1632265500000.0,2643483678.92
1632266100000.0,474983697.1
1632266400000.0,640728083.26
1632267000000.0,608810654.19
1632267300000.0,767377882.13
1632267900000.0,50408316.37
1632268200000.0,3723352842.94
1632268800000.0,2695407686.76
1632269100000.0,259262113.81
1632269400000.0,3045325475.2
1632269700000.0,412165020.64
1632270000000.0,478909201.4
1632270600000.0,863321889.2
1632271200000.0,278326773.03
1632271800000.0,2124943175.83
1632272400000.0,766700855.18
1632272700000.0,9427530716.98
1632273000000.0,810455212.83
1632273300000.0,2323627856.1
1632273600000.0,457788335.43
1632273900000.0,656573736.22
1632274500000.0,755970207.87
1632275100000.0,1002807431.81
1632275400000.0,594852416.84
1632276000000.0,467613107.68
1632276600000.0,567260159.38
1632277500000.0,467985824.87
1632278100000.0,379822314.41
1632279000000.0,910291855.89
1632280200000.0,985858393.85
1632281100000.0,456323502.01
1632282000000.0,595739438.63
1632282900000.0,564502845.11
1632283800000.0,365415958.43
1632285000000.0,551091424.25
1632285600000.0,635612498.92
1632287100000.0,669854552.39
1632288300000.0,535968981.19
1632289200000.0,731306854.74
1632290400000.0,1009858399.92
1632291900000.0,407544583.76
1632292500000.0,343007252.54
1632293100000.0,223363885.68
1632294000000.0,504984284.05
1632294600000.0,212156557.13
1632296100000.0,1179412454.45
1632296400000.0,2181897961.58
1632297000000.0,679027842.29
1632297900000.0,497838356.22
1632298800000.0,478620287.84
1632299700000.0,390466006.07
1632300900000.0,533871155.41
1632301800000.0,270341523.49
1632302700000.0,520415549.12
1632303900000.0,566629315.14
1632305100000.0,551554045.45
1632306600000.0,425943495.05
1632307200000.0,422343589.43
1632307500000.0,729243110.48
1632308100000.0,442566127.64
1632309000000.0,463100561.49
1632310200000.0,582460742.8
1632310800000.0,613385510.27
1632311400000.0,22092324.74
1632312300000.0,645240780.79
1632313500000.0,332454488.0
1632314400000.0,188506600.43
1632315600000.0,5589791137.99
1632316200000.0,510595049.67
1632316500000.0,562032062.57
1632317100000.0,619280854.9
1632317700000.0,677357243.93
1632318600000.0,1043304999.3
1632319200000.0,506333807.08
1632319800000.0,118049136.14
1632320700000.0,607075232.17
1632321300000.0,745020398.89
1632322500000.0,2140212822.27
1632323400000.0,584198864.41
1632324000000.0,3660492028.51
1632324600000.0,2570032025.42
1632324900000.0,745165467.57
1632325200000.0,434020508.39
1632325500000.0,2129644839.85
1632326100000.0,432587475.65
1632326400000.0,481235949.44
1632326700000.0,1689131687.04
1632327300000.0,625461890.66
1632327900000.0,459862928.03
1632328500000.0,509820095.22
1632329100000.0,109976541.82
1632330000000.0,563679145.1
1632330600000.0,477185781.31
1632331200000.0,489516619.36
1632331500000.0,738766505.84
1632332100000.0,484853217.32
1632332700000.0,18970552207.78
1632333900000.0,1568413350.65
1632334200000.0,681333037.21
1632334500000.0,660134400.15
1632334800000.0,761939334.24
1632335400000.0,659715739.16
1632335700000.0,1901269409.13
1632336300000.0,483474813.63
1632336600000.0,423025764.56
1632336900000.0,555326583.49
1632337200000.0,1121426956.47
1632337800000.0,1208125250.51
1632338100000.0,1795996768.7
1632338700000.0,478648274.87
1632339300000.0,176141394.23
1632340500000.0,515655773.92
1632341400000.0,1900009773.37
1632342900000.0,496838706.68
1632344700000.0,433422620.01
1632345900000.0,440000640.49
1632346800000.0,566908608.01
1632347400000.0,565074624.72
1632348000000.0,1592318541.82
1632348600000.0,540775000.55
1632349800000.0,1154203629.86
1632350700000.0,606120621.2
1632351900000.0,442487253.76
1632353100000.0,248401642.1
1632354600000.0,558625519.38
1632355500000.0,1807605595.98
1632356100000.0,675645879.68
1632357000000.0,526392267.05
1632357900000.0,512483384.99
1632358800000.0,437716682.22
1632359700000.0,2054053316.21
1632360900000.0,1885736514.31
1632362100000.0,517020736.18
1632363000000.0,687190841.12
1632364200000.0,247991846.32
1632365100000.0,447565747.02
1632366900000.0,1682965049.62
1632367500000.0,2883675675.87
1632367800000.0,660343865.67
1632368400000.0,72410104.85
1632369600000.0,281058130.92
1632370500000.0,45112276.97
1632371700000.0,34014489.75
1632372300000.0,565626615.99
1632373500000.0,702182199.31
1632374700000.0,517810384.85
1632375300000.0,863587055.93
1632376500000.0,509480651.3
1632378000000.0,442614701.4
1632379200000.0,2350120712.01
1632380100000.0,1543642038.8
1632380400000.0,531991873.98
1632381000000.0,483485967.38
1632381600000.0,943453470.63
1632382500000.0,580289643.23
1632383700000.0,607039532.43
1632384300000.0,507679743.57
1632385200000.0,612702581.73
1632386100000.0,518285407.03
1632386700000.0,475549421.15
1632387300000.0,575470442.18
1632388200000.0,1446031259.99
1632388500000.0,490981019.14
1632389100000.0,520706169.51
1632390000000.0,461835695.25
1632391500000.0,880827435.64
1632392100000.0,36918809.85
1632392400000.0,737060944.87
1632392700000.0,1196114865.75
1632393300000.0,510638915.29
1632394200000.0,575525133.06
1632395400000.0,248013938.7
1632396300000.0,470590772.87
1632397200000.0,488074395.95
1632397800000.0,1378453523.53
1632398400000.0,744549000.49
1632399000000.0,519335572.31
1632399900000.0,1308188117.95
1632400800000.0,580975773.13
1632401100000.0,520278631.64
1632401700000.0,528592287.93
1632402300000.0,621589355.03
1632402900000.0,1947865293.63
1632404100000.0,552371534.94
1632404400000.0,1009444081.66
1632404700000.0,196410573.1
1632405000000.0,514561246.76
1632405600000.0,955103340.66
1632406200000.0,943800309.3
1632407100000.0,550242888.93
1632408300000.0,464473573.54
1632409500000.0,918196771.71
1632410700000.0,519041847.03
1632411300000.0,512558237.86
1632412200000.0,488863176.33
1632412800000.0,666659988.41
1632413700000.0,1233393538.68
1632414900000.0,475437044.3
1632416400000.0,2240436556.76
1632416700000.0,1061627361.85
1632417000000.0,1489711348.34
1632417300000.0,2725107844.44
1632417600000.0,2080197725.27
1632418200000.0,353716534.85
1632418500000.0,297939556.91
1632419100000.0,354093264.76
1632419400000.0,94119010.95
1632420000000.0,472471072.59
1632420300000.0,1108334092.0
1632420900000.0,582388838.5
1632421200000.0,2456006875.26
1632421800000.0,618163830.95
1632422400000.0,410553214.99
1632423600000.0,487107939.51
1632424800000.0,481022658.23
1632425400000.0,880481779.86
1632426600000.0,527951017.56
1632427800000.0,557401204.64
1632428700000.0,296348067.83
1632430200000.0,237210918.04
1632431400000.0,496778862.57
1632433200000.0,601744185.23
1632434700000.0,589043722.66
1632435600000.0,538847478.87
1632435900000.0,752439713.99
1632436800000.0,1530694613.8
1632437700000.0,724763618.31
1632438300000.0,157587203.33
1632438900000.0,1172874165.38
1632440100000.0,260555522.99
1632441900000.0,688485911.61
1632442500000.0,530737640.23
1632443700000.0,510870009.3
1632444900000.0,478544239.15
1632446400000.0,437459858.57
1632447900000.0,750581531.72
1632448800000.0,552700917.04
1632449400000.0,566034212.59
1632450600000.0,536171935.53
1632452100000.0,1252742520.87
1632453300000.0,479929944.99
1632455100000.0,624478211.54
1632456000000.0,924233798.7
1632456900000.0,257078661.97
1632457800000.0,279944582.23
1632459300000.0,497799912.9
1632460500000.0,796398415.23
1632461100000.0,893291988.91
1632462000000.0,568226432.31
1632462900000.0,1239049115.99
1632463800000.0,76573343.62
1632464700000.0,544462821.53
1632465900000.0,695491769.38
1632467100000.0,2995425887.63
1632467400000.0,402978092.95
1632467700000.0,227697809.99
1632468300000.0,461583367.37
1632468900000.0,4582702623.09
1632469500000.0,862284580.19
1632469800000.0,786833999.03
1632470400000.0,813054438.51
1632471000000.0,385443045.33
1632471900000.0,799715.8
1632472500000.0,471874181.05
1632473100000.0,696353972.58
1632473700000.0,889420574.4
1632474000000.0,1098742143.66
1632474300000.0,2004932504.32
1632474600000.0,2106928799.67
1632474900000.0,2947792082.61
1632475200000.0,1273831673.57
1632475500000.0,2009566574.77
1632475800000.0,3868287765.64
1632476100000.0,1192091113.59
1632476400000.0,492391125.62
1632476700000.0,940248500.65
1632477000000.0,675727454.73
1632477300000.0,1808727586.59
1632477600000.0,2735599024.27
1632477900000.0,230450527.6
1632478200000.0,1012401526.71
1632478500000.0,821730523.44
1632479100000.0,1064160932.48
1632479700000.0,1383603164.68
1632480000000.0,59168312.01
1632480300000.0,781278111.03
1632480600000.0,1085052282.75
1632480900000.0,1592992951.19
1632481500000.0,1473898080.06
1632481800000.0,2476175049.82
1632482100000.0,2445407983.68
1632482400000.0,9614393900.32
1632482700000.0,938268781.05
1632483000000.0,769833467.61
1632483300000.0,1081276549.13
1632483600000.0,3258958665.56
1632483900000.0,1295130777.39
1632484200000.0,495834632.1
1632484500000.0,900978589.02
1632485100000.0,785594273.69
1632485400000.0,308183361.96
1632485700000.0,1791717943.71
1632486000000.0,1098652274.63
1632486300000.0,752201204.26
1632486900000.0,698770080.35
1632487200000.0,230733914.62
1632487800000.0,482239384.53
1632488100000.0,256905602.12
1632488400000.0,1623852663.48
1632488700000.0,495940408.77
1632489000000.0,173760836.59
1632489600000.0,383196864.93
1632490200000.0,6004006058.33
1632490500000.0,2986920536.57
1632490800000.0,1066699.38
1632491100000.0,730988611.94
1632491400000.0,3488809344.77
1632491700000.0,442462670.85
1632492000000.0,5545540659.06
1632492300000.0,690394901.49
1632492600000.0,581416629.23
1632492900000.0,43775774.29
1632493200000.0,5852495401.43
1632493800000.0,620401014.96
1632494100000.0,1608498932.44
1632494400000.0,805018632.51
1632495000000.0,611593312.42
1632495600000.0,773682335.4
1632496200000.0,514865135.26
1632496800000.0,1237786697.47
1632497700000.0,430776740.2
1632498000000.0,782499429.69
1632498300000.0,534310852.57
1632498900000.0,4154924990.34
1632499500000.0,554286316.28
1632500100000.0,1982471206.61
1632500700000.0,97656271.99
1632501300000.0,665646250.4
1632502200000.0,585701361.03
1632503100000.0,434323445.41
1632503700000.0,889409254.45
1632504900000.0,118275532.32
1632505500000.0,495966711.82
1632506400000.0,554989057.73
1632507300000.0,310384718.75
1632508500000.0,281054337.56
1632509400000.0,633399614.01
1632510600000.0,1970035567.01
1632512100000.0,447030652.31
1632513000000.0,1533075288.84
1632514200000.0,415727213.58
1632515700000.0,2637237541.93
1632516000000.0,692413691.3
1632516300000.0,443377250.39
1632516900000.0,742516196.14
1632517500000.0,198077105.01
1632517800000.0,566276573.28
1632519000000.0,531428836.22
1632519900000.0,525607902.84
1632521100000.0,138863391.2
1632522300000.0,363364532.1
1632523800000.0,240503469.17
1632524400000.0,431480930.71
1632525900000.0,513450493.62
1632526800000.0,59347504.92
1632527400000.0,516390043.74
1632528300000.0,609692576.59
1632529200000.0,581322543.24
1632530100000.0,450521871.77
1632531000000.0,584078321.32
1632532200000.0,559847301.51
1632532800000.0,643669436.54
1632533400000.0,482208594.84
1632534000000.0,1306700987.63
1632534900000.0,452479240.19
1632535800000.0,1758878353.27
1632537300000.0,522708872.45
1632538200000.0,166871758.5
1632539100000.0,693663173.43
1632540300000.0,349526933.22
1632541200000.0,971922497.96
1632542700000.0,263322560.31
1632544200000.0,473772755.28
1632546000000.0,635557788.05
1632546900000.0,127636028.64
1632547800000.0,696526595.92
1632548700000.0,462710952.88
1632549900000.0,555790493.52
1632551100000.0,1271321177.05
1632552300000.0,504613660.56
1632553800000.0,764577846.45
1632555000000.0,458739368.25
1632555300000.0,750488486.49
1632556200000.0,705636717.46
1632557100000.0,492371224.67
1632557700000.0,450858066.38
1632558000000.0,166766757.74
1632558600000.0,987528132.5
1632558900000.0,346126461.98
1632559200000.0,1377930769.19
1632559800000.0,3933501637.66
1632560100000.0,4323813874.65
1632560400000.0,533069884.33
1632560700000.0,38608238.7
1632561000000.0,557783708.2
1632561600000.0,1627165477.81
1632562200000.0,549504093.17
1632562500000.0,506821680.14
1632563100000.0,539422240.29
1632564000000.0,2855657038.57
1632564900000.0,493981996.75
1632565500000.0,521582147.64
1632566700000.0,625934811.56
1632567900000.0,569178250.97
1632568200000.0,349041733.29
1632568800000.0,32494696.15
1632569700000.0,444915865.72
1632570600000.0,352995945.93
1632571500000.0,647021037.03
1632572400000.0,741348636.42
1632573300000.0,510275122.29
1632574500000.0,2260092451.37
1632575400000.0,603563157.12
1632576000000.0,609626387.09
1632576900000.0,371157879.59
1632578100000.0,427704733.32
1632579000000.0,1045674583.36
1632579900000.0,460644529.0
1632580500000.0,558311986.87
1632581400000.0,245839002.58
1632582300000.0,524833535.54
1632583200000.0,1612139674.24
1632583800000.0,439439397.17
1632584400000.0,34023142.66
1632585300000.0,746109719.86
1632586200000.0,483201737.78
1632586800000.0,1432042453.89
1632587700000.0,518584058.45
1632588300000.0,641644981.2
1632589500000.0,392678650.89
1632591000000.0,466967965.2
1632592500000.0,278537141.19
1632594000000.0,517142751.02
1632594300000.0,1823464162.28
1632595200000.0,473345450.28
1632596100000.0,507449924.56
1632597600000.0,304064893.64
1632599400000.0,431027064.4
1632601200000.0,672582692.39
1632602700000.0,437173675.27
1632604200000.0,444924282.21
1632604800000.0,1766782142.03
1632606900000.0,149645280.8
1632608700000.0,64476577.83
1632610800000.0,508828981.21
1632612300000.0,351332250.9
1632614700000.0,538346117.31
1632615600000.0,280425788.7
1632616800000.0,323688643.4
1632618000000.0,501365614.95
1632619200000.0,431598005.64
1632620400000.0,393948134.29
1632621000000.0,487026284.75
1632621900000.0,564769555.77
1632622500000.0,544898390.1
1632623100000.0,507038474.18
1632624000000.0,86754528.7
1632624900000.0,73844998.89
1632625800000.0,1110045761.41
1632627000000.0,496786944.06
1632628200000.0,501981814.01
1632629700000.0,627533437.08
1632630900000.0,535385755.84
1632631800000.0,104611002.13
1632632700000.0,57648810.79
1632634200000.0,511179371.85
1632635100000.0,557041150.36
1632636600000.0,972816769.08
1632637800000.0,482221215.64
1632639300000.0,460786182.38
1632640200000.0,838449412.44
1632641100000.0,747238476.92
1632641700000.0,1637572342.61
1632642000000.0,1075452851.81
1632642300000.0,873256028.21
1632642600000.0,1229498734.05
1632642900000.0,2702463615.88
1632643200000.0,3074924397.33
1632643500000.0,644739480.81
1632643800000.0,836541415.7
1632644100000.0,430382052.65
1632644400000.0,830270313.7
1632644700000.0,855801223.26
1632645300000.0,976883324.05
1632646200000.0,656333627.48
1632646800000.0,545237412.23
1632647400000.0,2805966798.32
1632648000000.0,14468940444.45
1632648300000.0,984183093.25
1632648600000.0,1773692177.04
1632648900000.0,502374673.41
1632649200000.0,436477402.22
1632649500000.0,37982645998.53
1632649800000.0,1375409702.46
1632650100000.0,633232672.87
1632650400000.0,1293937122.52
1632650700000.0,902637484.21
1632651300000.0,850922931.13
1632651600000.0,539268303.71
1632652200000.0,330343598.68
1632652800000.0,652221465.55
1632653400000.0,108864197.67
1632654300000.0,984913896.59
1632655200000.0,549479609.87
1632656400000.0,573451990.95
1632657300000.0,866748040.33
1632657900000.0,1371702107.56
1632658500000.0,447730401.68
1632659400000.0,497905955.26
1632660300000.0,488363495.64
1632661500000.0,173242290.21
1632663000000.0,460133002.33
1632664200000.0,532740759.94
1632665700000.0,1049051404.36
1632666600000.0,732170862.14
1632667800000.0,688208125.52
1632668700000.0,564797917.85
1632670200000.0,495920845.21
1632671700000.0,575090424.87
1632672300000.0,619459013.65
1632673200000.0,465451524.9
1632674700000.0,332133410.01
1632675900000.0,638056683.45
1632678600000.0,686356885.35
1632680400000.0,446790203.05
1632683700000.0,663732243.59
1632684900000.0,172836481.18
1632687000000.0,2874696306.72
1632688200000.0,479060501.62
1632689100000.0,444033792.22
1632690300000.0,536840067.33
1632692700000.0,6027327349.26
1632694200000.0,468387169.95
1632695100000.0,456535180.02
1632696300000.0,440584330.54
1632696900000.0,1084030339.4
1632697200000.0,710077599.79
1632697500000.0,3951509060.16
1632698100000.0,602404742.05
1632699000000.0,838360304.89
1632699900000.0,343014149.8
1632701100000.0,454499412.26
1632702000000.0,1695442541.8
1632703200000.0,1058358625.92
1632703500000.0,2424403804.33
1632704100000.0,986599059.93
1632704400000.0,641934550.81
1632705000000.0,577597493.96
1632705600000.0,5264652818.27
1632706800000.0,561564842.93
1632707400000.0,49049501.23
1632708300000.0,713348273.16
1632709200000.0,667728661.62
1632710100000.0,305321335.41
1632711300000.0,544205202.26
1632712800000.0,643609278.29
1632714600000.0,757448463.87
1632715500000.0,24297218.27
1632717000000.0,568873771.62
1632718800000.0,646032920.85
1632720000000.0,461821912.61
1632721800000.0,667894046.56
1632723600000.0,546766153.32
1632724500000.0,954371368.47
1632726000000.0,469158268.73
1632726600000.0,690420069.45
1632727200000.0,459727564.67
1632728400000.0,304328681.11
1632729900000.0,308821231.67
1632731400000.0,472567307.94
1632732900000.0,419169446.41
1632733800000.0,481768992.26
1632735000000.0,1186634907.75
1632735600000.0,67763671.59
1632736200000.0,420935710.28
1632737100000.0,1309347247.59
1632737700000.0,245270768.8
1632738300000.0,228916316.9
1632739500000.0,467904525.49
1632741000000.0,469835159.95
1632741900000.0,448273513.02
1632743100000.0,663763211.71
1632744300000.0,538025438.11
1632744900000.0,71360433.05
1632745500000.0,661937717.44
1632746100000.0,1334543613.72
1632747000000.0,443268868.66
1632747900000.0,267985429.79
1632749400000.0,483330849.44
1632750000000.0,405922398.6
1632751200000.0,111281866.6
1632752700000.0,4843969263.2
1632753300000.0,1207350073.58
1632753600000.0,468368720.63
1632753900000.0,473635177.66
1632754200000.0,1041032833.58
1632754800000.0,314460272.62
1632755100000.0,668227964.84
1632755700000.0,13260466.29
1632756300000.0,668489477.18
1632756900000.0,494409737.38
1632757800000.0,942162283.99
1632758400000.0,285102765.58
1632759000000.0,552334060.34
1632759900000.0,672974918.45
1632761100000.0,861739414.3
1632761400000.0,749629800.47
1632762000000.0,80254228.55
1632762600000.0,490088482.18
1632763500000.0,432435686.5
1632764400000.0,574441229.97
1632765900000.0,321960630.06
1632767400000.0,434234506.05
1632768300000.0,788932464.16
1632770100000.0,470832371.05
1632772200000.0,763728236.0
1632773100000.0,54921254.95
1632773700000.0,623392233.14
1632774900000.0,883247805.82
1632776400000.0,491584682.13
1632777300000.0,974391055.99
1632778800000.0,1006258737.35
1632779700000.0,253392073.12
1632781200000.0,451051844.96
1632782100000.0,461119496.23
1632783000000.0,514057620.05
1632784500000.0,791045942.13
1632785400000.0,229065993.31
1632785700000.0,937744701.45
1632786000000.0,48519135.3
1632786300000.0,689644370.95
1632786600000.0,500639780.0
1632787200000.0,847896879.28
1632787500000.0,943553040.75
1632787800000.0,75322700.11
1632788400000.0,615792365.52
