timestamp,btc_exchange_reserve
1624461900000.0,-47517044.82
1624462200000.0,-47521572.83
1624462500000.0,-47520559.88
1624462800000.0,-47523005.18
1624463100000.0,-47526187.74
1624463400000.0,-47527462.07
1624463700000.0,-47528725.71
1624464300000.0,-47531491.77
1624464600000.0,-47533731.72
1624464900000.0,-47536085.76
1624465200000.0,-47537137.94
1624465500000.0,-47541391.88
1624466100000.0,-47542945.0
1624466700000.0,-47543572.95
1624467300000.0,-47546680.1
1624467900000.0,-47547839.25
1624468500000.0,-47549328.18
1624469400000.0,-47551133.91
1624470300000.0,-47554334.03
1624470900000.0,-47555983.39
1624471500000.0,-47557273.0
1624472100000.0,-47560865.34
1624472400000.0,-47561988.03
1624472700000.0,-47563200.36
1624473000000.0,-47564635.66
1624473300000.0,-47567872.59
1624473900000.0,-47570615.84
1624474200000.0,-47570571.44
1624474800000.0,-47572693.25
1624475400000.0,-47575957.56
1624476000000.0,-47576170.68
1624476600000.0,-47578383.21
1624477200000.0,-47581463.12
1624477800000.0,-47583983.66
1624478400000.0,-47585056.55
1624478700000.0,-47586745.41
1624479000000.0,-47588852.31
1624479600000.0,-47592850.45
1624479900000.0,-47593214.83
1624480500000.0,-47594051.65
1624481100000.0,-47596083.18
1624481700000.0,-47598368.83
1624482300000.0,-47601092.73
1624483200000.0,-47604200.62
1624483500000.0,-47603846.72
1624483800000.0,-47608378.32
1624484400000.0,-47610256.38
1624485000000.0,-47611324.4
1624485300000.0,-47612561.3
1624485900000.0,-47615674.45
1624486200000.0,-47617077.21
1624486800000.0,-47618096.05
1624487700000.0,-47619270.26
1624488300000.0,-47622706.06
1624489200000.0,-47625975.5
1624490100000.0,-47627458.61
1624490700000.0,-47630164.8
1624491300000.0,-47631781.34
1624491900000.0,-47632528.6
1624492500000.0,-47635797.79
1624493100000.0,-47639888.46
1624493400000.0,-47639449.86
1624494000000.0,-47641161.58
1624494600000.0,-47645012.42
1624495200000.0,-47646089.16
1624495800000.0,-47647780.26
1624496100000.0,-47648422.36
1624496700000.0,-47652809.62
1624497300000.0,-47653713.29
1624497900000.0,-47654324.66
1624498500000.0,-47656180.29
1624498800000.0,-47660707.33
1624499400000.0,-47663004.87
1624499700000.0,-47662859.63
1624500000000.0,-47666062.1
1624500300000.0,-47665163.76
1624500900000.0,-47668263.61
1624501200000.0,-47673263.54
1624501800000.0,-47673466.28
1624502100000.0,-47675306.47
1624502700000.0,-47678652.98
1624503300000.0,-47680126.23
1624503900000.0,-47680776.69
1624504800000.0,-47683368.37
1624505400000.0,-47685522.52
1624505700000.0,-47689071.52
1624506300000.0,-47688959.39
1624506600000.0,-47690552.36
1624507200000.0,-47692850.18
1624507800000.0,-47694946.01
1624508400000.0,-47697533.26
1624509000000.0,-47701735.13
1624509300000.0,-47701764.88
1624509900000.0,-47704491.67
1624510500000.0,-47705233.99
1624511100000.0,-47706532.71
1624511700000.0,-47709495.13
1624512600000.0,-47713905.75
1624513200000.0,-47712143.43
1624514100000.0,-47716110.04
1624514700000.0,-47717511.48
1624515300000.0,-47718804.31
1624515900000.0,-47720421.02
1624516500000.0,-47722847.41
1624517400000.0,-47725863.31
1624518000000.0,-47729389.97
1624518600000.0,-47729823.73
1624519200000.0,-47732264.76
1624519800000.0,-47732392.92
1624520400000.0,-47734119.26
1624521000000.0,-47736032.19
1624521300000.0,-47739318.62
1624521900000.0,-47742715.93
1624522500000.0,-47744525.91
1624522800000.0,-47745542.68
1624523400000.0,-47747913.07
1624524000000.0,-47750119.51
1624524600000.0,-47751077.7
1624524900000.0,-47754469.05
1624525200000.0,-47756338.35
1624525500000.0,-47758333.21
1624526100000.0,-47759403.77
1624526700000.0,-47761554.79
1624527300000.0,-47762352.94
1624527600000.0,-47764755.33
1624527900000.0,-47769585.2
1624528500000.0,-47769659.44
1624529100000.0,-47771230.39
1624529700000.0,-47773076.5
1624530300000.0,-47776975.57
1624531200000.0,-47777867.94
1624531800000.0,-47779605.92
1624532400000.0,-47782704.25
1624533000000.0,-47783735.39
1624533600000.0,-47785077.12
1624534200000.0,-47788114.11
1624534800000.0,-47790072.49
1624535100000.0,-47792199.33
1624535400000.0,-47793999.84
1624536000000.0,-47795826.88
1624536300000.0,-47798107.04
1624536600000.0,-47800658.82
1624536900000.0,-47802362.89
1624537200000.0,-47803421.96
1624537500000.0,-47805826.85
1624538100000.0,-47808368.58
1624538700000.0,-47810565.24
1624539300000.0,-47811271.24
1624539900000.0,-47812130.08
1624540500000.0,-47814418.06
1624541100000.0,-47820360.69
1624541700000.0,-47820190.79
1624542300000.0,-47822629.15
1624542900000.0,-47825139.36
1624543500000.0,-47827100.62
1624544100000.0,-47827811.77
1624544700000.0,-47827107.92
1624545300000.0,-47831385.54
1624545900000.0,-47833989.12
1624546500000.0,-47835045.78
1624547100000.0,-47837012.08
1624547400000.0,-47839894.43
1624547700000.0,-47841556.98
1624548000000.0,-47844283.2
1624548300000.0,-47845940.6
1624548600000.0,-47846316.12
1624548900000.0,-47852141.92
1624549500000.0,-47851957.24
1624549800000.0,-47851856.19
1624550100000.0,-47854716.5
1624550400000.0,-47857867.17
1624550700000.0,-47859176.69
1624551000000.0,-47861859.36
1624551300000.0,-47862439.29
1624551900000.0,-47867893.05
1624552500000.0,-47867088.02
1624552800000.0,-47868968.56
1624553100000.0,-47872467.04
1624553400000.0,-47871878.15
1624553700000.0,-47875164.3
1624554000000.0,-47878150.99
1624554300000.0,-47878933.81
1624554600000.0,-47880938.19
1624554900000.0,-47883822.18
1624555200000.0,-47886679.7
1624555500000.0,-47889046.16
1624555800000.0,-47890917.05
1624556100000.0,-47889781.4
1624556700000.0,-47893953.89
1624557000000.0,-47894977.01
1624557600000.0,-47898846.3
1624557900000.0,-47899275.6
1624558200000.0,-47901618.3
1624558800000.0,-47903022.28
1624559400000.0,-47904038.15
1624559700000.0,-47907157.03
1624560300000.0,-47908771.68
1624560900000.0,-47910610.72
1624561500000.0,-47913280.27
1624562100000.0,-47915528.15
1624563300000.0,-47918623.56
1624564200000.0,-47919947.99
1624565100000.0,-47921263.21
1624566000000.0,-47923112.23
1624566900000.0,-47924884.71
1624567500000.0,-47927523.76
1624568400000.0,-47928587.75
1624569300000.0,-47932017.92
1624570200000.0,-47932107.94
1624571100000.0,-47935125.97
1624571700000.0,-47937743.23
1624572600000.0,-47940309.03
1624573200000.0,-47942569.73
1624573800000.0,-47943651.44
1624574700000.0,-47944059.69
1624575300000.0,-47946741.13
1624575900000.0,-47950070.95
1624576800000.0,-47951355.0
1624577400000.0,-47952861.14
1624578300000.0,-47955484.81
1624579200000.0,-47958106.04
1624579500000.0,-47960918.23
1624579800000.0,-47961564.58
1624580400000.0,-47964127.31
1624580700000.0,-47965508.0
1624581000000.0,-47968057.23
1624581600000.0,-47970760.86
1624582200000.0,-47971403.74
1624582800000.0,-47973156.37
1624583100000.0,-47974730.6
1624583400000.0,-47976712.35
1624583700000.0,-47979222.58
1624584300000.0,-47980070.34
1624584900000.0,-47985059.86
1624585500000.0,-47985004.02
1624586100000.0,-47987805.14
1624586400000.0,-47989418.27
1624586700000.0,-47990285.2
1624587000000.0,-47992930.93
1624587300000.0,-47994720.79
1624587600000.0,-47998135.7
1624587900000.0,-47997959.77
1624588200000.0,-48002432.73
1624588800000.0,-48004620.73
1624589400000.0,-48004925.68
1624590000000.0,-48005559.71
1624590600000.0,-48009057.68
1624591200000.0,-48011922.03
1624591800000.0,-48013262.91
1624592400000.0,-48014314.76
1624593000000.0,-48017580.52
1624593600000.0,-48019485.43
1624593900000.0,-48020871.18
1624594500000.0,-48023113.94
1624595100000.0,-48025418.93
1624595700000.0,-48026559.11
1624596300000.0,-48030440.02
1624596900000.0,-48033343.17
1624597500000.0,-48034467.25
1624598100000.0,-48034757.9
1624598700000.0,-48036266.8
1624599000000.0,-48040302.04
1624599600000.0,-48041009.43
1624600200000.0,-48044235.36
1624600800000.0,-48046430.54
1624601400000.0,-48047425.24
1624602000000.0,-48049167.65
1624602600000.0,-48050690.13
1624602900000.0,-48054044.06
1624603200000.0,-48056009.14
1624603800000.0,-48057254.76
1624604400000.0,-48059398.9
1624604700000.0,-48062649.1
1624605000000.0,-48064459.53
1624605600000.0,-48064688.82
1624605900000.0,-48066849.47
1624606200000.0,-48069011.67
1624606500000.0,-48071414.63
1624606800000.0,-48074913.59
1624607400000.0,-48075447.99
1624608000000.0,-48077025.36
1624608300000.0,-48077946.89
1624608900000.0,-48081824.45
1624609200000.0,-48084321.25
1624609800000.0,-48084094.97
1624610400000.0,-48086909.19
1624611000000.0,-48089543.46
1624611300000.0,-48090963.52
1624611600000.0,-48093662.6
1624612200000.0,-48094582.5
1624612800000.0,-48097285.02
1624613400000.0,-48099351.02
1624614000000.0,-48101825.87
1624614300000.0,-48102814.72
1624614600000.0,-48106148.52
1624614900000.0,-48105238.16
1624615200000.0,-48108837.86
1624615500000.0,-48110479.09
1624616100000.0,-48113425.85
1624616400000.0,-48116339.78
1624617000000.0,-48117056.82
1624617300000.0,-48118746.73
1624617900000.0,-48122023.72
1624618200000.0,-48124841.79
1624618800000.0,-48126151.58
1624619100000.0,-48127835.09
1624619700000.0,-48128873.57
1624620000000.0,-48131176.27
1624620300000.0,-48133919.33
1624620600000.0,-48135832.95
1624620900000.0,-48137093.93
1624621200000.0,-48138813.27
1624621500000.0,-48141345.83
1624621800000.0,-48144403.88
1624622100000.0,-48146537.31
1624622400000.0,-48148313.04
1624622700000.0,-48147526.45
1624623000000.0,-48151498.51
1624623300000.0,-48151711.17
1624623600000.0,-48155705.27
1624623900000.0,-48158783.38
1624624200000.0,-48160017.15
1624624500000.0,-48162389.13
1624624800000.0,-48164214.12
1624625100000.0,-48165822.02
1624625400000.0,-48167694.66
1624625700000.0,-48169606.66
1624626000000.0,-48171836.33
1624626300000.0,-48173703.35
1624626600000.0,-48175829.36
1624626900000.0,-48177491.17
1624627200000.0,-48180680.99
1624627500000.0,-48181414.74
1624627800000.0,-48184157.67
1624628100000.0,-48184631.28
1624628400000.0,-48186969.08
1624628700000.0,-48190762.94
1624629000000.0,-48191704.65
1624629300000.0,-48193363.21
1624629600000.0,-48195722.07
1624629900000.0,-48198514.42
1624630200000.0,-48200978.95
1624630500000.0,-48202486.68
1624630800000.0,-48203329.22
1624631100000.0,-48206844.0
1624631400000.0,-48207899.86
1624631700000.0,-48211014.37
1624632000000.0,-48212548.54
1624632300000.0,-48213046.58
1624632600000.0,-48214664.76
1624632900000.0,-48216872.18
1624633500000.0,-48217607.4
1624633800000.0,-48222578.1
1624634100000.0,-48224882.98
1624634400000.0,-48224948.12
1624634700000.0,-48228064.12
1624635000000.0,-48228672.82
1624635300000.0,-48232429.75
1624635600000.0,-48232925.43
1624636200000.0,-48234987.93
1624636500000.0,-48237916.42
1624636800000.0,-48240530.11
1624637100000.0,-48240970.9
1624637700000.0,-48243478.7
1624638000000.0,-48246108.76
1624638300000.0,-48247628.5
1624638600000.0,-48249863.06
1624638900000.0,-48251032.58
1624639200000.0,-48253673.37
1624639500000.0,-48255973.13
1624639800000.0,-48257524.48
1624640100000.0,-48258553.52
1624640400000.0,-48262057.15
1624640700000.0,-48263480.21
1624641000000.0,-48264961.69
1624641300000.0,-48267259.41
1624641600000.0,-48271208.05
1624641900000.0,-48271003.19
1624642200000.0,-48274096.92
1624642500000.0,-48276094.74
1624642800000.0,-48277368.58
1624643100000.0,-48279685.61
1624643400000.0,-48283339.35
1624643700000.0,-48283827.02
1624644000000.0,-48285372.34
1624644300000.0,-48286957.46
1624644600000.0,-48288211.4
1624644900000.0,-48293270.61
1624645200000.0,-48292708.48
1624645500000.0,-48295841.3
1624646100000.0,-48300431.89
1624646400000.0,-48298361.27
1624646700000.0,-48302805.44
1624647300000.0,-48303767.2
1624647600000.0,-48306616.7
1624648200000.0,-48306067.31
1624648500000.0,-48308827.68
1624648800000.0,-48310568.25
1624649100000.0,-48313778.02
1624649700000.0,-48315562.63
1624650300000.0,-48318226.35
1624650600000.0,-48319414.59
1624651200000.0,-48319438.51
1624651500000.0,-48325356.72
1624652100000.0,-48324691.1
1624652700000.0,-48326317.15
1624653300000.0,-48330589.4
1624653900000.0,-48331853.03
1624654500000.0,-48334503.92
1624655100000.0,-48334916.34
1624655400000.0,-48336892.55
1624655700000.0,-48340196.04
1624656000000.0,-48342231.39
1624656600000.0,-48342683.48
1624656900000.0,-48345133.58
1624657500000.0,-48345975.8
1624657800000.0,-48347869.42
1624658400000.0,-48352161.26
1624658700000.0,-48353561.1
1624659300000.0,-48356063.91
1624659900000.0,-48355432.04
1624660500000.0,-48358896.12
1624661100000.0,-48360510.08
1624661400000.0,-48362490.82
1624661700000.0,-48364703.3
1624662000000.0,-48365543.22
1624662600000.0,-48370537.37
1624663200000.0,-48371937.0
1624663800000.0,-48374356.96
1624664400000.0,-48375453.4
1624665000000.0,-48376863.48
1624665600000.0,-48379782.72
1624665900000.0,-48382276.72
1624666200000.0,-48383543.79
1624666500000.0,-48384325.89
1624666800000.0,-48386007.32
1624667100000.0,-48387821.93
1624667700000.0,-48391008.81
1624668000000.0,-48393356.67
1624668600000.0,-48395881.97
1624669200000.0,-48398907.99
1624669800000.0,-48400072.65
1624670100000.0,-48399811.87
1624670700000.0,-48403232.1
1624671300000.0,-48406888.22
1624671900000.0,-48407590.92
1624672200000.0,-48409370.41
1624672800000.0,-48412892.35
1624673400000.0,-48414012.49
1624674000000.0,-48416925.21
1624674600000.0,-48416735.96
1624675500000.0,-48417332.66
1624675800000.0,-48420621.08
1624676700000.0,-48422182.98
1624677300000.0,-48425940.25
1624678200000.0,-48427906.29
1624679100000.0,-48429417.18
1624679700000.0,-48431626.81
1624680300000.0,-48432122.89
1624680900000.0,-48435366.81
1624681500000.0,-48438883.99
1624682100000.0,-48439676.31
1624682700000.0,-48440906.35
1624683300000.0,-48441807.83
1624683600000.0,-48443837.11
1624683900000.0,-48448613.56
1624684200000.0,-48449843.54
1624684500000.0,-48451401.31
1624684800000.0,-48453488.59
1624685400000.0,-48455467.78
1624686000000.0,-48457729.88
1624686600000.0,-48458722.11
1624687200000.0,-48460816.7
1624687800000.0,-48463930.4
1624688400000.0,-48466636.11
1624689000000.0,-48467676.15
1624689600000.0,-48470520.9
1624689900000.0,-48471368.24
1624690200000.0,-48474641.44
1624690500000.0,-48477389.66
1624690800000.0,-48478065.48
1624691400000.0,-48480065.44
1624691700000.0,-48482158.48
1624692000000.0,-48482555.13
1624692300000.0,-48486545.64
1624692600000.0,-48486997.97
1624692900000.0,-48487753.2
1624693200000.0,-48492522.52
1624693500000.0,-48493171.15
1624693800000.0,-48493918.91
1624694100000.0,-48495265.87
1624694400000.0,-48498710.54
1624694700000.0,-48501410.15
1624695000000.0,-48502967.82
1624695300000.0,-48506639.99
1624695600000.0,-48508783.41
1624695900000.0,-48509390.49
1624696200000.0,-48512229.48
1624696500000.0,-48512896.84
1624696800000.0,-48514700.38
1624697100000.0,-48518112.9
1624697400000.0,-48519852.21
1624698000000.0,-48520116.55
1624698300000.0,-48525088.02
1624698900000.0,-48524781.1
1624699200000.0,-48527279.23
1624699500000.0,-48530197.17
1624699800000.0,-48531569.33
1624700100000.0,-48533056.03
1624700400000.0,-48535359.18
1624700700000.0,-48535002.92
1624701000000.0,-48540566.77
1624701300000.0,-48540448.73
1624701600000.0,-48545406.05
1624701900000.0,-48545140.67
1624702200000.0,-48544853.02
1624702500000.0,-48549113.81
1624702800000.0,-48551783.32
1624703400000.0,-48553193.83
1624703700000.0,-48553638.05
1624704300000.0,-48556317.78
1624704600000.0,-48558940.55
1624705200000.0,-48561783.66
1624705500000.0,-48563995.54
1624705800000.0,-48563905.81
1624706100000.0,-48567543.19
1624706400000.0,-48570564.94
1624706700000.0,-48570440.61
1624707300000.0,-48572743.39
1624707900000.0,-48574849.24
1624708200000.0,-48577694.63
1624708500000.0,-48579609.21
1624708800000.0,-48580023.34
1624709100000.0,-48582203.33
1624709400000.0,-48584612.64
1624709700000.0,-48586949.85
1624710000000.0,-48589380.68
1624710300000.0,-48589302.88
1624710600000.0,-48593378.72
1624711200000.0,-48595032.14
1624711800000.0,-48598776.49
1624712100000.0,-48598116.93
1624712400000.0,-48600930.84
1624712700000.0,-48604334.19
1624713000000.0,-48606707.75
1624713600000.0,-48608159.56
1624713900000.0,-48609136.87
1624714200000.0,-48612104.53
1624714500000.0,-48612873.92
1624714800000.0,-48615601.83
1624715100000.0,-48617958.23
1624715400000.0,-48620087.85
1624715700000.0,-48622015.65
1624716000000.0,-48624175.47
1624716300000.0,-48625219.18
1624716600000.0,-48628552.29
1624716900000.0,-48628100.12
1624717200000.0,-48632085.38
1624717500000.0,-48634152.27
1624718100000.0,-48635044.91
1624718400000.0,-48638051.1
1624718700000.0,-48640387.14
1624719000000.0,-48640229.59
1624719300000.0,-48642812.21
1624719900000.0,-48646341.52
1624720200000.0,-48648501.82
1624720500000.0,-48649171.95
1624720800000.0,-48651301.58
1624721100000.0,-48654562.99
1624721700000.0,-48653789.06
1624722300000.0,-48657455.92
1624722600000.0,-48658523.65
1624722900000.0,-48661745.0
1624723200000.0,-48665402.14
1624723500000.0,-48665735.18
1624723800000.0,-48666893.55
1624724100000.0,-48668211.99
1624724400000.0,-48672575.61
1624724700000.0,-48674897.77
1624725000000.0,-48676228.26
1624725300000.0,-48679758.92
1624725600000.0,-48678703.05
1624726200000.0,-48682112.56
1624726500000.0,-48683641.45
1624727100000.0,-48684977.92
1624727700000.0,-48686813.22
1624728000000.0,-48689688.06
1624728300000.0,-48691178.42
1624728600000.0,-48693175.98
1624728900000.0,-48695097.82
1624729500000.0,-48698763.89
1624730100000.0,-48701108.06
1624730400000.0,-48699141.72
1624730700000.0,-48703111.16
1624731300000.0,-48706093.81
1624731900000.0,-48706058.0
1624732500000.0,-48707723.01
1624733100000.0,-48712162.33
1624733700000.0,-48713689.13
1624734000000.0,-48715342.75
1624734300000.0,-48718380.07
1624735200000.0,-48719261.36
1624736100000.0,-48721709.74
1624737000000.0,-48724078.8
1624737600000.0,-48725137.08
1624737900000.0,-48727511.51
1624738200000.0,-48728897.21
1624738800000.0,-48731376.82
1624739400000.0,-48734402.27
1624740000000.0,-48736733.45
1624740900000.0,-48737160.15
1624741500000.0,-48737930.98
1624742100000.0,-48742422.64
1624742700000.0,-48744220.05
1624743300000.0,-48744682.47
1624744200000.0,-48748891.44
1624745100000.0,-48748665.87
1624745700000.0,-48752421.77
1624746300000.0,-48753754.15
1624746900000.0,-48757553.6
1624747500000.0,-48759363.98
1624748400000.0,-48758356.92
1624749000000.0,-48762099.08
1624749300000.0,-48762016.24
1624749900000.0,-48766019.1
1624750800000.0,-48767810.36
1624751400000.0,-48770077.78
1624752000000.0,-48772134.91
1624752300000.0,-48772881.11
1624752600000.0,-48774980.96
1624752900000.0,-48775589.41
1624753200000.0,-48777215.29
1624753500000.0,-48781085.7
1624753800000.0,-48782778.3
1624754100000.0,-48787203.93
1624754700000.0,-48788293.35
1624755000000.0,-48789354.16
1624755300000.0,-48789405.69
1624755900000.0,-48792722.55
1624756500000.0,-48796671.06
1624756800000.0,-48796487.97
1624757100000.0,-48798644.28
1624757400000.0,-48800580.09
1624757700000.0,-48803754.5
1624758000000.0,-48804763.2
1624758600000.0,-48806585.51
1624759200000.0,-48807874.4
1624759800000.0,-48812676.7
1624760100000.0,-48813389.06
1624760700000.0,-48816420.76
1624761000000.0,-48816801.59
1624761300000.0,-48819109.45
1624761900000.0,-48821038.37
1624762500000.0,-48823520.13
1624762800000.0,-48826257.89
1624763400000.0,-48826107.48
1624764000000.0,-48830627.32
1624764600000.0,-48832316.43
1624765200000.0,-48832812.89
1624765800000.0,-48834811.91
1624766400000.0,-48839012.85
1624766700000.0,-48839454.68
1624767000000.0,-48840045.15
1624767600000.0,-48843739.48
1624768200000.0,-48844158.38
1624768800000.0,-48847626.2
1624769400000.0,-48849094.31
1624770000000.0,-48853530.37
1624770600000.0,-48852825.93
1624771200000.0,-48856448.12
1624771800000.0,-48857597.97
1624772400000.0,-48859606.63
1624772700000.0,-48861675.71
1624773000000.0,-48863161.75
1624773600000.0,-48864311.41
1624774200000.0,-48867425.23
1624774800000.0,-48869727.18
1624775400000.0,-48873102.72
1624776000000.0,-48874489.08
1624776600000.0,-48874183.54
1624777200000.0,-48876661.47
1624777500000.0,-48880197.1
1624778100000.0,-48881796.38
1624778400000.0,-48884696.32
1624779000000.0,-48884112.5
1624779600000.0,-48889238.68
1624780200000.0,-48888557.1
1624780500000.0,-48889680.04
1624781100000.0,-48891442.18
1624781400000.0,-48894261.98
1624782000000.0,-48899130.99
1624782300000.0,-48900976.88
1624782900000.0,-48902132.12
1624783500000.0,-48904906.9
1624783800000.0,-48905408.63
1624784400000.0,-48907734.1
1624784700000.0,-48908510.06
1624785300000.0,-48912059.23
1624785900000.0,-48913973.3
1624786500000.0,-48917166.79
1624786800000.0,-48917113.02
1624787100000.0,-48919271.77
1624787400000.0,-48921194.81
1624787700000.0,-48923220.06
1624788000000.0,-48924690.86
1624788300000.0,-48928483.94
1624788900000.0,-48930950.49
1624789500000.0,-48930178.86
1624790100000.0,-48933179.45
1624790400000.0,-48936204.31
1624790700000.0,-48936338.7
1624791300000.0,-48939310.47
1624791600000.0,-48941630.97
1624792200000.0,-48943037.51
1624792800000.0,-48948091.88
1624793100000.0,-48947505.19
1624793400000.0,-48950030.17
1624793700000.0,-48951534.35
1624794000000.0,-48952037.85
1624794300000.0,-48955286.3
1624794600000.0,-48956563.17
1624794900000.0,-48958335.53
1624795200000.0,-48960785.67
1624795500000.0,-48963508.01
1624796100000.0,-48965490.75
1624796700000.0,-48967905.22
1624797300000.0,-48969140.17
1624797600000.0,-48973219.42
1624797900000.0,-48972751.08
1624798200000.0,-48975014.38
1624798800000.0,-48976606.5
1624799100000.0,-48979693.23
1624799400000.0,-48981733.71
1624799700000.0,-48983377.63
1624800000000.0,-48986118.3
1624800600000.0,-48986936.08
1624800900000.0,-48989910.27
1624801200000.0,-48991138.42
1624801800000.0,-48992270.96
1624802400000.0,-48996326.95
1624802700000.0,-48994827.77
1624803000000.0,-49000847.52
1624803300000.0,-49001008.31
1624803600000.0,-49003490.75
1624804200000.0,-49005314.52
1624804500000.0,-49005895.67
1624804800000.0,-49010530.98
1624805400000.0,-49012646.42
1624806000000.0,-49014649.72
1624806600000.0,-49014619.11
1624807200000.0,-49018484.17
1624807800000.0,-49019829.51
1624808100000.0,-49021395.79
1624808700000.0,-49023176.72
1624809300000.0,-49024606.0
1624809900000.0,-49026379.82
1624810200000.0,-49029496.17
1624810500000.0,-49031943.93
1624810800000.0,-49032699.71
1624811400000.0,-49033826.14
1624811700000.0,-49036036.92
1624812300000.0,-49039139.88
1624812900000.0,-49041539.64
1624813500000.0,-49043784.22
1624814100000.0,-49045929.83
1624814700000.0,-49046918.77
1624815600000.0,-49048695.54
1624816200000.0,-49052685.36
1624817100000.0,-49055480.09
1624817400000.0,-49054111.13
1624817700000.0,-49057090.77
1624818300000.0,-49060065.39
1624818900000.0,-49063523.33
1624819800000.0,-49063134.28
1624820700000.0,-49066274.93
1624821900000.0,-49067355.89
1624822500000.0,-49069573.31
1624823400000.0,-49071298.5
1624824300000.0,-49074325.45
1624824900000.0,-49074404.15
1624825500000.0,-49076174.79
1624826700000.0,-49080122.11
1624827600000.0,-49082462.27
1624828200000.0,-49082890.25
1624828800000.0,-49082764.92
1624829100000.0,-49089058.39
1624829700000.0,-49088037.73
1624830600000.0,-49090790.34
1624831200000.0,-49093942.42
1624831500000.0,-49095871.37
1624831800000.0,-49098011.96
1624832100000.0,-49099804.6
1624832400000.0,-49101649.78
1624832700000.0,-49102636.67
1624833000000.0,-49104946.78
1624833300000.0,-49106783.79
1624833600000.0,-49110768.27
1624833900000.0,-49112871.92
1624834200000.0,-49112831.87
1624834800000.0,-49115414.68
1624835100000.0,-49117846.13
1624835700000.0,-49118850.89
1624836300000.0,-49121015.38
1624836900000.0,-49123109.71
1624837200000.0,-49124061.03
1624837800000.0,-49127531.44
1624838400000.0,-49131417.62
1624838700000.0,-49131815.05
1624839000000.0,-49133840.0
1624839300000.0,-49134259.75
1624839900000.0,-49136819.57
1624840200000.0,-49139580.84
1624840800000.0,-49142544.6
1624841100000.0,-49144172.84
1624841700000.0,-49146058.66
1624842300000.0,-49147539.34
1624843200000.0,-49149131.53
1624843800000.0,-49150530.9
1624844100000.0,-49153099.53
1624844700000.0,-49156052.37
1624845300000.0,-49155965.66
1624845900000.0,-49160871.56
1624846800000.0,-49161035.92
1624847700000.0,-49162894.11
1624848600000.0,-49165506.23
1624849500000.0,-49167210.27
1624850700000.0,-49169496.02
1624851600000.0,-49172468.52
1624852500000.0,-49173560.85
1624853400000.0,-49175339.35
1624854300000.0,-49177125.02
1624855200000.0,-49176698.58
1624856100000.0,-49181386.22
1624857000000.0,-49183201.16
1624857900000.0,-49185038.23
1624858500000.0,-49186771.39
1624859400000.0,-49189600.07
1624860300000.0,-49191186.24
1624860900000.0,-49194157.92
1624861200000.0,-49195340.74
1624861500000.0,-49196497.05
1624862100000.0,-49200708.08
1624862700000.0,-49202150.2
1624863600000.0,-49203354.45
1624864500000.0,-49204176.74
1624864800000.0,-49207209.97
1624865100000.0,-49208329.52
1624865700000.0,-49210515.3
1624866000000.0,-49214555.04
1624866300000.0,-49216897.54
1624866600000.0,-49216786.56
1624866900000.0,-49218106.88
1624867200000.0,-49220547.53
1624867500000.0,-49223261.64
1624868100000.0,-49227242.73
1624868400000.0,-49225923.92
1624869000000.0,-49229820.96
1624869300000.0,-49231128.44
1624869900000.0,-49232225.19
1624870500000.0,-49235540.58
1624871100000.0,-49236606.7
1624871700000.0,-49240381.99
1624872600000.0,-49243595.09
1624872900000.0,-49243581.43
1624873200000.0,-49245150.72
1624873800000.0,-49248549.52
1624874100000.0,-49248618.8
1624874400000.0,-49250876.69
1624874700000.0,-49254037.27
1624875000000.0,-49255670.0
1624875300000.0,-49257279.57
1624875600000.0,-49258974.06
1624875900000.0,-49261167.05
1624876200000.0,-49263746.32
1624876500000.0,-49265314.8
1624876800000.0,-49268659.67
1624877100000.0,-49270697.72
1624877700000.0,-49270574.47
1624878300000.0,-49270675.86
1624878900000.0,-49274907.11
1624879500000.0,-49278816.59
1624880100000.0,-49280130.35
1624880700000.0,-49280833.26
1624881300000.0,-49283013.4
1624881900000.0,-49284836.28
1624882200000.0,-49286006.62
1624882800000.0,-49289636.47
1624883100000.0,-49292298.06
1624883700000.0,-49293597.61
1624884300000.0,-49295024.52
1624884600000.0,-49298008.53
1624884900000.0,-49298067.59
1624885200000.0,-49303739.12
1624885500000.0,-49304046.17
1624885800000.0,-49305415.29
1624886400000.0,-49306526.39
1624887000000.0,-49308693.05
1624887300000.0,-49311499.23
1624887900000.0,-49314226.16
1624888200000.0,-49315203.29
1624888800000.0,-49316992.49
1624889100000.0,-49319562.63
1624889700000.0,-49321673.74
1624890300000.0,-49322502.07
1624890900000.0,-49325359.94
1624891500000.0,-49328532.22
1624892100000.0,-49328824.84
1624892700000.0,-49332055.07
1624893000000.0,-49334688.56
1624893600000.0,-49335317.35
1624894200000.0,-49336794.04
1624894800000.0,-49338035.01
1624895400000.0,-49341829.93
1624896000000.0,-49343826.11
1624896300000.0,-49344490.73
1624896600000.0,-49347356.99
1624897200000.0,-49351615.99
1624897500000.0,-49351537.44
1624898100000.0,-49353388.17
1624898400000.0,-49355294.38
1624899000000.0,-49357649.1
1624899900000.0,-49358269.17
1624900500000.0,-49361318.9
1624900800000.0,-49364136.23
1624901400000.0,-49366021.02
1624901700000.0,-49367112.17
1624902000000.0,-49371177.72
1624902300000.0,-49370935.25
1624902900000.0,-49372163.34
1624903500000.0,-49374419.7
1624904100000.0,-49375770.52
1624904700000.0,-49381586.71
