timestamp,stablecoin_exchange_outflow_total
1627862700000.0,115211980.98
1627863300000.0,34328699.81
1627863900000.0,48186322.21
1627864800000.0,16850824.14
1627865100000.0,-7538187.46
1627865400000.0,26742654.26
1627865700000.0,34186097.59
1627866300000.0,128340352.43
1627866600000.0,111045062.23
1627867200000.0,65101830.2
1627867800000.0,54067636.27
1627868400000.0,22225481.85
1627869300000.0,-7637601.24
1627870200000.0,106952092.05
1627870800000.0,90842786.9
1627871700000.0,-422038.3
1627872600000.0,48512389.24
1627873200000.0,117366583.33
1627873800000.0,54228547.1
1627875000000.0,123710498.94
1627876500000.0,13697088.93
1627877400000.0,53242414.81
1627878300000.0,14503104.87
1627879500000.0,94576716.93
1627880700000.0,72703740.29
1627882200000.0,55435925.44
1627883100000.0,21655582.24
1627884600000.0,59337421.74
1627885800000.0,60218367.73
1627886700000.0,52750878.51
1627887000000.0,58779545.31
1627887300000.0,47260956.67
1627887600000.0,54433520.08
1627888200000.0,95201890.38
1627888800000.0,58859358.71
1627889700000.0,98621922.31
1627890300000.0,74665641.71
1627891200000.0,67083292.74
1627891800000.0,84435696.58
1627892400000.0,54392839.89
1627893000000.0,113642640.91
1627893300000.0,-640881.66
1627893600000.0,97804275.19
1627894200000.0,22109742.3
1627894800000.0,48511335.73
1627895100000.0,80709218.99
1627895400000.0,87906701.52
1627896000000.0,36478813.78
1627896600000.0,44705573.81
1627897500000.0,-2188837.68
1627898400000.0,6342941.08
1627899600000.0,51544577.54
1627900500000.0,93859623.26
1627901400000.0,48796685.12
1627902300000.0,46795978.66
1627902600000.0,61276727.07
1627903200000.0,-608918.29
1627904100000.0,71474734.64
1627905000000.0,109775519.62
1627905900000.0,101682501.03
1627906500000.0,32274814.26
1627906800000.0,114003691.84
1627907100000.0,131448093.75
1627907700000.0,38585402.03
1627908000000.0,12288878.76
1627908600000.0,70321217.58
1627909200000.0,116113808.23
1627909800000.0,142479542.69
1627910700000.0,85430736.07
1627911300000.0,94559493.37
1627911600000.0,95035867.97
1627912200000.0,90228129.96
1627912800000.0,85231469.44
1627913100000.0,91032106.89
1627913700000.0,76153864.42
1627914300000.0,107447661.85
1627915200000.0,49792838.24
1627916100000.0,21214895.7
1627917000000.0,87613882.96
1627917600000.0,88799688.09
1627918800000.0,134293582.88
1627919700000.0,19114634.62
1627920300000.0,34088700.05
1627921200000.0,110665493.9
1627921500000.0,70825629.15
1627922100000.0,83663524.23
1627923000000.0,83574198.35
1627923900000.0,116567440.68
1627924800000.0,18806905.94
1627926300000.0,21955777.92
1627927500000.0,71287539.61
1627928100000.0,111492854.92
1627929300000.0,91275260.64
1627931100000.0,69521426.77
1627932000000.0,65283653.5
1627932600000.0,119852047.4
1627933200000.0,64204571.87
1627933800000.0,84970958.2
1627934100000.0,-13237472.67
1627934700000.0,70292101.43
1627935000000.0,70780868.3
1627935600000.0,37187776.06
1627935900000.0,131351717.92
1627936500000.0,29560100.09
1627937100000.0,38318652.99
1627937700000.0,58741309.74
1627938300000.0,15573749.98
1627939500000.0,49193843.5
1627940400000.0,52802894.83
1627940700000.0,74562445.24
1627941600000.0,61145235.87
1627942500000.0,25052522.09
1627943100000.0,62219439.5
1627943700000.0,-16501215.67
1627944900000.0,278071.58
1627945800000.0,133599273.71
1627946700000.0,82899538.95
1627947600000.0,33679024.99
1627948500000.0,117587404.77
1627949100000.0,10362559.45
1627949400000.0,107443823.35
1627950000000.0,52834010.94
1627950600000.0,16366136.91
1627950900000.0,62327189.25
1627951200000.0,78910121.04
1627951800000.0,41954514.04
1627952400000.0,69735611.35
1627953000000.0,48306054.69
1627953300000.0,118019235.31
1627953900000.0,73222815.32
1627954500000.0,7173800.79
1627955400000.0,105725833.65
1627956000000.0,45036218.33
1627956300000.0,130678209.14
1627956900000.0,-5118832.49
1627958100000.0,67342333.29
1627959300000.0,123723859.8
1627960200000.0,44110272.28
1627961100000.0,64655234.34
1627961400000.0,52979328.0
1627962000000.0,102867289.11
1627962600000.0,69819681.7
1627963200000.0,72002837.4
1627963800000.0,29669542.82
1627964400000.0,-2265718.18
1627965000000.0,60554365.6
1627965600000.0,18307447.51
1627965900000.0,46078752.51
1627966500000.0,31462352.6
1627966800000.0,27026221.26
1627967100000.0,37573991.22
1627967400000.0,100597649.34
1627968000000.0,107198710.68
1627968600000.0,-1999962.52
1627969200000.0,41883591.53
1627969800000.0,61170874.89
1627970700000.0,126636164.15
1627971300000.0,50571863.63
1627972500000.0,89678973.69
1627973700000.0,78318697.62
1627974300000.0,68472009.14
1627975200000.0,98276216.3
1627975800000.0,70334244.44
1627976400000.0,5852974.48
1627977300000.0,30191479.1
1627977900000.0,52442801.85
1627978800000.0,16117858.23
1627979400000.0,-28855036.76
1627980300000.0,54032027.51
1627981500000.0,69415347.33
1627982100000.0,107650198.45
1627983000000.0,61650507.25
1627984200000.0,57277524.07
1627985100000.0,67714883.95
1627986600000.0,45706018.64
1627987200000.0,36827308.78
1627987500000.0,59653260.8
1627988400000.0,55462397.84
1627989300000.0,-34172663.49
1627990500000.0,76000677.31
1627991100000.0,63608957.45
1627992300000.0,20547349.35
1627992600000.0,49468187.6
1627992900000.0,82813793.1
1627993200000.0,63013511.55
1627993500000.0,48329269.5
1627994100000.0,52555228.99
1627994700000.0,10622836.46
1627995300000.0,48487056.16
1627995900000.0,5989561.52
1627996500000.0,84263715.88
1627997100000.0,95857569.99
1627998000000.0,83559637.14
1627998600000.0,84428720.59
1627999500000.0,76060607.83
1628000100000.0,80477148.86
1628001000000.0,-18444936.41
1628001300000.0,17891733.71
1628002200000.0,21731131.9
1628002500000.0,58242895.02
1628003100000.0,50616135.78
1628003400000.0,30166856.74
1628004000000.0,101294036.95
1628004300000.0,17606860.99
1628004600000.0,96242023.73
1628004900000.0,126336509.36
1628005200000.0,114913154.39
1628005800000.0,44471952.97
1628006700000.0,52916050.3
1628007300000.0,87437297.94
1628007600000.0,65622489.77
1628008500000.0,72750770.77
1628009400000.0,11845280.36
1628009700000.0,48994408.91
1628010300000.0,121232676.46
1628011200000.0,5024530.21
1628012100000.0,55593584.77
1628012700000.0,11916945.24
1628013600000.0,83575379.66
1628014200000.0,-23047866.34
1628014500000.0,97170898.68
1628015100000.0,76183268.87
1628015700000.0,100836178.3
1628016900000.0,85961728.87
1628017500000.0,24710335.07
1628018700000.0,80654936.38
1628019300000.0,33442537.82
1628020500000.0,122141702.65
1628021100000.0,82052459.06
1628022000000.0,27654833.2
1628022900000.0,111226133.24
1628023800000.0,96812525.27
1628025000000.0,23169360.0
1628026200000.0,69647073.9
1628026800000.0,5163719.93
1628028000000.0,97924204.02
1628029200000.0,51808273.91
1628029800000.0,78427488.08
1628030400000.0,65293859.03
1628031300000.0,104875089.03
1628031900000.0,27393208.31
1628032500000.0,138661621.6
1628033400000.0,47085682.9
1628034300000.0,58175114.31
1628035200000.0,28926257.76
1628035500000.0,64451991.05
1628036100000.0,-10381614.28
1628037000000.0,11265063.49
1628037600000.0,119451404.34
1628038500000.0,127282332.28
1628039100000.0,-10039172.25
1628040000000.0,7918174.3
1628041200000.0,58484918.0
1628042100000.0,-21350877.74
1628043300000.0,29193507.44
1628043900000.0,3593259.19
1628045100000.0,15803551.01
1628045700000.0,6353349.42
1628046600000.0,34052520.07
1628047500000.0,18623529.04
1628048100000.0,22189725.05
1628049300000.0,42519111.61
1628049900000.0,75609768.07
1628050500000.0,47077155.34
1628051400000.0,117610553.43
1628052000000.0,47606617.67
1628052600000.0,110461310.99
1628053500000.0,54594372.65
1628054100000.0,32822121.55
1628055000000.0,93446476.56
1628055900000.0,51679279.02
1628056800000.0,5245929.27
1628057400000.0,59285727.14
1628058300000.0,14926237.22
1628059200000.0,60430971.08
1628060100000.0,40775411.63
1628060700000.0,114576443.6
1628061600000.0,134043979.79
1628062500000.0,58464000.84
1628063400000.0,38921630.89
1628064300000.0,33013927.4
1628064900000.0,35693167.03
1628065500000.0,-7489016.36
1628066100000.0,29998574.91
1628067000000.0,108687032.82
1628067300000.0,45074984.18
1628067600000.0,80249667.86
1628068500000.0,33162505.96
1628069400000.0,73320694.86
1628070300000.0,101619484.46
1628071500000.0,81800645.49
1628072400000.0,79893931.42
1628073300000.0,69955357.38
1628074500000.0,66401118.68
1628074800000.0,69780084.15
1628075100000.0,47609021.28
1628075400000.0,-3019639.55
1628076000000.0,61727921.98
1628076600000.0,75708638.73
1628077500000.0,66355155.91
1628078700000.0,3003896.09
1628079000000.0,25752291.91
1628079600000.0,57091318.22
1628080200000.0,42774325.62
1628080800000.0,73742608.9
1628081400000.0,49711237.24
1628081700000.0,93986809.94
1628082000000.0,23056949.9
1628082300000.0,71524775.73
1628082600000.0,65379040.48
1628083200000.0,81293688.59
1628083800000.0,78466827.45
1628084100000.0,25818669.62
1628084400000.0,133516727.11
1628084700000.0,65574633.03
1628085300000.0,45079628.16
1628085600000.0,32944879.31
1628085900000.0,-21967458.78
1628086200000.0,-24140958.99
1628086800000.0,69620462.3
1628087400000.0,118499176.55
1628088000000.0,-10071406.68
1628088600000.0,138764654.59
1628089500000.0,82046134.43
1628089800000.0,72602138.33
1628090100000.0,17264013.53
1628090400000.0,2889812.72
1628090700000.0,19095392.14
1628091300000.0,30105831.63
1628091900000.0,48511514.33
1628092500000.0,91903869.1
1628093100000.0,25937014.67
1628093700000.0,77757213.67
1628094000000.0,43437088.43
1628094600000.0,15113170.4
1628095200000.0,109130881.04
1628095800000.0,9037581.17
1628096700000.0,57216700.87
1628097600000.0,56778237.9
1628098500000.0,34574521.72
1628099400000.0,45195190.42
1628100300000.0,79763895.15
1628100600000.0,102601296.34
1628100900000.0,5296306.04
1628101500000.0,86024633.49
1628102100000.0,40092122.07
1628103300000.0,33773309.18
1628104200000.0,68955745.37
1628104800000.0,18337828.47
1628105700000.0,76087373.93
1628106300000.0,113494706.92
1628106900000.0,60165566.73
1628107500000.0,15579245.77
1628108400000.0,82094749.66
1628109600000.0,16654152.82
1628110800000.0,-5910445.08
1628111100000.0,9081977.83
1628111700000.0,20250594.16
1628112300000.0,133205753.38
1628113800000.0,65244838.26
1628115000000.0,53524131.69
1628116200000.0,67820365.8
1628116800000.0,83092451.28
1628117400000.0,75557214.74
1628117700000.0,62499177.02
1628118300000.0,52962384.73
1628119200000.0,106638350.05
1628119800000.0,25927369.4
1628120400000.0,57728223.34
1628121300000.0,19006889.09
1628121900000.0,18676245.65
1628122800000.0,97764803.17
1628124000000.0,49822958.59
1628125200000.0,74254512.44
1628125500000.0,85052613.74
1628125800000.0,46727052.94
1628126400000.0,50424916.87
1628127000000.0,125138327.02
1628127600000.0,102007966.17
1628128500000.0,-13947164.89
1628128800000.0,34918876.6
1628129400000.0,50524669.57
1628130600000.0,-21757193.52
1628131800000.0,2474711.23
1628132700000.0,68078599.63
1628133600000.0,68119406.11
1628134800000.0,136142770.11
1628136300000.0,35450558.19
1628137500000.0,87926905.57
1628138700000.0,-8064932.84
1628139900000.0,85525861.52
1628141100000.0,4292871.11
1628142600000.0,95221769.81
1628143800000.0,64874727.42
1628144400000.0,137923565.99
1628145000000.0,51927263.16
1628145600000.0,15054618.34
1628145900000.0,51951881.77
1628146500000.0,120356189.93
1628147100000.0,58286914.78
1628148000000.0,106525338.84
1628148600000.0,50133203.48
1628149200000.0,10483315.76
1628149800000.0,93680463.65
1628150400000.0,28358608.61
1628150700000.0,-255433.29
1628151300000.0,88624678.97
1628151900000.0,122213660.04
1628152800000.0,90734490.86
1628153400000.0,40699270.18
1628153700000.0,53874000.25
1628154000000.0,6248576.59
1628154300000.0,50842541.19
1628154600000.0,-15058345.54
1628155200000.0,27454083.77
1628155500000.0,62612485.17
1628155800000.0,4142492.7
1628156100000.0,37469758.23
1628156400000.0,68070519.4
1628156700000.0,117884406.1
1628157000000.0,102702551.39
1628157300000.0,76721620.2
1628157900000.0,64276522.85
1628158200000.0,95745171.8
1628158800000.0,2052027.99
1628159700000.0,123495497.96
1628160000000.0,89916583.15
1628160600000.0,91444618.8
1628161200000.0,83025764.11
1628161800000.0,28997110.45
1628162100000.0,44570687.73
1628162700000.0,30259508.85
1628163600000.0,-8737097.37
1628164200000.0,53518944.21
1628165100000.0,82936048.19
1628165700000.0,42983211.23
1628166300000.0,47228228.38
1628166600000.0,100693390.11
1628166900000.0,-13709904.44
1628167500000.0,-19392482.85
1628167800000.0,2350941.42
1628168100000.0,69359278.51
1628168400000.0,90024317.68
1628168700000.0,111041233.89
1628169000000.0,-4104863.14
1628169300000.0,43572186.58
1628169600000.0,83024413.32
1628170200000.0,74652301.16
1628170800000.0,99074494.67
1628171400000.0,57664667.0
1628172000000.0,15610115.98
1628172300000.0,-2319665.2
1628172600000.0,36224648.21
1628172900000.0,95922256.99
1628173200000.0,30085484.81
1628173500000.0,86846043.71
1628173800000.0,102768774.69
1628174100000.0,17190952.22
1628174400000.0,81948709.76
1628174700000.0,66713767.45
1628175000000.0,46376047.12
1628175300000.0,38702835.49
1628175600000.0,60648389.99
1628175900000.0,46877411.55
1628176500000.0,120580943.54
1628176800000.0,78979064.42
1628177100000.0,31110763.82
1628177400000.0,55045231.27
1628177700000.0,50089349.07
1628178300000.0,26685177.82
1628178600000.0,87990647.01
1628178900000.0,49971448.86
1628179200000.0,123003951.6
1628179500000.0,6571813.79
1628179800000.0,101331727.98
1628180100000.0,38221111.92
1628180400000.0,122902438.88
1628181000000.0,63072234.33
1628181300000.0,28546991.13
1628181900000.0,39825218.17
1628182200000.0,-10094645.07
1628182500000.0,93819354.91
1628182800000.0,90995890.8
1628183100000.0,46256528.81
1628183400000.0,46695604.99
1628183700000.0,24761489.34
1628184000000.0,50744107.35
1628184300000.0,14108988.01
1628184600000.0,26778616.07
1628184900000.0,102030322.92
1628185200000.0,72170643.15
1628185500000.0,-8422874.74
1628185800000.0,84809007.51
1628186100000.0,83768623.03
1628186400000.0,27704369.72
1628186700000.0,65460624.88
1628187000000.0,-26421631.43
1628187600000.0,73377463.27
1628188200000.0,56516257.81
1628188500000.0,11326983.54
1628188800000.0,38878403.37
1628189100000.0,97888139.35
1628189400000.0,51512745.67
1628190000000.0,36866297.31
1628190600000.0,52984724.03
1628190900000.0,118952918.91
1628191200000.0,72813890.01
1628191800000.0,-28800503.07
1628192400000.0,41670655.44
1628192700000.0,36446018.4
1628193000000.0,2188633.67
1628193600000.0,70636741.65
1628193900000.0,44282058.01
1628194200000.0,34904058.96
1628194800000.0,82460607.58
1628195400000.0,86577239.95
1628196000000.0,3446895.02
1628196600000.0,25674889.5
1628197200000.0,61987229.07
1628197800000.0,-3673153.14
1628198400000.0,27734422.47
1628199000000.0,131282822.15
1628199600000.0,23465698.22
1628200200000.0,46676882.87
1628200800000.0,33423739.37
1628201700000.0,58092707.23
1628202300000.0,43729099.1
1628203200000.0,19225893.36
1628203800000.0,62833584.92
1628204700000.0,115689289.76
1628205900000.0,24732849.3
1628206500000.0,60782059.34
1628207400000.0,45576201.85
1628208000000.0,92729465.19
1628208300000.0,65652287.42
1628208600000.0,41676968.5
1628209200000.0,74742427.89
1628209800000.0,-3612036.17
1628210400000.0,-5636795.93
1628211000000.0,4270161.22
1628211300000.0,79056588.32
1628211600000.0,48930731.87
1628211900000.0,57857033.96
1628212500000.0,21993283.06
1628212800000.0,-5907656.17
1628213700000.0,43584967.09
1628214000000.0,104457636.97
1628214600000.0,36975861.79
1628214900000.0,29201159.86
1628215500000.0,56324253.31
1628216100000.0,96973973.62
1628216400000.0,60038692.73
1628217000000.0,23954429.37
1628217300000.0,60523674.45
1628217900000.0,-13264487.38
1628218800000.0,40062118.28
1628219400000.0,58397492.91
1628220000000.0,-3969392.1
1628220600000.0,-16771368.58
1628221500000.0,32898882.69
1628222100000.0,-6265368.29
1628223000000.0,34229691.13
1628223600000.0,104402188.19
1628224200000.0,41249194.56
1628224800000.0,15019893.35
1628225400000.0,52594574.57
1628226300000.0,44861094.99
1628226900000.0,54164740.69
1628227800000.0,53060687.23
1628228400000.0,105325403.82
1628229300000.0,43869708.59
1628230200000.0,47117459.91
1628230500000.0,110918767.71
1628230800000.0,71581859.09
1628231100000.0,48609646.56
1628231400000.0,41703375.18
1628231700000.0,121657494.56
1628232300000.0,65996232.39
1628232600000.0,56055488.02
1628232900000.0,-5621725.98
1628233200000.0,59118235.91
1628233500000.0,47125110.62
1628234100000.0,26317288.55
1628234700000.0,110449365.94
1628235300000.0,106962093.12
1628235900000.0,74305388.26
1628236500000.0,24508866.78
1628237100000.0,62865055.64
1628237400000.0,57509780.35
1628237700000.0,70269290.34
1628238300000.0,8407569.89
1628239200000.0,85068961.35
1628239800000.0,106499007.03
1628240400000.0,35945007.91
1628241000000.0,61860518.02
1628241600000.0,124495779.12
1628242500000.0,110806879.3
1628242800000.0,-10649332.28
1628243100000.0,97070314.92
1628243700000.0,39640222.32
1628244000000.0,70106237.73
1628244300000.0,46779429.52
1628244600000.0,36589276.59
1628245200000.0,86427207.76
1628246100000.0,47082369.72
1628246700000.0,35028336.18
1628247000000.0,24219128.78
1628247900000.0,123073500.3
1628248800000.0,60686325.9
1628249700000.0,-26263931.11
1628250900000.0,36919547.3
1628251500000.0,49605181.61
1628251800000.0,51561664.5
1628252100000.0,32329168.08
1628252400000.0,50339424.85
1628252700000.0,55762635.15
1628253000000.0,113334646.84
1628253600000.0,17331512.35
1628253900000.0,62083725.34
1628254500000.0,133692332.96
1628255400000.0,133284602.93
1628256000000.0,63545291.72
1628256300000.0,65303193.53
1628256900000.0,104609130.1
1628257800000.0,-5084038.76
1628258400000.0,97835472.56
1628259000000.0,128471744.77
1628259900000.0,76049066.23
1628260800000.0,52482815.98
1628261700000.0,24670538.67
1628262600000.0,48930059.12
1628263200000.0,64701234.81
1628263500000.0,-543467.9
1628263800000.0,62005142.65
1628264100000.0,102008275.5
1628264400000.0,60481722.49
1628264700000.0,65074159.79
1628265000000.0,46931618.06
1628265300000.0,111344170.04
1628265600000.0,43091110.68
1628265900000.0,6299496.13
1628266200000.0,26741086.0
1628266500000.0,88913345.34
1628266800000.0,65690834.35
1628267100000.0,112956194.39
1628267400000.0,27603563.4
1628267700000.0,88363770.36
1628268000000.0,18581521.55
1628268300000.0,74670899.38
1628268600000.0,94775145.0
1628268900000.0,-3333093.75
1628269500000.0,28180127.83
1628270100000.0,146611279.86
1628270400000.0,11316824.77
1628271000000.0,81896432.86
1628271300000.0,7896059.04
1628271600000.0,-8201823.46
1628271900000.0,71203699.44
1628272200000.0,33096191.51
1628272500000.0,20298709.05
1628272800000.0,89855419.4
1628273100000.0,77607109.74
1628273700000.0,114106568.39
1628274300000.0,102940387.72
1628274900000.0,73945618.26
1628275800000.0,10055315.7
1628276700000.0,102987719.44
1628277600000.0,29744420.49
1628278200000.0,88068046.65
1628278800000.0,16349135.13
1628279700000.0,82221167.64
1628280300000.0,75681996.7
1628281200000.0,31972671.36
1628281800000.0,30426493.19
1628282100000.0,-29551879.44
1628283000000.0,51063493.2
1628283900000.0,93499347.18
1628284800000.0,93190675.46
1628285700000.0,54828891.0
1628286900000.0,77041863.9
1628287500000.0,84477041.51
1628288400000.0,45029695.57
1628289000000.0,61960288.17
1628290200000.0,54705313.03
1628291100000.0,67995698.33
1628292300000.0,72596675.75
1628293200000.0,67434554.42
1628294400000.0,1738235.4
1628295000000.0,109749371.25
1628295600000.0,93656806.67
1628296800000.0,72513850.8
1628297700000.0,81654155.75
1628298000000.0,14049853.88
1628298300000.0,27926826.76
1628298900000.0,42977864.61
1628299500000.0,50862146.5
1628300400000.0,51724377.77
1628301300000.0,53987839.33
1628301600000.0,-1843321.42
1628302200000.0,23310490.77
1628303100000.0,119489561.89
1628303700000.0,91285391.24
1628304600000.0,100845275.38
1628305500000.0,83115372.28
1628306400000.0,73456061.31
1628307000000.0,5389910.39
1628307600000.0,36336831.33
1628308200000.0,24367708.78
1628308500000.0,26129404.75
1628308800000.0,114017233.43
1628309100000.0,106296112.32
1628309700000.0,100340703.61
1628310300000.0,18099235.09
1628310900000.0,55679205.49
1628311800000.0,108092269.41
1628312400000.0,98974340.69
1628313000000.0,122859436.47
1628313900000.0,67025343.43
1628314800000.0,43445573.93
1628315100000.0,5237524.89
1628316000000.0,7448985.47
1628316900000.0,-16613686.12
1628317800000.0,102649547.63
1628318100000.0,71214090.0
1628318400000.0,116586078.56
1628319000000.0,-728988.92
1628319600000.0,79696304.62
1628320500000.0,92658017.79
1628321400000.0,37172314.41
1628322300000.0,12669609.75
1628322600000.0,30290147.26
1628322900000.0,76364920.74
1628323500000.0,54436676.34
1628324100000.0,11053989.36
1628324700000.0,106332893.71
1628325900000.0,84085768.12
1628326800000.0,32636017.68
1628327100000.0,116017617.16
1628327400000.0,76851831.11
1628328000000.0,13493024.49
1628328900000.0,19731934.74
1628329500000.0,18492804.77
1628330100000.0,48386163.71
1628330700000.0,49343706.08
1628331000000.0,60042983.17
1628331600000.0,35586879.45
1628331900000.0,45185293.71
1628332500000.0,32279417.76
1628333400000.0,-14556579.29
1628334300000.0,88397419.15
1628334900000.0,21075683.23
1628335500000.0,34010209.91
1628336100000.0,104115723.3
1628336700000.0,141207658.09
1628337300000.0,-12749657.75
1628337900000.0,34085832.43
1628338200000.0,34061899.63
1628338500000.0,33113041.8
1628338800000.0,-12397327.92
1628339100000.0,-11467144.1
1628339400000.0,-5437037.91
1628339700000.0,-6282195.88
1628340000000.0,75298169.21
1628340300000.0,44291666.67
1628340600000.0,73321927.71
1628340900000.0,-27346413.59
1628341200000.0,78179681.31
1628341500000.0,22073258.75
1628341800000.0,-1544764.7
1628342100000.0,58628997.56
1628342400000.0,17253603.84
1628343000000.0,-23069894.64
1628343300000.0,71179547.34
1628343600000.0,70905394.25
1628344200000.0,-15316542.16
1628344800000.0,21831252.54
1628345100000.0,-7373565.59
1628346000000.0,38366885.32
1628346900000.0,80913017.98
1628347200000.0,60169597.11
1628347800000.0,79507407.13
1628348700000.0,80961362.84
1628349300000.0,29271450.94
1628350200000.0,-25597466.31
1628351400000.0,39442934.64
1628352000000.0,85058006.52
1628352300000.0,29842578.63
1628352600000.0,48783511.91
1628352900000.0,38399925.4
1628353200000.0,53638027.96
1628353500000.0,79171092.06
1628353800000.0,12362418.64
1628354100000.0,5710674.41
1628354400000.0,44428791.13
1628354700000.0,88465088.71
1628355000000.0,-3029239.75
1628355300000.0,77693373.0
1628355600000.0,29932880.34
1628355900000.0,-3758645.13
1628356500000.0,113735336.93
1628356800000.0,86358622.81
1628357400000.0,30866685.12
1628358000000.0,63443591.64
1628358900000.0,77735362.65
1628359800000.0,59242768.76
1628360700000.0,25990507.94
1628361600000.0,50485441.98
1628362500000.0,93347288.94
1628363400000.0,-12528797.94
1628364600000.0,44208550.02
1628365800000.0,71052430.86
1628366400000.0,27376328.74
1628366700000.0,140356284.97
1628367000000.0,12092737.52
1628367300000.0,38617741.37
1628367900000.0,12701189.59
1628368800000.0,68190627.36
1628370000000.0,-4037532.68
1628370300000.0,100958033.94
1628370900000.0,55821007.23
1628371500000.0,40952663.5
1628372100000.0,24912381.95
1628372700000.0,27657485.19
1628373600000.0,58135393.24
1628373900000.0,24193212.93
1628374500000.0,41503060.81
1628375100000.0,3320505.01
1628376000000.0,58761514.27
1628376600000.0,-15252289.03
1628377500000.0,42118794.52
1628378400000.0,67472460.55
1628379000000.0,59573888.2
1628379300000.0,65947469.84
1628379900000.0,49712185.51
1628380500000.0,42740219.58
1628380800000.0,89820602.25
1628381100000.0,30483359.13
1628381700000.0,79035943.31
1628382300000.0,36459503.71
1628382600000.0,14999401.14
1628382900000.0,53896126.11
1628383500000.0,29013846.99
1628384100000.0,67558348.57
1628384400000.0,48218158.55
1628385000000.0,46378075.12
1628385600000.0,56612289.77
1628386200000.0,34294180.73
1628386800000.0,55533100.46
1628387400000.0,83382042.22
1628388000000.0,46746946.31
1628388900000.0,75343501.33
1628389500000.0,90570372.21
1628390100000.0,30002321.09
1628391000000.0,3092281.49
1628391900000.0,55225995.95
1628392800000.0,71724823.83
1628393400000.0,100938588.16
1628394300000.0,60209766.19
1628395200000.0,133526586.58
1628395800000.0,88972334.52
1628396700000.0,98041470.59
1628397300000.0,68962918.86
1628398200000.0,59108248.87
1628399100000.0,121623489.21
1628399700000.0,20384298.31
1628400300000.0,128838873.49
1628401200000.0,50685406.12
1628401500000.0,-3932781.52
1628401800000.0,123784386.74
1628402100000.0,29510978.75
1628402700000.0,90160850.89
1628403000000.0,141674415.55
1628403600000.0,124065895.83
1628403900000.0,50126810.03
1628404200000.0,31794049.27
1628404500000.0,46082706.61
1628405100000.0,21725227.08
1628405400000.0,32429942.15
1628405700000.0,20607280.13
1628406300000.0,26039223.36
1628406900000.0,37922168.67
1628407500000.0,90834909.11
1628408100000.0,6307986.02
1628408400000.0,45111045.37
1628409000000.0,82003421.36
1628409600000.0,73075731.54
1628410200000.0,11477951.09
1628410800000.0,21619449.59
1628411400000.0,73270961.41
1628412000000.0,8311405.67
1628412900000.0,63809122.58
1628413200000.0,29790966.28
1628413500000.0,59940436.98
1628413800000.0,79991907.48
1628414400000.0,47835625.38
1628415000000.0,19585758.65
1628415600000.0,55481282.42
1628416500000.0,13322875.6
1628417400000.0,67582241.56
1628417700000.0,65114962.93
1628418000000.0,7777186.71
1628418300000.0,82310467.83
1628418900000.0,62427511.69
1628419500000.0,70656503.75
1628420100000.0,-8916484.26
1628420700000.0,56487446.9
1628421600000.0,87011919.8
1628421900000.0,134811105.52
1628422500000.0,34850449.16
1628423100000.0,126049921.32
1628424000000.0,79628866.46
1628424300000.0,29355463.16
1628425200000.0,138846859.96
1628425500000.0,49210906.14
1628425800000.0,120304334.6
1628426100000.0,7704848.5
1628427000000.0,104258214.16
1628427300000.0,62688344.98
1628427600000.0,80202445.01
1628427900000.0,16618687.8
1628428200000.0,25149211.04
1628428800000.0,-29250820.68
1628429400000.0,50503537.97
1628430000000.0,36154236.51
1628430600000.0,75413001.82
1628431200000.0,93658956.88
1628431500000.0,79388818.66
1628431800000.0,53939078.88
1628432400000.0,54644799.68
1628432700000.0,73023562.74
1628433000000.0,39043731.56
1628433300000.0,3143256.95
1628433600000.0,-951841.39
1628433900000.0,84247800.1
1628434200000.0,104607160.8
1628434500000.0,73906070.64
1628434800000.0,59503076.28
1628435100000.0,42128788.73
1628435400000.0,18597763.49
1628435700000.0,52510761.05
1628436300000.0,78362037.25
1628436600000.0,15935800.94
1628436900000.0,65765213.74
1628437200000.0,6046642.46
1628437800000.0,80987449.63
1628438400000.0,7666140.85
1628438700000.0,81305506.22
1628439000000.0,-11334391.1
1628439300000.0,104085074.61
1628439600000.0,48141696.65
1628440500000.0,28716059.4
1628441100000.0,106963955.22
1628441400000.0,124399906.69
1628441700000.0,88684883.8
1628442000000.0,111335932.34
1628442300000.0,18587890.48
1628442600000.0,30635110.7
1628442900000.0,28279894.76
1628443500000.0,51900396.96
1628444100000.0,86631258.71
1628445000000.0,61440641.01
1628445900000.0,33241415.94
1628446500000.0,81539945.8
1628447400000.0,109963080.35
1628448000000.0,45874974.63
1628448600000.0,62292051.05
1628449200000.0,45530272.13
1628449800000.0,45310405.56
1628450100000.0,65845830.28
1628450400000.0,-8744075.89
1628451000000.0,111531433.53
1628451300000.0,54803980.42
1628452200000.0,78666458.43
1628452800000.0,42346241.74
1628453400000.0,-8234784.0
1628453700000.0,38945209.05
1628454000000.0,110966689.65
1628454300000.0,2595884.03
1628454600000.0,73576039.63
1628455200000.0,-15688390.38
1628455800000.0,65533445.21
1628456100000.0,104438213.51
1628456700000.0,26307482.54
1628457600000.0,2028245.93
1628458500000.0,25650753.15
1628459400000.0,106173798.07
1628460300000.0,29300029.08
1628460900000.0,-13379497.08
1628461200000.0,27970303.25
1628461800000.0,40767533.97
1628462400000.0,44478396.76
1628463300000.0,43265612.42
1628463900000.0,31981538.92
