timestamp,btc_exchange_inflow_total
1634215800000.0,3527.33
1634216700000.0,3057.2
1634217900000.0,3364.06
1634218500000.0,4378.6
1634219400000.0,4784.19
1634220000000.0,4812.3
1634220900000.0,3801.42
1634222100000.0,3123.65
1634222700000.0,2832.93
1634223600000.0,4018.5
1634223900000.0,1508.63
1634224500000.0,3885.14
1634225100000.0,4703.56
1634225400000.0,1101.91
1634226000000.0,1513.84
1634226600000.0,2677.46
1634227500000.0,1870.2
1634228100000.0,4048.37
1634229000000.0,3369.25
1634229600000.0,3424.49
1634230500000.0,3783.78
1634231700000.0,3578.49
1634233200000.0,2031.83
1634234700000.0,1131.76
1634236200000.0,1162.13
1634236800000.0,1636.18
1634237100000.0,1252.87
1634237400000.0,4709.94
1634237700000.0,3766.69
1634238000000.0,1681.23
1634238600000.0,4343.44
1634238900000.0,1901.96
1634239200000.0,1876.94
1634239800000.0,2462.23
1634240400000.0,1921.7
1634241000000.0,3430.34
1634241900000.0,4217.57
1634242500000.0,1086.2
1634244000000.0,3945.44
1634245800000.0,4012.11
1634247600000.0,3294.53
1634249700000.0,1548.11
1634251800000.0,4188.54
1634253900000.0,4247.39
1634255100000.0,1929.17
1634256600000.0,3590.53
1634257500000.0,4243.42
1634258100000.0,4386.3
1634259000000.0,3823.54
1634260200000.0,1038.92
1634260800000.0,1232.88
1634261700000.0,4587.47
1634262900000.0,4224.68
1634263800000.0,2379.7
1634264400000.0,4045.76
1634264700000.0,1861.14
1634265000000.0,1562.13
1634265300000.0,4592.83
1634265600000.0,4871.02
1634265900000.0,2315.13
1634266200000.0,4084.68
1634266500000.0,4485.05
1634266800000.0,2864.7
1634267100000.0,3766.99
1634267400000.0,2827.95
1634267700000.0,2913.71
1634268000000.0,3577.06
1634268600000.0,3353.13
1634269200000.0,2862.48
1634269800000.0,1433.09
1634270400000.0,1182.57
1634270700000.0,1379.34
1634271300000.0,2304.54
1634272200000.0,1740.97
1634272800000.0,4335.56
1634273400000.0,4228.52
1634274000000.0,2945.28
1634274300000.0,4199.13
1634274600000.0,1569.88
1634274900000.0,3496.57
1634275200000.0,2194.11
1634275500000.0,2654.75
1634275800000.0,2972.42
1634276400000.0,4621.89
1634277000000.0,4817.48
1634277300000.0,2075.62
1634277900000.0,2944.45
1634278500000.0,1582.0
1634279400000.0,2217.46
1634280600000.0,3721.27
1634281200000.0,2638.33
1634282100000.0,4077.93
1634282700000.0,1963.67
1634283600000.0,3484.71
1634284800000.0,3334.85
1634285400000.0,4227.29
1634285700000.0,3117.39
1634286300000.0,4172.7
1634286600000.0,2953.22
1634287200000.0,2631.01
1634287800000.0,2453.38
1634288100000.0,1347.68
1634288700000.0,3497.14
1634289300000.0,1702.77
1634289900000.0,1472.29
1634290500000.0,3557.95
1634291100000.0,3673.38
1634292000000.0,3852.04
1634292900000.0,4662.18
1634293500000.0,4755.58
1634294100000.0,3508.8
1634294700000.0,3794.2
1634295900000.0,3146.77
1634297100000.0,2748.46
1634297700000.0,3171.34
1634298900000.0,2628.52
1634299500000.0,1664.45
1634300400000.0,1337.59
1634301900000.0,1838.2
1634302500000.0,3413.11
1634303700000.0,4546.24
1634304000000.0,3049.02
1634304300000.0,1125.17
1634304600000.0,2945.03
1634304900000.0,3381.93
1634305500000.0,4087.66
1634306100000.0,3335.7
1634306400000.0,3616.93
1634306700000.0,3838.51
1634307000000.0,1895.75
1634307600000.0,4698.7
1634308200000.0,2673.17
1634308800000.0,3880.18
1634309700000.0,4596.44
1634310300000.0,1944.72
1634310900000.0,1395.75
1634311500000.0,3501.54
1634312400000.0,3702.18
1634312700000.0,4780.99
1634313300000.0,3706.04
1634313900000.0,3144.45
1634314200000.0,4502.94
1634314500000.0,2438.34
1634314800000.0,3615.72
1634315100000.0,4300.11
1634315700000.0,4026.49
1634316000000.0,3648.64
1634316300000.0,2179.65
1634316600000.0,2550.46
1634317200000.0,1486.55
1634317500000.0,3199.55
1634317800000.0,3794.48
1634318100000.0,4281.53
1634318400000.0,4210.46
1634318700000.0,4199.27
1634319000000.0,4441.89
1634319300000.0,1640.76
1634319900000.0,1863.05
1634320200000.0,1745.46
1634320500000.0,3492.94
1634320800000.0,4695.92
1634321400000.0,3933.3
1634322000000.0,2306.55
1634322600000.0,4257.05
1634323200000.0,3386.59
1634323800000.0,3022.44
1634324700000.0,3880.52
1634325300000.0,2746.6
1634325900000.0,1630.55
1634326800000.0,1546.35
1634327700000.0,2809.55
1634328900000.0,3581.67
1634329200000.0,4983.7
1634329500000.0,3886.8
1634329800000.0,4735.36
1634330100000.0,4332.78
1634330400000.0,1190.03
1634330700000.0,3546.09
1634331000000.0,3356.61
1634331600000.0,3823.63
1634331900000.0,3851.63
1634332200000.0,1304.18
1634332500000.0,1671.7
1634332800000.0,2948.97
1634333100000.0,2141.48
1634333400000.0,2237.38
1634334000000.0,3277.91
1634334600000.0,1421.78
1634334900000.0,4409.26
1634335200000.0,1736.05
1634335500000.0,3224.96
1634336100000.0,1999.02
1634336700000.0,3168.02
1634337600000.0,2239.98
1634338500000.0,3996.85
1634339400000.0,2517.72
1634340300000.0,1797.79
1634341200000.0,3908.5
1634341800000.0,4098.52
1634342400000.0,1740.88
1634343000000.0,1325.74
1634343600000.0,3015.97
1634344500000.0,2919.02
1634345100000.0,2770.94
1634346300000.0,4625.37
1634347500000.0,4735.69
1634348400000.0,2024.09
1634349600000.0,3226.83
1634350500000.0,2674.02
1634351400000.0,2930.24
1634352300000.0,4264.43
1634353200000.0,3417.94
1634354700000.0,4169.29
1634356200000.0,2921.17
1634357100000.0,1790.63
1634357700000.0,4984.35
1634358000000.0,4257.6
1634358900000.0,4230.35
1634359500000.0,4574.56
1634361000000.0,3398.28
1634361900000.0,3438.62
1634362200000.0,4958.8
1634363100000.0,3783.22
1634364000000.0,1119.74
1634365200000.0,1379.15
1634365800000.0,4031.7
1634367300000.0,1273.92
1634368200000.0,1307.3
1634369100000.0,2728.88
1634370000000.0,4807.94
1634371200000.0,2066.16
1634372100000.0,2385.82
1634373000000.0,3022.12
1634373600000.0,2400.03
1634374500000.0,3947.29
1634375100000.0,2507.46
1634376000000.0,3853.64
1634377200000.0,1264.25
1634378400000.0,1609.95
1634379300000.0,2297.51
1634380500000.0,3899.96
1634381700000.0,4934.74
1634382900000.0,3069.94
1634384700000.0,1964.68
1634385600000.0,3954.27
1634386200000.0,2953.4
1634387400000.0,1611.94
1634388000000.0,3581.59
1634388300000.0,3936.85
1634388600000.0,3690.85
1634388900000.0,3177.01
1634389200000.0,2952.23
1634389500000.0,4779.87
1634390100000.0,1416.39
1634390700000.0,4401.86
1634391300000.0,3634.25
1634391900000.0,3235.2
1634392500000.0,1185.77
1634393400000.0,2833.4
1634394000000.0,2169.15
1634395200000.0,3551.33
1634396100000.0,4277.72
1634396700000.0,3240.08
1634397000000.0,3470.49
1634397900000.0,2010.44
1634398800000.0,4846.21
1634399700000.0,4832.83
1634400600000.0,3066.68
1634401500000.0,1415.47
1634401800000.0,1182.61
1634403000000.0,4856.05
1634403600000.0,4581.36
1634404200000.0,3474.97
1634404800000.0,3478.26
1634405400000.0,3985.98
1634406000000.0,1987.52
1634406900000.0,1381.27
1634408100000.0,2974.15
1634409300000.0,4240.37
1634410200000.0,3973.04
1634411400000.0,3172.74
1634412900000.0,4965.68
1634414400000.0,4664.12
1634415300000.0,4586.87
1634416800000.0,2300.85
1634418000000.0,3674.37
1634418600000.0,4138.42
1634419500000.0,1353.29
1634421300000.0,2506.09
1634422200000.0,4301.88
1634422800000.0,3474.29
1634424300000.0,3975.33
1634425800000.0,2455.03
1634427300000.0,1739.35
1634429100000.0,3831.98
1634429700000.0,1409.89
1634430300000.0,2509.65
1634430900000.0,4749.96
1634431200000.0,2617.19
1634432100000.0,1361.96
1634432700000.0,4870.98
1634434200000.0,3944.87
1634434500000.0,2389.71
1634435700000.0,4105.26
1634437200000.0,2489.52
1634439000000.0,4981.95
1634440200000.0,4259.94
1634441400000.0,1456.57
1634443200000.0,2613.59
1634444400000.0,3817.71
1634445900000.0,3170.31
1634447400000.0,1298.3
1634448600000.0,1385.5
1634449800000.0,3713.77
1634451000000.0,4680.74
1634452200000.0,3341.85
1634453700000.0,2718.22
1634455200000.0,3752.4
1634456700000.0,2730.85
1634457300000.0,1456.93
1634457900000.0,2328.42
1634458800000.0,4245.5
1634459400000.0,3899.61
1634460300000.0,4450.7
1634462100000.0,4879.16
1634462700000.0,4004.72
1634463900000.0,2726.36
1634464800000.0,2557.58
1634465400000.0,4253.72
1634466300000.0,1426.57
1634467200000.0,3029.1
1634467500000.0,1312.3
1634468100000.0,3513.46
1634469600000.0,1607.8
1634470500000.0,3727.11
1634471700000.0,1669.86
1634472300000.0,3417.16
1634472900000.0,3708.6
1634474100000.0,4382.27
1634475300000.0,3269.87
1634476500000.0,2205.42
1634477100000.0,2130.63
1634478000000.0,1071.16
1634478600000.0,2373.39
1634479500000.0,4241.53
1634481000000.0,4873.05
1634482500000.0,4191.18
1634483100000.0,4702.03
1634484000000.0,2127.55
1634484900000.0,3921.62
1634485200000.0,2462.65
1634486100000.0,4211.25
1634487000000.0,2898.86
1634487900000.0,4123.92
1634489100000.0,1398.05
1634490000000.0,1866.86
1634491200000.0,2885.55
1634492700000.0,1260.93
1634494500000.0,3765.06
1634496900000.0,1038.17
1634498100000.0,1787.86
1634499300000.0,3906.27
1634500200000.0,2404.24
1634500500000.0,3620.42
1634501100000.0,2110.28
1634501400000.0,1094.11
1634501700000.0,2360.82
1634502000000.0,3253.82
1634502300000.0,2798.29
1634502600000.0,4394.81
1634502900000.0,4913.04
1634503200000.0,4253.37
1634503500000.0,4559.12
1634504100000.0,1049.9
1634504700000.0,2670.21
1634505300000.0,2633.93
1634506200000.0,2456.02
1634507100000.0,3617.56
1634507700000.0,1917.18
1634508000000.0,4236.2
1634508300000.0,3073.08
1634508900000.0,2456.69
1634509200000.0,3108.37
1634509800000.0,3995.46
1634510700000.0,3423.36
1634511300000.0,2596.36
1634511900000.0,2410.9
1634512500000.0,3292.33
1634513100000.0,4887.96
1634514000000.0,3688.25
1634514600000.0,4755.63
1634515200000.0,3835.37
1634515500000.0,2040.47
1634516400000.0,2240.26
1634517000000.0,4788.52
1634517300000.0,3829.86
1634517600000.0,4855.51
1634517900000.0,1206.3
1634518200000.0,3252.1
1634518800000.0,1018.58
1634519400000.0,4711.79
1634519700000.0,1600.09
1634520000000.0,2311.44
1634520600000.0,4780.71
1634521500000.0,2486.9
1634522400000.0,4562.98
1634523000000.0,4051.26
1634523900000.0,4225.83
1634525400000.0,1384.59
1634526000000.0,1182.2
1634527200000.0,4766.45
1634528700000.0,3495.03
1634529900000.0,2251.64
1634531400000.0,3623.65
1634532600000.0,4557.47
1634533200000.0,1141.92
1634533800000.0,3411.06
1634534400000.0,4055.62
1634535600000.0,4487.84
1634537100000.0,1084.37
1634538000000.0,2003.72
1634538900000.0,4518.89
1634539500000.0,3537.51
1634541000000.0,1447.55
1634541600000.0,4641.45
1634542500000.0,2673.65
1634542800000.0,1479.46
1634543400000.0,3204.79
1634543700000.0,4814.56
1634544000000.0,1682.16
1634544600000.0,1702.54
1634544900000.0,1508.73
1634545500000.0,1780.52
1634545800000.0,1184.88
1634546100000.0,4750.43
1634546400000.0,2666.76
1634547000000.0,1457.38
1634547900000.0,3677.18
1634548500000.0,3320.63
1634549100000.0,3472.64
1634550300000.0,2080.26
1634550900000.0,3119.6
1634551200000.0,2878.81
1634551500000.0,4090.17
1634551800000.0,3757.45
1634552100000.0,1474.03
1634552400000.0,2569.02
1634553000000.0,1342.64
1634553600000.0,1962.41
1634553900000.0,3694.05
1634554500000.0,2755.7
1634555100000.0,1429.92
1634555400000.0,2822.88
1634556000000.0,3483.71
1634556600000.0,4867.72
1634557200000.0,4133.58
1634557500000.0,2628.79
1634557800000.0,1171.03
1634558100000.0,2201.07
1634558700000.0,1119.81
1634559300000.0,1708.04
1634559900000.0,3637.06
1634560500000.0,4669.8
1634561100000.0,3131.31
1634561700000.0,4790.66
1634562000000.0,3610.22
1634562300000.0,1795.88
1634562600000.0,3383.68
1634562900000.0,1579.71
1634563200000.0,4932.51
1634563500000.0,4043.61
1634563800000.0,3520.73
1634564100000.0,1679.3
1634564400000.0,3144.19
1634565000000.0,4459.17
1634565600000.0,4618.92
1634565900000.0,1987.29
1634566200000.0,2675.22
1634566500000.0,1490.13
1634567100000.0,1316.75
1634567700000.0,4189.04
1634568300000.0,1338.36
1634568600000.0,3215.11
1634568900000.0,1189.72
1634569500000.0,2405.83
1634570100000.0,3740.35
1634570700000.0,2403.14
1634571600000.0,1182.75
1634572500000.0,4615.85
1634573100000.0,2037.77
1634573700000.0,2690.54
1634574000000.0,3744.33
1634574600000.0,1185.73
1634575200000.0,4004.87
1634575800000.0,2594.03
1634576400000.0,2919.13
1634577000000.0,4037.21
1634577900000.0,2549.25
1634579400000.0,1415.87
1634580000000.0,4536.14
1634581200000.0,1629.88
1634582400000.0,1050.05
1634583600000.0,3373.24
1634583900000.0,3703.21
1634584500000.0,2583.41
1634584800000.0,1871.53
1634585700000.0,2603.94
1634586600000.0,2102.72
1634587500000.0,4872.89
1634588100000.0,3624.58
1634589600000.0,3730.08
1634590500000.0,1355.36
1634591100000.0,1145.23
1634592000000.0,3817.32
1634592900000.0,4058.53
1634593800000.0,4185.83
1634595000000.0,3747.44
1634596200000.0,1547.68
1634597700000.0,2349.31
1634598300000.0,4965.77
1634599500000.0,4876.07
1634601000000.0,2478.86
1634602200000.0,3442.65
1634602500000.0,1310.14
1634603400000.0,4769.67
1634604000000.0,3762.88
1634604900000.0,4493.63
1634605800000.0,1598.59
1634606700000.0,1987.02
1634607900000.0,1708.77
1634609400000.0,4929.52
1634611200000.0,3350.07
1634612700000.0,1884.93
1634613000000.0,1061.72
1634613300000.0,1811.12
1634613600000.0,4931.92
1634613900000.0,2272.3
1634614500000.0,3931.04
1634615100000.0,2090.15
1634615400000.0,4436.85
1634616000000.0,3741.03
1634616600000.0,3985.12
1634617800000.0,1236.99
1634618700000.0,2992.91
1634619300000.0,2615.02
1634620200000.0,1940.92
1634621100000.0,4246.41
1634622300000.0,2414.84
1634623500000.0,3902.76
1634624400000.0,4534.28
1634625600000.0,4637.4
1634625900000.0,4759.02
1634626800000.0,4416.73
1634627700000.0,4732.75
1634628600000.0,1074.88
1634629800000.0,3954.74
1634630700000.0,2629.71
1634631300000.0,2001.43
1634632500000.0,4876.9
1634632800000.0,1353.62
1634633400000.0,2468.88
1634634000000.0,4639.91
1634634300000.0,1350.41
1634634900000.0,4980.05
1634635200000.0,4816.11
1634635800000.0,2838.81
1634636400000.0,2570.22
1634637300000.0,2505.62
1634638200000.0,3054.39
1634638800000.0,1787.2
1634640000000.0,2360.76
1634640900000.0,1563.18
1634642100000.0,2372.98
1634643300000.0,3265.24
1634644800000.0,1358.72
1634645100000.0,1150.51
1634645700000.0,1961.1
1634646300000.0,1863.05
1634647200000.0,4105.03
1634647500000.0,4320.63
1634647800000.0,1860.84
1634648700000.0,2373.29
1634649300000.0,2699.86
1634649600000.0,4575.46
1634649900000.0,4858.44
1634650200000.0,2181.69
1634650500000.0,2337.7
1634650800000.0,4154.83
1634651100000.0,4152.86
1634651400000.0,2603.66
1634651700000.0,2494.72
1634652000000.0,1687.09
1634652300000.0,3868.35
1634652600000.0,3173.52
1634652900000.0,2358.98
1634653500000.0,4429.15
1634653800000.0,1142.72
1634654100000.0,2635.1
1634654700000.0,3860.56
1634655000000.0,2445.43
1634655300000.0,3203.08
1634655600000.0,2795.38
1634655900000.0,1129.5
1634656200000.0,3048.39
1634656800000.0,3957.79
1634657100000.0,3049.84
1634657700000.0,4169.67
1634658600000.0,2100.87
1634659200000.0,1795.82
1634659800000.0,3421.96
1634661000000.0,1563.67
1634661900000.0,4844.78
1634662200000.0,3708.56
1634662800000.0,2359.39
1634663100000.0,3093.48
1634663400000.0,3965.57
1634663700000.0,3127.3
1634664000000.0,1004.65
1634664600000.0,2799.79
1634665200000.0,2348.59
1634665800000.0,3417.5
1634666400000.0,4646.94
1634666700000.0,1815.52
1634667300000.0,2404.74
1634668200000.0,4464.53
1634668800000.0,4884.13
1634669400000.0,2719.58
1634670300000.0,4356.42
1634670600000.0,3246.8
1634671200000.0,4111.2
1634671500000.0,4924.11
1634671800000.0,4240.06
1634672100000.0,2045.13
1634672400000.0,3741.08
1634672700000.0,3875.95
1634673300000.0,3782.38
1634673600000.0,2877.66
1634673900000.0,3486.79
1634674500000.0,1557.09
1634675100000.0,2985.99
1634675700000.0,1855.99
1634676300000.0,2411.18
1634676900000.0,3511.89
1634677500000.0,3515.68
1634678100000.0,2721.18
1634678400000.0,1068.4
1634679300000.0,2265.76
1634679900000.0,3540.74
1634680500000.0,3206.51
1634681400000.0,3923.01
1634682300000.0,1277.54
1634683200000.0,1710.51
1634683800000.0,4354.61
1634685000000.0,1868.35
1634686200000.0,2620.94
1634686800000.0,3129.05
1634687400000.0,2843.52
1634688000000.0,2539.06
1634688600000.0,2522.44
1634689500000.0,2345.18
1634690400000.0,2667.79
1634691600000.0,3234.95
1634692200000.0,2364.41
1634692800000.0,3930.37
1634694000000.0,1831.09
1634694600000.0,3391.92
1634695200000.0,1752.86
1634696400000.0,1386.9
1634697600000.0,2986.52
1634698800000.0,3334.43
1634700000000.0,2597.99
1634700900000.0,4539.49
1634702400000.0,3517.74
1634703900000.0,2869.78
1634705700000.0,3391.02
1634707200000.0,4657.96
1634708400000.0,3624.51
1634709000000.0,1103.35
1634709300000.0,1350.11
1634710200000.0,3666.23
1634710500000.0,3178.36
1634711400000.0,4767.23
1634712300000.0,4969.26
1634713800000.0,4679.49
1634715000000.0,1143.89
1634715900000.0,1562.29
1634717100000.0,1416.75
1634718000000.0,2759.13
1634718600000.0,3359.9
1634719500000.0,1975.58
1634720400000.0,3939.89
1634721000000.0,3349.97
1634721900000.0,1156.21
1634723100000.0,3163.19
1634724600000.0,3573.42
1634725800000.0,2790.06
1634726400000.0,2386.35
1634727300000.0,3545.72
1634728200000.0,2524.63
1634729400000.0,4622.72
1634730600000.0,3206.08
1634731800000.0,2594.21
1634732400000.0,1341.01
1634732700000.0,1905.24
1634733300000.0,4611.19
1634733600000.0,4527.17
1634733900000.0,4112.75
1634734200000.0,2815.47
1634734800000.0,3992.02
1634735100000.0,2139.66
1634735400000.0,2401.39
1634736000000.0,4673.11
1634736600000.0,1725.6
1634737200000.0,2597.81
1634737500000.0,4842.51
1634737800000.0,1947.88
1634738100000.0,3203.01
1634738400000.0,2730.38
1634738700000.0,2839.79
1634739000000.0,2864.47
1634739300000.0,4749.15
1634739600000.0,3526.8
1634739900000.0,2826.11
1634740500000.0,1109.71
1634740800000.0,1733.67
1634741100000.0,2655.89
1634741400000.0,3911.14
1634741700000.0,2176.05
1634742000000.0,3285.58
1634742300000.0,3296.62
1634742600000.0,4415.22
1634743200000.0,3440.84
1634743500000.0,4648.48
1634743800000.0,2496.26
1634744100000.0,2931.54
1634744400000.0,4418.1
1634745000000.0,3770.19
1634745600000.0,1781.28
1634745900000.0,4728.34
1634746200000.0,1894.34
1634746800000.0,2735.57
1634747400000.0,1853.54
1634747700000.0,2514.73
1634748000000.0,1345.36
1634748600000.0,2235.51
1634749500000.0,1868.48
1634750100000.0,4960.28
1634750400000.0,1344.26
1634751000000.0,2751.79
1634751900000.0,2219.73
1634753100000.0,4659.4
1634753700000.0,2402.57
1634754000000.0,2130.06
1634754900000.0,2122.45
1634756100000.0,2381.17
1634756700000.0,4747.9
1634757600000.0,4100.8
1634758500000.0,2963.21
1634759100000.0,2925.46
1634760000000.0,3801.28
1634760600000.0,2133.99
1634760900000.0,4448.08
1634761200000.0,1785.85
1634761500000.0,4135.81
1634761800000.0,1223.59
1634762100000.0,1326.34
1634762700000.0,1936.51
1634763300000.0,4874.8
1634764200000.0,1173.84
1634765400000.0,2545.65
1634766300000.0,1083.21
1634767200000.0,1332.27
1634767500000.0,2576.34
1634768100000.0,4141.17
1634769300000.0,4234.31
1634770800000.0,2882.96
1634771700000.0,3414.74
1634772900000.0,1361.18
1634774100000.0,3028.93
1634775000000.0,2267.66
1634775900000.0,1173.64
1634776800000.0,2469.13
1634777700000.0,4795.05
1634778900000.0,4527.69
1634779500000.0,4535.43
1634780100000.0,4173.2
1634780400000.0,4510.17
1634780700000.0,3835.09
1634781300000.0,2734.34
1634781600000.0,4984.92
1634781900000.0,2556.4
1634782200000.0,1419.01
1634782500000.0,3627.11
1634782800000.0,2479.87
1634783400000.0,4858.21
1634783700000.0,3567.35
1634784000000.0,1253.48
1634784300000.0,2504.47
1634784600000.0,1347.82
1634785200000.0,2852.95
1634785500000.0,1638.63
1634786100000.0,4768.61
1634786400000.0,1287.22
1634786700000.0,4680.67
1634787300000.0,4565.55
1634787900000.0,1557.41
1634788200000.0,4331.56
1634788800000.0,1715.08
1634789400000.0,3692.42
1634790300000.0,2478.88
1634790900000.0,3160.69
1634791800000.0,1507.64
1634792700000.0,2181.35
1634793300000.0,4601.45
1634794200000.0,2524.02
1634795100000.0,2050.29
1634796300000.0,2960.91
1634796900000.0,4421.32
1634797500000.0,1492.44
1634797800000.0,1163.09
1634798400000.0,2612.69
1634798700000.0,3285.0
1634799000000.0,1048.46
1634799600000.0,4771.13
1634800200000.0,4072.14
1634800800000.0,1091.92
1634801100000.0,1234.1
1634801700000.0,4710.97
1634802600000.0,3079.24
1634803500000.0,4930.43
1634804100000.0,4259.14
1634804400000.0,1338.67
1634805000000.0,2303.12
1634805300000.0,4480.07
1634805600000.0,1150.8
1634805900000.0,3093.96
1634806200000.0,2798.96
1634806800000.0,3743.54
1634807100000.0,4096.25
1634807400000.0,2616.04
1634807700000.0,2000.04
1634808300000.0,4400.18
1634808900000.0,2233.39
1634809500000.0,4839.72
1634810100000.0,3001.49
1634810700000.0,4110.52
1634811300000.0,1365.66
1634811900000.0,3232.39
1634812800000.0,1432.44
1634813400000.0,1963.86
1634813700000.0,2144.94
1634814000000.0,4845.15
1634814300000.0,4906.63
1634814900000.0,1352.86
1634815200000.0,3485.48
1634815800000.0,2029.23
1634816100000.0,3523.15
1634816400000.0,3741.67
1634816700000.0,1657.18
1634817000000.0,4981.09
1634817300000.0,2822.12
1634817600000.0,4093.91
1634817900000.0,3253.41
1634818200000.0,4175.57
1634818500000.0,4977.61
1634818800000.0,3200.35
1634819400000.0,4242.77
1634819700000.0,3219.53
1634820000000.0,1770.76
1634820300000.0,1627.53
1634820600000.0,1312.37
1634821200000.0,4960.05
1634821500000.0,3215.63
1634822400000.0,1208.93
1634822700000.0,1271.87
1634823300000.0,2879.34
1634823900000.0,1776.04
1634824500000.0,2654.05
1634824800000.0,4401.07
1634825100000.0,1600.72
1634825400000.0,1029.12
1634825700000.0,1155.71
1634826000000.0,4642.76
1634826300000.0,1236.07
1634826600000.0,1166.44
1634826900000.0,3470.53
1634827200000.0,4083.31
1634827500000.0,4194.48
1634827800000.0,3763.68
1634828100000.0,3076.96
1634828700000.0,3965.47
1634829000000.0,1898.84
1634829300000.0,1543.89
1634829600000.0,1512.9
1634829900000.0,3758.08
1634830200000.0,3640.88
1634830500000.0,2371.57
1634830800000.0,3075.79
1634831100000.0,3850.99
1634831400000.0,2859.84
1634831700000.0,4629.41
1634832000000.0,3346.91
1634832300000.0,2178.68
1634832600000.0,4219.41
1634833200000.0,3722.2
1634833800000.0,2660.74
1634834400000.0,2109.76
1634835000000.0,3252.98
1634835600000.0,4739.27
1634835900000.0,3319.47
1634836500000.0,2133.98
1634837400000.0,2942.12
1634838000000.0,4154.81
1634838600000.0,2728.71
1634839200000.0,1240.18
1634839800000.0,1136.64
1634840400000.0,2750.93
1634841300000.0,1232.24
1634841900000.0,2419.1
1634842800000.0,3554.23
1634843100000.0,2496.97
1634843400000.0,4365.4
1634844300000.0,2294.8
1634844900000.0,3236.72
1634845500000.0,2280.49
1634846100000.0,4731.23
1634846400000.0,4984.53
1634846700000.0,2452.84
1634847300000.0,4020.75
1634847900000.0,2011.32
1634848200000.0,2410.67
1634848500000.0,4304.83
1634849100000.0,2878.34
1634849700000.0,2969.09
1634850600000.0,1674.27
1634851800000.0,4791.82
1634852700000.0,4916.58
1634853600000.0,1711.34
1634853900000.0,4628.66
1634854800000.0,2042.3
1634855400000.0,4916.04
1634856000000.0,4416.1
1634856900000.0,1457.29
1634857800000.0,1902.11
1634858100000.0,3341.8
1634859000000.0,2681.23
1634859600000.0,4774.66
1634860500000.0,4954.09
1634861100000.0,1485.09
1634861400000.0,3357.82
1634861700000.0,2900.41
1634862000000.0,4976.18
1634862600000.0,3990.16
1634863200000.0,1585.96
1634863800000.0,2759.29
1634864700000.0,2864.46
1634865300000.0,2493.38
1634866500000.0,1476.59
1634867400000.0,2374.75
1634868300000.0,1575.83
1634869200000.0,1925.65
1634870100000.0,2386.59
1634871600000.0,3145.4
1634872200000.0,3483.96
1634872800000.0,2694.92
1634873700000.0,2830.49
1634874600000.0,2648.23
1634875800000.0,2716.02
1634876700000.0,4295.91
1634877900000.0,2548.4
1634879100000.0,2777.44
1634880300000.0,3153.95
1634881500000.0,3118.01
1634882400000.0,4712.24
1634883300000.0,2169.65
1634884200000.0,1383.99
1634884800000.0,2521.84
1634885700000.0,4345.84
1634886900000.0,1858.05
1634888100000.0,2093.15
1634888700000.0,1988.95
1634889300000.0,1444.94
1634889600000.0,1760.21
1634890200000.0,3621.55
1634890800000.0,4935.09
1634891100000.0,4709.97
1634891700000.0,1841.4
1634892600000.0,2803.34
1634893200000.0,4201.27
1634893500000.0,1659.48
1634894400000.0,4165.72
1634895300000.0,4797.47
1634896200000.0,4045.38
1634897100000.0,1407.51
1634898300000.0,2534.58
1634898900000.0,3975.8
1634899800000.0,1212.47
1634901000000.0,3811.19
1634901600000.0,1799.91
1634902500000.0,4204.41
1634903400000.0,1737.34
1634904600000.0,1633.35
1634905500000.0,3408.77
1634906100000.0,1629.36
1634907000000.0,3563.66
1634907900000.0,4845.68
1634908500000.0,1934.12
1634908800000.0,4216.56
1634909700000.0,2080.12
1634910600000.0,4191.28
1634910900000.0,2014.11
1634911200000.0,2306.16
1634911500000.0,3122.8
1634911800000.0,2251.67
1634912100000.0,4474.3
1634912400000.0,3177.73
1634912700000.0,3817.92
1634913000000.0,4557.19
1634913300000.0,1087.24
1634913600000.0,4041.27
1634913900000.0,3956.06
1634914200000.0,1291.47
1634914500000.0,3516.24
1634915100000.0,3417.13
1634915400000.0,4520.82
1634916000000.0,1117.92
1634916300000.0,1041.42
1634916600000.0,4921.13
1634916900000.0,3873.69
1634917200000.0,3139.88
1634917500000.0,4770.1
1634917800000.0,4120.68
1634918100000.0,3152.11
1634918400000.0,2427.16
1634918700000.0,1236.85
1634919000000.0,4419.92
1634919300000.0,2561.39
1634919600000.0,3274.3
1634919900000.0,4526.4
1634920200000.0,3638.34
1634920500000.0,4267.02
1634920800000.0,3938.53
1634921400000.0,1124.25
1634922000000.0,4340.52
1634922900000.0,1484.87
1634923200000.0,2142.45
1634923500000.0,1175.68
1634923800000.0,1793.2
1634924100000.0,4555.28
1634925000000.0,3785.03
1634925600000.0,3947.41
1634926200000.0,4604.19
1634926800000.0,1703.41
1634927100000.0,2406.69
1634927700000.0,3082.13
1634928600000.0,2817.3
1634929500000.0,4646.59
1634930100000.0,4749.26
1634930700000.0,2818.29
1634931600000.0,1179.58
1634932500000.0,3631.4
1634933100000.0,3244.95
1634933700000.0,4545.76
1634934600000.0,1994.01
1634935800000.0,3477.65
1634936700000.0,1650.84
1634937900000.0,3983.94
1634938500000.0,1440.38
1634939400000.0,1545.16
1634940000000.0,3923.18
1634940900000.0,4546.75
1634942100000.0,4490.1
1634943300000.0,1651.61
1634944200000.0,3546.69
1634945700000.0,3809.41
