timestamp,bw_momentum
1626801000000.0,-0.0029
1626801900000.0,-0.008
1626803700000.0,-0.0075
1626804900000.0,-0.0038
1626806400000.0,-0.0037
1626807900000.0,-0.0021
1626809100000.0,0.0008
1626810600000.0,0.0037
1626811800000.0,0.0032
1626812400000.0,0.0044
1626813600000.0,0.0058
1626815400000.0,0.0028
1626815700000.0,-0.0007
1626816600000.0,-0.0002
1626817500000.0,-0.0016
1626819000000.0,-0.0049
1626820800000.0,-0.007
1626821700000.0,-0.0061
1626822900000.0,-0.0027
1626824100000.0,-0.0027
1626825000000.0,-0.0061
1626825900000.0,-0.0021
1626826500000.0,-0.0042
1626827400000.0,-0.0026
1626828000000.0,-0.0019
1626828900000.0,-0.0003
1626829800000.0,-0.0031
1626830400000.0,0.0036
1626831300000.0,0.0066
1626832500000.0,0.0051
1626833400000.0,-0.0008
1626834300000.0,0.0005
1626835200000.0,0.0044
1626835800000.0,-0.0006
1626837300000.0,0.0042
1626837900000.0,0.0067
1626839100000.0,0.0098
1626840300000.0,0.0106
1626840900000.0,0.0288
1626841200000.0,0.0227
1626841500000.0,0.0316
1626841800000.0,0.0289
1626842100000.0,0.0293
1626842400000.0,0.03
1626843000000.0,0.0277
1626843300000.0,0.0268
1626843900000.0,0.0257
1626844800000.0,0.0271
1626845700000.0,0.0319
1626846000000.0,0.024
1626846300000.0,0.0076
1626846900000.0,0.0081
1626847500000.0,0.003
1626848100000.0,0.0023
1626848700000.0,0.0046
1626849900000.0,0.0043
1626850500000.0,0.0049
1626851100000.0,0.0076
1626851700000.0,0.0077
1626852600000.0,0.0027
1626853500000.0,-0.0012
1626854400000.0,0.0019
1626855300000.0,0.0034
1626856200000.0,0.0066
1626857100000.0,0.0041
1626858300000.0,0.0025
1626858900000.0,0.002
1626860100000.0,0.001
1626861000000.0,0.015
1626861600000.0,0.0153
1626861900000.0,0.0213
1626862200000.0,0.0236
1626862500000.0,0.0194
1626862800000.0,0.0216
1626863400000.0,0.0185
1626864300000.0,0.0164
1626865500000.0,0.019
1626866100000.0,0.0203
1626867000000.0,0.0212
1626867600000.0,0.0196
1626868200000.0,0.0066
1626868800000.0,0.005
1626869100000.0,0.0051
1626869400000.0,0.0036
1626869700000.0,0.005
1626870600000.0,0.0022
1626871500000.0,0.0029
1626872400000.0,0.0037
1626873300000.0,0.001
1626874500000.0,0.003
1626875400000.0,0.0005
1626876000000.0,0.0071
1626876600000.0,0.0053
1626876900000.0,0.0082
1626877500000.0,-0.0012
1626877800000.0,0.0015
1626878400000.0,0.0064
1626878700000.0,0.0094
1626879000000.0,0.0113
1626879600000.0,0.0117
1626880200000.0,0.0109
1626881100000.0,0.008
1626882000000.0,0.0127
1626882600000.0,0.0073
1626882900000.0,0.0074
1626883200000.0,0.0032
1626883500000.0,0.0097
1626883800000.0,0.0118
1626884400000.0,0.0082
1626885000000.0,0.0126
1626885300000.0,0.0153
1626885600000.0,0.0141
1626885900000.0,0.0105
1626886200000.0,0.0113
1626886500000.0,-0.0006
1626887100000.0,-0.0004
1626887400000.0,0.0034
1626887700000.0,0.0068
1626888000000.0,0.0021
1626888300000.0,-0.0019
1626888900000.0,0.0023
1626889500000.0,-0.0011
1626890100000.0,-0.0044
1626890700000.0,0.0004
1626891000000.0,0.0166
1626891300000.0,0.0117
1626891600000.0,0.0183
1626891900000.0,0.0073
1626892200000.0,0.0011
1626892500000.0,-0.0007
1626892800000.0,0.0046
1626893400000.0,0.0019
1626893700000.0,-0.0105
1626894000000.0,-0.0083
1626894300000.0,-0.0096
1626894600000.0,-0.018
1626894900000.0,-0.0243
1626895200000.0,-0.0258
1626895800000.0,-0.0218
1626896400000.0,-0.0155
1626897000000.0,-0.0136
1626897600000.0,-0.0138
1626897900000.0,-0.0164
1626898500000.0,-0.0138
1626899400000.0,-0.0055
1626899700000.0,-0.0081
1626900300000.0,-0.0028
1626900900000.0,0.0027
1626901200000.0,-0.0065
1626902100000.0,0.0082
1626903600000.0,0.002
1626904800000.0,0.0079
1626906000000.0,0.0149
1626906600000.0,0.0127
1626907200000.0,0.015
1626908400000.0,0.0138
1626909300000.0,0.0124
1626909900000.0,0.0163
1626911100000.0,0.0123
1626911700000.0,0.0032
1626912300000.0,0.0132
1626912600000.0,0.0082
1626913200000.0,0.0158
1626913500000.0,0.0092
1626914100000.0,0.0024
1626915000000.0,-0.002
1626915900000.0,-0.0029
1626916800000.0,-0.0024
1626918000000.0,-0.0003
1626918900000.0,-0.0084
1626920100000.0,-0.0095
1626921300000.0,0.0006
1626922500000.0,-0.0021
1626923700000.0,-0.0084
1626924600000.0,-0.0123
1626926100000.0,-0.0062
1626927300000.0,-0.0013
1626927900000.0,0.0056
1626928800000.0,0.0016
1626930000000.0,0.0009
1626930900000.0,-0.0002
1626932400000.0,0.0008
1626933300000.0,0.0056
1626934200000.0,0.0029
1626935400000.0,-0.0025
1626936900000.0,0.0072
1626937800000.0,0.0097
1626938100000.0,0.0082
1626938700000.0,0.0017
1626939300000.0,-0.0003
1626940200000.0,0.001
1626941100000.0,0.0074
1626942300000.0,0.0051
1626942900000.0,0.0065
1626943800000.0,0.0025
1626945000000.0,0.004
1626946200000.0,-0.0037
1626946500000.0,-0.0113
1626946800000.0,-0.0144
1626947100000.0,-0.0148
1626947400000.0,-0.0093
1626948000000.0,-0.0069
1626948900000.0,-0.0066
1626949800000.0,-0.0083
1626951000000.0,-0.0102
1626951600000.0,-0.0076
1626952200000.0,-0.0105
1626952500000.0,-0.0124
1626953100000.0,-0.0007
1626954000000.0,0.0036
1626954600000.0,0.0021
1626955500000.0,0.0002
1626956700000.0,0.0019
1626957300000.0,0.0066
1626957600000.0,0.0083
1626957900000.0,0.0042
1626958500000.0,0.0106
1626959100000.0,0.0087
1626960000000.0,0.0105
1626961200000.0,0.0104
1626962400000.0,0.0074
1626963600000.0,0.0041
1626964500000.0,0.0113
1626964800000.0,0.0101
1626965100000.0,0.0097
1626966000000.0,0.0046
1626966300000.0,0.0028
1626967200000.0,0.008
1626967800000.0,0.0043
1626968100000.0,0.0075
1626968700000.0,0.009
1626969000000.0,0.0129
1626969600000.0,0.0113
1626969900000.0,0.0102
1626970500000.0,0.0033
1626971100000.0,0.0063
1626971700000.0,0.0033
1626972600000.0,0.0059
1626973800000.0,0.0051
1626975000000.0,0.0
1626975900000.0,-0.0007
1626977100000.0,-0.0002
1626977700000.0,-0.0036
1626978900000.0,-0.0057
1626980700000.0,-0.004
1626982800000.0,-0.0026
1626984600000.0,-0.0014
1626986400000.0,-0.0026
1626987900000.0,0.002
1626990300000.0,-0.0089
1626990900000.0,-0.0059
1626991500000.0,-0.0068
1626992700000.0,-0.0007
1626994500000.0,-0.0038
1626996000000.0,0.0014
1626997500000.0,0.002
1626998700000.0,-0.0016
1626999600000.0,-0.0009
1627000200000.0,0.0003
1627001100000.0,0.0041
1627002900000.0,-0.0007
1627004100000.0,0.0145
1627004400000.0,0.011
1627005000000.0,0.0194
1627005600000.0,0.0137
1627006200000.0,0.0117
1627007100000.0,0.0092
1627008000000.0,0.0068
1627009500000.0,0.0079
1627011000000.0,0.0081
1627012200000.0,0.0106
1627013700000.0,0.0103
1627014900000.0,0.007
1627015800000.0,0.002
1627017000000.0,0.0034
1627017900000.0,0.0013
1627018500000.0,0.0017
1627018800000.0,0.0003
1627019100000.0,0.0018
1627019700000.0,-0.0007
1627020300000.0,-0.0006
1627020900000.0,0.0022
1627022100000.0,-0.002
1627023600000.0,-0.0096
1627024200000.0,-0.0061
1627025100000.0,-0.0079
1627025700000.0,-0.0055
1627027200000.0,-0.0103
1627028400000.0,-0.0084
1627029300000.0,-0.0066
1627030500000.0,-0.0108
1627030800000.0,-0.0056
1627031400000.0,-0.002
1627032300000.0,-0.0081
1627033800000.0,-0.0083
1627034700000.0,-0.0032
1627035600000.0,-0.0052
1627036500000.0,-0.0031
1627037400000.0,-0.0023
1627038300000.0,-0.0011
1627039500000.0,-0.0031
1627040700000.0,-0.0053
1627041900000.0,0.0004
1627042800000.0,-0.0013
1627043400000.0,-0.0015
1627044900000.0,0.0022
1627045500000.0,0.0034
1627047000000.0,0.0067
1627048200000.0,0.0072
1627049400000.0,0.0052
1627050900000.0,0.0012
1627052100000.0,-0.0016
1627053300000.0,-0.0008
1627054200000.0,0.0021
1627055700000.0,-0.004
1627056300000.0,-0.0048
1627056900000.0,-0.0103
1627057200000.0,-0.0095
1627057500000.0,-0.0089
1627058100000.0,-0.0112
1627058700000.0,-0.0102
1627059600000.0,-0.0143
1627060500000.0,-0.0115
1627061700000.0,-0.0059
1627062900000.0,-0.0049
1627064400000.0,-0.0022
1627065000000.0,-0.0037
1627066200000.0,0.0
1627068000000.0,0.0054
1627070100000.0,0.0053
1627071000000.0,0.0089
1627071300000.0,0.0066
1627072200000.0,0.0083
1627073400000.0,0.015
1627074900000.0,0.0151
1627075500000.0,0.012
1627076400000.0,0.0133
1627077300000.0,0.0133
1627078500000.0,0.0211
1627079100000.0,0.0154
1627079400000.0,0.0244
1627080000000.0,0.0261
1627080300000.0,0.0204
1627080600000.0,0.0253
1627080900000.0,0.0235
1627081500000.0,0.0217
1627082100000.0,0.0197
1627082700000.0,0.0218
1627083000000.0,0.0245
1627083300000.0,0.0229
1627083600000.0,0.0214
1627084200000.0,0.0287
1627084800000.0,0.0153
1627085100000.0,0.0085
1627085700000.0,0.0143
1627086300000.0,0.0133
1627087200000.0,0.0124
1627087500000.0,0.0109
1627088100000.0,0.0088
1627089000000.0,0.0064
1627089900000.0,0.0016
1627090500000.0,0.0052
1627091700000.0,0.0041
1627092600000.0,0.0024
1627093500000.0,0.0025
1627094700000.0,0.0048
1627096200000.0,0.0006
1627097700000.0,0.0003
1627099200000.0,0.0006
1627099800000.0,0.0024
1627101300000.0,0.0067
1627102200000.0,0.003
1627103100000.0,0.0036
1627104000000.0,0.003
1627105800000.0,0.0047
1627107000000.0,0.0002
1627107900000.0,0.0035
1627108500000.0,0.0087
1627109400000.0,0.0091
1627110300000.0,0.0039
1627111500000.0,0.0034
1627112700000.0,0.0004
1627114200000.0,-0.0016
1627114800000.0,0.0023
1627116000000.0,0.0004
1627116600000.0,-0.0014
1627117800000.0,-0.0013
1627119300000.0,0.0019
1627119900000.0,0.0021
1627120500000.0,-0.0032
1627121700000.0,-0.0012
1627122600000.0,0.003
1627123200000.0,0.0033
1627124100000.0,0.0042
1627125000000.0,0.0038
1627125600000.0,0.0012
1627126200000.0,0.0045
1627127100000.0,0.0041
1627128300000.0,0.0004
1627130100000.0,0.0005
1627131600000.0,0.0022
1627132200000.0,0.0031
1627133400000.0,-0.0009
1627134900000.0,-0.0032
1627136400000.0,-0.0008
1627137900000.0,0.0003
1627138800000.0,0.0025
1627140000000.0,0.0059
1627140600000.0,0.0021
1627141500000.0,0.0027
1627142700000.0,0.0068
1627143600000.0,0.0086
1627143900000.0,0.0085
1627144200000.0,0.0094
1627144500000.0,0.0129
1627145100000.0,0.0161
1627145400000.0,0.0168
1627145700000.0,0.0168
1627146000000.0,0.0152
1627146600000.0,0.0141
1627147500000.0,0.015
1627148100000.0,0.0086
1627148700000.0,0.0091
1627149600000.0,0.0076
1627150200000.0,0.0032
1627151400000.0,0.0023
1627152600000.0,-0.0001
1627154100000.0,-0.0082
1627154700000.0,-0.0098
1627155600000.0,-0.0188
1627156200000.0,-0.0158
1627156500000.0,-0.0142
1627157100000.0,-0.0138
1627158000000.0,-0.012
1627158600000.0,-0.0115
1627159800000.0,-0.0129
1627161000000.0,-0.0118
1627162500000.0,-0.0043
1627163400000.0,-0.0072
1627164600000.0,-0.0052
1627165200000.0,-0.0027
1627167000000.0,0.0066
1627168800000.0,0.0072
1627170300000.0,0.0085
1627170900000.0,0.0097
1627171500000.0,0.0171
1627172100000.0,0.0083
1627173000000.0,0.0052
1627173600000.0,0.0008
1627174200000.0,-0.0046
1627175100000.0,0.0012
1627176000000.0,0.0041
1627177500000.0,-0.0024
1627178400000.0,0.0017
1627179600000.0,-0.002
1627180800000.0,-0.0009
1627182000000.0,0.0023
1627182900000.0,-0.0017
1627183800000.0,0.0005
1627185300000.0,0.0023
1627186500000.0,0.0112
1627187100000.0,0.0122
1627187700000.0,0.0108
1627188300000.0,0.0117
1627189500000.0,0.0113
1627190700000.0,0.0077
1627191000000.0,0.0079
1627191900000.0,0.0055
1627193400000.0,0.0022
1627194300000.0,0.0029
1627195800000.0,0.0092
1627197000000.0,0.0142
1627197600000.0,0.0109
1627197900000.0,0.0102
1627198500000.0,0.0101
1627199400000.0,0.0086
1627200300000.0,0.0103
1627201200000.0,0.0108
1627201800000.0,0.0079
1627202400000.0,0.0042
1627203000000.0,0.0066
1627203900000.0,0.0011
1627204800000.0,-0.0022
1627206000000.0,-0.0067
1627206600000.0,-0.0067
1627207500000.0,-0.0066
1627208700000.0,-0.0112
1627209900000.0,-0.0128
1627210200000.0,-0.0084
1627211100000.0,-0.0066
1627212000000.0,-0.0072
1627212900000.0,-0.0042
1627214100000.0,-0.0096
1627214700000.0,-0.0044
1627215600000.0,-0.005
1627216800000.0,-0.0043
1627217700000.0,-0.0066
1627218900000.0,-0.0119
1627219500000.0,-0.0078
1627219800000.0,-0.0051
1627220400000.0,-0.0048
1627221300000.0,-0.013
1627222200000.0,-0.0119
1627223100000.0,-0.0133
1627223400000.0,-0.0085
1627224000000.0,-0.0109
1627224600000.0,-0.0048
1627225200000.0,-0.0006
1627225500000.0,-0.0019
1627226100000.0,-0.0014
1627226700000.0,0.0003
1627227300000.0,0.0036
1627228200000.0,0.0007
1627229100000.0,0.0057
1627230300000.0,0.0056
1627231500000.0,0.0092
1627232700000.0,0.0084
1627233600000.0,0.0132
1627233900000.0,0.0082
1627234500000.0,0.004
1627235700000.0,0.0057
1627236600000.0,0.0114
1627237800000.0,0.0078
1627239600000.0,-0.0003
1627240200000.0,0.0051
1627241100000.0,0.0092
1627241700000.0,0.0083
1627242300000.0,0.0029
1627242900000.0,0.0041
1627244100000.0,-0.0007
1627245300000.0,0.0012
1627247400000.0,0.0031
1627248600000.0,0.0042
1627249800000.0,0.0017
1627251600000.0,0.0042
1627253100000.0,0.0123
1627254000000.0,0.0099
1627254600000.0,0.0031
1627254900000.0,0.01
1627255500000.0,0.0172
1627256100000.0,0.0188
1627256400000.0,0.0244
1627256700000.0,0.0214
1627257000000.0,0.0205
1627257300000.0,0.0252
1627257600000.0,0.0237
1627257900000.0,0.0241
1627258200000.0,0.0332
1627258500000.0,0.025
1627258800000.0,0.0296
1627259100000.0,0.0295
1627259700000.0,0.0236
1627260000000.0,0.0242
1627260600000.0,0.0309
1627260900000.0,0.0439
1627261200000.0,0.1002
1627261500000.0,0.0789
1627261800000.0,0.0735
1627262100000.0,0.0627
1627262400000.0,0.0601
1627262700000.0,0.0643
1627263000000.0,0.0651
1627263300000.0,0.0706
1627263600000.0,0.0767
1627263900000.0,0.0643
1627264200000.0,0.0563
1627264500000.0,0.0422
1627264800000.0,-0.0185
1627265100000.0,-0.0072
1627265400000.0,0.001
1627265700000.0,0.0144
1627266000000.0,0.0053
1627266300000.0,0.0082
1627266600000.0,0.005
1627266900000.0,0.0025
1627267200000.0,-0.0041
1627267500000.0,0.0006
1627268100000.0,-0.0092
1627268400000.0,-0.0083
1627268700000.0,-0.0025
1627269000000.0,0.0024
1627269300000.0,0.0033
1627269900000.0,-0.0025
1627270500000.0,-0.0021
1627271400000.0,-0.0003
1627272000000.0,0.0021
1627272300000.0,-0.0072
1627272600000.0,-0.0028
1627273200000.0,-0.0
1627273800000.0,0.0078
1627274400000.0,0.0126
1627274700000.0,0.0084
1627275000000.0,0.0046
1627275600000.0,0.0037
1627276200000.0,0.0083
1627277100000.0,0.0074
1627278000000.0,0.0059
1627278600000.0,0.0035
1627278900000.0,0.0084
1627279500000.0,0.0081
1627280100000.0,0.0128
1627280400000.0,0.0179
1627280700000.0,0.0149
1627281000000.0,0.0171
1627281300000.0,0.0169
1627281600000.0,0.0163
1627281900000.0,0.0109
1627282200000.0,0.0051
1627282500000.0,0.0033
1627282800000.0,0.0065
1627283400000.0,0.0045
1627284300000.0,-0.0029
1627284900000.0,-0.0172
1627285200000.0,-0.0252
1627285500000.0,-0.0224
1627285800000.0,-0.0245
1627286100000.0,-0.0228
1627286700000.0,-0.0288
1627287000000.0,-0.0237
1627287300000.0,-0.0159
1627287600000.0,-0.0156
1627288200000.0,-0.0194
1627288800000.0,-0.0148
1627289400000.0,-0.0083
1627290000000.0,0.0044
1627290300000.0,0.0042
1627290900000.0,0.0023
1627291800000.0,0.0017
1627292400000.0,0.0021
1627293000000.0,0.0101
1627293600000.0,0.0089
1627294500000.0,0.0047
1627295400000.0,0.0082
1627296000000.0,0.0112
1627296600000.0,0.0113
1627297200000.0,0.0103
1627297500000.0,0.006
1627297800000.0,0.0071
1627298700000.0,0.004
1627299300000.0,0.0059
1627300500000.0,0.0054
1627301400000.0,0.0082
1627301700000.0,0.0075
1627302000000.0,0.0133
1627302600000.0,0.012
1627302900000.0,0.0094
1627303200000.0,0.0017
1627303800000.0,0.001
1627304400000.0,-0.0084
1627304700000.0,-0.0085
1627305000000.0,-0.0126
1627305300000.0,-0.0087
1627305600000.0,0.0001
1627305900000.0,-0.0098
1627306500000.0,-0.0075
1627307100000.0,-0.0103
1627307700000.0,-0.0097
1627308300000.0,-0.0079
1627309200000.0,-0.008
1627310100000.0,-0.0115
1627310700000.0,0.0025
1627311600000.0,0.0025
1627312200000.0,0.011
1627313400000.0,0.0097
1627314000000.0,0.0052
1627314600000.0,0.0101
1627315200000.0,0.0086
1627315500000.0,0.0136
1627316100000.0,0.0056
1627316400000.0,0.0213
1627317000000.0,0.0215
1627317300000.0,0.0316
1627317600000.0,0.0221
1627317900000.0,0.0198
1627318200000.0,0.0194
1627318500000.0,0.0143
1627318800000.0,0.009
1627319100000.0,0.0096
1627319700000.0,0.0141
1627320300000.0,0.0077
1627320600000.0,0.0165
1627321200000.0,-0.0005
1627321800000.0,0.0001
1627322100000.0,0.0011
1627323000000.0,0.0066
1627323300000.0,0.0134
1627323600000.0,0.0115
1627323900000.0,0.0127
1627324500000.0,0.0212
1627324800000.0,0.0212
1627325100000.0,0.0141
1627325400000.0,0.0147
1627325700000.0,0.0103
1627326300000.0,0.0247
1627326600000.0,0.026
1627326900000.0,0.0184
1627327200000.0,0.0255
1627327500000.0,0.018
1627327800000.0,0.0139
1627328100000.0,0.0095
1627328400000.0,0.004
1627328700000.0,-0.0009
1627329000000.0,0.0033
1627329300000.0,-0.0086
1627329600000.0,-0.0246
1627329900000.0,-0.0434
1627330200000.0,-0.0504
1627330500000.0,-0.0438
1627330800000.0,-0.0548
1627331100000.0,-0.0604
1627331400000.0,-0.052
1627331700000.0,-0.0486
1627332000000.0,-0.0471
1627332300000.0,-0.041
1627332600000.0,-0.0623
1627332900000.0,-0.0418
1627333200000.0,-0.0361
1627333500000.0,-0.0211
1627333800000.0,-0.0143
1627334100000.0,-0.0235
1627334400000.0,-0.0133
1627334700000.0,-0.0084
1627335000000.0,-0.032
1627335600000.0,-0.0282
1627335900000.0,-0.018
1627336200000.0,-0.0224
1627336500000.0,-0.0012
1627337100000.0,-0.0121
1627337700000.0,-0.0059
1627338000000.0,-0.0184
1627338300000.0,-0.0194
1627338600000.0,-0.0129
1627338900000.0,-0.0198
1627339500000.0,-0.0043
1627340100000.0,0.0178
1627340400000.0,0.0144
1627340700000.0,0.0001
1627341000000.0,0.0072
1627341300000.0,0.0058
1627341600000.0,0.0056
1627342200000.0,0.0075
1627342800000.0,0.0098
1627343100000.0,0.009
1627343700000.0,0.0032
1627344300000.0,0.0105
1627344600000.0,-0.0121
1627344900000.0,-0.0083
1627345200000.0,-0.0045
1627345500000.0,-0.0049
1627346400000.0,-0.0053
1627347000000.0,-0.0046
1627347600000.0,-0.0074
1627348200000.0,-0.0138
1627348800000.0,-0.0127
1627349100000.0,-0.0073
1627349700000.0,-0.0107
1627350000000.0,-0.01
1627350600000.0,-0.0029
1627351200000.0,-0.0064
1627351800000.0,-0.006
1627352400000.0,-0.0083
1627353300000.0,-0.0178
1627353900000.0,-0.0174
1627354200000.0,-0.0149
1627354500000.0,-0.0106
1627354800000.0,-0.0135
1627355100000.0,-0.0109
1627355700000.0,-0.0027
1627356300000.0,-0.0079
1627356900000.0,0.0007
1627357800000.0,-0.0081
1627358700000.0,-0.0019
1627359300000.0,-0.0006
1627359900000.0,0.0031
1627360500000.0,0.0072
1627361400000.0,0.0089
1627362300000.0,0.0147
1627363200000.0,0.0189
1627363500000.0,0.0128
1627364100000.0,0.0098
1627365000000.0,0.007
1627365900000.0,0.008
1627366200000.0,0.0126
1627366800000.0,0.0063
1627367400000.0,0.0101
1627368300000.0,0.0067
1627368600000.0,-0.003
1627368900000.0,0.0009
1627369800000.0,0.0033
1627370400000.0,-0.0047
1627371300000.0,-0.003
1627372200000.0,-0.0023
1627373100000.0,0.0052
1627373700000.0,0.0027
1627374000000.0,0.0052
1627374600000.0,0.0021
1627374900000.0,0.0026
1627375800000.0,0.0062
1627376700000.0,0.0061
1627377600000.0,0.0053
1627378500000.0,0.0063
1627379100000.0,0.011
1627379700000.0,0.0088
1627380300000.0,0.01
1627381500000.0,0.0079
1627382100000.0,0.0072
1627382700000.0,0.0074
1627383300000.0,0.0067
1627383900000.0,0.0071
1627384800000.0,0.0103
1627385700000.0,0.0178
1627386000000.0,0.0179
1627386600000.0,0.0149
1627386900000.0,0.0135
1627387500000.0,0.0134
1627387800000.0,0.0137
1627388400000.0,0.0123
1627389000000.0,0.0161
1627389300000.0,0.0172
1627389600000.0,0.0173
1627389900000.0,0.0214
1627390200000.0,0.0188
1627390500000.0,0.0139
1627391100000.0,0.0098
1627391400000.0,0.0071
1627392000000.0,0.0137
1627392600000.0,0.0163
1627392900000.0,0.0213
1627393200000.0,0.0168
1627393500000.0,0.0071
1627394100000.0,-0.0081
1627394700000.0,-0.0082
1627395000000.0,-0.0171
1627395300000.0,-0.0137
1627395600000.0,-0.0134
1627395900000.0,-0.0075
1627396200000.0,0.0009
1627396500000.0,-0.0034
1627396800000.0,-0.0111
1627397100000.0,-0.0172
1627397400000.0,-0.0104
1627398000000.0,-0.0055
1627398300000.0,0.0086
1627398600000.0,0.0162
1627398900000.0,0.017
1627399200000.0,0.012
1627399800000.0,0.0079
1627400100000.0,0.0004
1627400400000.0,-0.0019
1627401000000.0,-0.0032
1627401300000.0,0.0008
1627401900000.0,-0.0023
1627402500000.0,-0.0097
1627402800000.0,-0.0139
1627403100000.0,-0.0145
1627403400000.0,-0.0184
1627403700000.0,-0.0115
1627404000000.0,-0.017
1627404600000.0,-0.015
1627404900000.0,-0.0107
1627405500000.0,-0.0135
1627406100000.0,-0.0117
1627406700000.0,-0.0066
1627407300000.0,-0.0034
1627408200000.0,-0.0056
1627409100000.0,-0.007
1627409400000.0,-0.0052
1627410000000.0,0.0047
1627410900000.0,-0.0003
1627411200000.0,0.0068
1627411800000.0,0.0074
1627412700000.0,0.0066
1627413600000.0,0.0114
1627414500000.0,0.0095
1627415100000.0,-0.0005
1627416000000.0,0.0061
1627416600000.0,0.0087
1627417200000.0,0.0145
1627418100000.0,0.0132
1627418700000.0,-0.0005
1627419600000.0,0.0072
1627420500000.0,0.0077
1627420800000.0,0.0151
1627421700000.0,0.0129
1627422600000.0,0.0012
1627423500000.0,0.0054
1627424700000.0,0.0183
1627425300000.0,0.0171
1627425600000.0,0.0257
1627425900000.0,0.0274
1627426200000.0,0.0287
1627426500000.0,0.0293
1627426800000.0,0.0181
1627427100000.0,0.0212
1627427400000.0,0.0174
1627427700000.0,0.0178
1627428300000.0,0.0191
1627428900000.0,0.0248
1627430100000.0,0.0248
1627430400000.0,0.0137
1627430700000.0,0.0037
1627431000000.0,0.0048
1627431600000.0,-0.0044
1627432200000.0,0.0014
1627432500000.0,0.0031
1627433100000.0,0.0006
1627434000000.0,0.0
1627434600000.0,0.0061
1627435200000.0,0.0095
1627436100000.0,0.0052
1627436700000.0,0.0056
1627437000000.0,0.0125
1627437300000.0,0.0136
1627437900000.0,0.0178
1627438200000.0,0.0285
1627438500000.0,0.0232
1627438800000.0,0.0234
1627439100000.0,0.0208
1627439400000.0,0.0198
1627440000000.0,0.0161
1627440600000.0,0.0047
1627441500000.0,0.0062
1627441800000.0,0.0009
1627442400000.0,0.0045
1627442700000.0,0.0145
1627443300000.0,0.0031
1627443600000.0,-0.0075
1627443900000.0,-0.0065
1627444200000.0,-0.0036
1627444800000.0,0.0021
1627445100000.0,-0.0041
1627445700000.0,-0.0055
1627446300000.0,0.0045
1627446900000.0,0.0006
1627447500000.0,0.0035
1627448100000.0,-0.001
1627448700000.0,-0.0069
1627449300000.0,-0.002
1627449900000.0,0.0043
1627450800000.0,0.0068
1627451100000.0,0.0061
1627451700000.0,0.0031
1627452300000.0,0.0059
1627452900000.0,0.0024
1627453200000.0,0.0017
1627453800000.0,-0.0099
1627454700000.0,-0.0088
1627455000000.0,-0.0091
1627455600000.0,-0.0062
1627456200000.0,-0.0084
1627456800000.0,-0.0107
1627457700000.0,-0.0061
1627458300000.0,-0.0064
1627458900000.0,-0.0089
1627459500000.0,-0.0085
1627460400000.0,-0.0048
1627461300000.0,-0.0084
1627461900000.0,0.0052
1627462500000.0,0.0036
1627463100000.0,0.0043
1627463400000.0,0.0027
1627464300000.0,0.0021
1627465200000.0,0.0042
1627466100000.0,-0.0005
1627466700000.0,0.0069
1627467000000.0,0.0111
1627467300000.0,0.0126
1627467600000.0,0.0128
1627468200000.0,0.0165
1627468500000.0,0.0152
1627469100000.0,0.0147
1627469700000.0,0.0117
1627470000000.0,0.0127
1627470600000.0,0.0151
1627470900000.0,0.0134
1627471200000.0,0.0145
1627471800000.0,0.0174
1627472100000.0,0.0129
1627472400000.0,0.0141
1627472700000.0,0.0129
1627473000000.0,0.017
1627473600000.0,0.0105
1627473900000.0,0.01
1627474500000.0,0.0137
1627474800000.0,0.008
1627475100000.0,0.0023
1627476000000.0,-0.008
1627476300000.0,-0.016
1627476600000.0,-0.0251
1627476900000.0,-0.0256
1627477200000.0,-0.0213
1627477500000.0,-0.0203
1627477800000.0,-0.0248
1627478100000.0,-0.0191
1627478700000.0,-0.0266
1627479300000.0,-0.0251
1627479600000.0,-0.0269
1627480200000.0,-0.0197
1627480800000.0,-0.0081
1627481400000.0,-0.0007
1627481700000.0,-0.0014
1627482300000.0,0.0001
1627482900000.0,-0.006
1627483500000.0,-0.0098
1627484100000.0,-0.0057
1627484700000.0,-0.0047
1627485600000.0,0.0012
1627486200000.0,0.0021
1627487100000.0,0.0061
1627487400000.0,0.0006
1627488000000.0,0.0031
1627488600000.0,0.0013
1627489200000.0,0.0044
1627489800000.0,0.0026
1627490700000.0,0.0133
1627491300000.0,0.0157
1627491900000.0,0.017
1627492200000.0,0.0143
1627492800000.0,-0.001
1627493400000.0,-0.0092
1627493700000.0,-0.0117
1627494000000.0,-0.0123
1627494300000.0,-0.0155
1627494600000.0,-0.021
1627494900000.0,-0.0236
1627495200000.0,-0.0154
1627495500000.0,-0.0235
1627495800000.0,-0.0172
1627496100000.0,-0.0147
1627496400000.0,-0.016
1627497000000.0,0.0058
1627497300000.0,0.0108
1627497600000.0,0.0232
1627497900000.0,0.0307
1627498200000.0,0.029
1627498500000.0,0.0365
1627498800000.0,0.037
1627499100000.0,0.03
1627499400000.0,0.0295
1627500000000.0,0.0185
1627500600000.0,0.0158
1627500900000.0,0.0218
1627501200000.0,0.015
1627502100000.0,0.0107
1627502700000.0,-0.0068
1627503000000.0,-0.0061
1627503300000.0,-0.0071
1627503900000.0,-0.017
1627504500000.0,-0.0113
1627504800000.0,-0.0081
1627505400000.0,-0.0106
1627506300000.0,-0.0044
1627507200000.0,-0.0041
