timestamp,btc_long_liquidations_usd
1624945800000.0,228863179.88
1624946700000.0,655361024.53
1624947600000.0,525699000.07
1624948200000.0,503513635.1
1624948500000.0,366394127.24
1624948800000.0,535519545.75
1624949100000.0,536572903.68
1624949400000.0,1716823864.37
1624950000000.0,1678436785.56
1624950300000.0,48553692.53
1624950600000.0,197274615.3
1624951200000.0,544338842.25
1624951800000.0,1023249953.22
1624952100000.0,239757421.62
1624952700000.0,2892300247.23
1624953000000.0,420508021.89
1624953300000.0,1408858650.74
1624953900000.0,395408297.06
1624954200000.0,672677405.09
1624954800000.0,409090281.21
1624955100000.0,864004972.41
1624955700000.0,445908693.65
1624956000000.0,734680674.91
1624956300000.0,445364727.01
1624956600000.0,749522340.65
1624957200000.0,1646247337.82
1624957800000.0,61734444.18
1624958400000.0,354145959.82
1624958700000.0,430758304.31
1624959000000.0,996666054.01
1624959300000.0,558379181.54
1624959900000.0,496143836.43
1624960200000.0,211309285.69
1624960800000.0,315929469.96
1624961100000.0,171187803.12
1624961700000.0,391421208.93
1624962000000.0,590879608.06
1624962600000.0,2387720363.27
1624963200000.0,776196270.3
1624963500000.0,602580319.81
1624963800000.0,360271309.62
1624964100000.0,467079409.42
1624964400000.0,450627949.85
1624964700000.0,1226452996.03
1624965000000.0,430008235.3
1624965300000.0,178167652.37
1624965900000.0,361940904.56
1624966200000.0,380142256.35
1624966500000.0,168494683.75
1624967100000.0,349323818.19
1624967700000.0,3627770447.87
1624968300000.0,1631339688.05
1624968600000.0,1660092056.99
1624968900000.0,631074608.53
1624969200000.0,448140269.35
1624969500000.0,571551790.08
1624969800000.0,898726533.62
1624970100000.0,281691385.88
1624970400000.0,605846510.87
1624970700000.0,233522809.16
1624971000000.0,167697367.8
1624971300000.0,1014034746.03
1624971900000.0,364892471.94
1624972200000.0,1188354819.01
1624972500000.0,848283968.13
1624972800000.0,810924181.85
1624973100000.0,1441576191.66
1624973400000.0,1181152748.97
1624973700000.0,759451990.76
1624974000000.0,447748603.69
1624974300000.0,504778032.86
1624974600000.0,409343121.93
1624974900000.0,291090355.02
1624975200000.0,460284175.21
1624975500000.0,764679294.56
1624976100000.0,828883431.73
1624976400000.0,623695379.55
1624977000000.0,386235476.49
1624977300000.0,557154305.41
1624977600000.0,163022669.97
1624977900000.0,242323901.71
1624978500000.0,1206471689.21
1624979100000.0,450923034.35
1624979700000.0,14864537.12
1624980300000.0,976002898.93
1624980600000.0,457007628.38
1624981200000.0,1775294372.45
1624981500000.0,528874609.6
1624981800000.0,516826453.9
1624982400000.0,327747882.14
1624982700000.0,130545555.53
1624983300000.0,1136162749.67
1624983900000.0,1245214042.76
1624984500000.0,396772908.21
1624985100000.0,466596175.71
1624985400000.0,58634060.97
1624986000000.0,114647001.93
1624986300000.0,418974317.16
1624986900000.0,601791501.44
1624987200000.0,194388259.28
1624987800000.0,710979520.43
1624988100000.0,1017341721.29
1624988400000.0,401776880.88
1624989000000.0,440283669.56
1624989300000.0,635786759.99
1624989600000.0,1365079271.36
1624990200000.0,254252882.72
1624991100000.0,115776498.08
1624991700000.0,395734147.15
1624992300000.0,422485544.63
1624992900000.0,511199340.13
1624993800000.0,386386432.53
1624995000000.0,283462231.82
1624996200000.0,399946121.5
1624996800000.0,604454732.58
1624997400000.0,183182157.68
1624997700000.0,171627836.56
1624998600000.0,357085093.73
1624999500000.0,724546431.6
1625000100000.0,304949788.93
1625000400000.0,24379067.57
1625001000000.0,482500739.92
1625001900000.0,34890978.05
1625002800000.0,400542445.61
1625003400000.0,498033227.38
1625004300000.0,1933076645.5
1625004900000.0,3292415943.91
1625005500000.0,30531693.64
1625005800000.0,405826445.07
1625006100000.0,396299196.14
1625006700000.0,547721595.62
1625007000000.0,1935352992.41
1625007600000.0,555777803.5
1625008200000.0,606891056.37
1625008800000.0,500009788.94
1625009700000.0,1166706523.34
1625010600000.0,61192016.87
1625011200000.0,306513149.73
1625011500000.0,896983423.32
1625011800000.0,539025217.38
1625012400000.0,653614904.19
1625013000000.0,462656500.84
1625013600000.0,390436966.74
1625014200000.0,1508627442.18
1625015100000.0,193774637.48
1625016000000.0,510167084.99
1625016900000.0,445994849.01
1625017500000.0,231872580.37
1625018400000.0,846538136.51
1625019300000.0,382698450.33
1625020200000.0,503540846.48
1625021100000.0,456231778.43
1625021700000.0,1678029075.99
1625022600000.0,2680501269.41
1625022900000.0,1494079286.83
1625023200000.0,1198374195.73
1625023500000.0,49417898.96
1625023800000.0,480189514.98
1625024100000.0,617781363.09
1625024700000.0,739637168.73
1625025300000.0,1051208260.57
1625025600000.0,529365589.51
1625025900000.0,350835386.07
1625026200000.0,616514739.16
1625026800000.0,532199701.17
1625027400000.0,2714087624.38
1625028000000.0,1719129703.98
1625028300000.0,1482628015.03
1625028600000.0,432800029.51
1625028900000.0,374343007.98
1625029200000.0,544549958.58
1625029500000.0,494325593.89
1625029800000.0,144073789.66
1625030400000.0,538312142.31
1625031000000.0,508718333.7
1625031600000.0,273106839.51
1625032200000.0,759203530.4
1625032800000.0,426241656.05
1625033100000.0,664785939.84
1625033400000.0,361193918.43
1625033700000.0,844441550.25
1625034000000.0,438651352.41
1625034600000.0,601153794.28
1625035200000.0,560546719.62
1625035800000.0,355413577.78
1625036400000.0,135740486.17
1625037000000.0,827561215.27
1625037900000.0,528042558.86
1625038500000.0,549067559.39
1625038800000.0,83765609.91
1625039100000.0,541849244.49
1625039700000.0,313922887.02
1625040300000.0,526614591.05
1625041200000.0,417737969.85
1625041800000.0,397151040.65
1625042100000.0,580525637.83
1625042400000.0,5742724450.99
1625043000000.0,570701861.08
1625043300000.0,2490394477.79
1625043600000.0,146274927.05
1625043900000.0,491938497.94
1625044200000.0,238410401.04
1625044500000.0,366241619.25
1625044800000.0,713188302.35
1625045100000.0,552873670.82
1625045700000.0,395288194.6
1625046300000.0,596340420.9
1625046600000.0,414025693.61
1625047200000.0,367023582.96
1625047500000.0,425116891.64
1625047800000.0,426667103.51
1625048400000.0,451752013.75
1625048700000.0,402677295.68
1625049000000.0,340093.45
1625049600000.0,781456906.1
1625050200000.0,483649824.89
1625051100000.0,237572930.23
1625051700000.0,434790334.23
1625052300000.0,664259805.52
1625052600000.0,961958678.75
1625053200000.0,683809879.52
1625053500000.0,409369556.8
1625053800000.0,254419951.22
1625054400000.0,157092523.93
1625054700000.0,656510422.93
1625055300000.0,1331287071.84
1625055900000.0,820775815.31
1625056500000.0,912763713.95
1625056800000.0,564342578.51
1625057400000.0,942915411.39
1625058300000.0,506307457.01
1625058600000.0,641936201.16
1625059200000.0,489521819.9
1625059800000.0,70680963.38
1625060400000.0,431943408.26
1625061300000.0,670772127.03
1625061900000.0,394298536.26
1625062500000.0,1745969668.69
1625063100000.0,436221520.91
1625063700000.0,273577449.49
1625064000000.0,414814627.22
1625064600000.0,7224833899.55
1625065500000.0,1012525591.81
1625065800000.0,12320504.98
1625066100000.0,596110207.03
1625066400000.0,635636436.16
1625066700000.0,499644326.36
1625067300000.0,94129389.42
1625067600000.0,167521656.85
1625067900000.0,738219575.02
1625068200000.0,134081756.49
1625068500000.0,1363042857.49
1625069100000.0,556176773.21
1625069400000.0,754982441.15
1625070000000.0,196593071.93
1625070600000.0,303752769.58
1625071500000.0,361450677.11
1625072100000.0,476345368.5
1625072700000.0,522996738.45
1625073600000.0,376010429.74
1625074500000.0,1317963865.58
1625074800000.0,229913500.61
1625075100000.0,856285921.43
1625075700000.0,711429355.83
1625076300000.0,71298942.27
1625076900000.0,137577339.17
1625077800000.0,768213203.36
1625078700000.0,527411670.03
1625079000000.0,421267149.36
1625079600000.0,999382559.84
1625080500000.0,366360962.18
1625081400000.0,454474455.28
1625082300000.0,496511063.64
1625083200000.0,369928302.42
1625083500000.0,666966943.62
1625083800000.0,713631370.7
1625084400000.0,427361413.62
1625085000000.0,544939475.15
1625085900000.0,8158739058.33
1625086500000.0,559977116.45
1625087100000.0,395193512.67
1625087700000.0,563459726.67
1625088300000.0,643339853.1
1625089200000.0,585744776.47
1625089800000.0,1063291470.13
1625090100000.0,299763740.31
1625090700000.0,148617825.01
1625091300000.0,428286571.45
1625091900000.0,376959647.06
1625092500000.0,52602423.08
1625093400000.0,719990680.31
1625094300000.0,569786694.01
1625094900000.0,420570394.71
1625095500000.0,424928586.3
1625096100000.0,760305511.54
1625097000000.0,407787168.58
1625097600000.0,497959373.19
1625097900000.0,1153267563.4
1625098500000.0,199641258.4
1625099100000.0,504712696.9
1625099700000.0,81068497.84
1625100600000.0,488511328.47
1625101200000.0,434085997.36
1625102100000.0,452919192.78
1625103000000.0,360984679.28
1625103600000.0,352230200.32
1625104500000.0,1077391343.34
1625105100000.0,2910329293.16
1625105700000.0,484218673.94
1625106000000.0,172913520.94
1625106600000.0,2168835507.09
1625106900000.0,78052545.01
1625107500000.0,381691151.41
1625108100000.0,441547775.72
1625109000000.0,1196081340.44
1625109300000.0,367833712.71
1625109900000.0,358138330.55
1625110500000.0,537396154.92
1625111400000.0,513839766.1
1625112000000.0,356084350.42
1625112300000.0,358533706.46
1625112600000.0,423203674.31
1625113200000.0,409773854.59
1625113800000.0,344730792.04
1625114400000.0,414286909.1
1625115300000.0,269017659.82
1625116200000.0,287297039.65
1625117100000.0,406363694.96
1625118300000.0,448600785.56
1625118900000.0,456214884.69
1625119500000.0,264605767.1
1625120100000.0,502794143.44
1625120700000.0,362067233.99
1625121300000.0,530370579.8
1625121600000.0,22161068397.97
1625122200000.0,853753681.02
1625122500000.0,2283328227.49
1625122800000.0,986660858.69
1625123100000.0,760666999.79
1625123400000.0,1146664133.56
1625123700000.0,157066207.06
1625124000000.0,397945313.31
1625124300000.0,265723951.2
1625124600000.0,5562329.62
1625124900000.0,625561485.25
1625125200000.0,1228540114.31
1625125800000.0,370416974.59
1625126100000.0,1056988151.23
1625126400000.0,1205197169.32
1625126700000.0,75071343.13
1625127000000.0,369597220.89
1625127300000.0,526953061.76
1625127900000.0,1561278214.11
1625128500000.0,547269491.46
1625129100000.0,540936153.55
1625129700000.0,603013523.51
1625130300000.0,699538910.16
1625130900000.0,1358177200.37
1625131500000.0,579831593.08
1625132100000.0,1446902667.96
1625132700000.0,977841661.47
1625133000000.0,406871231.18
1625133300000.0,529142368.64
1625133900000.0,870952570.11
1625134500000.0,2324317322.63
1625135100000.0,659979853.44
1625135400000.0,604891820.54
1625136000000.0,529268745.18
1625136600000.0,856845224.27
1625137200000.0,455838559.66
1625137800000.0,626752098.14
1625138100000.0,581542941.18
1625138400000.0,589267657.98
1625139000000.0,45653571.68
1625139600000.0,701854102.7
1625140200000.0,527958182.93
1625140500000.0,553691556.16
1625140800000.0,406960921.26
1625141100000.0,461432178.62
1625141400000.0,598654776.51
1625141700000.0,556429438.07
1625142300000.0,443061702.36
1625142900000.0,614741856.52
1625143200000.0,357632938.14
1625143500000.0,569677393.02
1625144100000.0,170951184.12
1625144400000.0,340460694.0
1625144700000.0,353126895.38
1625145300000.0,373684322.96
1625145900000.0,1884574447.68
1625146800000.0,549055386.49
1625147400000.0,1296584913.9
1625148000000.0,337544487.22
1625148300000.0,456588500.1
1625148900000.0,4033278697.32
1625149200000.0,359917713.9
1625149500000.0,726271896.63
1625149800000.0,875332911.2
1625150100000.0,575678006.1
1625150700000.0,440035196.49
1625151000000.0,391812506.51
1625151600000.0,1380215278.53
1625151900000.0,679251669.52
1625152200000.0,458195064.62
1625152500000.0,14595763.13
1625153100000.0,486933288.65
1625153400000.0,959198095.37
1625153700000.0,378796854.89
1625154300000.0,413371053.48
1625154900000.0,2481066793.76
1625155500000.0,472165836.53
1625155800000.0,556824130.53
1625156400000.0,353826598.86
1625157000000.0,393295986.23
1625157600000.0,1620588238.87
1625158200000.0,336301335.77
1625158800000.0,352855347.64
1625159100000.0,413061505.68
1625160000000.0,414019183.55
1625160600000.0,642122430.95
1625160900000.0,168467202.83
1625161500000.0,371771279.82
1625162100000.0,604541208.16
1625163000000.0,554173428.89
1625163900000.0,391808908.01
1625165100000.0,615719566.33
1625165700000.0,1140930848.25
1625166000000.0,326528718.03
1625166600000.0,1109408658.68
1625167200000.0,4044955546.92
1625167500000.0,423045286.48
1625167800000.0,937206290.99
1625168400000.0,33877721.03
1625169000000.0,712873231.42
1625169600000.0,417102514.85
1625169900000.0,310223231.96
1625170500000.0,354570851.74
1625171100000.0,595720910.87
1625171700000.0,450735379.58
1625172600000.0,562050646.24
1625173500000.0,1725638754.4
1625174100000.0,569454427.06
1625174700000.0,454475163.68
1625175300000.0,358369754.94
1625175900000.0,154996005.48
1625176800000.0,445788180.8
1625177700000.0,367677379.46
1625178600000.0,413680028.63
1625179800000.0,1765958973.32
1625180700000.0,273009231.65
1625181300000.0,436771740.28
1625181900000.0,355241558.16
1625182500000.0,480147009.74
1625183400000.0,680004845.95
1625184000000.0,1184144682.05
1625184600000.0,1028569380.23
1625184900000.0,165870349.07
1625185200000.0,448251099.41
1625185800000.0,248301447.84
1625186400000.0,165962513.57
1625187300000.0,421897643.27
1625187900000.0,818246639.36
1625188500000.0,489908938.06
1625189100000.0,932498847.35
1625189700000.0,357822797.26
1625190600000.0,671446183.05
1625191200000.0,586516365.79
1625191500000.0,115222394.6
1625192100000.0,433153873.65
1625192400000.0,405649844.02
1625193300000.0,462058409.04
1625194200000.0,273227096.38
1625195400000.0,2525122096.69
1625195700000.0,21881218.8
1625196000000.0,1067067448.45
1625196600000.0,450289996.76
1625197200000.0,370254126.17
1625197800000.0,28145961.27
1625198400000.0,340427987.87
1625198700000.0,497323894.68
1625199300000.0,439508794.52
1625199600000.0,848991080.26
1625200200000.0,426002548.0
1625200800000.0,110477629.06
1625201700000.0,349231688.48
1625202300000.0,460712664.95
1625203200000.0,1008801566.89
1625204100000.0,927481522.09
1625204700000.0,648429335.29
1625205000000.0,351277617.04
1625205300000.0,562417754.15
1625205900000.0,1108226623.53
1625206500000.0,209632044.73
1625206800000.0,611536891.88
1625207400000.0,212241812.49
1625208000000.0,386318402.4
1625208600000.0,839614810.51
1625209500000.0,675186374.58
1625210400000.0,64667226.13
1625211300000.0,413448138.13
1625211900000.0,1053004667.87
1625212200000.0,416161825.34
1625212500000.0,736733188.09
1625213100000.0,757273336.47
1625213700000.0,613739371.05
1625214000000.0,1769378096.49
1625214600000.0,393210723.86
1625214900000.0,540223415.81
1625215500000.0,454208967.72
1625216100000.0,886285429.99
1625217000000.0,4481562558.86
1625217600000.0,144009617.23
1625217900000.0,814614612.74
1625218500000.0,817739506.32
1625219100000.0,363156800.9
1625219700000.0,333218406.92
1625220300000.0,252123617.9
1625220600000.0,438237764.38
1625220900000.0,418287170.4
1625221200000.0,486821692.06
1625221800000.0,434656772.3
1625222100000.0,473996116.58
1625222700000.0,39085259.57
1625223300000.0,385587446.99
1625223900000.0,373163188.78
1625224200000.0,424676432.66
1625224500000.0,450814140.43
1625225100000.0,2387224787.66
1625225700000.0,458967573.38
1625226000000.0,403397091.37
1625226300000.0,1294584542.76
1625226900000.0,576696541.81
1625227500000.0,416811697.54
1625228100000.0,600097154.62
1625228700000.0,1048469469.32
1625229300000.0,232963382.2
1625229600000.0,804818658.7
1625230200000.0,368431424.02
1625230800000.0,562884307.07
1625231100000.0,968381612.49
1625231700000.0,622195683.67
1625232000000.0,522974117.3
1625232600000.0,317884693.43
1625232900000.0,431036306.13
1625233500000.0,791070936.01
1625233800000.0,29980199.42
1625234400000.0,766822452.35
1625235000000.0,497523440.3
1625235600000.0,690394815.32
1625236200000.0,836594907.4
1625236500000.0,349993018.79
1625237100000.0,167833568.69
1625237400000.0,413334522.32
1625238000000.0,715888261.78
1625238300000.0,340114980.54
1625238900000.0,675316070.89
1625239200000.0,473070205.77
1625239800000.0,455431329.83
1625240400000.0,447231024.12
1625241300000.0,471077899.97
1625241600000.0,606967156.23
1625241900000.0,41801722.44
1625242500000.0,829489349.05
1625243100000.0,139621369.97
1625243700000.0,402759129.17
1625244300000.0,576694127.66
1625244900000.0,174591781.2
1625245500000.0,445474848.25
1625246100000.0,243270867.08
1625247000000.0,747317861.8
1625248200000.0,333936979.14
1625249100000.0,16335554.81
1625250000000.0,232718214.17
1625250600000.0,436510538.16
1625251800000.0,658244725.53
1625252400000.0,620802851.26
1625253000000.0,215244973.42
1625253600000.0,513394203.96
1625254500000.0,459673568.57
1625255700000.0,303767741.3
1625256300000.0,959163838.53
1625257200000.0,400934311.1
1625258100000.0,330065443.44
1625259300000.0,433009737.8
1625260500000.0,429512865.5
1625260800000.0,496791730.5
1625261700000.0,346227242.25
1625262300000.0,423099434.29
1625263200000.0,99391459.25
1625264400000.0,381229063.7
1625265300000.0,410839301.71
1625266200000.0,478883684.95
1625266800000.0,374100770.86
1625267100000.0,556147511.92
1625267400000.0,354613185.25
1625268000000.0,491601422.24
1625268900000.0,376315997.43
1625269800000.0,500625159.52
1625270400000.0,25857144.75
1625270700000.0,413043326.5
1625271000000.0,285666099.52
1625271900000.0,447736804.26
1625272500000.0,155743460.02
1625273100000.0,198758013.1
1625274000000.0,446556336.27
1625275200000.0,407892766.19
1625276100000.0,425385393.68
1625277000000.0,1355515345.29
1625278200000.0,435381613.81
1625279400000.0,775841254.11
1625280600000.0,563947825.96
1625281500000.0,4730583.42
1625282100000.0,354376752.12
1625283000000.0,352466647.84
1625283600000.0,399466700.86
1625284200000.0,522154565.54
1625285100000.0,441651068.66
1625285700000.0,630696376.29
1625286600000.0,431454355.41
1625287500000.0,360278424.92
1625288400000.0,335906318.51
1625289600000.0,369749553.43
1625290500000.0,609962244.05
1625291400000.0,118815305.4
1625292300000.0,442021309.86
1625293200000.0,164366416.44
1625294100000.0,403055305.87
1625294700000.0,170897726.1
1625295600000.0,11480875.04
1625296200000.0,732783020.4
1625297100000.0,503821037.5
1625297400000.0,1550637053.28
1625297700000.0,790648657.06
1625298000000.0,1502297225.91
1625298300000.0,618338930.04
1625298600000.0,426538905.64
1625298900000.0,1217020785.99
1625299200000.0,968210374.45
1625299500000.0,645535152.89
1625300100000.0,62136739.0
1625300700000.0,875828356.13
1625301300000.0,262931084.11
1625301900000.0,589340344.52
1625302500000.0,573741661.0
1625303100000.0,368735880.58
1625303400000.0,716694508.32
1625303700000.0,624010297.77
1625304300000.0,43186475.84
1625304600000.0,398223805.33
1625304900000.0,496401866.6
1625305500000.0,488678982.29
1625306100000.0,535914776.24
1625306700000.0,217589765.04
1625307600000.0,537193553.77
1625308500000.0,347686394.92
1625309100000.0,361785322.35
1625309700000.0,347880708.04
1625310600000.0,361805159.45
1625311200000.0,429483302.97
1625311800000.0,613627978.51
1625312400000.0,382935926.9
1625313000000.0,1170296063.42
1625313900000.0,644789444.58
1625314200000.0,734676001.51
1625314800000.0,190355644.57
1625315700000.0,442566053.39
1625316600000.0,97852535.88
1625317500000.0,352699480.44
1625318100000.0,529698033.39
1625319000000.0,263400541.2
1625320200000.0,477664680.72
1625320800000.0,194513909.28
1625321400000.0,13792669.1
1625322300000.0,516405112.34
1625322900000.0,172515575.04
1625323500000.0,424538715.87
1625324400000.0,489758562.85
1625325600000.0,363576999.22
1625326200000.0,836199864.82
1625326800000.0,465725707.16
1625327700000.0,524378660.27
1625328300000.0,701080920.85
1625328900000.0,445163498.66
1625330100000.0,357998492.21
1625331000000.0,15315303.23
1625332200000.0,356118944.56
1625333100000.0,424446723.7
1625334000000.0,1016233488.99
1625334300000.0,1013056672.06
1625334600000.0,189327807.88
1625335200000.0,571988822.3
1625335800000.0,109339168.52
1625336400000.0,2979765.89
1625337300000.0,359443303.14
1625338200000.0,517007666.77
1625339100000.0,399002715.82
1625340600000.0,369886000.7
1625341800000.0,435627408.19
1625342400000.0,498158702.17
1625343600000.0,63732743.41
1625344500000.0,652943539.03
1625345400000.0,357325859.93
1625346900000.0,499340139.48
1625348100000.0,419642637.03
1625349000000.0,351215871.09
1625349300000.0,3166525230.44
1625349600000.0,500614026.31
1625350200000.0,467471109.93
1625351100000.0,3757039273.89
1625351400000.0,179986117.59
1625351700000.0,477962586.57
1625352300000.0,378317986.72
1625352900000.0,449941172.14
1625353500000.0,1006938634.99
1625354100000.0,479392273.72
1625355000000.0,514451575.97
1625355600000.0,373298884.07
1625356200000.0,391140968.28
1625356800000.0,106870574.84
1625357100000.0,862477163.66
1625357700000.0,589363130.46
1625358300000.0,335851833.12
1625359500000.0,716926256.39
1625360400000.0,433984302.56
1625361000000.0,176402483.12
1625361900000.0,418136519.43
1625362800000.0,356413015.6
1625363400000.0,243836584.78
1625364300000.0,358141787.28
1625365200000.0,383850087.42
1625366100000.0,33281705.9
1625367300000.0,452767714.3
1625368500000.0,402812004.41
1625369400000.0,24416956.21
1625370300000.0,69878757.28
1625371500000.0,351857125.45
1625372400000.0,425512554.53
1625373300000.0,512246056.21
1625374200000.0,175385479.72
1625375400000.0,407688850.4
1625376600000.0,473934146.66
1625377200000.0,1472284924.07
1625377500000.0,1224268310.84
1625377800000.0,186916592.0
1625378400000.0,971990324.93
1625379000000.0,414861349.64
1625379600000.0,415806631.64
1625380200000.0,375778921.86
1625380800000.0,504665239.58
1625381400000.0,805643152.1
1625381700000.0,469486367.03
1625382000000.0,76236546.31
1625382600000.0,482163826.55
1625383200000.0,79202824.28
1625383800000.0,502797402.94
1625384400000.0,357099520.27
1625385000000.0,774647396.54
1625385300000.0,625043895.66
1625385600000.0,423923388.32
1625385900000.0,441605722.62
1625386500000.0,682903856.01
1625387100000.0,245954315.27
1625387400000.0,650212830.68
1625388000000.0,378307995.24
1625388900000.0,251161401.93
1625389800000.0,422185659.67
1625390400000.0,553472148.9
1625391300000.0,371936221.62
1625392200000.0,389629399.36
1625392800000.0,175448276.47
1625393400000.0,425598082.5
1625394600000.0,491807945.56
1625395500000.0,479694634.34
1625396400000.0,254331078.12
1625397300000.0,111819137.61
1625398200000.0,50052616.82
1625399400000.0,466992858.77
1625400600000.0,621084192.19
1625401200000.0,369822758.97
1625402100000.0,726603456.04
1625403300000.0,1556105851.36
1625403600000.0,360970292.78
1625403900000.0,374767177.13
1625404500000.0,435157805.4
1625405100000.0,59243991.54
1625406000000.0,377917613.62
1625406900000.0,432502478.08
1625407800000.0,111295561.31
1625408700000.0,358505239.41
1625409600000.0,374183793.04
1625410200000.0,418262871.8
1625410800000.0,192040741.85
1625411700000.0,395589342.95
1625412900000.0,583785265.95
1625414100000.0,577568139.48
1625414700000.0,1064796735.78
1625415600000.0,430666536.28
1625416200000.0,407341687.03
1625416800000.0,622330655.5
1625417400000.0,347234423.39
1625418300000.0,209248694.18
1625418900000.0,410622066.43
1625419800000.0,524367136.92
1625420700000.0,111165300.86
1625421900000.0,247781830.76
1625422800000.0,409581195.78
1625424600000.0,401291870.39
1625426100000.0,359968369.22
1625427900000.0,192081360.27
1625429100000.0,131322643.11
1625430300000.0,411135345.35
1625431800000.0,11840221.02
1625433300000.0,360436131.84
1625433900000.0,1069370573.3
1625434800000.0,748643682.43
1625435400000.0,3262366.89
1625436000000.0,946658761.1
1625436600000.0,534874681.14
1625437200000.0,136360396.02
1625437800000.0,407010167.75
1625438100000.0,3517911405.07
1625439000000.0,378297277.38
1625439300000.0,1682344060.76
1625439900000.0,538454705.37
1625440500000.0,345552969.02
1625441100000.0,472838357.06
1625442000000.0,690544763.85
1625442600000.0,62236171.29
1625443200000.0,10445368262.83
1625443500000.0,129178395.59
1625443800000.0,363297775.31
1625444100000.0,581621473.65
1625444700000.0,22507521.27
1625445300000.0,542440475.6
1625445900000.0,1022614437.83
1625446200000.0,508545243.46
1625446800000.0,388557970.94
1625447400000.0,2911595572.27
1625448300000.0,307958376.07
1625448600000.0,297345858.86
1625448900000.0,394241213.34
1625449200000.0,1230085963.23
1625449500000.0,365740953.93
1625449800000.0,393756478.91
1625450400000.0,488088566.24
1625451000000.0,1939319744.06
1625451600000.0,480137777.48
1625451900000.0,521815802.44
1625452200000.0,521023867.57
1625452800000.0,527981060.77
1625453400000.0,296359037.8
1625453700000.0,642274983.78
1625454300000.0,463292404.23
1625454900000.0,225636961.23
1625455500000.0,647909585.37
1625456100000.0,368416549.15
1625456700000.0,705400666.52
1625457300000.0,706689730.75
1625457900000.0,135307149.43
1625458200000.0,517406811.61
1625458500000.0,959457125.51
1625458800000.0,619779995.37
1625459400000.0,421080303.35
1625459700000.0,577774663.34
1625460300000.0,810004845.9
1625460900000.0,338873038.01
1625461200000.0,478732729.19
1625461800000.0,1412537233.1
1625462400000.0,117564825.54
1625463000000.0,427034689.72
1625463600000.0,418937577.02
1625464200000.0,547073446.2
1625464500000.0,203019237.23
1625465100000.0,523328899.17
1625465700000.0,28875107.47
1625466300000.0,350632523.01
1625466900000.0,67134638.52
1625467800000.0,664166671.79
1625468700000.0,468965723.02
1625469300000.0,61527458.04
1625469900000.0,346591877.14
1625470200000.0,444882091.24
1625471100000.0,449642284.58
1625472000000.0,395866057.17
1625472300000.0,372881797.94
1625473200000.0,656251983.87
1625474100000.0,291108134.51
1625475000000.0,841281581.86
1625475900000.0,647435901.78
1625476500000.0,472898711.49
1625477100000.0,194112627.42
1625478000000.0,354713216.7
1625478900000.0,515340932.53
1625479800000.0,192395016.98
1625480400000.0,352596954.79
1625480700000.0,120192089.78
1625481300000.0,430063133.17
1625481900000.0,556955229.01
1625482200000.0,357976208.61
1625482800000.0,155551857.45
1625483400000.0,2147256807.7
1625483700000.0,332434544.78
1625484000000.0,9796362603.89
1625484300000.0,2232343387.35
1625484600000.0,4116663106.59
1625484900000.0,630772664.79
1625485200000.0,92842789.01
1625485500000.0,389617753.79
1625485800000.0,230612242.72
1625486100000.0,4114429659.44
1625486400000.0,894663832.56
1625486700000.0,370511258.7
1625487000000.0,770757284.92
1625487600000.0,170957994.55
1625488200000.0,538286874.94
1625488800000.0,295190599.44
1625489400000.0,161153960.46
1625490000000.0,614678524.85
1625490600000.0,557404752.27
1625490900000.0,457666025.97
1625491200000.0,386560381.58
1625491800000.0,98825200.02
1625492400000.0,677661734.63
1625493000000.0,629148635.77
1625493600000.0,422962111.72
1625493900000.0,534394024.89
1625494800000.0,285860249.27
1625495700000.0,344211679.06
1625496600000.0,496482548.6
1625497500000.0,379650021.5
1625497800000.0,456655006.9
1625498400000.0,2428830061.93
1625499300000.0,536897802.15
1625499900000.0,496341661.71
1625500500000.0,615741966.91
1625501100000.0,485736461.92
1625502000000.0,233212249.49
1625503200000.0,20772546.76
1625503800000.0,57195162.41
1625504700000.0,87972648.34
1625505900000.0,615138787.36
1625506500000.0,1591013848.97
1625506800000.0,3287202871.76
1625507100000.0,537234527.13
1625507400000.0,668613353.69
1625507700000.0,835260292.69
1625508000000.0,1508035495.94
1625508300000.0,501608727.98
1625508600000.0,448244658.51
1625509200000.0,1528459894.34
1625509800000.0,888870211.45
1625510100000.0,424181387.04
1625510700000.0,277944269.8
1625511300000.0,370354935.52
1625511900000.0,483217908.24
1625512500000.0,1214930152.5
1625513400000.0,484593597.37
1625514300000.0,483872598.75
1625514900000.0,437343014.77
1625515800000.0,487364412.38
1625516400000.0,2282361907.32
1625516700000.0,475125819.09
1625517300000.0,1085170125.79
1625517600000.0,436349874.15
1625518200000.0,634679778.55
1625519100000.0,461921036.05
1625519700000.0,141604931.6
1625520300000.0,479282420.24
1625521500000.0,444442435.79
1625522100000.0,85236409.8
1625522700000.0,745814395.42
1625523600000.0,441478611.35
1625524500000.0,219155864.14
1625525400000.0,482619191.68
1625526600000.0,479424662.07
1625527800000.0,1316916661.81
1625528700000.0,575636440.89
1625529300000.0,488505265.09
1625529900000.0,485006769.74
1625530200000.0,461358371.43
1625530500000.0,119344573.67
1625531100000.0,628925009.93
1625532000000.0,503176403.23
1625532900000.0,442514290.26
1625533800000.0,1136457410.86
1625534400000.0,362991828.29
1625535000000.0,20842644.04
1625536200000.0,845554571.52
1625536800000.0,394444427.94
1625537400000.0,115098252.17
