timestamp,btc_taker_buy_sell_ratio
1629951900000.0,0.9575
1629952500000.0,1.0422
1629953400000.0,0.9296
1629954000000.0,1.0281
1629954300000.0,0.9801
1629954900000.0,1.0446
1629955500000.0,0.9842
1629955800000.0,1.0292
1629956100000.0,0.9188
1629956400000.0,0.8628
1629956700000.0,0.9648
1629957000000.0,0.9042
1629957300000.0,1.007
1629957900000.0,0.9331
1629958200000.0,1.0303
1629958800000.0,0.9998
1629959100000.0,1.0795
1629959400000.0,1.0097
1629959700000.0,0.9884
1629960000000.0,1.0161
1629960300000.0,0.9556
1629960900000.0,1.0112
1629961200000.0,0.9643
1629961500000.0,1.0185
1629961800000.0,0.977
1629962400000.0,1.1174
1629962700000.0,1.0173
1629963000000.0,1.032
1629963300000.0,1.0234
1629963900000.0,0.9951
1629964500000.0,1.0518
1629965100000.0,0.9838
1629965700000.0,1.0218
1629966300000.0,1.0441
1629967200000.0,1.014
1629967800000.0,1.0759
1629968100000.0,0.9901
1629968700000.0,0.8401
1629969300000.0,1.1153
1629970200000.0,0.9146
1629970800000.0,1.034
1629971700000.0,0.9893
1629972300000.0,1.0023
1629973200000.0,0.9836
1629974100000.0,1.0115
1629974700000.0,1.0425
1629975900000.0,0.9855
1629976500000.0,1.0651
1629977100000.0,0.9763
1629977700000.0,1.0239
1629978300000.0,0.9236
1629978900000.0,0.9552
1629979500000.0,0.9622
1629979800000.0,1.0696
1629980100000.0,1.1313
1629980400000.0,0.9834
1629980700000.0,0.9777
1629981000000.0,0.9631
1629981300000.0,0.978
1629981600000.0,0.9815
1629981900000.0,0.9343
1629982200000.0,1.0344
1629982500000.0,1.0497
1629983100000.0,0.9948
1629983400000.0,1.0119
1629984000000.0,1.0582
1629984600000.0,1.0243
1629985200000.0,0.9891
1629985800000.0,0.9481
1629986400000.0,1.169
1629986700000.0,0.9252
1629987300000.0,1.0371
1629987900000.0,1.0021
1629988200000.0,0.9451
1629988800000.0,1.0347
1629989400000.0,0.9102
1629990000000.0,0.9873
1629990300000.0,0.9732
1629990900000.0,0.9889
1629991800000.0,0.9198
1629992700000.0,0.9837
1629993000000.0,0.9763
1629993300000.0,0.9651
1629993900000.0,0.9769
1629994500000.0,0.9719
1629995100000.0,1.0383
1629995700000.0,1.0469
1629996300000.0,1.0436
1629997200000.0,0.977
1629997500000.0,1.0132
1629998700000.0,0.8901
1629999600000.0,1.0812
1630000800000.0,1.0093
1630001700000.0,0.9268
1630002900000.0,1.0048
1630003800000.0,1.0113
1630005000000.0,1.0184
1630005900000.0,1.0564
1630007400000.0,1.0591
1630008300000.0,1.0263
1630010100000.0,1.0196
1630011900000.0,1.0183
1630012500000.0,0.9277
1630013100000.0,1.0325
1630014600000.0,0.9402
1630015500000.0,1.0503
1630016700000.0,1.0359
1630017300000.0,0.9604
1630018200000.0,1.0156
1630019100000.0,1.0158
1630020300000.0,1.0345
1630021200000.0,0.9669
1630022100000.0,0.9208
1630022400000.0,0.9868
1630022700000.0,0.9261
1630023000000.0,0.9527
1630023300000.0,1.0494
1630023600000.0,1.0472
1630023900000.0,1.029
1630024200000.0,1.0061
1630024800000.0,1.0977
1630025400000.0,1.0455
1630025700000.0,1.0525
1630026000000.0,1.0336
1630026300000.0,0.9867
1630026600000.0,1.0516
1630026900000.0,1.0097
1630027200000.0,0.9922
1630027800000.0,0.997
1630028400000.0,1.0018
1630029000000.0,0.9639
1630029600000.0,0.9912
1630030500000.0,0.9838
1630031700000.0,0.9173
1630032900000.0,1.0086
1630033500000.0,0.9542
1630034100000.0,1.0462
1630034400000.0,0.9555
1630035000000.0,1.0525
1630035600000.0,0.9646
1630036200000.0,0.9273
1630037100000.0,0.9874
1630037700000.0,1.0717
1630038600000.0,0.9822
1630039200000.0,1.0051
1630039800000.0,0.9703
1630040700000.0,0.9201
1630041300000.0,0.9803
1630042200000.0,0.9632
1630043100000.0,0.9926
1630044300000.0,0.9877
1630045200000.0,1.079
1630046400000.0,1.0588
1630047600000.0,1.0093
1630048800000.0,1.0775
1630049100000.0,0.9804
1630049400000.0,0.9662
1630049700000.0,0.9932
1630050300000.0,0.9743
1630051200000.0,0.9795
1630051500000.0,1.0065
1630052400000.0,1.0797
1630053600000.0,0.9734
1630054500000.0,1.0075
1630055100000.0,0.9854
1630056000000.0,0.9732
1630056600000.0,0.9935
1630057500000.0,0.9293
1630058100000.0,1.1001
1630058700000.0,1.0167
1630059600000.0,1.0114
1630061100000.0,1.0152
1630061700000.0,0.9757
1630062600000.0,0.9438
1630063200000.0,1.0195
1630064100000.0,0.9802
1630064400000.0,0.9959
1630065000000.0,1.0835
1630065300000.0,0.9206
1630065600000.0,0.9447
1630065900000.0,0.9838
1630066800000.0,0.98
1630067400000.0,0.9108
1630068000000.0,1.0659
1630068900000.0,1.0148
1630069500000.0,0.925
1630069800000.0,0.965
1630070400000.0,1.0099
1630071300000.0,1.0239
1630071900000.0,1.0432
1630072500000.0,1.1228
1630073100000.0,1.0145
1630073400000.0,1.0414
1630073700000.0,0.9895
1630074000000.0,0.9467
1630074300000.0,1.0843
1630074600000.0,0.9897
1630074900000.0,0.9844
1630075200000.0,1.0288
1630075500000.0,0.9664
1630075800000.0,0.92
1630076400000.0,1.0095
1630076700000.0,0.9174
1630077000000.0,0.9858
1630077600000.0,1.0569
1630078200000.0,0.9676
1630078800000.0,0.9702
1630079400000.0,0.9798
1630080300000.0,0.9138
1630080900000.0,0.9867
1630081500000.0,1.0202
1630082100000.0,0.9694
1630083000000.0,1.0345
1630084200000.0,0.9642
1630085400000.0,1.0102
1630086600000.0,0.9939
1630087800000.0,1.0262
1630089300000.0,0.9583
1630090200000.0,1.0723
1630091700000.0,0.9951
1630092300000.0,0.924
1630092600000.0,0.963
1630093800000.0,1.0889
1630094700000.0,1.0784
1630095300000.0,1.0852
1630096200000.0,1.0432
1630096500000.0,1.0023
1630097100000.0,0.9792
1630097700000.0,1.0872
1630098300000.0,1.0673
1630099200000.0,1.0082
1630100700000.0,0.9251
1630101600000.0,0.9989
1630102500000.0,1.1481
1630103400000.0,1.1081
1630104000000.0,0.9985
1630105500000.0,0.9041
1630106400000.0,0.9863
1630107300000.0,1.0762
1630108200000.0,1.0825
1630109100000.0,0.9578
1630109700000.0,0.9457
1630110300000.0,1.0248
1630110900000.0,1.0925
1630111500000.0,1.0008
1630112100000.0,0.945
1630112700000.0,1.0672
1630113600000.0,1.0022
1630114800000.0,1.1405
1630116000000.0,1.0292
1630117200000.0,0.9778
1630118400000.0,1.0915
1630119300000.0,0.9688
1630120500000.0,0.9991
1630122000000.0,0.9843
1630123200000.0,1.0925
1630124100000.0,1.0376
1630125300000.0,0.9348
1630127400000.0,1.0419
1630129200000.0,0.9803
1630130400000.0,0.9871
1630130700000.0,0.9908
1630131000000.0,1.0439
1630131600000.0,1.0092
1630132200000.0,0.9359
1630133100000.0,0.9074
1630134300000.0,0.9773
1630135500000.0,1.1003
1630136700000.0,0.9882
1630137900000.0,0.9379
1630138800000.0,0.9673
1630140000000.0,1.021
1630141800000.0,1.0562
1630143600000.0,0.998
1630144200000.0,0.9522
1630145700000.0,0.982
1630148100000.0,0.9352
1630149300000.0,1.028
1630149900000.0,0.9506
1630150800000.0,1.0072
1630151400000.0,1.0162
1630152000000.0,0.9524
1630152900000.0,0.9441
1630153800000.0,1.014
1630154400000.0,1.0396
1630155000000.0,1.0652
1630156200000.0,0.9869
1630157400000.0,1.0459
1630158600000.0,1.0074
1630159500000.0,0.9526
1630160100000.0,1.0591
1630161000000.0,1.0117
1630161600000.0,1.035
1630161900000.0,1.0288
1630162500000.0,0.9018
1630163100000.0,0.9466
1630163700000.0,1.0203
1630164900000.0,1.0563
1630165800000.0,0.9916
1630166700000.0,1.1311
1630167300000.0,0.931
1630167900000.0,0.9912
1630168500000.0,0.9354
1630168800000.0,0.894
1630169400000.0,0.9961
1630170600000.0,1.0663
1630172100000.0,0.9705
1630173900000.0,0.9342
1630175400000.0,1.0398
1630176600000.0,0.8944
1630177500000.0,0.9573
1630178100000.0,0.9348
1630179000000.0,0.9861
1630179900000.0,1.0426
1630180800000.0,1.0328
1630182300000.0,0.9394
1630184100000.0,0.9918
1630185600000.0,1.0539
1630187100000.0,1.102
1630188300000.0,0.9951
1630189500000.0,0.9528
1630190400000.0,1.0467
1630191900000.0,0.9441
1630193700000.0,1.0937
1630195200000.0,0.9608
1630195800000.0,1.0428
1630196400000.0,1.0488
1630197000000.0,1.0408
1630197300000.0,0.9925
1630198200000.0,1.0375
1630198500000.0,1.0496
1630198800000.0,0.9494
1630199400000.0,1.0063
1630200000000.0,0.9781
1630200900000.0,0.8629
1630201500000.0,1.0001
1630202400000.0,1.0062
1630203300000.0,0.8898
1630204500000.0,0.9942
1630204800000.0,0.9323
1630205400000.0,1.0003
1630205700000.0,1.06
1630206000000.0,1.0164
1630206300000.0,1.0705
1630206600000.0,1.0325
1630207200000.0,0.872
1630207800000.0,1.0619
1630208100000.0,0.9571
1630208400000.0,1.0675
1630208700000.0,1.0427
1630209300000.0,0.9111
1630209900000.0,1.0633
1630210200000.0,0.9083
1630210800000.0,1.0071
1630211400000.0,0.9409
1630212000000.0,0.9634
1630212600000.0,0.949
1630213500000.0,0.9979
1630214400000.0,0.9931
1630215300000.0,1.0415
1630216500000.0,1.0918
1630217700000.0,1.0012
1630218600000.0,1.0001
1630219500000.0,1.0198
1630220400000.0,1.0588
1630221300000.0,1.0225
1630222200000.0,1.0298
1630223100000.0,1.0775
1630224300000.0,1.0618
1630224900000.0,1.0018
1630226100000.0,0.9712
1630227000000.0,1.0219
1630227600000.0,1.08
1630228200000.0,0.977
1630229100000.0,1.0433
1630230000000.0,1.117
1630230900000.0,1.0529
1630231500000.0,1.0793
1630232400000.0,1.0176
1630234200000.0,1.0378
1630235100000.0,0.9341
1630236300000.0,0.9864
1630237200000.0,0.871
1630237800000.0,0.9495
1630238100000.0,0.9575
1630238700000.0,0.9936
1630239300000.0,1.0214
1630239900000.0,0.8921
1630241100000.0,0.9662
1630242300000.0,0.988
1630243200000.0,0.9834
1630244400000.0,1.0152
1630245600000.0,0.96
1630246200000.0,0.9755
1630247400000.0,1.0936
1630248300000.0,0.9758
1630249200000.0,0.9745
1630249800000.0,1.0003
1630251000000.0,1.1069
1630251900000.0,1.0291
1630253100000.0,0.9253
1630254000000.0,0.9854
1630255200000.0,1.022
1630255800000.0,1.0009
1630256700000.0,1.0095
1630257900000.0,0.998
1630258800000.0,1.0038
1630260000000.0,0.9615
1630261200000.0,0.9892
1630261800000.0,0.9889
1630263600000.0,1.1009
1630264800000.0,1.0104
1630266600000.0,1.0301
1630268400000.0,1.032
1630269300000.0,0.9998
1630270200000.0,1.015
1630271700000.0,0.9151
1630273500000.0,0.9177
1630273800000.0,1.0174
1630274400000.0,0.9958
1630274700000.0,1.0143
1630275300000.0,0.9794
1630275900000.0,1.0034
1630276500000.0,1.0023
1630277100000.0,0.9355
1630277700000.0,1.0665
1630278300000.0,0.9674
1630279200000.0,0.9545
1630279800000.0,0.9523
1630280400000.0,0.8974
1630281600000.0,1.0369
1630281900000.0,0.9392
1630282500000.0,1.0078
1630283100000.0,0.9619
1630283700000.0,1.0236
1630284600000.0,1.0419
1630285200000.0,1.011
1630285800000.0,1.0389
1630286700000.0,1.0712
1630287300000.0,0.9241
1630288500000.0,0.9318
1630290000000.0,0.9805
1630292100000.0,0.9475
1630292700000.0,0.9292
1630293600000.0,0.9321
1630293900000.0,0.9913
1630294200000.0,0.9972
1630294500000.0,0.9658
1630295100000.0,1.0221
1630295400000.0,1.0062
1630296000000.0,1.099
1630296600000.0,0.9871
1630297200000.0,0.8858
1630298100000.0,1.0114
1630298400000.0,0.969
1630299000000.0,1.0999
1630299900000.0,1.0
1630300800000.0,0.9004
1630301700000.0,1.0458
1630303200000.0,0.9982
1630304100000.0,0.8929
1630305000000.0,1.0287
1630305300000.0,1.006
1630305600000.0,0.9367
1630306200000.0,0.9253
1630307100000.0,1.0445
1630307700000.0,1.015
1630308300000.0,1.1309
1630309200000.0,1.0176
1630309800000.0,1.0685
1630310400000.0,1.0449
1630311300000.0,0.9744
1630312200000.0,0.9357
1630312800000.0,0.9305
1630313100000.0,0.9905
1630314000000.0,0.9615
1630314600000.0,1.102
1630315500000.0,0.9449
1630316700000.0,0.9978
1630317900000.0,0.9356
1630318500000.0,1.0289
1630320000000.0,0.9571
1630321200000.0,0.9367
1630322400000.0,0.9574
1630323000000.0,0.9942
1630323300000.0,1.0324
1630323900000.0,0.953
1630324800000.0,0.9276
1630325700000.0,0.9433
1630326000000.0,0.8508
1630326300000.0,0.9221
1630326600000.0,1.0209
1630327200000.0,1.0092
1630327800000.0,0.9874
1630328700000.0,1.0167
1630329300000.0,1.0137
1630329600000.0,1.0019
1630330500000.0,0.9587
1630331100000.0,1.0707
1630332000000.0,1.0962
1630332300000.0,0.9228
1630333200000.0,1.0846
1630334400000.0,0.9534
1630335000000.0,0.9832
1630335900000.0,1.0339
1630336800000.0,1.1009
1630337700000.0,0.9769
1630338300000.0,0.9877
1630338900000.0,1.0538
1630339500000.0,1.0269
1630340400000.0,0.941
1630341600000.0,1.0323
1630342200000.0,1.0209
1630343100000.0,1.0154
1630344300000.0,1.079
1630346400000.0,1.0041
1630346700000.0,0.9011
1630347600000.0,1.0016
1630348500000.0,1.0577
1630349400000.0,0.9959
1630349700000.0,1.0042
1630350300000.0,0.9704
1630350900000.0,0.9668
1630352100000.0,0.9225
1630353000000.0,1.0071
1630353600000.0,1.0561
1630354500000.0,1.0416
1630355700000.0,1.0684
1630356600000.0,0.8834
1630357800000.0,1.0752
1630358400000.0,0.9239
1630359000000.0,1.1305
1630359900000.0,0.9157
1630361100000.0,0.9333
1630361700000.0,0.8825
1630362300000.0,0.9381
1630362600000.0,0.9536
1630363200000.0,1.02
1630363500000.0,0.9939
1630364100000.0,0.9084
1630364700000.0,0.9739
1630365000000.0,0.8517
1630365600000.0,0.9203
1630366200000.0,0.911
1630366500000.0,1.0106
1630366800000.0,0.9118
1630367100000.0,0.928
1630367400000.0,1.0126
1630367700000.0,1.0236
1630368300000.0,1.064
1630368600000.0,0.9153
1630369200000.0,0.9859
1630369500000.0,1.042
1630369800000.0,0.9762
1630370100000.0,1.0276
1630370700000.0,1.0155
1630371300000.0,0.9318
1630371900000.0,1.0416
1630372800000.0,1.0348
1630373700000.0,0.9789
1630374600000.0,1.0597
1630376100000.0,0.9773
1630377000000.0,0.9413
1630378200000.0,0.9438
1630379100000.0,0.9433
1630380300000.0,1.052
1630381500000.0,1.0005
1630382400000.0,1.0319
1630383300000.0,0.9873
1630384800000.0,1.0378
1630385700000.0,1.0069
1630386600000.0,1.0205
1630387800000.0,0.8913
1630389000000.0,0.9586
1630390200000.0,1.0092
1630391100000.0,0.9451
1630392300000.0,0.9212
1630393200000.0,0.9892
1630393500000.0,0.9963
1630394100000.0,0.9649
1630394700000.0,1.0274
1630395000000.0,0.9807
1630395600000.0,1.0775
1630395900000.0,1.0154
1630396200000.0,0.9147
1630396500000.0,1.1273
1630396800000.0,1.0008
1630397100000.0,0.9675
1630397400000.0,0.9476
1630398000000.0,0.9855
1630398600000.0,0.9773
1630399200000.0,0.9715
1630400100000.0,0.9865
1630401300000.0,1.0087
1630401600000.0,0.9649
1630402200000.0,1.0009
1630403100000.0,1.0279
1630404000000.0,0.9463
1630404600000.0,1.0357
1630405200000.0,1.047
1630405800000.0,1.0
1630406700000.0,0.9985
1630407000000.0,0.9498
1630407600000.0,0.9326
1630408200000.0,1.0084
1630409100000.0,1.0824
1630409400000.0,0.9471
1630409700000.0,0.9846
1630410000000.0,0.9975
1630410300000.0,0.9697
1630410600000.0,1.0983
1630410900000.0,1.0361
1630411200000.0,0.9649
1630411500000.0,0.9724
1630411800000.0,1.1379
1630412400000.0,0.9639
1630413000000.0,1.06
1630413600000.0,0.9783
1630414200000.0,0.9946
1630415100000.0,0.986
1630416000000.0,1.1409
1630416300000.0,1.0148
1630417200000.0,1.0472
1630418400000.0,0.8903
1630418700000.0,0.9515
1630419000000.0,0.8409
1630419300000.0,0.9251
1630419600000.0,0.9813
1630420200000.0,1.0769
1630420800000.0,0.9914
1630421400000.0,1.0434
1630421700000.0,1.0603
1630422000000.0,1.0524
1630422600000.0,1.044
1630423200000.0,1.0479
1630424100000.0,0.9952
1630424700000.0,1.0519
1630425300000.0,0.9906
1630425900000.0,0.9238
1630426500000.0,1.0836
1630427700000.0,1.098
1630428600000.0,0.9624
1630429500000.0,1.0022
1630430700000.0,0.9684
1630431300000.0,0.9147
1630431600000.0,0.9894
1630431900000.0,0.9272
1630432500000.0,1.0554
1630433400000.0,0.9698
1630434600000.0,1.0787
1630435500000.0,0.9434
1630436400000.0,1.0194
1630438200000.0,0.9893
1630439400000.0,1.0514
1630440600000.0,0.9838
1630441800000.0,0.9984
1630443000000.0,0.9321
1630443300000.0,1.023
1630443900000.0,0.9662
1630444800000.0,0.9726
1630445400000.0,1.1217
1630446300000.0,0.95
1630447200000.0,0.9497
1630448400000.0,1.0292
1630449000000.0,1.0554
1630449900000.0,1.0469
1630450800000.0,1.0033
1630451700000.0,0.9923
1630452900000.0,1.0069
1630454100000.0,1.0058
1630454700000.0,0.9912
1630455000000.0,0.9926
1630455600000.0,0.9958
1630456500000.0,0.9928
1630457400000.0,0.9471
1630457700000.0,1.006
1630458300000.0,0.9831
1630458900000.0,1.0987
1630459500000.0,0.9521
1630460100000.0,1.087
1630461000000.0,1.0205
1630461900000.0,1.0045
1630463100000.0,1.0253
1630463700000.0,1.0244
1630464900000.0,0.9325
1630466100000.0,0.9474
1630467300000.0,1.031
1630468200000.0,0.9895
1630469100000.0,1.0516
1630469700000.0,0.8826
1630470600000.0,1.0528
1630471500000.0,1.0372
1630473000000.0,0.9926
1630473600000.0,1.1182
1630474500000.0,1.0205
1630475100000.0,0.9716
1630476000000.0,0.9519
1630476900000.0,0.9853
1630478100000.0,1.0191
1630479000000.0,0.9836
1630480200000.0,1.0056
1630481700000.0,1.0176
1630482600000.0,0.9753
1630483800000.0,1.0225
1630484700000.0,0.8962
1630485900000.0,1.043
1630486500000.0,1.0149
1630487100000.0,1.0206
1630487700000.0,1.0012
1630488300000.0,0.9988
1630488600000.0,0.9743
1630489200000.0,0.9383
1630489800000.0,0.9458
1630490400000.0,1.0017
1630491000000.0,1.0163
1630491900000.0,0.9303
1630492800000.0,0.9377
1630493400000.0,1.0049
1630494600000.0,0.9503
1630495500000.0,1.0284
1630496700000.0,0.9982
1630497900000.0,0.9351
1630498200000.0,1.0865
1630498800000.0,0.9743
1630499400000.0,1.0694
1630500300000.0,1.0137
1630501500000.0,0.9698
1630502100000.0,0.9421
1630502400000.0,0.9569
1630502700000.0,1.0157
1630503600000.0,0.8712
1630504800000.0,1.0042
1630505700000.0,1.0196
1630506600000.0,0.9321
1630507200000.0,0.9934
1630508100000.0,0.9735
1630509000000.0,0.9764
1630510200000.0,0.9858
1630511100000.0,0.9589
1630512000000.0,1.0236
1630512900000.0,0.9378
1630513500000.0,1.0283
1630514100000.0,1.0266
1630514400000.0,0.9607
1630514700000.0,1.037
1630515000000.0,1.0371
1630515300000.0,1.0411
1630515900000.0,0.9805
1630516200000.0,1.0337
1630516500000.0,1.0138
1630516800000.0,1.0075
1630517400000.0,0.9536
1630517700000.0,1.0002
1630518300000.0,1.0774
1630518600000.0,0.9132
1630518900000.0,0.819
1630519500000.0,0.9485
1630520400000.0,0.9543
1630521300000.0,1.0243
1630522200000.0,0.9788
1630523100000.0,1.0066
1630523700000.0,0.9123
1630524300000.0,0.8913
1630524900000.0,0.9524
1630525200000.0,1.0219
1630525800000.0,1.0014
1630526700000.0,1.0474
1630527600000.0,0.9065
1630529100000.0,0.9034
1630530600000.0,1.0252
1630531200000.0,1.0379
1630532100000.0,0.967
1630533000000.0,1.0217
1630533900000.0,0.9372
1630534500000.0,0.95
1630535100000.0,0.9945
1630536000000.0,0.9884
1630536600000.0,1.0803
1630537800000.0,0.9028
1630539000000.0,0.9513
1630539900000.0,1.0093
1630540500000.0,1.0592
1630541100000.0,0.933
1630541400000.0,0.9607
1630542300000.0,1.0549
1630543200000.0,1.0328
1630544400000.0,1.0549
1630545300000.0,1.0457
1630546200000.0,0.9603
1630546500000.0,1.0423
1630546800000.0,0.9913
1630547100000.0,1.0404
1630547400000.0,1.0069
1630547700000.0,0.8819
1630548300000.0,1.0589
1630548900000.0,1.0089
1630549200000.0,1.0646
1630549800000.0,1.0396
1630550400000.0,0.998
1630551000000.0,0.9328
1630551900000.0,1.0232
1630553100000.0,1.0265
1630554300000.0,0.9762
1630555800000.0,1.007
1630556100000.0,0.9993
1630556700000.0,1.0253
1630557300000.0,1.0337
1630558800000.0,0.9903
1630559700000.0,0.9935
1630560300000.0,1.0262
1630561200000.0,0.9549
1630562400000.0,0.9779
1630563300000.0,1.0475
1630564200000.0,1.022
1630565100000.0,1.0923
1630565400000.0,1.0214
1630565700000.0,1.0001
1630566000000.0,1.1713
1630566300000.0,1.1062
1630566600000.0,1.0337
1630566900000.0,0.9328
1630567200000.0,1.0681
1630567800000.0,0.9872
1630568100000.0,0.9273
1630568700000.0,0.9995
1630569000000.0,0.9926
1630569300000.0,0.979
1630569900000.0,1.0141
1630570200000.0,1.0534
1630570800000.0,0.993
1630571400000.0,1.0035
1630572000000.0,1.0067
1630572600000.0,0.9566
1630573500000.0,0.9797
1630573800000.0,0.9683
1630574700000.0,0.8985
1630575300000.0,0.9862
1630575900000.0,0.9395
1630576800000.0,1.0471
1630577400000.0,1.0101
1630578600000.0,1.0151
1630578900000.0,0.9775
1630579800000.0,1.016
1630580700000.0,1.0025
1630581600000.0,0.989
1630582800000.0,1.1003
1630583400000.0,0.964
1630584300000.0,0.9787
1630584900000.0,0.99
1630585500000.0,0.9736
1630586100000.0,1.0091
1630587000000.0,1.0194
1630587900000.0,1.0492
1630588800000.0,1.0032
1630589700000.0,0.923
1630590600000.0,0.9861
1630591500000.0,1.0548
1630591800000.0,1.0146
1630592100000.0,1.0114
1630592400000.0,1.1147
1630592700000.0,0.9914
1630593300000.0,1.0043
1630593600000.0,0.9948
1630593900000.0,1.0405
1630594200000.0,0.9533
1630594800000.0,1.1005
1630595100000.0,0.8963
1630595400000.0,0.9701
1630595700000.0,1.0191
1630596000000.0,0.9733
1630596600000.0,0.9942
1630597500000.0,1.0929
1630598100000.0,1.0292
1630598700000.0,0.9835
1630599600000.0,0.9673
1630600800000.0,0.9037
1630602300000.0,1.0012
1630603200000.0,1.0302
1630604400000.0,1.0225
1630605000000.0,0.9413
1630605600000.0,1.034
1630606500000.0,1.0768
1630607100000.0,0.9498
1630607700000.0,1.0899
1630608600000.0,0.9948
1630610100000.0,1.0173
1630611900000.0,1.0176
1630613100000.0,1.086
1630613400000.0,0.9644
1630614600000.0,0.9797
1630615500000.0,1.0106
1630617000000.0,1.0175
1630619100000.0,1.0275
1630619700000.0,1.0178
1630620600000.0,0.9702
1630621800000.0,1.0555
1630623600000.0,0.9967
1630624800000.0,0.9558
1630625400000.0,1.0066
1630626300000.0,0.9624
1630627500000.0,1.0942
1630628100000.0,1.0021
1630629000000.0,1.0314
1630629300000.0,1.0578
1630629600000.0,0.9973
1630629900000.0,0.9445
1630630200000.0,0.976
1630630800000.0,1.0373
1630631400000.0,0.9616
1630632300000.0,0.9631
1630632900000.0,0.9979
1630633800000.0,0.9307
1630634700000.0,1.1043
1630635600000.0,1.0477
1630635900000.0,1.0421
1630636500000.0,0.9612
1630637700000.0,0.972
1630638600000.0,0.8963
1630639800000.0,1.0159
1630640700000.0,1.0479
1630641000000.0,1.0418
1630641300000.0,1.0371
1630641900000.0,1.0258
1630642200000.0,1.0384
1630643100000.0,1.0623
1630644000000.0,1.0761
1630644600000.0,0.9965
1630645200000.0,1.0271
1630646400000.0,1.047
1630647000000.0,0.9798
1630647900000.0,0.9947
1630648500000.0,1.014
1630649700000.0,0.9461
1630651200000.0,1.0536
1630651800000.0,1.0576
1630653000000.0,1.0595
1630653900000.0,0.9981
1630654800000.0,1.0036
1630655700000.0,1.0096
1630656300000.0,0.9324
1630657200000.0,1.0189
1630658700000.0,1.0624
1630659000000.0,1.0193
1630659300000.0,1.0679
1630659600000.0,1.0016
1630659900000.0,0.8928
1630660200000.0,1.0391
1630660800000.0,0.9735
1630661400000.0,0.9618
1630662000000.0,1.0374
1630662600000.0,1.0667
1630663200000.0,0.9678
1630663800000.0,0.9012
1630664700000.0,1.0394
1630665300000.0,1.0891
1630665900000.0,1.0503
1630666200000.0,0.8517
1630666500000.0,0.9713
1630666800000.0,0.9675
1630667100000.0,1.0887
1630667700000.0,0.9767
1630668300000.0,1.1185
1630669200000.0,1.1096
1630669800000.0,1.0859
1630670100000.0,0.997
1630670700000.0,1.1242
1630671300000.0,0.9997
1630671600000.0,0.8109
1630672200000.0,1.0951
1630672500000.0,0.9856
1630672800000.0,0.9684
1630673100000.0,0.9428
1630673400000.0,0.9377
1630673700000.0,0.9285
1630674300000.0,0.9555
1630674600000.0,1.0176
1630674900000.0,1.086
1630675200000.0,1.1277
1630675500000.0,1.0217
1630676100000.0,0.9786
1630676400000.0,0.9673
1630677000000.0,0.9392
1630677300000.0,1.0547
1630677900000.0,0.958
1630678500000.0,0.8946
1630679100000.0,1.0892
1630679400000.0,0.9928
1630679700000.0,0.8866
1630680000000.0,1.0126
1630680300000.0,0.9953
1630680600000.0,1.0506
1630681200000.0,0.9917
1630681800000.0,0.9423
1630682400000.0,0.9875
1630683300000.0,0.9912
1630683900000.0,0.9366
1630684800000.0,0.9993
1630685400000.0,0.8914
1630686300000.0,1.0597
1630687200000.0,0.9843
1630688400000.0,0.9837
1630689600000.0,0.9544
1630691100000.0,0.9844
1630691700000.0,0.9125
1630692300000.0,0.9498
1630692900000.0,1.0761
1630694100000.0,0.9368
1630695300000.0,0.9573
1630696500000.0,1.0048
1630698000000.0,1.1071
1630699800000.0,0.9931
1630700700000.0,0.9969
1630701300000.0,0.997
1630702200000.0,1.0637
1630703400000.0,1.0111
1630704900000.0,0.9611
1630706100000.0,0.9853
1630707000000.0,0.923
1630707300000.0,1.0066
1630707600000.0,1.0051
1630708200000.0,1.0337
1630709100000.0,0.9294
1630710000000.0,0.9801
1630710600000.0,0.9897
1630711200000.0,1.025
1630712100000.0,1.0559
1630713000000.0,0.9934
1630713600000.0,1.0866
1630713900000.0,0.9324
1630714500000.0,0.9796
1630715100000.0,0.971
1630716000000.0,1.0058
1630716900000.0,1.0759
1630717800000.0,1.026
1630719000000.0,0.9902
1630719600000.0,0.9168
1630720800000.0,1.0537
1630721700000.0,0.9577
1630722600000.0,0.9368
1630723800000.0,1.0168
1630724400000.0,0.9956
1630725300000.0,1.0772
1630726200000.0,1.0676
1630726800000.0,0.9405
1630727100000.0,1.0336
1630727700000.0,1.0381
1630728900000.0,1.0584
1630729800000.0,1.0667
1630730400000.0,0.964
1630731600000.0,1.0289
1630732500000.0,1.081
1630733700000.0,1.0247
1630735500000.0,1.0163
1630736700000.0,0.9847
1630738200000.0,1.0399
1630739400000.0,0.9698
1630740000000.0,1.0455
1630741200000.0,0.9119
1630742700000.0,0.9898
1630743000000.0,1.0428
1630743900000.0,0.9466
1630744800000.0,0.9895
1630746000000.0,1.0736
1630746600000.0,1.0436
1630747200000.0,1.068
1630748400000.0,1.024
1630749000000.0,1.025
1630749900000.0,0.9997
1630750500000.0,0.9756
1630751100000.0,1.0693
1630752300000.0,0.9068
1630752600000.0,0.9805
1630753200000.0,1.0525
1630753500000.0,1.0283
1630753800000.0,0.9917
1630754400000.0,0.9691
1630755000000.0,0.9798
1630755600000.0,0.9628
1630756500000.0,1.001
1630757400000.0,0.9639
1630758300000.0,1.0996
1630759200000.0,0.9867
1630759800000.0,1.0221
