timestamp,btc_exchange_whale_ratio
1632313500000.0,0.3919
1632314400000.0,0.4211
1632315600000.0,0.2794
1632316200000.0,0.3674
1632316500000.0,0.4158
1632317100000.0,0.388
1632317700000.0,0.3976
1632318600000.0,0.3021
1632319200000.0,0.3293
1632319800000.0,0.2714
1632320700000.0,0.3462
1632321300000.0,0.257
1632322500000.0,0.3583
1632323400000.0,0.3595
1632324000000.0,0.3851
1632324600000.0,0.3792
1632324900000.0,0.4199
1632325200000.0,0.3088
1632325500000.0,0.3424
1632326100000.0,0.3542
1632326400000.0,0.3829
1632326700000.0,0.3241
1632327300000.0,0.3348
1632327900000.0,0.3875
1632328500000.0,0.3368
1632329100000.0,0.2887
1632330000000.0,0.3435
1632330600000.0,0.3511
1632331200000.0,0.4376
1632331500000.0,0.4114
1632332100000.0,0.3577
1632332700000.0,0.3597
1632333900000.0,0.2909
1632334200000.0,0.3965
1632334500000.0,0.2725
1632334800000.0,0.4342
1632335400000.0,0.3501
1632335700000.0,0.3379
1632336300000.0,0.2888
1632336600000.0,0.3336
1632336900000.0,0.2624
1632337200000.0,0.4421
1632337800000.0,0.3538
1632338100000.0,0.3324
1632338700000.0,0.3973
1632339300000.0,0.3381
1632340500000.0,0.4041
1632341400000.0,0.352
1632342900000.0,0.337
1632344700000.0,0.3799
1632345900000.0,0.3358
1632346800000.0,0.3442
1632347400000.0,0.3495
1632348000000.0,0.3225
1632348600000.0,0.3202
1632349800000.0,0.4389
1632350700000.0,0.3671
1632351900000.0,0.3376
1632353100000.0,0.3888
1632354600000.0,0.3743
1632355500000.0,0.4075
1632356100000.0,0.373
1632357000000.0,0.314
1632357900000.0,0.337
1632358800000.0,0.2932
1632359700000.0,0.3336
1632360900000.0,0.3477
1632362100000.0,0.3323
1632363000000.0,0.3041
1632364200000.0,0.4004
1632365100000.0,0.3706
1632366900000.0,0.3289
1632367500000.0,0.374
1632367800000.0,0.3759
1632368400000.0,0.3884
1632369600000.0,0.2991
1632370500000.0,0.3228
1632371700000.0,0.3589
1632372300000.0,0.4343
1632373500000.0,0.2229
1632374700000.0,0.3233
1632375300000.0,0.3474
1632376500000.0,0.2237
1632378000000.0,0.2371
1632379200000.0,0.3321
1632380100000.0,0.4306
1632380400000.0,0.305
1632381000000.0,0.3423
1632381600000.0,0.2662
1632382500000.0,0.3447
1632383700000.0,0.3725
1632384300000.0,0.4094
1632385200000.0,0.3968
1632386100000.0,0.3702
1632386700000.0,0.3992
1632387300000.0,0.4003
1632388200000.0,0.3192
1632388500000.0,0.3506
1632389100000.0,0.3879
1632390000000.0,0.4217
1632391500000.0,0.3189
1632392100000.0,0.4356
1632392400000.0,0.4158
1632392700000.0,0.3784
1632393300000.0,0.322
1632394200000.0,0.3629
1632395400000.0,0.3326
1632396300000.0,0.3296
1632397200000.0,0.3647
1632397800000.0,0.343
1632398400000.0,0.3169
1632399000000.0,0.3858
1632399900000.0,0.3857
1632400800000.0,0.2086
1632401100000.0,0.2672
1632401700000.0,0.2951
1632402300000.0,0.3812
1632402900000.0,0.3737
1632404100000.0,0.2867
1632404400000.0,0.3415
1632404700000.0,0.3783
1632405000000.0,0.3445
1632405600000.0,0.3915
1632406200000.0,0.367
1632407100000.0,0.2901
1632408300000.0,0.2766
1632409500000.0,0.4074
1632410700000.0,0.3855
1632411300000.0,0.3444
1632412200000.0,0.3661
1632412800000.0,0.3739
1632413700000.0,0.425
1632414900000.0,0.3993
1632416400000.0,0.3547
1632416700000.0,0.3456
1632417000000.0,0.3953
1632417300000.0,0.3555
1632417600000.0,0.3329
1632418200000.0,0.3978
1632418500000.0,0.3356
1632419100000.0,0.3101
1632419400000.0,0.3546
1632420000000.0,0.3866
1632420300000.0,0.4173
1632420900000.0,0.3267
1632421200000.0,0.3865
1632421800000.0,0.3703
1632422400000.0,0.329
1632423600000.0,0.3166
1632424800000.0,0.3753
1632425400000.0,0.3887
1632426600000.0,0.3712
1632427800000.0,0.3696
1632428700000.0,0.336
1632430200000.0,0.3823
1632431400000.0,0.4096
1632433200000.0,0.3627
1632434700000.0,0.3645
1632435600000.0,0.3631
1632435900000.0,0.3307
1632436800000.0,0.302
1632437700000.0,0.3838
1632438300000.0,0.2916
1632438900000.0,0.2983
1632440100000.0,0.3315
1632441900000.0,0.3502
1632442500000.0,0.3287
1632443700000.0,0.336
1632444900000.0,0.2898
1632446400000.0,0.3937
1632447900000.0,0.3112
1632448800000.0,0.3274
1632449400000.0,0.3547
1632450600000.0,0.3553
1632452100000.0,0.4297
1632453300000.0,0.3612
1632455100000.0,0.3661
1632456000000.0,0.3884
1632456900000.0,0.3357
1632457800000.0,0.3629
1632459300000.0,0.2775
1632460500000.0,0.4117
1632461100000.0,0.3268
1632462000000.0,0.2568
1632462900000.0,0.2446
1632463800000.0,0.3383
1632464700000.0,0.3524
1632465900000.0,0.3668
1632467100000.0,0.3593
1632467400000.0,0.3599
1632467700000.0,0.3269
1632468300000.0,0.3829
1632468900000.0,0.245
1632469500000.0,0.3732
1632469800000.0,0.4404
1632470400000.0,0.3107
1632471000000.0,0.4284
1632471900000.0,0.3089
1632472500000.0,0.4065
1632473100000.0,0.3241
1632473700000.0,0.3747
1632474000000.0,0.3136
1632474300000.0,0.2603
1632474600000.0,0.3367
1632474900000.0,0.3096
1632475200000.0,0.3225
1632475500000.0,0.2507
1632475800000.0,0.3973
1632476100000.0,0.3998
1632476400000.0,0.2806
1632476700000.0,0.3772
1632477000000.0,0.3392
1632477300000.0,0.3316
1632477600000.0,0.2873
1632477900000.0,0.356
1632478200000.0,0.2849
1632478500000.0,0.3889
1632479100000.0,0.3562
1632479700000.0,0.3323
1632480000000.0,0.3506
1632480300000.0,0.3302
1632480600000.0,0.3216
1632480900000.0,0.2544
1632481500000.0,0.34
1632481800000.0,0.3696
1632482100000.0,0.3747
1632482400000.0,0.3157
1632482700000.0,0.2833
1632483000000.0,0.3895
1632483300000.0,0.2818
1632483600000.0,0.3538
1632483900000.0,0.3265
1632484200000.0,0.4268
1632484500000.0,0.316
1632485100000.0,0.3613
1632485400000.0,0.3464
1632485700000.0,0.3961
1632486000000.0,0.4223
1632486300000.0,0.4312
1632486900000.0,0.2927
1632487200000.0,0.3855
1632487800000.0,0.3698
1632488100000.0,0.2956
1632488400000.0,0.3658
1632488700000.0,0.2616
1632489000000.0,0.3497
1632489600000.0,0.2876
1632490200000.0,0.2858
1632490500000.0,0.3302
1632490800000.0,0.3424
1632491100000.0,0.3272
1632491400000.0,0.3194
1632491700000.0,0.3152
1632492000000.0,0.3001
1632492300000.0,0.367
1632492600000.0,0.3145
1632492900000.0,0.3598
1632493200000.0,0.4235
1632493800000.0,0.3643
1632494100000.0,0.4226
1632494400000.0,0.3903
1632495000000.0,0.2988
1632495600000.0,0.4017
1632496200000.0,0.3508
1632496800000.0,0.3268
1632497700000.0,0.3657
1632498000000.0,0.3107
1632498300000.0,0.4072
1632498900000.0,0.3248
1632499500000.0,0.3693
1632500100000.0,0.4151
1632500700000.0,0.3887
1632501300000.0,0.3355
1632502200000.0,0.3369
1632503100000.0,0.2606
1632503700000.0,0.2493
1632504900000.0,0.3805
1632505500000.0,0.3835
1632506400000.0,0.3905
1632507300000.0,0.2588
1632508500000.0,0.3522
1632509400000.0,0.322
1632510600000.0,0.4081
1632512100000.0,0.4331
1632513000000.0,0.4183
1632514200000.0,0.2599
1632515700000.0,0.3074
1632516000000.0,0.2915
1632516300000.0,0.3769
1632516900000.0,0.4308
1632517500000.0,0.3324
1632517800000.0,0.3816
1632519000000.0,0.3425
1632519900000.0,0.3856
1632521100000.0,0.3416
1632522300000.0,0.3273
1632523800000.0,0.3938
1632524400000.0,0.2829
1632525900000.0,0.3399
1632526800000.0,0.3362
1632527400000.0,0.4393
1632528300000.0,0.3811
1632529200000.0,0.3675
1632530100000.0,0.381
1632531000000.0,0.3808
1632532200000.0,0.3763
1632532800000.0,0.2485
1632533400000.0,0.3597
1632534000000.0,0.3514
1632534900000.0,0.3448
1632535800000.0,0.3049
1632537300000.0,0.4132
1632538200000.0,0.3744
1632539100000.0,0.3313
1632540300000.0,0.3852
1632541200000.0,0.3725
1632542700000.0,0.2432
1632544200000.0,0.3274
1632546000000.0,0.3044
1632546900000.0,0.3515
1632547800000.0,0.403
1632548700000.0,0.3598
1632549900000.0,0.4014
1632551100000.0,0.2982
1632552300000.0,0.3336
1632553800000.0,0.3017
1632555000000.0,0.3977
1632555300000.0,0.3867
1632556200000.0,0.3259
1632557100000.0,0.3687
1632557700000.0,0.3622
1632558000000.0,0.3968
1632558600000.0,0.4093
1632558900000.0,0.3599
1632559200000.0,0.2833
1632559800000.0,0.2756
1632560100000.0,0.328
1632560400000.0,0.233
1632560700000.0,0.4006
1632561000000.0,0.2936
1632561600000.0,0.4521
1632562200000.0,0.3097
1632562500000.0,0.3089
1632563100000.0,0.419
1632564000000.0,0.2824
1632564900000.0,0.3119
1632565500000.0,0.3025
1632566700000.0,0.3502
1632567900000.0,0.3539
1632568200000.0,0.3634
1632568800000.0,0.3254
1632569700000.0,0.3853
1632570600000.0,0.3957
1632571500000.0,0.2249
1632572400000.0,0.3927
1632573300000.0,0.3791
1632574500000.0,0.3485
1632575400000.0,0.3825
1632576000000.0,0.4465
1632576900000.0,0.2661
1632578100000.0,0.3992
1632579000000.0,0.3595
1632579900000.0,0.3257
1632580500000.0,0.3646
1632581400000.0,0.4356
1632582300000.0,0.407
1632583200000.0,0.3403
1632583800000.0,0.3528
1632584400000.0,0.328
1632585300000.0,0.3411
1632586200000.0,0.2759
1632586800000.0,0.3901
1632587700000.0,0.2934
1632588300000.0,0.387
1632589500000.0,0.3396
1632591000000.0,0.3851
1632592500000.0,0.3728
1632594000000.0,0.3256
1632594300000.0,0.3354
1632595200000.0,0.366
1632596100000.0,0.3351
1632597600000.0,0.3726
1632599400000.0,0.3903
1632601200000.0,0.4178
1632602700000.0,0.4406
1632604200000.0,0.3244
1632604800000.0,0.5127
1632606900000.0,0.3969
1632608700000.0,0.4233
1632610800000.0,0.3063
1632612300000.0,0.2983
1632614700000.0,0.3106
1632615600000.0,0.2621
1632616800000.0,0.4159
1632618000000.0,0.2759
1632619200000.0,0.3463
1632620400000.0,0.3421
1632621000000.0,0.3306
1632621900000.0,0.369
1632622500000.0,0.4406
1632623100000.0,0.3585
1632624000000.0,0.3396
1632624900000.0,0.3015
1632625800000.0,0.3688
1632627000000.0,0.3165
1632628200000.0,0.3507
1632629700000.0,0.2864
1632630900000.0,0.338
1632631800000.0,0.2636
1632632700000.0,0.3976
1632634200000.0,0.4173
1632635100000.0,0.3264
1632636600000.0,0.3892
1632637800000.0,0.3359
1632639300000.0,0.3259
1632640200000.0,0.3654
1632641100000.0,0.2641
1632641700000.0,0.3447
1632642000000.0,0.3704
1632642300000.0,0.2711
1632642600000.0,0.3634
1632642900000.0,0.3782
1632643200000.0,0.3684
1632643500000.0,0.3968
1632643800000.0,0.2418
1632644100000.0,0.4396
1632644400000.0,0.3772
1632644700000.0,0.3235
1632645300000.0,0.3025
1632646200000.0,0.2265
1632646800000.0,0.4231
1632647400000.0,0.4373
1632648000000.0,0.3175
1632648300000.0,0.4794
1632648600000.0,0.3528
1632648900000.0,0.292
1632649200000.0,0.4017
1632649500000.0,0.2708
1632649800000.0,0.3093
1632650100000.0,0.4078
1632650400000.0,0.4559
1632650700000.0,0.3652
1632651300000.0,0.4139
1632651600000.0,0.3462
1632652200000.0,0.3481
1632652800000.0,0.3284
1632653400000.0,0.4046
1632654300000.0,0.3733
1632655200000.0,0.3289
1632656400000.0,0.365
1632657300000.0,0.3346
1632657900000.0,0.3002
1632658500000.0,0.3714
1632659400000.0,0.2837
1632660300000.0,0.3734
1632661500000.0,0.2889
1632663000000.0,0.3538
1632664200000.0,0.3452
1632665700000.0,0.3916
1632666600000.0,0.3316
1632667800000.0,0.348
1632668700000.0,0.3316
1632670200000.0,0.2938
1632671700000.0,0.3973
1632672300000.0,0.3046
1632673200000.0,0.3705
1632674700000.0,0.2999
1632675900000.0,0.2797
1632678600000.0,0.3435
1632680400000.0,0.3401
1632683700000.0,0.3763
1632684900000.0,0.3853
1632687000000.0,0.3658
1632688200000.0,0.3096
1632689100000.0,0.3538
1632690300000.0,0.3534
1632692700000.0,0.3965
1632694200000.0,0.4503
1632695100000.0,0.3906
1632696300000.0,0.3444
1632696900000.0,0.3617
1632697200000.0,0.3564
1632697500000.0,0.3936
1632698100000.0,0.3758
1632699000000.0,0.3534
1632699900000.0,0.3351
1632701100000.0,0.39
1632702000000.0,0.3471
1632703200000.0,0.3591
1632703500000.0,0.354
1632704100000.0,0.3323
1632704400000.0,0.3218
1632705000000.0,0.3854
1632705600000.0,0.3902
1632706800000.0,0.3535
1632707400000.0,0.3372
1632708300000.0,0.3649
1632709200000.0,0.2327
1632710100000.0,0.3392
1632711300000.0,0.4001
1632712800000.0,0.3962
1632714600000.0,0.2801
1632715500000.0,0.3434
1632717000000.0,0.3004
1632718800000.0,0.3731
1632720000000.0,0.3727
1632721800000.0,0.4151
1632723600000.0,0.3029
1632724500000.0,0.2586
1632726000000.0,0.412
1632726600000.0,0.3611
1632727200000.0,0.4029
1632728400000.0,0.4156
1632729900000.0,0.2818
1632731400000.0,0.3005
1632732900000.0,0.4269
1632733800000.0,0.2783
1632735000000.0,0.3168
1632735600000.0,0.2553
1632736200000.0,0.3861
1632737100000.0,0.3089
1632737700000.0,0.392
1632738300000.0,0.3447
1632739500000.0,0.3786
1632741000000.0,0.3442
1632741900000.0,0.2424
1632743100000.0,0.289
1632744300000.0,0.3051
1632744900000.0,0.4137
1632745500000.0,0.411
1632746100000.0,0.3278
1632747000000.0,0.2854
1632747900000.0,0.3681
1632749400000.0,0.3001
1632750000000.0,0.3005
1632751200000.0,0.2957
1632752700000.0,0.3329
1632753300000.0,0.3808
1632753600000.0,0.3382
1632753900000.0,0.2149
1632754200000.0,0.2437
1632754800000.0,0.3732
1632755100000.0,0.458
1632755700000.0,0.3255
1632756300000.0,0.2872
1632756900000.0,0.3495
1632757800000.0,0.3183
1632758400000.0,0.3633
1632759000000.0,0.4274
1632759900000.0,0.2789
1632761100000.0,0.3268
1632761400000.0,0.2813
1632762000000.0,0.2989
1632762600000.0,0.3301
1632763500000.0,0.3529
1632764400000.0,0.4122
1632765900000.0,0.3776
1632767400000.0,0.3788
1632768300000.0,0.3364
1632770100000.0,0.3532
1632772200000.0,0.4136
1632773100000.0,0.319
1632773700000.0,0.3086
1632774900000.0,0.3986
1632776400000.0,0.3844
1632777300000.0,0.3837
1632778800000.0,0.4014
1632779700000.0,0.3286
1632781200000.0,0.4689
1632782100000.0,0.3178
1632783000000.0,0.3623
1632784500000.0,0.3183
1632785400000.0,0.3539
1632785700000.0,0.3826
1632786000000.0,0.4298
1632786300000.0,0.4239
1632786600000.0,0.3164
1632787200000.0,0.3112
1632787500000.0,0.4172
1632787800000.0,0.3408
1632788400000.0,0.367
1632789300000.0,0.3505
1632790500000.0,0.2931
1632791400000.0,0.407
1632792900000.0,0.3602
1632793500000.0,0.3337
1632794400000.0,0.3718
1632795300000.0,0.4821
1632796800000.0,0.3953
1632798000000.0,0.3815
1632799200000.0,0.3206
1632800700000.0,0.3752
1632801900000.0,0.3279
1632802800000.0,0.3975
1632804000000.0,0.2897
1632805500000.0,0.2839
1632806100000.0,0.3727
1632807000000.0,0.3574
1632808200000.0,0.3935
1632809700000.0,0.4743
1632810900000.0,0.3807
1632811800000.0,0.2628
1632812100000.0,0.3046
1632812700000.0,0.4082
1632813300000.0,0.3724
1632813900000.0,0.3546
1632814500000.0,0.3468
1632815400000.0,0.4597
1632816000000.0,0.359
1632816600000.0,0.3972
1632816900000.0,0.2444
1632817200000.0,0.3362
1632817500000.0,0.3035
1632818100000.0,0.3529
1632818700000.0,0.4032
1632819300000.0,0.3852
1632820200000.0,0.3395
1632821100000.0,0.3723
1632821700000.0,0.3429
1632822900000.0,0.2905
1632823500000.0,0.2698
1632824400000.0,0.3486
1632825000000.0,0.3839
1632826200000.0,0.3742
1632827400000.0,0.3455
1632828300000.0,0.3201
1632829200000.0,0.291
1632830400000.0,0.3787
1632831300000.0,0.3048
1632832500000.0,0.3653
1632833400000.0,0.2882
1632834000000.0,0.3279
1632834600000.0,0.3708
1632834900000.0,0.395
1632835200000.0,0.4217
1632835500000.0,0.3296
1632835800000.0,0.2873
1632836100000.0,0.3375
1632836700000.0,0.3278
1632837300000.0,0.2807
1632837600000.0,0.3769
1632837900000.0,0.4064
1632838200000.0,0.3374
1632838500000.0,0.3868
1632838800000.0,0.3645
1632839100000.0,0.2751
1632839400000.0,0.3151
1632840000000.0,0.4563
1632840600000.0,0.4042
1632841500000.0,0.3104
1632842100000.0,0.3322
1632842400000.0,0.2452
1632843300000.0,0.3066
1632844200000.0,0.288
1632845100000.0,0.3851
1632846300000.0,0.3737
1632847500000.0,0.3292
1632847800000.0,0.3228
1632848400000.0,0.2878
1632849000000.0,0.4185
1632849600000.0,0.3227
1632850200000.0,0.3708
1632851100000.0,0.2877
1632852300000.0,0.3808
1632853200000.0,0.2734
1632854100000.0,0.4211
1632855000000.0,0.3023
1632856200000.0,0.3808
1632857100000.0,0.3845
1632858900000.0,0.3198
1632859200000.0,0.358
1632859800000.0,0.2942
1632860400000.0,0.3464
1632861300000.0,0.3487
1632863400000.0,0.3684
1632865200000.0,0.408
1632866700000.0,0.4093
1632868500000.0,0.3566
1632870600000.0,0.3827
1632871500000.0,0.3642
1632872700000.0,0.248
1632873000000.0,0.3809
1632873600000.0,0.3989
1632873900000.0,0.361
1632874500000.0,0.432
1632874800000.0,0.2287
1632875400000.0,0.3137
1632875700000.0,0.3044
1632876000000.0,0.3278
1632876600000.0,0.2937
1632877500000.0,0.3947
1632878400000.0,0.3321
1632879300000.0,0.3231
1632879900000.0,0.3697
1632881100000.0,0.294
1632881700000.0,0.3155
1632882600000.0,0.3426
1632883800000.0,0.4226
1632885300000.0,0.3897
1632886800000.0,0.3202
1632887400000.0,0.3234
1632888000000.0,0.4187
1632888600000.0,0.4137
1632889200000.0,0.4181
1632890400000.0,0.3389
1632891600000.0,0.311
1632892500000.0,0.4172
1632893100000.0,0.396
1632894300000.0,0.2761
1632895500000.0,0.3857
1632897300000.0,0.2913
1632898800000.0,0.3056
1632899700000.0,0.3814
1632900900000.0,0.356
1632902700000.0,0.3449
1632904200000.0,0.3438
1632904800000.0,0.4049
1632906300000.0,0.4521
1632907200000.0,0.3558
1632908700000.0,0.3967
1632909900000.0,0.3744
1632910500000.0,0.3652
1632911700000.0,0.3204
1632912900000.0,0.361
1632913800000.0,0.3703
1632915300000.0,0.3161
1632916800000.0,0.3313
1632917700000.0,0.3896
1632918000000.0,0.359
1632918600000.0,0.3066
1632919200000.0,0.2959
1632919500000.0,0.4206
1632920100000.0,0.3764
1632921000000.0,0.2202
1632921900000.0,0.3712
1632922800000.0,0.3468
1632923700000.0,0.3184
1632924300000.0,0.3836
1632925500000.0,0.4057
1632926400000.0,0.3353
1632927600000.0,0.352
1632929100000.0,0.2639
1632929700000.0,0.3262
1632930000000.0,0.3827
1632930300000.0,0.3466
1632931200000.0,0.3266
1632931800000.0,0.2688
1632932700000.0,0.3122
1632933300000.0,0.3394
1632934200000.0,0.3616
1632935400000.0,0.3264
1632936900000.0,0.3879
1632937800000.0,0.3064
1632938700000.0,0.2878
1632939000000.0,0.3384
1632939300000.0,0.3382
1632940200000.0,0.2943
1632941400000.0,0.3729
1632942600000.0,0.418
1632943500000.0,0.2685
1632945000000.0,0.3085
1632946200000.0,0.2943
1632946800000.0,0.2897
1632947400000.0,0.38
1632947700000.0,0.3049
1632948900000.0,0.3194
1632949500000.0,0.3559
1632950400000.0,0.3352
1632952200000.0,0.3361
1632953700000.0,0.3751
1632955200000.0,0.3584
1632955800000.0,0.3718
1632957300000.0,0.389
1632959100000.0,0.4096
1632960000000.0,0.4382
1632960900000.0,0.3478
1632961200000.0,0.4076
1632962400000.0,0.3589
1632962700000.0,0.3975
1632963000000.0,0.3432
1632963300000.0,0.399
1632963900000.0,0.2846
1632964200000.0,0.4164
1632964500000.0,0.3899
1632964800000.0,0.3459
1632965100000.0,0.4291
1632965700000.0,0.3295
1632966600000.0,0.3185
1632967500000.0,0.3501
1632968700000.0,0.3315
1632969900000.0,0.2993
1632970800000.0,0.3484
1632971100000.0,0.3797
1632972000000.0,0.4306
1632973200000.0,0.3838
1632973800000.0,0.3726
1632974400000.0,0.3173
1632974700000.0,0.5208
1632975000000.0,0.3692
1632975900000.0,0.3452
1632977100000.0,0.3044
1632978000000.0,0.3675
1632978900000.0,0.3822
1632979800000.0,0.3575
1632981000000.0,0.3596
1632982200000.0,0.2742
1632983400000.0,0.2752
1632984900000.0,0.3359
1632985500000.0,0.3738
1632986100000.0,0.171
1632986700000.0,0.35
1632987900000.0,0.3159
1632988800000.0,0.3355
1632989400000.0,0.2444
1632990000000.0,0.2686
1632990300000.0,0.2389
1632990900000.0,0.4088
1632991200000.0,0.3326
1632991800000.0,0.4443
1632992400000.0,0.3108
1632993000000.0,0.3553
1632993600000.0,0.4254
1632994800000.0,0.2828
1632995700000.0,0.4606
1632996600000.0,0.3771
1632997500000.0,0.3305
1632998100000.0,0.4162
1632999000000.0,0.3087
1632999600000.0,0.3173
1633000200000.0,0.303
1633000800000.0,0.3556
1633002000000.0,0.3034
1633003500000.0,0.373
1633004100000.0,0.3569
1633005000000.0,0.367
1633005600000.0,0.3829
1633005900000.0,0.4064
1633006200000.0,0.3745
1633006800000.0,0.3156
1633007400000.0,0.2865
1633008300000.0,0.3952
1633008900000.0,0.2787
1633009500000.0,0.3224
1633010100000.0,0.3833
1633010700000.0,0.4178
1633011000000.0,0.3627
1633011600000.0,0.2981
1633012500000.0,0.3036
1633013400000.0,0.3654
1633014300000.0,0.3172
1633014900000.0,0.2863
1633015500000.0,0.3587
1633016100000.0,0.2982
1633016700000.0,0.3409
1633017300000.0,0.4035
1633017900000.0,0.438
1633018500000.0,0.383
1633019700000.0,0.364
1633020600000.0,0.3198
1633021500000.0,0.2759
1633021800000.0,0.2805
1633022400000.0,0.2134
1633023300000.0,0.408
1633023600000.0,0.2858
1633023900000.0,0.4194
1633024800000.0,0.3871
1633025400000.0,0.3767
1633026300000.0,0.3801
1633026900000.0,0.3783
1633027200000.0,0.3967
1633027500000.0,0.3286
1633027800000.0,0.2762
1633028100000.0,0.3849
1633028700000.0,0.2393
1633029300000.0,0.3724
1633029900000.0,0.4124
1633030800000.0,0.3303
1633031400000.0,0.3715
1633032000000.0,0.3473
1633032900000.0,0.3058
1633034100000.0,0.4329
1633034700000.0,0.3237
1633035300000.0,0.3405
1633036500000.0,0.3104
1633038000000.0,0.4824
1633039200000.0,0.3868
1633040400000.0,0.3017
1633041300000.0,0.3395
1633042800000.0,0.38
1633044000000.0,0.3206
1633044900000.0,0.3504
1633046100000.0,0.3345
1633046700000.0,0.3867
1633047300000.0,0.3647
1633048200000.0,0.3759
1633048800000.0,0.3321
1633049400000.0,0.2782
1633050300000.0,0.2722
1633050900000.0,0.3482
1633052100000.0,0.2697
1633053600000.0,0.4053
1633054800000.0,0.3526
1633056000000.0,0.3661
1633056600000.0,0.3106
1633057800000.0,0.3264
1633059300000.0,0.3073
1633060200000.0,0.3533
1633061100000.0,0.3319
1633062900000.0,0.3624
1633064400000.0,0.3392
1633065600000.0,0.3343
1633066800000.0,0.3754
1633067700000.0,0.31
1633068600000.0,0.2912
1633069500000.0,0.3116
1633070700000.0,0.3611
1633071300000.0,0.4005
1633071900000.0,0.3071
1633072800000.0,0.3542
1633073100000.0,0.2626
1633073400000.0,0.2781
1633073700000.0,0.2917
1633074000000.0,0.3034
1633074600000.0,0.3761
1633075200000.0,0.3736
1633075500000.0,0.5056
1633075800000.0,0.3942
1633076100000.0,0.3636
1633076400000.0,0.3114
1633077300000.0,0.1955
1633078200000.0,0.4037
1633079100000.0,0.475
1633080000000.0,0.4374
1633080900000.0,0.2997
1633081500000.0,0.3031
1633082700000.0,0.3557
1633084200000.0,0.3134
1633084500000.0,0.391
1633084800000.0,0.3476
1633085100000.0,0.2959
1633085400000.0,0.4254
1633085700000.0,0.3653
1633086000000.0,0.2811
1633086300000.0,0.3259
1633086600000.0,0.4105
1633087200000.0,0.384
1633087800000.0,0.378
1633088400000.0,0.37
1633088700000.0,0.3362
1633089000000.0,0.4273
1633089600000.0,0.3693
1633089900000.0,0.3491
1633090200000.0,0.3258
1633090800000.0,0.3348
1633091400000.0,0.2901
1633091700000.0,0.3985
1633092000000.0,0.3245
1633092300000.0,0.3445
1633092600000.0,0.3
1633092900000.0,0.3444
1633093500000.0,0.3526
1633094100000.0,0.3214
1633094700000.0,0.4304
1633095600000.0,0.3758
1633095900000.0,0.2854
1633096500000.0,0.3478
1633097100000.0,0.3338
1633097700000.0,0.3396
1633098300000.0,0.3831
1633098900000.0,0.353
1633099500000.0,0.3017
1633100100000.0,0.3921
1633100700000.0,0.4207
1633101300000.0,0.3553
1633101900000.0,0.3182
1633102800000.0,0.227
1633103400000.0,0.3735
1633104300000.0,0.3686
1633105800000.0,0.4281
1633106400000.0,0.3661
1633107300000.0,0.3273
1633108500000.0,0.3369
1633110000000.0,0.3811
1633110900000.0,0.3546
1633112100000.0,0.2522
1633113000000.0,0.3334
1633113600000.0,0.4064
1633114200000.0,0.4459
1633115400000.0,0.3585
1633115700000.0,0.3577
1633116300000.0,0.3686
1633117200000.0,0.3762
1633118400000.0,0.3811
1633119300000.0,0.3672
1633120200000.0,0.3082
1633120800000.0,0.3787
1633121400000.0,0.4262
1633122300000.0,0.3958
1633122900000.0,0.3666
1633123200000.0,0.381
1633123800000.0,0.2897
1633124400000.0,0.3054
1633125600000.0,0.3514
1633126200000.0,0.4361
1633127400000.0,0.4472
1633127700000.0,0.2999
1633128300000.0,0.2844
1633128900000.0,0.2952
1633130400000.0,0.2349
1633132200000.0,0.3617
1633133100000.0,0.4917
1633133700000.0,0.337
1633134600000.0,0.3082
1633135500000.0,0.3829
1633136700000.0,0.3197
1633137600000.0,0.2544
1633138800000.0,0.3781
1633140300000.0,0.3261
1633141800000.0,0.2922
1633143600000.0,0.3601
1633145100000.0,0.2804
1633146000000.0,0.3952
1633147500000.0,0.3999
1633148700000.0,0.3153
1633150200000.0,0.3801
1633151400000.0,0.3656
1633152600000.0,0.3501
1633154100000.0,0.351
1633156200000.0,0.303
1633157100000.0,0.451
1633158600000.0,0.3719
1633160700000.0,0.3112
1633162200000.0,0.4372
1633163100000.0,0.3396
1633164300000.0,0.309
1633165200000.0,0.4252
1633166700000.0,0.3468
1633167900000.0,0.2825
1633169400000.0,0.4011
1633170900000.0,0.3269
1633172400000.0,0.2982
1633173600000.0,0.3535
1633175100000.0,0.4178
1633176600000.0,0.3169
1633178400000.0,0.334
1633180500000.0,0.3202
1633181400000.0,0.4213
1633182600000.0,0.4411
1633182900000.0,0.3569
1633183200000.0,0.3209
1633183500000.0,0.3557
1633184100000.0,0.3702
1633184700000.0,0.3917
1633185600000.0,0.3516
1633186500000.0,0.3802
1633187400000.0,0.359
1633188900000.0,0.3914
1633190400000.0,0.3768
1633191300000.0,0.3019
1633192500000.0,0.3067
1633193700000.0,0.3343
1633194600000.0,0.2815
1633196100000.0,0.3111
1633198500000.0,0.3788
1633200300000.0,0.3467
1633201800000.0,0.3156
1633202400000.0,0.4058
1633203600000.0,0.2531
1633204200000.0,0.3426
1633205400000.0,0.312
1633206600000.0,0.3681
1633207800000.0,0.2751
1633210500000.0,0.3509
1633212600000.0,0.3392
1633214100000.0,0.3984
1633216200000.0,0.3321
1633217400000.0,0.36
1633217700000.0,0.3092
1633218300000.0,0.2511
1633219200000.0,0.3483
1633220100000.0,0.3189
1633221300000.0,0.2735
