timestamp,btc_exchange_reserve_usd
1642880700000.0,-2731413349599.59
1642881300000.0,-2718967139142.01
1642881900000.0,-2783536356756.07
1642882500000.0,-2792239766693.36
1642882800000.0,-2760298301360.16
1642883100000.0,-2770090955031.02
1642883700000.0,-2758186075247.72
1642884300000.0,-2763954857723.86
1642884600000.0,-2785942582625.83
1642885200000.0,-2779237952981.35
1642885800000.0,-2787129442331.14
1642886400000.0,-2794462062663.59
1642887600000.0,-2792029715197.94
1642888200000.0,-2792774341670.33
1642888800000.0,-2780988602751.97
1642889400000.0,-2775762237465.76
1642890300000.0,-2752783737456.57
1642891200000.0,-2749951296164.74
1642892100000.0,-2758381622800.94
1642893300000.0,-2765353440341.0
1642894500000.0,-2767116513914.56
1642896000000.0,-2775808085367.42
1642896600000.0,-2787300756926.02
1642897500000.0,-2790467302374.07
1642898400000.0,-2790342710591.55
1642899900000.0,-2794769138529.66
1642901400000.0,-2791665672449.49
1642902600000.0,-2781029887306.8
1642903800000.0,-2774752369941.32
1642905000000.0,-2764802916385.98
1642905900000.0,-2757098495263.26
1642906500000.0,-2756935721979.44
1642907400000.0,-2755874896593.09
1642908600000.0,-2765500072196.28
1642909800000.0,-2776940351296.14
1642911300000.0,-2781749155123.78
1642912500000.0,-2781309881337.14
1642914300000.0,-2761474568448.87
1642914900000.0,-2774712960042.61
1642916100000.0,-2791659344519.69
1642917000000.0,-2796870278518.5
1642917600000.0,-2787704255946.05
1642918200000.0,-2788977318030.68
1642919100000.0,-2780142439946.7
1642920300000.0,-2791162351792.02
1642921800000.0,-2801062244623.81
1642922400000.0,-2814574127513.27
1642923000000.0,-2808691130210.2
1642923600000.0,-2806363599927.7
1642924800000.0,-2815376556834.81
1642925700000.0,-2810955394625.82
1642926300000.0,-2798554919217.26
1642926600000.0,-2817288466385.74
1642926900000.0,-2810108078191.04
1642927800000.0,-2825955101549.06
1642928700000.0,-2831737058060.28
1642929300000.0,-2840453020679.9
1642930200000.0,-2848004409232.75
1642930500000.0,-2833281972732.11
1642931100000.0,-2830234891098.65
1642932000000.0,-2823046829197.85
1642932600000.0,-2822347114047.52
1642933500000.0,-2829853125445.39
1642934700000.0,-2831968166891.24
1642935600000.0,-2820803553497.75
1642937100000.0,-2811758767745.45
1642938000000.0,-2816943702792.85
1642939500000.0,-2817783491253.78
1642940700000.0,-2811543775196.44
1642941900000.0,-2820619926273.31
1642943100000.0,-2827876335195.53
1642944600000.0,-2832501387502.0
1642946100000.0,-2833791466701.44
1642946700000.0,-2822184900444.77
1642947300000.0,-2806681557018.12
1642947600000.0,-2802440279238.57
1642947900000.0,-2804249500705.27
1642948500000.0,-2795126107193.43
1642949100000.0,-2771874556284.45
1642949400000.0,-2785980113177.82
1642950000000.0,-2776146774718.44
1642950900000.0,-2778924868551.92
1642952100000.0,-2773849746523.78
1642953300000.0,-2785325085211.48
1642953900000.0,-2788677620991.66
1642954800000.0,-2777369141298.32
1642955700000.0,-2783486128349.8
1642957500000.0,-2785834203410.47
1642959300000.0,-2786219114719.01
1642960800000.0,-2776894380516.15
1642962000000.0,-2770224532954.65
1642962600000.0,-2770154809043.89
1642963500000.0,-2751820467992.23
1642964100000.0,-2754249892827.95
1642965000000.0,-2762058482684.42
1642965900000.0,-2769811487962.86
1642966500000.0,-2745060566383.11
1642966800000.0,-2737966013020.65
1642967100000.0,-2735482572884.47
1642967700000.0,-2742361323066.91
1642968000000.0,-2756486360281.85
1642968600000.0,-2781524637902.83
1642968900000.0,-2773023008148.65
1642969200000.0,-2777958718700.92
1642970400000.0,-2780350996311.12
1642971900000.0,-2788364589140.7
1642973100000.0,-2786259393992.26
1642974000000.0,-2790323893511.65
1642974600000.0,-2784853153339.19
1642976100000.0,-2788156652316.91
1642977900000.0,-2816728981653.47
1642979100000.0,-2867209190325.09
1642979700000.0,-2870528976450.48
1642980000000.0,-2867558620140.43
1642980300000.0,-2863756860641.61
1642980600000.0,-2852420190524.41
1642980900000.0,-2856945656912.48
1642981800000.0,-2848813306571.41
1642982700000.0,-2837197645553.62
1642983300000.0,-2824503398820.67
1642983900000.0,-2827229815755.75
1642984500000.0,-2831043991798.65
1642985700000.0,-2829510444085.6
1642986900000.0,-2822184566903.5
1642987800000.0,-2812570847843.97
1642988700000.0,-2805858219692.37
1642989900000.0,-2803750026499.38
1642991100000.0,-2791696936657.43
1642992300000.0,-2781539436187.99
1642992900000.0,-2780723053558.75
1642993500000.0,-2782182605668.43
1642994400000.0,-2780134869824.99
1642995900000.0,-2784690815877.96
1642996800000.0,-2783532370407.95
1642997400000.0,-2778837025460.93
1642999200000.0,-2768326362670.8
1642999800000.0,-2759349577091.51
1643000700000.0,-2766927695057.12
1643001600000.0,-2758195871434.14
1643002500000.0,-2764209202189.26
1643003400000.0,-2772508945313.0
1643004000000.0,-2773896407865.33
1643005200000.0,-2780430737118.58
1643006100000.0,-2771251717425.56
1643007900000.0,-2778813616894.85
1643009100000.0,-2758419391491.1
1643010300000.0,-2755833154757.48
1643010900000.0,-2749439914701.51
1643011200000.0,-2755403411085.57
1643011800000.0,-2766367495833.39
1643012400000.0,-2769841735242.78
1643013300000.0,-2769507687608.2
1643014200000.0,-2755419112854.69
1643014800000.0,-2750422931125.7
1643015400000.0,-2740843656735.34
1643016000000.0,-2724895477083.88
1643016300000.0,-2736188874897.76
1643016600000.0,-2725280302638.54
1643017200000.0,-2719958479681.04
1643017500000.0,-2722558009556.1
1643017800000.0,-2719428873194.19
1643018400000.0,-2674654790624.83
1643019000000.0,-2668338393013.2
1643019300000.0,-2649500648974.61
1643019600000.0,-2645350519156.08
1643019900000.0,-2642221593137.62
1643020200000.0,-2649537884338.45
1643020500000.0,-2645880372046.79
1643020800000.0,-2643254487386.61
1643021400000.0,-2635976388153.97
1643021700000.0,-2622165040196.66
1643022000000.0,-2606425218227.75
1643022300000.0,-2631138420183.0
1643022600000.0,-2667862951132.55
1643022900000.0,-2659430645385.11
1643023200000.0,-2661502541836.57
1643023500000.0,-2649521973444.22
1643024100000.0,-2666428370707.78
1643024700000.0,-2669914461830.83
1643025000000.0,-2654889847548.65
1643025600000.0,-2655495412580.95
1643025900000.0,-2651013702011.39
1643026500000.0,-2643817496206.47
1643027100000.0,-2638643462759.53
1643027700000.0,-2630185611568.46
1643028300000.0,-2610895672120.39
1643028600000.0,-2633363644802.42
1643028900000.0,-2606617324194.45
1643029200000.0,-2604889606512.68
1643029500000.0,-2643990310504.37
1643029800000.0,-2635445530234.62
1643030100000.0,-2628757189468.68
1643030400000.0,-2645945012315.85
1643030700000.0,-2631086715066.74
1643031300000.0,-2626147588598.53
1643031900000.0,-2635634406362.85
1643032500000.0,-2625141096819.02
1643032800000.0,-2619956275742.26
1643033100000.0,-2613616113005.55
1643033400000.0,-2627467215239.7
1643033700000.0,-2631843420724.0
1643034000000.0,-2646240570199.44
1643034600000.0,-2656424689580.37
1643034900000.0,-2677001493442.13
1643035200000.0,-2654219362996.95
1643035500000.0,-2653489757466.79
1643035800000.0,-2647200783104.69
1643036100000.0,-2647647435050.77
1643036400000.0,-2642893708062.09
1643036700000.0,-2640094514455.52
1643037000000.0,-2634104346944.73
1643037300000.0,-2630018796123.43
1643037600000.0,-2653489987517.31
1643037900000.0,-2667274522811.2
1643038200000.0,-2687716567009.48
1643038500000.0,-2690921067943.91
1643038800000.0,-2697166054516.95
1643039100000.0,-2682189760366.98
1643039400000.0,-2705208579715.52
1643039700000.0,-2695107741958.06
1643040000000.0,-2684036261651.57
1643040600000.0,-2694525263836.37
1643041200000.0,-2706349088774.02
1643041500000.0,-2697953945433.13
1643042100000.0,-2683954190400.72
1643042700000.0,-2662046703190.5
1643043000000.0,-2688971587554.48
1643043300000.0,-2708024837383.8
1643043600000.0,-2705271913110.98
1643043900000.0,-2701634521878.98
1643044200000.0,-2703029009343.41
1643044800000.0,-2721394722960.51
1643045100000.0,-2725794912813.48
1643045400000.0,-2746882004435.65
1643045700000.0,-2751254370526.58
1643046000000.0,-2775886317464.09
1643046300000.0,-2785323985989.44
1643046600000.0,-2793131782895.04
1643046900000.0,-2782207728378.09
1643047200000.0,-2778628731926.24
1643047500000.0,-2808374307623.26
1643047800000.0,-2824426314205.94
1643048100000.0,-2847119257899.93
1643048400000.0,-2818313579800.07
1643048700000.0,-2814918907871.77
1643049000000.0,-2833500770149.73
1643049300000.0,-2827464555258.23
1643049900000.0,-2857921666014.7
1643050200000.0,-2853303898309.55
1643050500000.0,-2846610121275.65
1643050800000.0,-2840569296481.89
1643051100000.0,-2828352391167.16
1643051700000.0,-2822532817942.77
1643052000000.0,-2816990431730.38
1643052300000.0,-2820186388948.13
1643052900000.0,-2816017626384.93
1643053500000.0,-2828875960650.32
1643054100000.0,-2833531434637.11
1643054700000.0,-2849619599842.64
1643055300000.0,-2839374513281.67
1643055600000.0,-2840413128120.74
1643056200000.0,-2870471065638.22
1643056800000.0,-2870316948829.72
1643057400000.0,-2927443348094.35
1643057700000.0,-2929211919731.87
1643058000000.0,-2897827525817.14
1643058300000.0,-2903872362047.96
1643058900000.0,-2901589904137.21
1643059500000.0,-2905486173509.24
1643060400000.0,-2890571789788.22
1643061000000.0,-2892729281133.33
1643061900000.0,-2892207200660.51
1643062800000.0,-2858978291888.84
1643063700000.0,-2862998949431.07
1643064600000.0,-2871869485075.99
1643065800000.0,-2887219712261.3
1643066400000.0,-2879072699165.04
1643067300000.0,-2885698899681.45
1643068200000.0,-2881173136680.87
1643069100000.0,-2871519797771.39
1643069700000.0,-2854122569937.62
1643070600000.0,-2851133728037.36
1643071800000.0,-2835451605170.76
1643072400000.0,-2840999184848.51
1643073000000.0,-2838574340832.05
1643073900000.0,-2842275923381.9
1643075400000.0,-2846236222356.12
1643076600000.0,-2844837117148.25
1643078100000.0,-2857552409736.62
1643079300000.0,-2849008868287.44
1643081100000.0,-2859866740521.87
1643082000000.0,-2862295011661.95
1643083500000.0,-2854752417658.04
1643085300000.0,-2837586412562.54
1643086200000.0,-2828062235196.16
1643086800000.0,-2838579289855.25
1643087700000.0,-2823806519785.37
1643088300000.0,-2826104849134.26
1643089200000.0,-2834864072685.5
1643090700000.0,-2830575508732.32
1643092200000.0,-2825033955411.41
1643093100000.0,-2818287563049.88
1643094300000.0,-2811860485702.26
1643095200000.0,-2832754004621.56
1643096100000.0,-2833857014121.81
1643097300000.0,-2846181066527.12
1643097900000.0,-2858278464511.76
1643098500000.0,-2869973280130.26
1643098800000.0,-2845206038488.75
1643099400000.0,-2840757564258.46
1643100000000.0,-2845513332878.92
1643100900000.0,-2847390612172.18
1643101800000.0,-2860548922662.69
1643103000000.0,-2854949630394.5
1643103900000.0,-2862796212334.61
1643104800000.0,-2874126001504.32
1643105700000.0,-2875331147166.31
1643106000000.0,-2867772192939.01
1643106600000.0,-2855304179561.85
1643107500000.0,-2870981723208.15
1643108700000.0,-2863880239340.08
1643109600000.0,-2851809823114.54
1643110200000.0,-2856737240094.39
1643111100000.0,-2862090785577.85
1643112000000.0,-2854922908746.31
1643112900000.0,-2865549320718.62
1643113800000.0,-2878221113799.82
1643114400000.0,-2876181458719.51
1643115000000.0,-2869856907869.9
1643115900000.0,-2862791391688.8
1643116500000.0,-2865647507681.81
1643117100000.0,-2859124968429.93
1643117700000.0,-2869108923721.22
1643119200000.0,-2878537774315.34
1643120100000.0,-2892284562586.77
1643120700000.0,-2877132779882.57
1643121300000.0,-2903685184931.25
1643121600000.0,-2893238728053.06
1643121900000.0,-2871459879103.49
1643122200000.0,-2856506256915.31
1643122500000.0,-2853710880584.44
1643122800000.0,-2840168066083.69
1643123100000.0,-2849511471121.82
1643123400000.0,-2863251560354.12
1643123700000.0,-2863203772706.61
1643124000000.0,-2880828274932.73
1643124600000.0,-2866891008029.89
1643125200000.0,-2886198259606.13
1643125800000.0,-2871927778058.31
1643126400000.0,-2877941161574.73
1643127000000.0,-2894866374493.56
1643127600000.0,-2889900435334.71
1643128200000.0,-2883610736233.47
1643128800000.0,-2901841427676.47
1643129400000.0,-2894046859330.92
1643130000000.0,-2912598863295.08
1643130600000.0,-2925761642415.66
1643131200000.0,-2935646525509.92
1643131500000.0,-2923018705625.17
1643132100000.0,-2941278796142.21
1643132700000.0,-2920878196337.45
1643133000000.0,-2928357614199.73
1643133600000.0,-2928286588442.44
1643134500000.0,-2939548478733.5
1643135400000.0,-2928762734365.33
1643136300000.0,-2924787067484.7
1643137500000.0,-2932457078437.95
1643138400000.0,-2907962994355.0
1643139300000.0,-2923119953391.76
1643139900000.0,-2911818329357.91
1643140800000.0,-2895301157827.41
1643141400000.0,-2893065964932.8
1643142300000.0,-2882411397239.43
1643142900000.0,-2907200097873.71
1643143500000.0,-2896060744057.0
1643143800000.0,-2889894902265.68
1643144700000.0,-2885510873858.89
1643145300000.0,-2871561342191.59
1643146200000.0,-2869707363187.91
1643147100000.0,-2876524042587.92
1643148300000.0,-2875221901488.44
1643149800000.0,-2883439561166.73
1643151000000.0,-2889509041311.16
1643152200000.0,-2902910636562.56
1643153100000.0,-2904981232135.12
1643154600000.0,-2893408601574.3
1643155500000.0,-2886620439586.41
1643156400000.0,-2891946740198.99
1643157900000.0,-2878123042423.92
1643158800000.0,-2884730088286.81
1643160300000.0,-2894788943099.52
1643162100000.0,-2907553879133.11
1643163300000.0,-2895875214806.33
1643165100000.0,-2906504830989.89
1643166600000.0,-2914944511129.32
1643167500000.0,-2927724399908.1
1643168100000.0,-2935908855144.56
1643168700000.0,-2940721537982.66
1643169300000.0,-2930488622227.41
1643169900000.0,-2931974839064.98
1643171400000.0,-2968694570707.93
1643172600000.0,-2968349827932.53
1643172900000.0,-2964861271596.51
1643173500000.0,-2952507722269.33
1643174100000.0,-2958189831860.59
1643175300000.0,-2968706976300.73
1643176200000.0,-2952546960630.54
1643176800000.0,-2962830688142.3
1643178000000.0,-2942627003553.15
1643178600000.0,-2936619183078.37
1643179200000.0,-2930200467787.9
1643180100000.0,-2924077639684.97
1643181000000.0,-2921287127280.94
1643181900000.0,-2931901928642.31
1643182800000.0,-2930648772276.84
1643183700000.0,-2944295654795.62
1643184600000.0,-2947466828896.11
1643185500000.0,-2954893486292.83
1643186400000.0,-2950064575477.67
1643187300000.0,-2961190219782.78
1643188200000.0,-2975118928713.16
1643189100000.0,-2959616516077.97
1643189700000.0,-2970469885074.62
1643190600000.0,-2955427026909.41
1643191200000.0,-2953865578328.38
1643191800000.0,-2961348002178.33
1643193000000.0,-2967774227991.66
1643194200000.0,-2978088675514.99
1643194800000.0,-2976868520177.34
1643195100000.0,-2969905891372.57
1643195700000.0,-2970839017193.5
1643196600000.0,-2979910164878.15
1643196900000.0,-2977102873665.05
1643197800000.0,-2988542736603.89
1643198400000.0,-2979327506087.16
1643199000000.0,-2969802168957.27
1643199600000.0,-2973686438639.78
1643200800000.0,-2964144708169.85
1643202000000.0,-2974074408955.14
1643202600000.0,-2962225710467.76
1643203200000.0,-2980826009249.93
1643203800000.0,-2996838495462.65
1643205000000.0,-2991206496407.4
1643205300000.0,-3003829827775.31
1643205900000.0,-3006450998541.04
1643206200000.0,-3017876665662.08
1643206500000.0,-3014649510750.41
1643206800000.0,-3013741712728.42
1643207400000.0,-2996105181717.91
1643207700000.0,-2988030401989.02
1643208300000.0,-3001946915991.94
1643208900000.0,-3008586762267.7
1643209500000.0,-2996232422402.64
1643210100000.0,-2982696035454.19
1643210700000.0,-2975255108639.82
1643211000000.0,-2980996735593.35
1643211600000.0,-2972270750420.6
1643212200000.0,-2978775235951.77
1643213100000.0,-2992463949274.39
1643213700000.0,-2991705985731.42
1643214600000.0,-2995471796943.57
1643215500000.0,-3002288949655.32
1643216400000.0,-3009678510844.58
1643217000000.0,-2996530822828.29
1643217900000.0,-2986327752641.82
1643218800000.0,-2985555926527.41
1643219700000.0,-2959742726555.6
1643220300000.0,-2959044243278.19
1643220600000.0,-2965640728715.9
1643221200000.0,-2966522067314.18
1643221800000.0,-2960403160791.2
1643222700000.0,-2996357964633.91
1643223300000.0,-2979638907438.5
1643223600000.0,-3030047279476.74
1643223900000.0,-3046618408401.36
1643224200000.0,-2970122180947.63
1643224500000.0,-2958320420951.52
1643224800000.0,-2979270006153.21
1643225100000.0,-2997718538710.68
1643225400000.0,-2969788358216.85
1643225700000.0,-3003904825264.76
1643226000000.0,-2966416009359.43
1643226300000.0,-2945198974107.98
1643226600000.0,-2958557912670.63
1643226900000.0,-2947563498885.9
1643227200000.0,-2924327824605.25
1643227500000.0,-2910712411528.99
1643227800000.0,-2910152119451.18
1643228100000.0,-2888165597073.7
1643228400000.0,-2894767745155.18
1643228700000.0,-2917574853274.17
1643229000000.0,-2898055811506.86
1643229300000.0,-2902849797044.65
1643229600000.0,-2908484206395.56
1643229900000.0,-2908652855043.03
1643230500000.0,-2911986427705.61
1643231100000.0,-2896117493351.62
1643232000000.0,-2892653103157.04
1643232600000.0,-2872550764060.26
1643232900000.0,-2867956018331.74
1643233200000.0,-2856756570582.68
1643233800000.0,-2851378224966.59
1643234100000.0,-2857551078737.08
1643234700000.0,-2849075868711.27
1643235300000.0,-2850117501410.35
1643236200000.0,-2868742350018.35
1643236800000.0,-2862477470045.31
1643237700000.0,-2877905289376.01
1643238900000.0,-2885959955020.14
1643239500000.0,-2882857650972.75
1643240400000.0,-2886857621168.41
1643241600000.0,-2895088448527.48
1643242200000.0,-2901861498994.08
1643243100000.0,-2903463846527.84
1643244000000.0,-2897872992411.25
1643245500000.0,-2876716979326.54
1643246400000.0,-2847009169498.52
1643247300000.0,-2835975338280.63
1643247600000.0,-2832856267563.79
1643248200000.0,-2821441870100.0
1643248500000.0,-2814337270645.2
1643248800000.0,-2811852956388.81
1643249100000.0,-2813536327081.39
1643249700000.0,-2805927201212.56
1643250300000.0,-2805073895087.75
1643250900000.0,-2823583885777.12
1643251800000.0,-2829262542315.05
1643252700000.0,-2831996357557.14
1643253300000.0,-2824720897826.19
1643254800000.0,-2790742313662.97
1643255100000.0,-2785714873342.07
1643255400000.0,-2803187369068.02
1643256000000.0,-2811484068086.38
1643256900000.0,-2806494141010.58
1643257800000.0,-2815671656403.88
1643259000000.0,-2817111579221.03
1643260200000.0,-2824087602305.34
1643261100000.0,-2818022432993.24
1643262300000.0,-2815371703816.27
1643263800000.0,-2829160605651.7
1643265600000.0,-2834908786769.35
1643266500000.0,-2822560655280.32
1643267700000.0,-2840507741814.48
1643268600000.0,-2840316291120.75
1643270100000.0,-2839109209578.88
1643271300000.0,-2813998777545.39
1643272500000.0,-2837759838288.15
1643273100000.0,-2846500267971.53
1643273400000.0,-2856645083101.0
1643274000000.0,-2855134579258.2
1643274900000.0,-2863887101366.27
1643275500000.0,-2863919782412.83
1643276400000.0,-2863103829990.51
1643277600000.0,-2868636625523.15
1643278500000.0,-2858372753161.61
1643279700000.0,-2852258563472.49
1643280900000.0,-2856088884819.96
1643281800000.0,-2856248280896.81
1643282700000.0,-2882777869782.94
1643283300000.0,-2876506586314.77
1643283900000.0,-2875771857040.2
1643284800000.0,-2872828633518.02
1643285400000.0,-2868986612619.02
1643286300000.0,-2866542668271.31
1643287200000.0,-2874067097738.05
1643288400000.0,-2877854692725.19
1643289300000.0,-2869447969139.73
1643290500000.0,-2886308699892.55
1643291400000.0,-2886854860046.74
1643292300000.0,-2895093716699.33
1643292900000.0,-2886797494186.28
1643293500000.0,-2897052153412.46
1643294100000.0,-2885849104774.69
1643294400000.0,-2899023182615.64
1643294700000.0,-2896997220372.59
1643295300000.0,-2895468051519.14
1643295900000.0,-2887697644712.0
1643296800000.0,-2874716996006.25
1643297400000.0,-2874957269035.97
1643297700000.0,-2878618600190.47
1643298300000.0,-2863930402889.84
1643298900000.0,-2856839863619.85
1643299800000.0,-2857055932469.28
1643300400000.0,-2855724993494.22
1643301000000.0,-2872578808453.04
1643301300000.0,-2867526991441.66
1643301900000.0,-2867789900772.11
1643303100000.0,-2845360111080.5
1643303700000.0,-2843011308350.19
1643304300000.0,-2840258995740.86
1643304900000.0,-2840302750085.25
1643305800000.0,-2833917528696.82
1643306700000.0,-2834182119671.16
1643307300000.0,-2824553833705.35
1643307900000.0,-2826669776452.95
1643308800000.0,-2836976372889.64
1643310000000.0,-2840907381682.62
1643311200000.0,-2813272253745.45
1643312100000.0,-2839240665008.82
1643312700000.0,-2836110280439.14
1643313300000.0,-2847583185109.85
1643314200000.0,-2832756243215.51
1643314800000.0,-2814312473631.37
1643315700000.0,-2804338253205.45
1643316000000.0,-2814833961395.03
1643316600000.0,-2788272423841.22
1643317200000.0,-2793822276684.69
1643317500000.0,-2788533900236.69
1643318100000.0,-2794625516603.01
1643319000000.0,-2812068339343.48
1643319900000.0,-2835245665238.26
1643320200000.0,-2831532015183.8
1643320500000.0,-2829086290759.36
1643321400000.0,-2831579898700.35
1643322000000.0,-2863524831244.93
1643323200000.0,-2870878440477.38
1643323500000.0,-2893917751279.34
1643323800000.0,-2874816398562.54
1643324400000.0,-2896022159643.59
1643325000000.0,-2888055400645.18
1643325600000.0,-2889669122686.49
1643326800000.0,-2901605034134.82
1643327400000.0,-2909672646410.37
1643328000000.0,-2919741695378.46
1643328300000.0,-2925834569082.9
1643328600000.0,-2917504131791.5
1643329200000.0,-2906535007279.72
1643330100000.0,-2911902705615.96
1643331300000.0,-2910923880729.25
1643332500000.0,-2893533004632.35
1643333400000.0,-2880796825428.54
1643334000000.0,-2891653398346.5
1643334900000.0,-2871743599320.83
1643335500000.0,-2877710722162.64
1643336100000.0,-2885004451001.26
1643337600000.0,-2903604676724.35
1643339100000.0,-2930551075026.58
1643339700000.0,-2918948270920.99
1643340300000.0,-2923362476111.36
1643341200000.0,-2922800594771.72
1643342700000.0,-2916710941632.46
1643344200000.0,-2907446760996.92
1643345400000.0,-2910168205976.65
1643345700000.0,-2907598624002.21
1643346900000.0,-2921217451068.43
1643348400000.0,-2924970442308.88
1643349900000.0,-2923518486115.66
1643351100000.0,-2921057723503.45
1643352000000.0,-2906797784605.52
1643352600000.0,-2890294418527.39
1643353200000.0,-2896234489164.41
1643353800000.0,-2898571599000.07
1643354700000.0,-2893133528535.8
1643355600000.0,-2881665855676.47
1643356800000.0,-2874405080997.13
1643357400000.0,-2869111898334.65
1643358000000.0,-2864235077401.29
1643358300000.0,-2867164838868.0
1643358900000.0,-2861575647973.1
1643359800000.0,-2862457502009.98
1643360700000.0,-2876633521167.24
1643361600000.0,-2870852957653.29
1643362200000.0,-2857134812660.18
1643363100000.0,-2860799459105.7
1643364300000.0,-2857597300306.95
1643364900000.0,-2863240494245.84
1643365800000.0,-2861275479211.93
1643367300000.0,-2846066950226.72
1643368800000.0,-2852271698818.55
1643369700000.0,-2848317149239.76
1643370900000.0,-2863206280303.88
1643371500000.0,-2841836529832.14
1643372700000.0,-2834821464073.59
1643373600000.0,-2833121233821.41
1643374200000.0,-2841816220197.63
1643375100000.0,-2852185107745.64
1643376000000.0,-2873338261809.42
1643376900000.0,-2887774449839.55
1643377200000.0,-2879063534954.4
1643377500000.0,-2880939545398.32
1643378100000.0,-2890776398329.26
1643378700000.0,-2896222377580.77
1643379000000.0,-2896658652370.68
1643379900000.0,-2881958831227.91
1643380500000.0,-2872471196654.22
1643380800000.0,-2872792565851.61
1643381400000.0,-2874771598850.39
1643381700000.0,-2892400464116.41
1643382600000.0,-2907393024529.43
1643382900000.0,-2916970749024.81
1643383200000.0,-2897274781422.13
1643383500000.0,-2887246019807.92
1643384100000.0,-2897208626369.47
1643384700000.0,-2913851116514.79
1643385300000.0,-2903795993158.78
1643385900000.0,-2912412963511.55
1643386500000.0,-2910857181084.53
1643387100000.0,-2903317785155.11
1643387700000.0,-2904375708389.24
1643388600000.0,-2899255451075.42
1643389500000.0,-2901068497199.66
1643390400000.0,-2890046502449.94
1643391000000.0,-2890924809337.8
1643392200000.0,-2883274007906.44
1643392800000.0,-2888138356895.12
1643394000000.0,-2900564353618.48
1643394900000.0,-2894949272893.73
1643395800000.0,-2888573044040.21
1643397000000.0,-2884090997416.05
1643398500000.0,-2900318308462.98
1643399100000.0,-2912259727350.12
1643400000000.0,-2908837745106.5
1643400900000.0,-2915823502311.98
1643401800000.0,-2928571372292.56
1643402400000.0,-2943483442692.2
1643402700000.0,-2949278936430.78
1643403300000.0,-2947398118570.06
1643403900000.0,-2961616414450.93
1643404800000.0,-2963128924422.23
1643406000000.0,-2961552475404.25
1643406900000.0,-2966207069849.86
1643408100000.0,-2963829346431.5
1643409600000.0,-2945965920630.22
1643410800000.0,-2949620610485.08
1643412000000.0,-2952799681636.2
1643413500000.0,-2957448863927.49
1643414700000.0,-2964651283854.08
1643415600000.0,-2951859992697.63
1643416500000.0,-2956293618273.67
1643418600000.0,-2941934911444.33
1643419800000.0,-2935724051448.25
1643421000000.0,-2940985124692.49
1643423100000.0,-2935615317218.25
1643424900000.0,-2945225395522.08
1643426700000.0,-2946088243643.92
1643427900000.0,-2958284607008.41
1643429700000.0,-2957308889941.63
1643431200000.0,-2954112556126.88
1643433300000.0,-2942064104756.92
1643435100000.0,-2949572648746.91
1643436900000.0,-2948296670533.31
1643438400000.0,-2946480616928.7
1643440800000.0,-2956001431090.35
1643442000000.0,-2954774896087.3
1643442900000.0,-2954212550575.45
1643444700000.0,-2957864172837.88
1643445900000.0,-2942988163345.52
1643447400000.0,-2947205895608.62
1643448900000.0,-2944574752555.8
1643451300000.0,-2954105024127.92
1643453100000.0,-2953325899081.9
1643455200000.0,-2951203322589.14
1643457600000.0,-2948492929232.21
1643458800000.0,-2963180290665.87
1643459700000.0,-2956873886716.49
1643461500000.0,-2975059246571.25
1643463300000.0,-2976202715197.43
1643463900000.0,-2981531378107.88
1643464500000.0,-2981342903272.7
1643465400000.0,-2979181932141.12
1643466600000.0,-2973469431226.18
1643467800000.0,-2955719601032.17
1643468100000.0,-2941043518940.05
1643468400000.0,-2939238930442.24
1643468700000.0,-2946237212928.66
1643469300000.0,-2942080743809.87
1643470200000.0,-2936701586670.55
1643471100000.0,-2931659402234.06
1643471700000.0,-2932248321205.23
1643472300000.0,-2923118271682.34
1643472900000.0,-2931951072117.7
1643473500000.0,-2931838454196.51
1643475000000.0,-2939589252433.31
1643475900000.0,-2942272555004.26
1643477400000.0,-2940914888471.39
1643478900000.0,-2942392509600.29
1643481000000.0,-2957091273906.23
1643482200000.0,-2953762155836.58
1643483100000.0,-2957825949658.02
1643484300000.0,-2958581583197.94
1643486400000.0,-2971477043464.42
1643488200000.0,-3011053253206.68
1643488500000.0,-3009891084522.09
1643489100000.0,-2988728602541.32
1643489400000.0,-2996650984649.37
1643490000000.0,-3018640599757.23
1643490300000.0,-3011328626586.87
1643490600000.0,-3015605261246.07
1643491500000.0,-3003618243963.08
1643492400000.0,-2987372325708.88
1643493900000.0,-2982855081358.42
1643495100000.0,-2984711140649.97
1643496300000.0,-2977430611609.27
1643497500000.0,-2973096969739.86
1643499300000.0,-2982911750494.74
1643500800000.0,-2986971254403.63
1643502000000.0,-2969234324877.64
1643502900000.0,-2956233285528.29
1643503500000.0,-2956078877355.86
1643504400000.0,-2967879819411.11
1643506500000.0,-2963899847143.43
1643508600000.0,-2971616657788.2
1643510700000.0,-2969673202155.77
1643512800000.0,-2961722856106.04
1643514900000.0,-2972333532622.17
1643517900000.0,-2978993843226.51
1643519100000.0,-2991902068774.73
1643519700000.0,-2982860834201.67
1643521200000.0,-2981187808859.68
1643523600000.0,-2983225894994.13
1643526300000.0,-2986257144320.62
1643528100000.0,-2988400453708.69
1643529600000.0,-2985103782015.29
1643530200000.0,-2971690756955.94
1643531700000.0,-2973739127592.32
1643532600000.0,-2969417333987.42
1643534700000.0,-2959785256227.72
1643535000000.0,-2961108176111.73
1643536800000.0,-2974199384563.69
1643538000000.0,-2979633371139.95
1643539200000.0,-2979501692447.32
1643541000000.0,-2975071445988.9
