timestamp,btc_exchange_stablecoins_ratio
1627873800000.0,9.2809
1627875000000.0,9.6144
1627876500000.0,9.1544
1627877400000.0,8.7868
1627878300000.0,11.0382
1627879500000.0,9.0191
1627880700000.0,10.1008
1627882200000.0,10.8969
1627883100000.0,10.8885
1627884600000.0,11.3749
1627885800000.0,10.455
1627886700000.0,11.0173
1627887000000.0,8.8199
1627887300000.0,8.3673
1627887600000.0,11.4542
1627888200000.0,9.6395
1627888800000.0,11.0895
1627889700000.0,11.7828
1627890300000.0,11.4662
1627891200000.0,11.5331
1627891800000.0,10.268
1627892400000.0,8.715
1627893000000.0,10.7128
1627893300000.0,8.6666
1627893600000.0,10.0776
1627894200000.0,9.492
1627894800000.0,9.0548
1627895100000.0,10.9621
1627895400000.0,8.9298
1627896000000.0,10.1171
1627896600000.0,9.4573
1627897500000.0,10.1426
1627898400000.0,11.5678
1627899600000.0,10.1312
1627900500000.0,11.6681
1627901400000.0,10.5027
1627902300000.0,8.4286
1627902600000.0,10.4371
1627903200000.0,8.7245
1627904100000.0,10.7505
1627905000000.0,8.3399
1627905900000.0,9.9077
1627906500000.0,10.1339
1627906800000.0,8.7976
1627907100000.0,11.3485
1627907700000.0,12.1178
1627908000000.0,9.088
1627908600000.0,9.6819
1627909200000.0,7.9236
1627909800000.0,11.8432
1627910700000.0,8.3147
1627911300000.0,11.0241
1627911600000.0,8.1141
1627912200000.0,9.4037
1627912800000.0,10.0816
1627913100000.0,9.3996
1627913700000.0,11.11
1627914300000.0,10.7852
1627915200000.0,9.2699
1627916100000.0,8.3981
1627917000000.0,10.4408
1627917600000.0,10.9107
1627918800000.0,11.2929
1627919700000.0,9.6972
1627920300000.0,9.1675
1627921200000.0,8.9515
1627921500000.0,10.5156
1627922100000.0,9.2741
1627923000000.0,9.4132
1627923900000.0,9.0089
1627924800000.0,10.009
1627926300000.0,10.6153
1627927500000.0,9.3979
1627928100000.0,8.1499
1627929300000.0,9.7353
1627931100000.0,13.2033
1627932000000.0,10.5866
1627932600000.0,9.675
1627933200000.0,11.9261
1627933800000.0,8.7947
1627934100000.0,8.549
1627934700000.0,11.8014
1627935000000.0,9.1369
1627935600000.0,9.6769
1627935900000.0,9.8205
1627936500000.0,13.534
1627937100000.0,11.5393
1627937700000.0,12.6495
1627938300000.0,13.2082
1627939500000.0,9.0666
1627940400000.0,11.6584
1627940700000.0,10.2685
1627941600000.0,9.5908
1627942500000.0,9.2303
1627943100000.0,11.3448
1627943700000.0,10.8319
1627944900000.0,10.4067
1627945800000.0,10.0051
1627946700000.0,10.2124
1627947600000.0,9.513
1627948500000.0,9.2955
1627949100000.0,12.0751
1627949400000.0,9.2058
1627950000000.0,9.6867
1627950600000.0,9.8066
1627950900000.0,9.9336
1627951200000.0,10.4297
1627951800000.0,9.7471
1627952400000.0,10.5051
1627953000000.0,11.4845
1627953300000.0,10.6769
1627953900000.0,11.5153
1627954500000.0,10.0336
1627955400000.0,10.2623
1627956000000.0,9.6837
1627956300000.0,10.0397
1627956900000.0,10.7941
1627958100000.0,10.4527
1627959300000.0,9.6274
1627960200000.0,10.7685
1627961100000.0,10.2379
1627961400000.0,10.4792
1627962000000.0,9.9916
1627962600000.0,9.4581
1627963200000.0,11.0468
1627963800000.0,9.5752
1627964400000.0,10.5333
1627965000000.0,9.8451
1627965600000.0,10.4971
1627965900000.0,8.6052
1627966500000.0,9.9328
1627966800000.0,9.864
1627967100000.0,9.1375
1627967400000.0,8.3543
1627968000000.0,11.8897
1627968600000.0,12.3092
1627969200000.0,9.9608
1627969800000.0,9.4751
1627970700000.0,9.9641
1627971300000.0,9.9081
1627972500000.0,10.5173
1627973700000.0,9.4166
1627974300000.0,9.5133
1627975200000.0,11.0058
1627975800000.0,8.6653
1627976400000.0,10.5565
1627977300000.0,10.8361
1627977900000.0,10.3983
1627978800000.0,10.2945
1627979400000.0,10.8342
1627980300000.0,9.2508
1627981500000.0,10.4649
1627982100000.0,9.3386
1627983000000.0,9.0956
1627984200000.0,9.936
1627985100000.0,11.5744
1627986600000.0,10.4554
1627987200000.0,10.0763
1627987500000.0,8.5683
1627988400000.0,9.9666
1627989300000.0,9.2505
1627990500000.0,11.6803
1627991100000.0,10.1801
1627992300000.0,11.2807
1627992600000.0,11.6783
1627992900000.0,10.2148
1627993200000.0,10.9646
1627993500000.0,9.9732
1627994100000.0,10.4099
1627994700000.0,10.8261
1627995300000.0,9.216
1627995900000.0,12.2113
1627996500000.0,8.0512
1627997100000.0,10.5726
1627998000000.0,10.3574
1627998600000.0,9.6444
1627999500000.0,9.8082
1628000100000.0,10.7111
1628001000000.0,10.4653
1628001300000.0,10.7953
1628002200000.0,9.3052
1628002500000.0,9.4702
1628003100000.0,12.87
1628003400000.0,9.9437
1628004000000.0,9.591
1628004300000.0,12.6178
1628004600000.0,9.1958
1628004900000.0,9.8532
1628005200000.0,9.2697
1628005800000.0,9.6593
1628006700000.0,10.1856
1628007300000.0,12.339
1628007600000.0,10.7617
1628008500000.0,9.4367
1628009400000.0,10.6111
1628009700000.0,7.8299
1628010300000.0,11.6062
1628011200000.0,10.036
1628012100000.0,9.9759
1628012700000.0,10.306
1628013600000.0,8.1553
1628014200000.0,9.4575
1628014500000.0,9.1816
1628015100000.0,10.9327
1628015700000.0,10.0124
1628016900000.0,9.1609
1628017500000.0,10.6734
1628018700000.0,11.6322
1628019300000.0,10.7452
1628020500000.0,11.1714
1628021100000.0,9.8466
1628022000000.0,10.795
1628022900000.0,9.5966
1628023800000.0,8.3005
1628025000000.0,10.5851
1628026200000.0,9.7749
1628026800000.0,9.2943
1628028000000.0,12.0709
1628029200000.0,10.3925
1628029800000.0,9.4138
1628030400000.0,10.9231
1628031300000.0,10.175
1628031900000.0,9.9476
1628032500000.0,10.6937
1628033400000.0,10.3654
1628034300000.0,9.8266
1628035200000.0,10.5282
1628035500000.0,10.7954
1628036100000.0,9.7689
1628037000000.0,10.0204
1628037600000.0,11.3569
1628038500000.0,9.104
1628039100000.0,11.3408
1628040000000.0,8.9472
1628041200000.0,9.1643
1628042100000.0,11.3959
1628043300000.0,10.8123
1628043900000.0,10.1108
1628045100000.0,10.4594
1628045700000.0,9.9196
1628046600000.0,10.6779
1628047500000.0,11.3101
1628048100000.0,10.8713
1628049300000.0,12.358
1628049900000.0,11.4326
1628050500000.0,8.8739
1628051400000.0,9.9034
1628052000000.0,8.7824
1628052600000.0,9.6263
1628053500000.0,9.2971
1628054100000.0,9.354
1628055000000.0,8.4006
1628055900000.0,10.4069
1628056800000.0,10.0062
1628057400000.0,9.8294
1628058300000.0,12.0133
1628059200000.0,9.9268
1628060100000.0,10.8808
1628060700000.0,10.5807
1628061600000.0,12.0618
1628062500000.0,9.802
1628063400000.0,10.3621
1628064300000.0,10.6356
1628064900000.0,9.9034
1628065500000.0,10.4864
1628066100000.0,10.0122
1628067000000.0,12.1124
1628067300000.0,9.4833
1628067600000.0,10.9882
1628068500000.0,9.8906
1628069400000.0,8.7703
1628070300000.0,11.3326
1628071500000.0,9.9599
1628072400000.0,10.1346
1628073300000.0,10.6721
1628074500000.0,8.9353
1628074800000.0,10.0977
1628075100000.0,8.9495
1628075400000.0,8.9111
1628076000000.0,8.4756
1628076600000.0,9.672
1628077500000.0,10.0495
1628078700000.0,9.2858
1628079000000.0,8.8508
1628079600000.0,9.1915
1628080200000.0,9.9949
1628080800000.0,9.2393
1628081400000.0,8.2859
1628081700000.0,9.9975
1628082000000.0,10.5197
1628082300000.0,9.6944
1628082600000.0,9.3648
1628083200000.0,11.0144
1628083800000.0,9.7985
1628084100000.0,10.082
1628084400000.0,9.1508
1628084700000.0,10.5119
1628085300000.0,10.604
1628085600000.0,11.8392
1628085900000.0,10.214
1628086200000.0,10.756
1628086800000.0,10.8709
1628087400000.0,9.8535
1628088000000.0,11.1721
1628088600000.0,9.3715
1628089500000.0,9.5363
1628089800000.0,11.6745
1628090100000.0,10.4133
1628090400000.0,8.4648
1628090700000.0,10.8355
1628091300000.0,12.2468
1628091900000.0,9.895
1628092500000.0,7.7018
1628093100000.0,9.9195
1628093700000.0,10.5655
1628094000000.0,9.5464
1628094600000.0,12.1238
1628095200000.0,9.7647
1628095800000.0,9.4381
1628096700000.0,10.2358
1628097600000.0,11.2371
1628098500000.0,9.1932
1628099400000.0,10.9706
1628100300000.0,9.4021
1628100600000.0,10.1154
1628100900000.0,10.3337
1628101500000.0,10.3177
1628102100000.0,9.6337
1628103300000.0,11.8282
1628104200000.0,9.865
1628104800000.0,9.3699
1628105700000.0,10.3813
1628106300000.0,9.7781
1628106900000.0,8.1062
1628107500000.0,10.0702
1628108400000.0,9.9052
1628109600000.0,9.6079
1628110800000.0,10.0958
1628111100000.0,9.3159
1628111700000.0,9.8219
1628112300000.0,8.6694
1628113800000.0,11.8554
1628115000000.0,9.2708
1628116200000.0,9.8264
1628116800000.0,10.2131
1628117400000.0,11.3608
1628117700000.0,9.25
1628118300000.0,10.7763
1628119200000.0,9.6097
1628119800000.0,10.2778
1628120400000.0,10.8453
1628121300000.0,8.8622
1628121900000.0,11.7524
1628122800000.0,7.965
1628124000000.0,10.9527
1628125200000.0,10.2352
1628125500000.0,10.6371
1628125800000.0,9.3117
1628126400000.0,10.3269
1628127000000.0,11.3293
1628127600000.0,9.1867
1628128500000.0,10.8909
1628128800000.0,11.018
1628129400000.0,9.7063
1628130600000.0,12.3459
1628131800000.0,8.866
1628132700000.0,7.8426
1628133600000.0,9.4285
1628134800000.0,10.4764
1628136300000.0,10.6648
1628137500000.0,11.0006
1628138700000.0,10.0136
1628139900000.0,10.0072
1628141100000.0,9.4435
1628142600000.0,12.782
1628143800000.0,10.1962
1628144400000.0,9.7586
1628145000000.0,9.7827
1628145600000.0,10.9873
1628145900000.0,8.8491
1628146500000.0,11.0225
1628147100000.0,9.3546
1628148000000.0,9.9882
1628148600000.0,10.5655
1628149200000.0,10.0408
1628149800000.0,11.2154
1628150400000.0,8.8852
1628150700000.0,9.5118
1628151300000.0,9.9853
1628151900000.0,10.0448
1628152800000.0,10.4836
1628153400000.0,10.3091
1628153700000.0,10.2971
1628154000000.0,9.9693
1628154300000.0,8.6279
1628154600000.0,10.0845
1628155200000.0,10.4731
1628155500000.0,10.9766
1628155800000.0,11.3099
1628156100000.0,10.2656
1628156400000.0,9.6104
1628156700000.0,9.3625
1628157000000.0,9.1033
1628157300000.0,10.3125
1628157900000.0,10.7471
1628158200000.0,7.8648
1628158800000.0,11.7134
1628159700000.0,10.0932
1628160000000.0,7.8437
1628160600000.0,10.005
1628161200000.0,9.8671
1628161800000.0,9.4134
1628162100000.0,10.3749
1628162700000.0,10.6331
1628163600000.0,9.7117
1628164200000.0,9.0386
1628165100000.0,9.7005
1628165700000.0,9.6944
1628166300000.0,10.7188
1628166600000.0,8.4667
1628166900000.0,8.945
1628167500000.0,9.244
1628167800000.0,10.218
1628168100000.0,10.5232
1628168400000.0,11.1285
1628168700000.0,11.4412
1628169000000.0,10.2356
1628169300000.0,10.4222
1628169600000.0,10.6048
1628170200000.0,11.0232
1628170800000.0,9.9225
1628171400000.0,11.3474
1628172000000.0,12.5592
1628172300000.0,10.5496
1628172600000.0,9.6721
1628172900000.0,8.5058
1628173200000.0,9.9657
1628173500000.0,9.319
1628173800000.0,10.0497
1628174100000.0,8.1181
1628174400000.0,10.3538
1628174700000.0,10.9359
1628175000000.0,9.1472
1628175300000.0,8.2796
1628175600000.0,11.0528
1628175900000.0,11.0473
1628176500000.0,11.9548
1628176800000.0,9.457
1628177100000.0,10.892
1628177400000.0,10.3809
1628177700000.0,9.3325
1628178300000.0,9.3159
1628178600000.0,9.8211
1628178900000.0,11.3933
1628179200000.0,9.967
1628179500000.0,9.6636
1628179800000.0,9.1228
1628180100000.0,11.4195
1628180400000.0,9.2398
1628181000000.0,11.2815
1628181300000.0,10.5075
1628181900000.0,8.5363
1628182200000.0,9.8306
1628182500000.0,9.3187
1628182800000.0,10.295
1628183100000.0,9.5279
1628183400000.0,8.4246
1628183700000.0,10.5849
1628184000000.0,9.4996
1628184300000.0,10.9701
1628184600000.0,9.2979
1628184900000.0,11.2757
1628185200000.0,10.4456
1628185500000.0,9.64
1628185800000.0,9.8023
1628186100000.0,9.0608
1628186400000.0,10.6886
1628186700000.0,10.6992
1628187000000.0,11.4295
1628187600000.0,9.043
1628188200000.0,7.9609
1628188500000.0,8.5395
1628188800000.0,11.6329
1628189100000.0,8.704
1628189400000.0,9.5304
1628190000000.0,10.4562
1628190600000.0,9.306
1628190900000.0,10.407
1628191200000.0,10.625
1628191800000.0,11.63
1628192400000.0,10.3676
1628192700000.0,11.8427
1628193000000.0,10.2095
1628193600000.0,10.0979
1628193900000.0,8.9936
1628194200000.0,9.3756
1628194800000.0,11.9057
1628195400000.0,9.4661
1628196000000.0,10.7702
1628196600000.0,9.9264
1628197200000.0,9.9983
1628197800000.0,11.1002
1628198400000.0,11.0913
1628199000000.0,9.2916
1628199600000.0,11.5372
1628200200000.0,9.9528
1628200800000.0,10.296
1628201700000.0,11.5083
1628202300000.0,10.398
1628203200000.0,11.7842
1628203800000.0,11.2303
1628204700000.0,9.078
1628205900000.0,10.2231
1628206500000.0,9.5127
1628207400000.0,10.4418
1628208000000.0,10.7097
1628208300000.0,8.8329
1628208600000.0,11.5075
1628209200000.0,9.209
1628209800000.0,9.8854
1628210400000.0,10.4625
1628211000000.0,9.8519
1628211300000.0,8.3602
1628211600000.0,9.9422
1628211900000.0,8.9195
1628212500000.0,10.4657
1628212800000.0,10.9895
1628213700000.0,11.5861
1628214000000.0,10.8604
1628214600000.0,9.4382
1628214900000.0,12.2317
1628215500000.0,8.3244
1628216100000.0,9.0166
1628216400000.0,12.0745
1628217000000.0,10.1451
1628217300000.0,10.9259
1628217900000.0,10.4017
1628218800000.0,9.4047
1628219400000.0,8.7449
1628220000000.0,11.0491
1628220600000.0,10.7335
1628221500000.0,10.2657
1628222100000.0,11.8157
1628223000000.0,9.5602
1628223600000.0,10.3158
1628224200000.0,10.3123
1628224800000.0,10.7986
1628225400000.0,9.6631
1628226300000.0,10.5926
1628226900000.0,11.1431
1628227800000.0,10.0647
1628228400000.0,9.624
1628229300000.0,11.0434
1628230200000.0,11.3384
1628230500000.0,10.3261
1628230800000.0,12.0983
1628231100000.0,10.2027
1628231400000.0,10.1713
1628231700000.0,10.7621
1628232300000.0,9.7321
1628232600000.0,11.4767
1628232900000.0,8.3494
1628233200000.0,9.2092
1628233500000.0,9.8213
1628234100000.0,11.1261
1628234700000.0,8.0731
1628235300000.0,9.8566
1628235900000.0,10.1598
1628236500000.0,8.5194
1628237100000.0,9.6324
1628237400000.0,11.021
1628237700000.0,9.0314
1628238300000.0,7.665
1628239200000.0,9.1107
1628239800000.0,10.2783
1628240400000.0,11.8384
1628241000000.0,9.8171
1628241600000.0,10.2645
1628242500000.0,10.3828
1628242800000.0,11.6038
1628243100000.0,12.8026
1628243700000.0,8.4533
1628244000000.0,9.7221
1628244300000.0,12.0741
1628244600000.0,9.777
1628245200000.0,10.0863
1628246100000.0,11.2831
1628246700000.0,9.2291
1628247000000.0,9.8617
1628247900000.0,9.5313
1628248800000.0,10.3727
1628249700000.0,10.2207
1628250900000.0,9.809
1628251500000.0,11.1086
1628251800000.0,11.18
1628252100000.0,8.9249
1628252400000.0,10.8654
1628252700000.0,10.7762
1628253000000.0,11.0335
1628253600000.0,9.7901
1628253900000.0,12.378
1628254500000.0,9.9308
1628255400000.0,7.8785
1628256000000.0,10.9664
1628256300000.0,10.3431
1628256900000.0,10.236
1628257800000.0,10.7586
1628258400000.0,9.0993
1628259000000.0,11.0395
1628259900000.0,10.4025
1628260800000.0,9.54
1628261700000.0,11.0651
1628262600000.0,9.8911
1628263200000.0,8.6054
1628263500000.0,8.9944
1628263800000.0,9.4128
1628264100000.0,9.1333
1628264400000.0,9.591
1628264700000.0,8.2995
1628265000000.0,9.6061
1628265300000.0,8.9451
1628265600000.0,8.5064
1628265900000.0,10.521
1628266200000.0,10.9969
1628266500000.0,10.9347
1628266800000.0,7.8792
1628267100000.0,10.2723
1628267400000.0,10.0154
1628267700000.0,9.637
1628268000000.0,9.6837
1628268300000.0,8.7573
1628268600000.0,8.1559
1628268900000.0,8.4475
1628269500000.0,9.2301
1628270100000.0,9.1274
1628270400000.0,10.1391
1628271000000.0,9.9307
1628271300000.0,10.0044
1628271600000.0,8.1934
1628271900000.0,9.7539
1628272200000.0,9.9258
1628272500000.0,9.8523
1628272800000.0,8.9746
1628273100000.0,10.1872
1628273700000.0,10.3569
1628274300000.0,10.8469
1628274900000.0,9.6383
1628275800000.0,10.0567
1628276700000.0,10.0603
1628277600000.0,10.6644
1628278200000.0,11.5558
1628278800000.0,10.0837
1628279700000.0,9.9137
1628280300000.0,10.0698
1628281200000.0,10.1226
1628281800000.0,11.0638
1628282100000.0,10.1817
1628283000000.0,8.5733
1628283900000.0,10.799
1628284800000.0,10.025
1628285700000.0,9.6521
1628286900000.0,9.1921
1628287500000.0,10.3023
1628288400000.0,10.3839
1628289000000.0,9.9934
1628290200000.0,9.4871
1628291100000.0,10.6306
1628292300000.0,10.3407
1628293200000.0,9.5814
1628294400000.0,9.7672
1628295000000.0,10.4638
1628295600000.0,10.3185
1628296800000.0,11.1236
1628297700000.0,11.6745
1628298000000.0,9.9473
1628298300000.0,9.3428
1628298900000.0,11.0525
1628299500000.0,9.9344
1628300400000.0,9.2531
1628301300000.0,9.7482
1628301600000.0,9.2998
1628302200000.0,10.1884
1628303100000.0,11.0272
1628303700000.0,11.6471
1628304600000.0,8.1366
1628305500000.0,11.5155
1628306400000.0,8.5364
1628307000000.0,10.2241
1628307600000.0,9.0983
1628308200000.0,10.938
1628308500000.0,10.7169
1628308800000.0,9.7994
1628309100000.0,10.5699
1628309700000.0,9.5947
1628310300000.0,11.286
1628310900000.0,10.4491
1628311800000.0,10.3953
1628312400000.0,9.9216
1628313000000.0,11.2741
1628313900000.0,10.7549
1628314800000.0,8.3647
1628315100000.0,10.1811
1628316000000.0,10.2559
1628316900000.0,10.8349
1628317800000.0,9.3563
1628318100000.0,9.3705
1628318400000.0,12.1093
1628319000000.0,10.9877
1628319600000.0,10.0385
1628320500000.0,9.2695
1628321400000.0,8.8146
1628322300000.0,7.9088
1628322600000.0,9.1603
1628322900000.0,11.3558
1628323500000.0,10.8855
1628324100000.0,11.2176
1628324700000.0,9.5346
1628325900000.0,9.9724
1628326800000.0,11.7453
1628327100000.0,9.8798
1628327400000.0,12.6822
1628328000000.0,8.2254
1628328900000.0,8.9625
1628329500000.0,9.6357
1628330100000.0,8.5543
1628330700000.0,8.7111
1628331000000.0,10.8541
1628331600000.0,11.5059
1628331900000.0,9.7744
1628332500000.0,8.9107
1628333400000.0,11.623
1628334300000.0,11.173
1628334900000.0,8.9673
1628335500000.0,10.1323
1628336100000.0,9.4584
1628336700000.0,10.0143
1628337300000.0,10.5887
1628337900000.0,10.1326
1628338200000.0,9.761
1628338500000.0,11.1725
1628338800000.0,11.7068
1628339100000.0,11.3181
1628339400000.0,9.6926
1628339700000.0,13.2521
1628340000000.0,9.3505
1628340300000.0,11.4778
1628340600000.0,8.9323
1628340900000.0,10.24
1628341200000.0,9.529
1628341500000.0,10.6734
1628341800000.0,10.257
1628342100000.0,10.7146
1628342400000.0,9.2238
1628343000000.0,9.4364
1628343300000.0,9.5626
1628343600000.0,12.3129
1628344200000.0,8.8944
1628344800000.0,10.0693
1628345100000.0,11.6146
1628346000000.0,10.2853
1628346900000.0,11.2291
1628347200000.0,11.2078
1628347800000.0,9.184
1628348700000.0,9.3574
1628349300000.0,9.9269
1628350200000.0,10.4068
1628351400000.0,10.9451
1628352000000.0,9.0317
1628352300000.0,8.9443
1628352600000.0,9.4508
1628352900000.0,10.5137
1628353200000.0,9.2618
1628353500000.0,10.7718
1628353800000.0,9.3166
1628354100000.0,8.0206
1628354400000.0,9.0959
1628354700000.0,11.1438
1628355000000.0,9.1641
1628355300000.0,10.1853
1628355600000.0,12.1077
1628355900000.0,9.1423
1628356500000.0,9.4486
1628356800000.0,10.6303
1628357400000.0,9.3804
1628358000000.0,9.8768
1628358900000.0,10.7828
1628359800000.0,10.3044
1628360700000.0,10.6428
1628361600000.0,10.6138
1628362500000.0,11.2537
1628363400000.0,8.3199
1628364600000.0,9.5012
1628365800000.0,11.0563
1628366400000.0,9.8905
1628366700000.0,10.5511
1628367000000.0,10.263
1628367300000.0,11.4818
1628367900000.0,11.076
1628368800000.0,9.0623
1628370000000.0,11.287
1628370300000.0,10.3669
1628370900000.0,9.8649
1628371500000.0,9.3023
1628372100000.0,10.5423
1628372700000.0,9.7703
1628373600000.0,10.2321
1628373900000.0,10.3323
1628374500000.0,9.9214
1628375100000.0,9.7738
1628376000000.0,9.0021
1628376600000.0,11.2797
1628377500000.0,10.1307
1628378400000.0,10.346
1628379000000.0,10.0641
1628379300000.0,10.2272
1628379900000.0,10.0862
1628380500000.0,10.3415
1628380800000.0,11.2891
1628381100000.0,11.4755
1628381700000.0,11.0384
1628382300000.0,10.2873
1628382600000.0,10.0457
1628382900000.0,8.8529
1628383500000.0,8.6763
1628384100000.0,9.8345
1628384400000.0,9.4338
1628385000000.0,10.3927
1628385600000.0,10.729
1628386200000.0,8.8666
1628386800000.0,11.901
1628387400000.0,9.683
1628388000000.0,9.2114
1628388900000.0,9.1721
1628389500000.0,9.2697
1628390100000.0,11.7345
1628391000000.0,11.4877
1628391900000.0,10.1475
1628392800000.0,11.1151
1628393400000.0,10.0952
1628394300000.0,10.9517
1628395200000.0,11.4902
1628395800000.0,9.6523
1628396700000.0,8.9463
1628397300000.0,9.301
1628398200000.0,10.2803
1628399100000.0,10.9946
1628399700000.0,9.5067
1628400300000.0,10.6962
1628401200000.0,11.1976
1628401500000.0,10.5253
1628401800000.0,10.82
1628402100000.0,7.834
1628402700000.0,11.0669
1628403000000.0,8.9904
1628403600000.0,10.6023
1628403900000.0,11.071
1628404200000.0,10.0865
1628404500000.0,10.5464
1628405100000.0,12.1251
1628405400000.0,10.2345
1628405700000.0,9.1545
1628406300000.0,10.8391
1628406900000.0,9.7029
1628407500000.0,10.8026
1628408100000.0,10.3868
1628408400000.0,11.0233
1628409000000.0,10.6133
1628409600000.0,10.2026
1628410200000.0,10.1858
1628410800000.0,11.0339
1628411400000.0,9.8878
1628412000000.0,9.6223
1628412900000.0,11.8162
1628413200000.0,9.0495
1628413500000.0,10.3761
1628413800000.0,9.8107
1628414400000.0,11.0879
1628415000000.0,8.5016
1628415600000.0,10.6067
1628416500000.0,10.7036
1628417400000.0,10.9892
1628417700000.0,8.8645
1628418000000.0,10.4746
1628418300000.0,10.5067
1628418900000.0,10.7838
1628419500000.0,9.8542
1628420100000.0,9.2053
1628420700000.0,9.7079
1628421600000.0,10.7656
1628421900000.0,10.4069
1628422500000.0,9.4666
1628423100000.0,9.4713
1628424000000.0,11.6112
1628424300000.0,9.6022
1628425200000.0,11.04
1628425500000.0,11.0093
1628425800000.0,10.4772
1628426100000.0,10.3678
1628427000000.0,9.5838
1628427300000.0,8.9984
1628427600000.0,8.8513
1628427900000.0,11.8117
1628428200000.0,8.849
1628428800000.0,9.1726
1628429400000.0,9.6271
1628430000000.0,10.1326
1628430600000.0,10.0257
1628431200000.0,10.8254
1628431500000.0,9.3463
1628431800000.0,9.6428
1628432400000.0,9.1985
1628432700000.0,10.8349
1628433000000.0,10.0934
1628433300000.0,11.491
1628433600000.0,12.1612
1628433900000.0,9.2771
1628434200000.0,9.867
1628434500000.0,9.615
1628434800000.0,10.3297
1628435100000.0,9.788
1628435400000.0,9.1602
1628435700000.0,10.3431
1628436300000.0,11.4779
1628436600000.0,10.167
1628436900000.0,9.7486
1628437200000.0,10.0081
1628437800000.0,10.8052
1628438400000.0,10.092
1628438700000.0,10.5702
1628439000000.0,9.4773
1628439300000.0,8.7799
1628439600000.0,10.1351
1628440500000.0,8.7882
1628441100000.0,9.6506
1628441400000.0,10.3869
1628441700000.0,10.7035
1628442000000.0,11.9477
1628442300000.0,9.6571
1628442600000.0,10.5999
1628442900000.0,11.0801
1628443500000.0,8.5241
1628444100000.0,9.3544
1628445000000.0,11.3497
1628445900000.0,8.782
1628446500000.0,10.7686
1628447400000.0,9.3728
1628448000000.0,10.5272
1628448600000.0,11.89
1628449200000.0,11.3331
1628449800000.0,11.3432
1628450100000.0,9.5958
1628450400000.0,10.839
1628451000000.0,11.4627
1628451300000.0,10.0171
1628452200000.0,9.3491
1628452800000.0,11.6393
1628453400000.0,9.7646
1628453700000.0,11.0935
1628454000000.0,9.9223
1628454300000.0,8.9747
1628454600000.0,9.4103
1628455200000.0,10.3067
1628455800000.0,11.5338
1628456100000.0,10.2422
1628456700000.0,11.3505
1628457600000.0,10.1741
1628458500000.0,9.6249
1628459400000.0,10.7781
1628460300000.0,9.3449
1628460900000.0,8.6761
1628461200000.0,9.7669
1628461800000.0,11.3768
1628462400000.0,9.0669
1628463300000.0,9.2187
1628463900000.0,11.2284
1628464800000.0,9.7234
1628465100000.0,9.8512
1628465700000.0,9.732
1628466000000.0,10.2954
1628466300000.0,9.146
1628466900000.0,12.0297
1628467500000.0,9.5568
1628467800000.0,8.284
1628468100000.0,12.3355
1628468400000.0,9.8043
1628469000000.0,10.9348
1628469600000.0,10.9649
1628469900000.0,10.3165
1628470200000.0,10.6822
1628470800000.0,11.0864
1628471400000.0,10.421
1628471700000.0,11.3057
1628472000000.0,10.5156
1628472600000.0,9.8941
1628472900000.0,10.5647
1628473500000.0,9.7093
1628474400000.0,11.2005
1628475300000.0,10.1726
1628476500000.0,9.1588
1628477400000.0,10.9102
1628478000000.0,10.4554
1628479200000.0,10.7307
1628480400000.0,9.7724
1628481000000.0,11.4985
1628482200000.0,10.8917
1628483100000.0,9.9147
1628483700000.0,10.1304
1628484600000.0,10.8457
1628485500000.0,9.6706
1628486100000.0,11.4282
1628487300000.0,10.3824
1628488200000.0,11.9178
1628489100000.0,10.8232
1628489700000.0,9.9841
1628490300000.0,10.7027
1628491200000.0,10.0701
1628492100000.0,10.1424
1628493000000.0,10.7983
1628493900000.0,8.669
1628494800000.0,9.9091
1628495400000.0,11.0278
1628496000000.0,13.3821
1628496300000.0,11.0353
1628496900000.0,9.0203
1628497800000.0,8.4676
1628498700000.0,10.1732
1628499600000.0,9.9299
1628500500000.0,11.7526
1628500800000.0,11.606
1628501100000.0,9.6329
1628501400000.0,10.0948
1628501700000.0,9.958
1628502000000.0,11.3887
1628502600000.0,9.4653
1628502900000.0,11.1122
1628503500000.0,10.3922
1628503800000.0,11.6733
1628504100000.0,10.8839
1628504400000.0,10.923
1628504700000.0,10.3172
1628505300000.0,10.8597
1628505600000.0,8.5385
1628505900000.0,10.6701
1628506200000.0,11.0316
1628506500000.0,10.9574
1628506800000.0,10.0407
1628507100000.0,12.6643
1628507400000.0,13.165
1628507700000.0,12.0772
1628508000000.0,11.4747
1628508300000.0,9.9913
1628508600000.0,11.8298
1628508900000.0,9.7076
1628509500000.0,10.574
1628510100000.0,9.7112
1628510400000.0,11.2537
1628510700000.0,9.9152
1628511000000.0,11.1281
1628511300000.0,8.8479
1628511600000.0,11.1898
1628512200000.0,8.4424
1628512800000.0,10.9842
1628513400000.0,11.305
1628514300000.0,12.3219
1628514900000.0,10.3507
1628515500000.0,10.8691
1628516100000.0,9.6235
1628516700000.0,11.0145
1628517300000.0,9.0885
1628517600000.0,11.1264
1628517900000.0,9.1647
1628518200000.0,9.5259
1628518500000.0,10.666
1628518800000.0,10.1223
1628519400000.0,10.8538
1628519700000.0,10.4555
1628520000000.0,8.9041
1628520600000.0,9.7019
1628520900000.0,9.1522
1628521200000.0,10.7187
1628521800000.0,9.8566
1628522100000.0,10.443
1628522700000.0,10.3883
1628523300000.0,9.317
