timestamp,btc_fund_flow_ratio
1625123400000.0,0.0373
1625123700000.0,0.0486
1625124000000.0,0.0649
1625124300000.0,0.0539
1625124600000.0,0.0508
1625124900000.0,0.0508
1625125200000.0,0.0608
1625125800000.0,0.0446
1625126100000.0,0.0545
1625126400000.0,0.0564
1625126700000.0,0.0664
1625127000000.0,0.0519
1625127300000.0,0.0551
1625127900000.0,0.0497
1625128500000.0,0.0658
1625129100000.0,0.0438
1625129700000.0,0.0446
1625130300000.0,0.0481
1625130900000.0,0.0541
1625131500000.0,0.0356
1625132100000.0,0.0466
1625132700000.0,0.054
1625133000000.0,0.0466
1625133300000.0,0.057
1625133900000.0,0.0363
1625134500000.0,0.0517
1625135100000.0,0.0666
1625135400000.0,0.0343
1625136000000.0,0.0462
1625136600000.0,0.0447
1625137200000.0,0.0525
1625137800000.0,0.0441
1625138100000.0,0.0326
1625138400000.0,0.0551
1625139000000.0,0.0521
1625139600000.0,0.0468
1625140200000.0,0.0464
1625140500000.0,0.0573
1625140800000.0,0.0579
1625141100000.0,0.0503
1625141400000.0,0.0429
1625141700000.0,0.0501
1625142300000.0,0.0471
1625142900000.0,0.0573
1625143200000.0,0.0479
1625143500000.0,0.0621
1625144100000.0,0.0554
1625144400000.0,0.049
1625144700000.0,0.0756
1625145300000.0,0.0563
1625145900000.0,0.0596
1625146800000.0,0.0476
1625147400000.0,0.0508
1625148000000.0,0.0509
1625148300000.0,0.0488
1625148900000.0,0.0546
1625149200000.0,0.0581
1625149500000.0,0.0467
1625149800000.0,0.0361
1625150100000.0,0.0636
1625150700000.0,0.0641
1625151000000.0,0.0658
1625151600000.0,0.0574
1625151900000.0,0.0594
1625152200000.0,0.0446
1625152500000.0,0.048
1625153100000.0,0.0563
1625153400000.0,0.0393
1625153700000.0,0.044
1625154300000.0,0.035
1625154900000.0,0.0611
1625155500000.0,0.0401
1625155800000.0,0.0547
1625156400000.0,0.0557
1625157000000.0,0.0459
1625157600000.0,0.0363
1625158200000.0,0.0535
1625158800000.0,0.0495
1625159100000.0,0.0491
1625160000000.0,0.0502
1625160600000.0,0.0394
1625160900000.0,0.0426
1625161500000.0,0.0492
1625162100000.0,0.0406
1625163000000.0,0.075
1625163900000.0,0.0377
1625165100000.0,0.0472
1625165700000.0,0.0501
1625166000000.0,0.0629
1625166600000.0,0.0556
1625167200000.0,0.0425
1625167500000.0,0.0276
1625167800000.0,0.0407
1625168400000.0,0.0655
1625169000000.0,0.0433
1625169600000.0,0.0663
1625169900000.0,0.0652
1625170500000.0,0.0543
1625171100000.0,0.0415
1625171700000.0,0.0548
1625172600000.0,0.0509
1625173500000.0,0.0437
1625174100000.0,0.0503
1625174700000.0,0.0561
1625175300000.0,0.0521
1625175900000.0,0.0545
1625176800000.0,0.0383
1625177700000.0,0.0379
1625178600000.0,0.066
1625179800000.0,0.0395
1625180700000.0,0.0464
1625181300000.0,0.0549
1625181900000.0,0.0432
1625182500000.0,0.0463
1625183400000.0,0.0536
1625184000000.0,0.0574
1625184600000.0,0.0494
1625184900000.0,0.0419
1625185200000.0,0.0466
1625185800000.0,0.0598
1625186400000.0,0.0563
1625187300000.0,0.0573
1625187900000.0,0.0551
1625188500000.0,0.0436
1625189100000.0,0.0477
1625189700000.0,0.0688
1625190600000.0,0.0516
1625191200000.0,0.0402
1625191500000.0,0.0192
1625192100000.0,0.0514
1625192400000.0,0.0642
1625193300000.0,0.0542
1625194200000.0,0.0534
1625195400000.0,0.0457
1625195700000.0,0.0566
1625196000000.0,0.0674
1625196600000.0,0.0565
1625197200000.0,0.0571
1625197800000.0,0.0349
1625198400000.0,0.0527
1625198700000.0,0.0379
1625199300000.0,0.0662
1625199600000.0,0.0572
1625200200000.0,0.0685
1625200800000.0,0.0529
1625201700000.0,0.0313
1625202300000.0,0.0609
1625203200000.0,0.0528
1625204100000.0,0.0717
1625204700000.0,0.053
1625205000000.0,0.0562
1625205300000.0,0.0526
1625205900000.0,0.0616
1625206500000.0,0.0338
1625206800000.0,0.0498
1625207400000.0,0.0649
1625208000000.0,0.0544
1625208600000.0,0.0492
1625209500000.0,0.0399
1625210400000.0,0.0556
1625211300000.0,0.0481
1625211900000.0,0.0254
1625212200000.0,0.0617
1625212500000.0,0.0445
1625213100000.0,0.0543
1625213700000.0,0.0523
1625214000000.0,0.0337
1625214600000.0,0.0537
1625214900000.0,0.0417
1625215500000.0,0.0474
1625216100000.0,0.0529
1625217000000.0,0.0455
1625217600000.0,0.0517
1625217900000.0,0.0474
1625218500000.0,0.0475
1625219100000.0,0.0261
1625219700000.0,0.0449
1625220300000.0,0.0672
1625220600000.0,0.0582
1625220900000.0,0.0495
1625221200000.0,0.0465
1625221800000.0,0.0518
1625222100000.0,0.0462
1625222700000.0,0.0405
1625223300000.0,0.0468
1625223900000.0,0.0529
1625224200000.0,0.0372
1625224500000.0,0.0531
1625225100000.0,0.0627
1625225700000.0,0.0532
1625226000000.0,0.0506
1625226300000.0,0.0547
1625226900000.0,0.056
1625227500000.0,0.0646
1625228100000.0,0.0603
1625228700000.0,0.0435
1625229300000.0,0.0654
1625229600000.0,0.0533
1625230200000.0,0.067
1625230800000.0,0.0384
1625231100000.0,0.051
1625231700000.0,0.0495
1625232000000.0,0.0438
1625232600000.0,0.0532
1625232900000.0,0.0467
1625233500000.0,0.0412
1625233800000.0,0.0647
1625234400000.0,0.0397
1625235000000.0,0.0603
1625235600000.0,0.0479
1625236200000.0,0.0548
1625236500000.0,0.0623
1625237100000.0,0.0446
1625237400000.0,0.0453
1625238000000.0,0.0607
1625238300000.0,0.0453
1625238900000.0,0.0546
1625239200000.0,0.0395
1625239800000.0,0.0562
1625240400000.0,0.0558
1625241300000.0,0.0637
1625241600000.0,0.0429
1625241900000.0,0.0616
1625242500000.0,0.0636
1625243100000.0,0.0476
1625243700000.0,0.0464
1625244300000.0,0.0625
1625244900000.0,0.0503
1625245500000.0,0.0416
1625246100000.0,0.0553
1625247000000.0,0.0414
1625248200000.0,0.0266
1625249100000.0,0.0426
1625250000000.0,0.0527
1625250600000.0,0.0699
1625251800000.0,0.0171
1625252400000.0,0.0477
1625253000000.0,0.0846
1625253600000.0,0.0565
1625254500000.0,0.0564
1625255700000.0,0.0623
1625256300000.0,0.0548
1625257200000.0,0.0592
1625258100000.0,0.0229
1625259300000.0,0.0443
1625260500000.0,0.0409
1625260800000.0,0.054
1625261700000.0,0.0431
1625262300000.0,0.0594
1625263200000.0,0.0542
1625264400000.0,0.0455
1625265300000.0,0.053
1625266200000.0,0.0492
1625266800000.0,0.0509
1625267100000.0,0.0459
1625267400000.0,0.0503
1625268000000.0,0.0539
1625268900000.0,0.0495
1625269800000.0,0.0344
1625270400000.0,0.0425
1625270700000.0,0.0617
1625271000000.0,0.0491
1625271900000.0,0.051
1625272500000.0,0.0443
1625273100000.0,0.0493
1625274000000.0,0.072
1625275200000.0,0.0445
1625276100000.0,0.0594
1625277000000.0,0.0599
1625278200000.0,0.048
1625279400000.0,0.0487
1625280600000.0,0.0544
1625281500000.0,0.0381
1625282100000.0,0.0409
1625283000000.0,0.041
1625283600000.0,0.0507
1625284200000.0,0.051
1625285100000.0,0.0521
1625285700000.0,0.0681
1625286600000.0,0.0448
1625287500000.0,0.0463
1625288400000.0,0.0523
1625289600000.0,0.0359
1625290500000.0,0.0389
1625291400000.0,0.0351
1625292300000.0,0.0425
1625293200000.0,0.047
1625294100000.0,0.0528
1625294700000.0,0.0489
1625295600000.0,0.0661
1625296200000.0,0.0585
1625297100000.0,0.0525
1625297400000.0,0.0414
1625297700000.0,0.0474
1625298000000.0,0.043
1625298300000.0,0.025
1625298600000.0,0.0336
1625298900000.0,0.0594
1625299200000.0,0.0534
1625299500000.0,0.0461
1625300100000.0,0.0522
1625300700000.0,0.0508
1625301300000.0,0.0482
1625301900000.0,0.0535
1625302500000.0,0.0468
1625303100000.0,0.0527
1625303400000.0,0.0508
1625303700000.0,0.0566
1625304300000.0,0.0523
1625304600000.0,0.0588
1625304900000.0,0.036
1625305500000.0,0.0574
1625306100000.0,0.0505
1625306700000.0,0.0599
1625307600000.0,0.0484
1625308500000.0,0.0472
1625309100000.0,0.0467
1625309700000.0,0.0481
1625310600000.0,0.0376
1625311200000.0,0.0251
1625311800000.0,0.0535
1625312400000.0,0.056
1625313000000.0,0.0296
1625313900000.0,0.0512
1625314200000.0,0.0645
1625314800000.0,0.035
1625315700000.0,0.051
1625316600000.0,0.0477
1625317500000.0,0.0588
1625318100000.0,0.0615
1625319000000.0,0.0471
1625320200000.0,0.0336
1625320800000.0,0.0385
1625321400000.0,0.0357
1625322300000.0,0.0732
1625322900000.0,0.0529
1625323500000.0,0.0282
1625324400000.0,0.0527
1625325600000.0,0.0483
1625326200000.0,0.036
1625326800000.0,0.042
1625327700000.0,0.0598
1625328300000.0,0.0419
1625328900000.0,0.0487
1625330100000.0,0.0457
1625331000000.0,0.0612
1625332200000.0,0.0721
1625333100000.0,0.069
1625334000000.0,0.049
1625334300000.0,0.0473
1625334600000.0,0.0418
1625335200000.0,0.0411
1625335800000.0,0.0532
1625336400000.0,0.042
1625337300000.0,0.0491
1625338200000.0,0.0355
1625339100000.0,0.0707
1625340600000.0,0.0513
1625341800000.0,0.0522
1625342400000.0,0.0326
1625343600000.0,0.0464
1625344500000.0,0.0634
1625345400000.0,0.0487
1625346900000.0,0.0646
1625348100000.0,0.0449
1625349000000.0,0.0489
1625349300000.0,0.0599
1625349600000.0,0.0549
1625350200000.0,0.0465
1625351100000.0,0.0436
1625351400000.0,0.0563
1625351700000.0,0.0566
1625352300000.0,0.0431
1625352900000.0,0.0407
1625353500000.0,0.0674
1625354100000.0,0.0613
1625355000000.0,0.0351
1625355600000.0,0.0375
1625356200000.0,0.0494
1625356800000.0,0.0658
1625357100000.0,0.0472
1625357700000.0,0.0502
1625358300000.0,0.0555
1625359500000.0,0.0493
1625360400000.0,0.0354
1625361000000.0,0.0496
1625361900000.0,0.0488
1625362800000.0,0.0547
1625363400000.0,0.0344
1625364300000.0,0.0573
1625365200000.0,0.0624
1625366100000.0,0.0456
1625367300000.0,0.0415
1625368500000.0,0.0488
1625369400000.0,0.0596
1625370300000.0,0.0751
1625371500000.0,0.05
1625372400000.0,0.0553
1625373300000.0,0.0376
1625374200000.0,0.0429
1625375400000.0,0.0459
1625376600000.0,0.0465
1625377200000.0,0.0504
1625377500000.0,0.0534
1625377800000.0,0.0581
1625378400000.0,0.0483
1625379000000.0,0.033
1625379600000.0,0.0573
1625380200000.0,0.0441
1625380800000.0,0.0474
1625381400000.0,0.0512
1625381700000.0,0.0455
1625382000000.0,0.0431
1625382600000.0,0.0315
1625383200000.0,0.0523
1625383800000.0,0.064
1625384400000.0,0.0606
1625385000000.0,0.065
1625385300000.0,0.0394
1625385600000.0,0.0487
1625385900000.0,0.0356
1625386500000.0,0.0594
1625387100000.0,0.0435
1625387400000.0,0.0406
1625388000000.0,0.0382
1625388900000.0,0.0559
1625389800000.0,0.049
1625390400000.0,0.0542
1625391300000.0,0.0298
1625392200000.0,0.0315
1625392800000.0,0.0621
1625393400000.0,0.045
1625394600000.0,0.0492
1625395500000.0,0.0593
1625396400000.0,0.0416
1625397300000.0,0.062
1625398200000.0,0.0384
1625399400000.0,0.0492
1625400600000.0,0.049
1625401200000.0,0.058
1625402100000.0,0.0526
1625403300000.0,0.059
1625403600000.0,0.0256
1625403900000.0,0.0583
1625404500000.0,0.0678
1625405100000.0,0.0562
1625406000000.0,0.0544
1625406900000.0,0.0592
1625407800000.0,0.0653
1625408700000.0,0.0534
1625409600000.0,0.0416
1625410200000.0,0.0372
1625410800000.0,0.036
1625411700000.0,0.0416
1625412900000.0,0.0517
1625414100000.0,0.0327
1625414700000.0,0.0521
1625415600000.0,0.0582
1625416200000.0,0.0563
1625416800000.0,0.0539
1625417400000.0,0.0615
1625418300000.0,0.0521
1625418900000.0,0.045
1625419800000.0,0.0413
1625420700000.0,0.0554
1625421900000.0,0.0466
1625422800000.0,0.0421
1625424600000.0,0.0521
1625426100000.0,0.066
1625427900000.0,0.0467
1625429100000.0,0.0543
1625430300000.0,0.0382
1625431800000.0,0.0402
1625433300000.0,0.0484
1625433900000.0,0.053
1625434800000.0,0.0529
1625435400000.0,0.054
1625436000000.0,0.0781
1625436600000.0,0.0642
1625437200000.0,0.0606
1625437800000.0,0.0598
1625438100000.0,0.0365
1625439000000.0,0.048
1625439300000.0,0.0607
1625439900000.0,0.0737
1625440500000.0,0.0537
1625441100000.0,0.0482
1625442000000.0,0.0518
1625442600000.0,0.0452
1625443200000.0,0.0607
1625443500000.0,0.0556
1625443800000.0,0.0392
1625444100000.0,0.054
1625444700000.0,0.0758
1625445300000.0,0.0651
1625445900000.0,0.0572
1625446200000.0,0.0516
1625446800000.0,0.0636
1625447400000.0,0.0465
1625448300000.0,0.0567
1625448600000.0,0.0517
1625448900000.0,0.0647
1625449200000.0,0.0467
1625449500000.0,0.028
1625449800000.0,0.0557
1625450400000.0,0.0438
1625451000000.0,0.0651
1625451600000.0,0.029
1625451900000.0,0.0338
1625452200000.0,0.0368
1625452800000.0,0.0348
1625453400000.0,0.0586
1625453700000.0,0.0539
1625454300000.0,0.0504
1625454900000.0,0.0463
1625455500000.0,0.0535
1625456100000.0,0.0639
1625456700000.0,0.0488
1625457300000.0,0.0365
1625457900000.0,0.0393
1625458200000.0,0.0552
1625458500000.0,0.0355
1625458800000.0,0.0378
1625459400000.0,0.0467
1625459700000.0,0.0354
1625460300000.0,0.0507
1625460900000.0,0.0559
1625461200000.0,0.0557
1625461800000.0,0.0672
1625462400000.0,0.0546
1625463000000.0,0.0595
1625463600000.0,0.0346
1625464200000.0,0.0562
1625464500000.0,0.0727
1625465100000.0,0.0613
1625465700000.0,0.0615
1625466300000.0,0.0496
1625466900000.0,0.0426
1625467800000.0,0.0171
1625468700000.0,0.0508
1625469300000.0,0.0366
1625469900000.0,0.057
1625470200000.0,0.0402
1625471100000.0,0.0517
1625472000000.0,0.0451
1625472300000.0,0.0519
1625473200000.0,0.061
1625474100000.0,0.0486
1625475000000.0,0.0533
1625475900000.0,0.0672
1625476500000.0,0.0645
1625477100000.0,0.0561
1625478000000.0,0.0597
1625478900000.0,0.0636
1625479800000.0,0.0592
1625480400000.0,0.0543
1625480700000.0,0.0464
1625481300000.0,0.0341
1625481900000.0,0.0512
1625482200000.0,0.052
1625482800000.0,0.0556
1625483400000.0,0.0485
1625483700000.0,0.0527
1625484000000.0,0.0682
1625484300000.0,0.0392
1625484600000.0,0.0424
1625484900000.0,0.0418
1625485200000.0,0.0604
1625485500000.0,0.0427
1625485800000.0,0.0571
1625486100000.0,0.0546
1625486400000.0,0.0285
1625486700000.0,0.0539
1625487000000.0,0.0442
1625487600000.0,0.0497
1625488200000.0,0.0496
1625488800000.0,0.0541
1625489400000.0,0.045
1625490000000.0,0.0378
1625490600000.0,0.0608
1625490900000.0,0.0437
1625491200000.0,0.0583
1625491800000.0,0.0367
1625492400000.0,0.0477
1625493000000.0,0.056
1625493600000.0,0.0368
1625493900000.0,0.0426
1625494800000.0,0.0601
1625495700000.0,0.0424
1625496600000.0,0.0389
1625497500000.0,0.0572
1625497800000.0,0.0595
1625498400000.0,0.0423
1625499300000.0,0.0516
1625499900000.0,0.0594
1625500500000.0,0.0477
1625501100000.0,0.0452
1625502000000.0,0.0369
1625503200000.0,0.0669
1625503800000.0,0.0504
1625504700000.0,0.0489
1625505900000.0,0.0762
1625506500000.0,0.0401
1625506800000.0,0.0426
1625507100000.0,0.06
1625507400000.0,0.0541
1625507700000.0,0.0486
1625508000000.0,0.0414
1625508300000.0,0.0562
1625508600000.0,0.0649
1625509200000.0,0.055
1625509800000.0,0.0446
1625510100000.0,0.0515
1625510700000.0,0.0366
1625511300000.0,0.0649
1625511900000.0,0.0402
1625512500000.0,0.0506
1625513400000.0,0.0569
1625514300000.0,0.0409
1625514900000.0,0.0472
1625515800000.0,0.053
1625516400000.0,0.0377
1625516700000.0,0.0508
1625517300000.0,0.0454
1625517600000.0,0.0411
1625518200000.0,0.0501
1625519100000.0,0.0727
1625519700000.0,0.0477
1625520300000.0,0.0584
1625521500000.0,0.0462
1625522100000.0,0.0542
1625522700000.0,0.0558
1625523600000.0,0.0311
1625524500000.0,0.0591
1625525400000.0,0.069
1625526600000.0,0.0395
1625527800000.0,0.0499
1625528700000.0,0.0407
1625529300000.0,0.0561
1625529900000.0,0.0527
1625530200000.0,0.0502
1625530500000.0,0.0467
1625531100000.0,0.0646
1625532000000.0,0.0549
1625532900000.0,0.0632
1625533800000.0,0.0433
1625534400000.0,0.0588
1625535000000.0,0.0608
1625536200000.0,0.0545
1625536800000.0,0.0311
1625537400000.0,0.0588
1625538000000.0,0.0559
1625538600000.0,0.0331
1625539200000.0,0.0558
1625540400000.0,0.0472
1625541300000.0,0.0577
1625542500000.0,0.0352
1625543700000.0,0.0462
1625544300000.0,0.0279
1625544600000.0,0.0546
1625544900000.0,0.0397
1625545200000.0,0.0519
1625545800000.0,0.0383
1625546100000.0,0.0369
1625546700000.0,0.0714
1625547300000.0,0.0626
1625547900000.0,0.0476
1625548500000.0,0.023
1625548800000.0,0.0603
1625549700000.0,0.0511
1625550300000.0,0.0553
1625551200000.0,0.0584
1625551800000.0,0.0521
1625552400000.0,0.0584
1625553300000.0,0.0327
1625554200000.0,0.0527
1625555100000.0,0.0543
1625556000000.0,0.0626
1625557200000.0,0.0389
1625557800000.0,0.055
1625558400000.0,0.0722
1625558700000.0,0.0502
1625559300000.0,0.0639
1625559900000.0,0.0585
1625560200000.0,0.0481
1625561100000.0,0.0553
1625562000000.0,0.037
1625562300000.0,0.0519
1625562900000.0,0.0448
1625563200000.0,0.0608
1625563500000.0,0.0449
1625563800000.0,0.0336
1625564100000.0,0.0584
1625564400000.0,0.0309
1625565000000.0,0.0445
1625565600000.0,0.0424
1625566200000.0,0.0595
1625566500000.0,0.0479
1625566800000.0,0.0345
1625567400000.0,0.0385
1625568000000.0,0.048
1625568300000.0,0.0526
1625568900000.0,0.0538
1625569500000.0,0.0523
1625570100000.0,0.0517
1625570700000.0,0.0398
1625571300000.0,0.0555
1625572200000.0,0.0452
1625572800000.0,0.0557
1625573100000.0,0.0538
1625573400000.0,0.0445
1625573700000.0,0.0541
1625574000000.0,0.0456
1625574600000.0,0.0327
1625575200000.0,0.0431
1625575800000.0,0.0451
1625576100000.0,0.0518
1625576400000.0,0.0546
1625576700000.0,0.0554
1625577000000.0,0.0535
1625577600000.0,0.0575
1625578200000.0,0.0704
1625578500000.0,0.0423
1625579100000.0,0.0482
1625579400000.0,0.0556
1625579700000.0,0.0497
1625580300000.0,0.0483
1625580600000.0,0.053
1625581200000.0,0.0602
1625581500000.0,0.0401
1625582100000.0,0.0603
1625583000000.0,0.0527
1625583900000.0,0.0599
1625584200000.0,0.0416
1625584800000.0,0.0596
1625585700000.0,0.0551
1625586300000.0,0.0609
1625587200000.0,0.0501
1625587500000.0,0.0684
1625588100000.0,0.05
1625588700000.0,0.0573
1625589300000.0,0.0512
1625589900000.0,0.0608
1625590500000.0,0.0286
1625591100000.0,0.0517
1625591400000.0,0.0384
1625591700000.0,0.0514
1625592000000.0,0.0642
1625592300000.0,0.0401
1625592900000.0,0.0401
1625593800000.0,0.0437
1625594100000.0,0.0596
1625595000000.0,0.0491
1625595600000.0,0.0535
1625596200000.0,0.052
1625597100000.0,0.0657
1625598000000.0,0.0406
1625598900000.0,0.0462
1625600100000.0,0.0559
1625601000000.0,0.0464
1625601900000.0,0.0643
1625602800000.0,0.0662
1625604300000.0,0.0438
1625605500000.0,0.0509
1625606100000.0,0.0481
1625607900000.0,0.0506
1625608500000.0,0.0385
1625609100000.0,0.0426
1625610000000.0,0.0675
1625611200000.0,0.0379
1625611800000.0,0.0453
1625613000000.0,0.0758
1625614200000.0,0.0418
1625615400000.0,0.0593
1625616000000.0,0.058
1625616600000.0,0.0617
1625617200000.0,0.0436
1625618100000.0,0.0476
1625619000000.0,0.0436
1625619900000.0,0.0616
1625621100000.0,0.0546
1625622000000.0,0.0445
1625622300000.0,0.047
1625623500000.0,0.0484
1625624700000.0,0.0486
1625626200000.0,0.0498
1625627100000.0,0.0551
1625628000000.0,0.0459
1625628600000.0,0.0329
1625628900000.0,0.0558
1625629800000.0,0.0484
1625630700000.0,0.0513
1625631600000.0,0.046
1625631900000.0,0.0583
1625632500000.0,0.0647
1625633100000.0,0.0491
1625633700000.0,0.04
1625634300000.0,0.0535
1625634600000.0,0.0492
1625635200000.0,0.055
1625635800000.0,0.0259
1625636700000.0,0.0508
1625637300000.0,0.0605
1625637900000.0,0.0368
1625638500000.0,0.0345
1625638800000.0,0.0613
1625639700000.0,0.0613
1625640600000.0,0.0538
1625641500000.0,0.039
1625642400000.0,0.0665
1625643300000.0,0.0355
1625644200000.0,0.0494
1625644500000.0,0.0497
1625644800000.0,0.0409
1625645100000.0,0.0498
1625645400000.0,0.0613
1625646000000.0,0.0437
1625646600000.0,0.0467
1625647500000.0,0.0604
1625648700000.0,0.0515
1625649600000.0,0.0278
1625650800000.0,0.0479
1625651700000.0,0.0404
1625652600000.0,0.0685
1625652900000.0,0.068
1625653500000.0,0.0235
1625654400000.0,0.0494
1625655300000.0,0.0647
1625656200000.0,0.0442
1625656500000.0,0.06
1625656800000.0,0.0491
1625657400000.0,0.0461
1625657700000.0,0.0522
1625658300000.0,0.0453
1625659200000.0,0.05
1625659500000.0,0.058
1625660100000.0,0.0327
1625660700000.0,0.0481
1625661300000.0,0.0515
1625661900000.0,0.0621
1625662200000.0,0.056
1625662800000.0,0.0445
1625663400000.0,0.0463
1625663700000.0,0.051
1625664300000.0,0.0566
1625665500000.0,0.0447
1625666400000.0,0.0631
1625667300000.0,0.0661
1625668500000.0,0.0474
1625669100000.0,0.0612
1625669700000.0,0.0504
1625670300000.0,0.04
1625671200000.0,0.0422
1625672100000.0,0.0402
1625673000000.0,0.0487
1625673600000.0,0.0544
1625674200000.0,0.019
1625674500000.0,0.0586
1625675100000.0,0.0414
1625676300000.0,0.0752
1625677500000.0,0.0351
1625678700000.0,0.0558
1625679900000.0,0.0438
1625680500000.0,0.0543
1625681100000.0,0.0616
1625681700000.0,0.0411
1625683200000.0,0.0596
1625684700000.0,0.0545
1625685600000.0,0.0551
1625686800000.0,0.0519
1625688300000.0,0.0533
1625690100000.0,0.0514
1625691300000.0,0.0716
1625692800000.0,0.0383
1625693100000.0,0.0431
1625694000000.0,0.0486
1625694600000.0,0.0518
1625695500000.0,0.0576
1625696400000.0,0.0493
1625697300000.0,0.0694
1625698500000.0,0.0418
1625699100000.0,0.0567
1625699400000.0,0.0379
1625700000000.0,0.0775
1625700900000.0,0.0664
1625701200000.0,0.0544
1625702100000.0,0.0296
1625702400000.0,0.0462
1625702700000.0,0.0403
1625703300000.0,0.047
1625703600000.0,0.0516
1625703900000.0,0.0496
1625704200000.0,0.0524
1625704500000.0,0.0369
1625704800000.0,0.0399
1625705100000.0,0.0399
1625705400000.0,0.0521
1625706000000.0,0.0475
1625706300000.0,0.0418
1625706600000.0,0.0626
1625707200000.0,0.0407
1625707800000.0,0.059
1625708700000.0,0.0434
1625709600000.0,0.0628
1625710500000.0,0.042
1625711700000.0,0.0576
1625712900000.0,0.04
1625713800000.0,0.043
1625714100000.0,0.0482
1625714700000.0,0.0319
1625715300000.0,0.0528
1625716200000.0,0.0389
1625717100000.0,0.0573
1625718000000.0,0.0658
1625718900000.0,0.0348
1625719800000.0,0.041
1625721000000.0,0.0634
1625721900000.0,0.0439
1625723100000.0,0.0508
1625723700000.0,0.0553
1625724000000.0,0.0561
1625724300000.0,0.0448
1625724600000.0,0.0307
1625724900000.0,0.042
1625725200000.0,0.0475
1625725800000.0,0.0499
1625726400000.0,0.0369
1625726700000.0,0.0627
1625727300000.0,0.0605
1625727900000.0,0.0557
1625728800000.0,0.0418
1625729400000.0,0.0542
1625729700000.0,0.0432
1625730000000.0,0.0497
1625730300000.0,0.0548
1625730600000.0,0.0444
1625730900000.0,0.0478
1625731200000.0,0.0379
1625731500000.0,0.052
1625731800000.0,0.0654
1625732100000.0,0.0509
1625732400000.0,0.0507
1625733000000.0,0.047
1625733600000.0,0.0553
1625734500000.0,0.0427
1625734800000.0,0.04
1625735100000.0,0.0577
1625735400000.0,0.0383
1625736000000.0,0.0552
1625736900000.0,0.0779
1625737500000.0,0.0571
1625738400000.0,0.0414
1625739000000.0,0.0626
1625739600000.0,0.0376
1625740500000.0,0.0344
1625741100000.0,0.0567
1625741700000.0,0.0643
1625742300000.0,0.0348
1625742600000.0,0.0669
1625743200000.0,0.048
1625743800000.0,0.0458
1625744400000.0,0.0462
1625745000000.0,0.0568
1625745600000.0,0.0334
1625745900000.0,0.0486
1625746500000.0,0.0398
1625747100000.0,0.0217
1625747700000.0,0.0484
1625748000000.0,0.0495
1625748600000.0,0.0494
1625748900000.0,0.0399
1625749500000.0,0.0472
1625750100000.0,0.0331
1625750700000.0,0.0358
1625751300000.0,0.0442
1625751900000.0,0.0391
1625752500000.0,0.0489
1625753100000.0,0.05
1625754000000.0,0.0523
1625754600000.0,0.0599
1625755500000.0,0.0379
1625756100000.0,0.0361
1625756700000.0,0.0371
1625757300000.0,0.0487
1625757900000.0,0.0535
1625758500000.0,0.0599
1625759400000.0,0.0307
1625760000000.0,0.0552
1625760300000.0,0.0669
1625760900000.0,0.0424
1625761800000.0,0.0436
1625762700000.0,0.038
1625763300000.0,0.027
1625763900000.0,0.0615
1625764500000.0,0.0602
1625765700000.0,0.0404
1625766600000.0,0.0461
1625767500000.0,0.0473
1625768700000.0,0.0272
1625769600000.0,0.057
1625771100000.0,0.0585
1625772000000.0,0.0424
1625772600000.0,0.054
1625773200000.0,0.0642
1625773800000.0,0.0564
1625774400000.0,0.0204
1625775000000.0,0.0537
1625776200000.0,0.0441
1625777700000.0,0.0492
1625778600000.0,0.0528
1625779800000.0,0.0452
1625781300000.0,0.0584
1625781900000.0,0.0373
1625782500000.0,0.0435
1625783100000.0,0.0519
1625784000000.0,0.0604
1625785200000.0,0.0665
1625786400000.0,0.0654
1625787000000.0,0.0536
1625788200000.0,0.0399
1625789100000.0,0.0421
1625789700000.0,0.0448
1625790300000.0,0.0493
1625791200000.0,0.0392
1625791500000.0,0.0625
1625791800000.0,0.0422
1625792400000.0,0.0478
1625793000000.0,0.0498
1625793600000.0,0.0457
1625794200000.0,0.0308
1625794800000.0,0.0499
1625795400000.0,0.0471
1625796000000.0,0.0682
1625796900000.0,0.0564
1625797500000.0,0.0409
1625797800000.0,0.0517
1625798400000.0,0.0605
1625799300000.0,0.0495
1625799900000.0,0.0594
1625800800000.0,0.0576
1625801700000.0,0.0556
1625802600000.0,0.0465
1625803200000.0,0.0328
1625803800000.0,0.0643
1625804700000.0,0.0609
1625805900000.0,0.0523
1625807100000.0,0.0371
1625808000000.0,0.0476
1625808600000.0,0.0533
1625809200000.0,0.063
1625809800000.0,0.0593
1625810400000.0,0.0657
1625811000000.0,0.063
1625811900000.0,0.0514
1625812500000.0,0.0585
1625813100000.0,0.0546
1625814000000.0,0.0481
1625814900000.0,0.0537
1625815800000.0,0.034
1625816700000.0,0.0346
1625817900000.0,0.0515
1625818200000.0,0.0477
1625818800000.0,0.0557
1625819700000.0,0.0627
1625820600000.0,0.0579
1625821500000.0,0.0544
1625822700000.0,0.0522
1625823000000.0,0.0509
1625823300000.0,0.0516
1625823900000.0,0.0638
1625824800000.0,0.0545
1625825700000.0,0.0598
1625826600000.0,0.055
1625827800000.0,0.0504
1625828700000.0,0.049
1625829600000.0,0.064
1625830200000.0,0.0473
1625831400000.0,0.0363
1625832300000.0,0.0386
1625832900000.0,0.0613
1625833800000.0,0.054
1625834700000.0,0.0624
1625835300000.0,0.063
